posture,cursor_type,wide,subject_num,repetition,target_num,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed,total_time,success_trial,error_frame_count
STAND,EYE,LARGE,8.0,5.0,4.0,1.1276051730116372,0.6618826763633029,6.91775997977774,9.522595501138044,1.0156431688888878,2.533333333333333,1.2095765600000024,0.6669384932407424,-0.23846940917395013,-0.03736595903963219,0.69590579067799,0.6754370191596121,0.6997465805713017,0.7329251887813268,0.517156553966066,0.5250156174634184,0.9761543355555571,39.99944287225362,0.01855136779506128,2.606891415555556,0.9555555555555556,
STAND,EYE,SMALL,8.0,4.0,4.0,1.0487370799952092,0.5133746680313551,3.8300031284696647,4.697146684125788,0.7488914422222234,2.9555555555555557,1.4054421199999958,0.6111975848941781,-0.36426318159644977,0.17070237974725128,0.5642974333742347,0.5936854976233275,0.6548608836528803,0.6667633277933486,0.3654471225727547,0.45476360428174034,0.9695971155555534,19.364270296382735,0.013486487429380054,2.6730679488888893,0.8222222222222222,
STAND,HAND,LARGE,8.0,5.0,4.0,1.016226838740323,0.37551347434217824,11.758399601298354,13.52653391684746,1.3967215933333323,1.2444444444444445,1.0538826755555561,0.89956985888889,0.013007888799794766,0.10871486077145508,0.4455276074869058,0.4131153960183275,0.6484782890414655,0.6292994623724966,0.3238154044685918,0.31432913068686497,0.9867136688888896,33.89714313442826,0.018121997989253676,2.5568963644444453,1.0,
STAND,HAND,SMALL,8.0,4.0,4.0,1.1420690250039094,0.4264342019259302,6.697461195831593,7.2161263209355955,1.0530484266666666,1.2444444444444445,1.0276008733333333,0.8868028711111103,0.06765636402264884,0.3036765244322139,0.5339552337850803,0.502545397690965,0.7293186797549455,0.6993572018461214,0.3563319034244257,0.3951132342986479,0.9870680977777762,17.760854611295567,0.014579243383162358,2.216339637777777,1.0,
STAND,HEAD,LARGE,8.0,5.0,4.0,0.780396653139896,0.413898770275286,7.780299461584409,10.228286126910952,1.1139783066666662,1.4,1.0793905711111116,0.8563764548148153,-0.027601450417785906,-0.02533038290156833,0.4135341489096384,0.4298411062096408,0.4622684457879848,0.539965416679562,0.3216959697662705,0.3332874035319809,0.990978146666666,28.102838862984818,0.024394334399255858,2.30360752,1.0,
STAND,HEAD,SMALL,8.0,4.0,4.0,0.7449696390797587,0.32702721608198065,4.535744695227636,5.286045368460998,0.8756564466666674,1.3111111111111111,1.0301702644444428,0.8619333518518504,0.10451477120484519,0.21256885074656284,0.32014912224165554,0.39445800855156676,0.4598643071827796,0.4931302394821122,0.22792333980012078,0.30768977205729486,0.9892564511111082,13.816017744584261,0.01691127969654421,1.9740344199999993,1.0,
WALK,EYE,LARGE,8.0,5.0,4.0,3.6679087548921436,2.0870699934916486,8.72806743794426,8.32202870868835,1.9152158372092987,5.930232558139535,0.5387236511627883,0.10241323002766055,0.4017250660111985,0.4267010119974141,3.392123443324503,1.069152234293842,3.25097663094255,1.1055095466692622,2.1610226517598483,0.7998508524677551,0.23340662790697078,78.79073910126768,0.5928189768142205,5.0331976279069695,0.0,
WALK,EYE,SMALL,8.0,4.0,4.0,5.139354824633891,3.3873405405833164,6.693843368758123,5.3490469569467205,1.5230682142857046,6.809523809523809,0.7123981428571581,0.11894664051742,-0.09470486431066394,0.646904319033193,4.49665387246629,1.125418883177905,4.689656935974994,1.1637108747465688,3.49362811311748,0.8616687805454766,0.3572030000000038,53.35396838841861,0.5827538192666937,4.963219261904749,0.023809523809523808,
WALK,HAND,LARGE,8.0,5.0,4.0,4.97282165880481,3.114204949784254,10.048658356437478,9.842899755930308,1.883262075000006,4.375,0.5241507250000126,0.1465776178869065,-0.37344868799055575,0.4708687734260639,5.022609101820711,0.943840650189957,4.7257772250861025,0.9538679094766225,3.196880572665827,0.6714237135054822,0.2941094000000007,58.56485667686475,0.6107492971431424,4.9602736750000105,0.05,108.66666666666667
WALK,HAND,SMALL,8.0,4.0,4.0,4.383894322578838,2.82879945900477,6.620379148803974,5.299651789389061,1.516100488372094,5.767441860465116,0.7286464883720796,0.13129514301570228,0.3182393679950239,0.33055373694358214,4.799370737069672,0.8652930072381649,4.171515800537602,0.8144036893016258,2.942373101993015,0.5777182260929535,0.34550727906976186,39.33662870882919,0.6390730203310667,5.007191697674417,0.09302325581395349,52.0
WALK,HEAD,LARGE,8.0,5.0,4.0,2.967116114461229,1.7042125235792778,6.755442940281799,8.014888578890346,1.646438888888905,5.777777777777778,0.7160258222222144,0.12214795623135924,-0.06606873886585986,0.19928572431628272,3.0065846458617544,0.9404788645146692,2.634552769234202,0.9344313193464897,1.8299453127465768,0.6484402469499034,0.31975464444443813,45.381317438523986,0.5963935876829608,5.027492977777789,0.0,
WALK,HEAD,SMALL,8.0,4.0,4.0,2.5299823514639024,1.4820493631002913,4.267616302128616,3.9295396379376157,1.3470944666666747,6.888888888888889,1.0348561111111014,0.18380443002324623,-0.040867093487226,0.2521502095584374,2.4301895263486117,0.9546560833983776,2.183012316861949,0.905009572871438,1.545174764102853,0.65519150616099,0.45057355555555634,31.242866071673507,0.6125943396528639,4.966895866666666,0.1111111111111111,
