posture,cursor_type,wide,subject_num,repetition,target_num,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed,total_time,success_trial,error_frame_count
STAND,EYE,LARGE,19.0,5.0,4.0,1.2706532407245397,0.9640900060236818,6.679118245978041,9.84297489792696,0.7772194222222247,2.0444444444444443,1.3218746888888822,0.7643141828042312,0.3877964704380379,0.3127913577974305,0.8400490156847366,0.802335219359314,0.9056140708107865,0.7081838080666342,0.7469137723735279,0.6708222402026582,0.985014244444455,31.926707336819735,0.013005297426276825,2.3516223111111128,0.9555555555555556,
STAND,EYE,SMALL,19.0,4.0,4.0,1.0459705267336894,0.5651992875620587,3.5843383051265434,4.783189064750247,0.5381170909090904,1.8636363636363635,1.2734675227272667,0.8411625361111046,0.7281981113623535,0.02089443687779133,0.596952702897351,0.40865072871234037,0.8472996397975792,0.47255308105548227,0.5242020683666841,0.3227804706996571,0.9866238863636273,14.806125209605705,0.009143813774510593,2.100096977272717,0.9545454545454546,44.0
STAND,HAND,LARGE,19.0,5.0,4.0,0.9553582497430901,0.34868536951855067,9.941428205383708,11.674084181494223,1.398735809523809,1.2619047619047619,1.048965190476189,0.894550587301585,-0.13357526229959196,-0.04111634900823121,0.4689316739357284,0.40853735116090395,0.6764138170471841,0.5368903346864741,0.33406970938903596,0.27474480100184695,0.9873305952380931,31.0601485095018,0.016213142161373144,2.5593136428571404,1.0,59.0
STAND,HAND,SMALL,19.0,4.0,4.0,0.8487590621701772,0.33156081630814976,5.467986383793329,6.02103078388188,1.070831418604643,1.302325581395349,1.08613579069768,0.9209577286821735,-0.038362122071493934,0.12529929858520156,0.4217667617728836,0.3594531044097652,0.51867163019539,0.554695848784008,0.3131189209858866,0.25813698096417886,0.9864950232558126,15.332187145948248,0.012124260444900638,2.2502238604651144,1.0,64.5
STAND,HEAD,LARGE,19.0,5.0,4.0,1.0788389515508126,0.612297320109229,6.953815652360414,9.437677567185068,1.1741686888888958,1.9777777777777779,1.2280173777777716,0.7269137092592489,0.030970431591027758,0.3253763711229898,0.6520534241680325,0.7186598166953527,0.6574430311912752,0.7263373392293515,0.4319315174958552,0.5513450473940076,0.9867780888888774,28.865490526822025,0.020209813894240886,2.8249359555555555,1.0,
STAND,HEAD,SMALL,19.0,4.0,4.0,1.1626762653229654,0.618036068249486,3.9763863170020315,4.643070880884379,0.8836705777777828,1.711111111111111,1.278816066666665,0.8316723625925939,0.024062552486209712,0.21988691424915047,0.6575781523213002,0.5844320144348621,0.7501297188472236,0.76397120969169,0.4911125141382887,0.49105839797321615,0.9884762666666727,13.538184881859717,0.015935350465790008,2.527545622222225,1.0,
WALK,EYE,LARGE,19.0,5.0,4.0,3.096209320559642,2.36627385755568,8.29342464420227,9.165110001580198,1.789370605263158,9.0,0.8504272368421182,0.0969092126020186,0.06290911201985817,0.058795612591112004,3.3447784294626985,1.4128311814607273,2.655940711895323,1.168845892711935,2.371939984506067,0.9811523360176118,0.3137754736842214,82.12793123328514,0.7078738014524237,5.02622789473684,0.0,42.0
WALK,EYE,SMALL,19.0,4.0,4.0,2.7727832711868032,1.992621432380558,5.175586469355464,4.415948970895006,1.3656031621621587,9.64864864864865,1.0912853243243354,0.12310662666807767,0.7546972320665578,0.20232150306372648,2.723132477053173,1.2983539114339668,2.3071260859624068,1.082182465152279,1.9622967705210457,0.8990796792441502,0.3273887297297293,53.14995212476204,0.6776195043751787,5.030396351351347,0.02702702702702703,4.25
WALK,HAND,LARGE,19.0,5.0,4.0,5.232343578973849,2.9879585428647206,11.478194137979072,10.701648623007511,2.286171928571432,3.5714285714285716,0.30267071428572884,0.0831275833333379,-0.5212619983388325,-0.6578288532052851,5.5043187278335965,0.9325886912190746,4.991789255819568,0.9725103956722864,3.1164940776650334,0.7073043864579864,0.1714888571428576,77.70648468233674,0.558640676804595,4.978967357142856,0.0,106.16129032258064
WALK,HAND,SMALL,19.0,4.0,4.0,5.774617898255859,3.89425433810743,8.533194248373155,5.83883840835919,2.1992710666666753,5.333333333333333,0.35561930000000314,0.06538922857142988,-1.7330613780828419,-0.19028154339229877,6.3345299471020695,0.7383659770972905,5.618781724916122,0.884778535764835,3.9657104806038124,0.5309696389878905,0.15601433333333858,65.56470169858594,0.5490093990593105,5.0306579000000085,0.0,125.92307692307692
WALK,HEAD,LARGE,19.0,5.0,4.0,4.065208431757489,2.2030223080163913,8.517174198723579,8.07532111040815,2.3591681255813923,3.6511627906976742,0.3440598837209404,0.10623200534330285,0.11902247899375354,1.1741925853969084,3.579586590528217,1.4344432908528537,3.404245100117625,1.6103377923160316,2.279757862495593,1.1376864262694533,0.18195172093023732,57.07266013035178,0.5412750916696119,5.012520032558135,0.0,
WALK,HEAD,SMALL,19.0,4.0,4.0,3.8071579540784715,2.015722576305139,5.392842311836899,3.8857586111012883,2.079636895238097,4.0,0.4298111119047591,0.1028680587443298,0.5601745965112795,1.2341801151239387,3.296251141126747,1.3888455879306365,3.11170562939846,1.587921182928699,2.1363085347525885,1.0985914207376288,0.2211378761904746,43.80718302746874,0.5345492173637958,5.028027930952383,0.0,
