,dwell_time,subject_num,posture,cursor_type,repetition,target_num,wide,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,first_dwell_time,required_target_size,mean_final_speed,min_target_size,best_record,error
0,0.7,0,STAND,HEAD,4,0,SMALL,0.5024109999999951,1.0,1.0170063333333437,1.0170063333333437,0.5024109999999951,1.3087393448935978,0.6319178635078516,1.2668594064107095,1.0170063333333437,
1,0.7,0,STAND,HEAD,4,1,SMALL,0.6323549999999898,1.0,1.0321583333333442,1.0321583333333442,0.6323549999999898,1.3141365061370203,0.39682171260784055,0.6236555933860484,1.0321583333333442,
2,0.7,0,STAND,HEAD,4,2,SMALL,0.5502929999999822,1.0,1.0166253333333393,1.0166253333333393,0.5502929999999822,1.463931473151459,0.46978299545763996,0.7789469768268819,1.0166253333333393,
3,0.7,0,STAND,HEAD,4,3,SMALL,0.8015440000000069,1.0,1.0165033333333346,1.0165033333333346,1.2820890000000134,2.200344267034527,0.1594341323602048,0.8904141995071269,1.0165033333333346,
4,0.7,0,STAND,HEAD,4,4,SMALL,0.4161410000000103,1.0,1.0495963333333143,1.0495963333333143,0.4161410000000103,1.4850648585949318,1.409610519423632,1.011571251948888,1.0495963333333143,
5,0.7,0,STAND,HEAD,4,5,SMALL,0.5153880000000015,1.0,1.031532333333333,1.031532333333333,0.8494489999999928,3.0476421930609447,0.9532816556348177,1.307210411645666,1.031532333333333,
6,0.7,0,STAND,HEAD,4,6,SMALL,0.6324619999999754,1.0,1.018181333333333,1.018181333333333,0.6324619999999754,1.458376535966611,0.6613580363511681,0.5772583403108773,1.018181333333333,
7,0.7,0,STAND,HEAD,4,7,SMALL,0.8452650000000119,1.0,1.0206633333333193,1.0206633333333193,0.8452650000000119,1.379560544335185,0.23611563594993246,1.2976127508463502,1.0206633333333193,
8,0.7,0,STAND,HEAD,4,8,SMALL,0.43331899999998313,1.0,1.0314113333333543,1.0314113333333543,0.43331899999998313,1.2363317755714882,0.39317394265704625,0.6376598522642172,1.0314113333333543,
9,0.7,0,WALK,HEAD,4,0,SMALL,,,,,,4.217935521110308,,2.768602017929386,0.28389533333327865,no success dwell
10,0.7,0,WALK,HEAD,4,1,SMALL,,,,,,5.678127537999471,,1.75404229853051,0.5847253333334114,no success dwell
11,0.7,0,WALK,HEAD,4,2,SMALL,,,,,,4.822302084822632,,4.400033531259897,0.26669033333328873,no success dwell
12,0.7,0,WALK,HEAD,4,3,SMALL,,,,,,12.100988159691724,,3.7501451239091117,0.1163413333333968,no success dwell
13,0.7,0,WALK,HEAD,4,4,SMALL,,,,,,4.398486246788622,,3.8555759511538517,0.30098533333333155,no success dwell
14,0.7,0,WALK,HEAD,4,5,SMALL,,,,,,5.118794344989356,,3.716828133849128,0.2688833333333226,no success dwell
15,0.7,0,WALK,HEAD,4,6,SMALL,,,,,,3.672857843639209,,2.173320176619476,0.21593333333331277,no success dwell
16,0.7,0,WALK,HEAD,4,7,SMALL,,,,,,2.445336808167258,,1.7961587810332797,0.6188333333333579,no success dwell
17,0.7,0,WALK,HEAD,4,8,SMALL,,,,,,3.614084377322761,,2.2945033538420234,0.23297933333324938,no success dwell
18,0.7,0,STAND,HEAD,5,0,LARGE,0.9471580000000017,1.0,1.0175953333333345,1.0175953333333345,0.9471580000000017,1.2312068889877026,2.2801559878471744,0.414954605313941,1.0175953333333345,
19,0.7,0,STAND,HEAD,5,1,LARGE,0.8805389999999989,1.0,1.0163783333333092,1.0163783333333092,1.597122000000013,1.6762919780284335,0.5702000546972941,0.7445990398083048,1.0163783333333092,
20,0.7,0,STAND,HEAD,5,2,LARGE,0.6473689999999976,1.0,1.0205113333333335,1.0205113333333335,0.6473689999999976,1.3740859800393845,0.9640573651434416,0.6580646307035913,1.0205113333333335,
21,0.7,0,STAND,HEAD,5,3,LARGE,0.6819480000000055,1.0,1.0324323333333345,1.0324323333333345,1.1678929999999923,2.561689862148007,0.158122224309413,1.1862434139247893,1.0324323333333345,
22,0.7,0,STAND,HEAD,5,4,LARGE,0.6175839999999937,1.0,1.015404333333324,1.015404333333324,0.6175839999999937,1.2624670259929212,1.0888725528601166,0.8905145233641604,1.015404333333324,
23,0.7,0,STAND,HEAD,5,5,LARGE,0.7506109999999921,1.0,1.0161423333333366,1.0161423333333366,0.7506109999999921,1.2793775609451243,0.4907604473405436,1.2470831465386507,1.0161423333333366,
24,0.7,0,STAND,HEAD,5,6,LARGE,1.0643619999999885,1.0,1.035179333333334,1.035179333333334,1.0643619999999885,1.4524138647458766,0.3238959281195569,0.7476271812120516,1.035179333333334,
25,0.7,0,STAND,HEAD,5,7,LARGE,0.9673159999999825,1.0,1.031990333333342,1.031990333333342,0.9673159999999825,1.408852498827359,1.2995349636136087,0.5314217452970361,1.031990333333342,
26,0.7,0,STAND,HEAD,5,8,LARGE,0.750456999999983,1.0,1.0166253333333393,1.0166253333333393,0.750456999999983,1.2913624481098964,1.7160614719521234,1.1083738234183556,1.0166253333333393,
27,0.7,0,WALK,HEAD,5,0,LARGE,,,,,,3.695873993320201,,3.4049752792276706,0.1642663333333606,no success dwell
28,0.7,0,WALK,HEAD,5,1,LARGE,,,,,,6.3955592629996305,,2.6820575848039803,0.2991673333332604,no success dwell
29,0.7,0,WALK,HEAD,5,2,LARGE,,,,,,4.91586351766477,,3.030449492518884,0.15013333333323164,no success dwell
