cursor_type,target_type,subject_num,posture,repetition,target_num,longest_dwell_time,mean_dwell_time,initial_contact_time,mean_offset,total_dwell_time,success_time,std_offset,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,success_trial,trial_time,drop_count,abs_mean_offset_horizontal,abs_mean_offset_vertical,drop_out_count,walking_speed,straight_length,walk_length,straightness_simple,straightness
HEAD,GRID,12.0,,2.0,3.5,0.8835590399999997,0.3314776062523025,0.5347560250000003,1.7498695219003255,2.1469629424999974,3.007284105000001,1.1164629251139337,0.007189168908236898,-0.11881550270581334,1.6549255008175439,0.8612452464323004,0.7,3.8427477050000016,8.3,1.4386298800313355,0.7244386938549268,7.625,0.9392048400954345,3.099030524203345,3.5794145214175757,1.1397691755881587,0.4458983468725359
HEAD,MENU,12.0,,2.0,3.5,0.7270312725000008,0.23742420461348185,0.49095318749999955,2.028259950656561,2.7687131900000037,3.9794613825,1.480672820632543,0.2882757714112533,0.1803030333215176,2.0010330786321147,0.8730130561760998,0.275,4.564919867500002,15.1,1.726237900726676,0.7328548997111761,14.825,0.930860123401984,3.661110981158374,4.232653330070412,1.1598743152512916,0.5114062787118887
HEAD,PIE,12.0,,2.0,3.5,0.8804891074999993,0.3944696666698352,0.642934839999999,1.7097185448713579,2.3816139299999994,3.1528451249999994,0.9467384934195039,0.0648008966244464,-0.07732843454867092,1.4641712251814063,0.9677372005080993,0.6,3.9904021674999983,8.35,1.3298661964362166,0.8019710663503515,7.75,0.9238594203593469,3.206678144044325,3.681148160306937,1.1369292401344377,0.4828742890582928
NEWSPEED,GRID,12.0,,2.0,3.5,0.9319579999999987,0.3744820560813501,0.601308324999998,2.0325366605544235,1.900985,2.5468094999999935,1.5716667766203578,0.027308110690780436,0.08865945560381946,2.110051148945152,0.7847875923156594,0.85,3.4214591249999984,6.825,1.7632950885824261,0.6850916621773809,5.9,0.9313894251471645,2.767181915667338,3.168441844252348,1.1255794509893382,0.5009615460885395
NEWSPEED,MENU,12.0,,2.0,3.5,0.933490225000007,0.49971566441163223,0.5504739249999858,2.260251075264473,1.9316055000000005,2.1327455999999914,1.2722095036723424,0.8072764804420054,-0.032378762315056445,2.0084980819194516,0.6817556979654759,0.875,3.044064649999993,5.25,2.0810725308913236,0.5816424405718015,4.275,0.921797351453218,2.482947427245174,2.786586277692967,1.0992594276393972,0.4669307604147018
NEWSPEED,PIE,12.0,,2.0,3.5,0.9606893499999998,0.45462875354056137,0.6431179999999997,1.5919533098767356,1.9663625499999995,2.355323225000004,0.9316102524865603,-0.0329015235848283,-0.2032822813895241,1.4437178298932274,0.7612782233611212,0.95,3.2904855750000026,5.875,1.250052202982085,0.729478989512831,4.9,0.9376034607385877,2.6819903479944753,3.0597346063436572,1.1135585099360363,0.5666049067317976
NEWSPEEDSTICKY,GRID,12.0,,2.0,3.5,0.9719220499999892,0.8876193666666581,0.774055924999999,1.7621946777219535,1.0605689999999897,0.966465125000002,0.8534314253736033,0.15158507891189993,0.20254465316566658,1.3915085609782802,0.7147761402863739,1.0,1.9383871749999912,1.3,1.4194068247260483,0.7663397195388955,0.3,0.9506499894073783,1.7720547424368494,1.8435223795673827,1.0375873974558731,0.44206175040184875
NEWSPEEDSTICKY,MENU,12.0,,2.0,3.5,0.9726172250000076,0.8748769333333423,0.8062475250000005,1.979445484054797,1.1042745000000167,1.0331165750000024,0.9892449848409054,0.2259114889906392,-0.05903455096119089,1.5666956877657627,0.804436206471167,1.0,2.00573380000001,1.375,1.7247047614637765,0.700910942617628,0.375,0.9429546507575386,1.8068556992532507,1.8881673949712332,1.0415598208270824,0.5033149618920314
NEWSPEEDSTICKY,PIE,12.0,,2.0,3.5,0.970660350000017,0.8783818354166814,0.7482908249999923,1.9481860067482284,1.1155216500000193,0.9890993249999923,0.9894457248512426,0.3424043585569237,-0.06960934219998152,1.5771558784667479,0.823908433692039,1.0,1.9597596750000092,1.375,1.5686309818841544,0.8817042291458954,0.375,0.9562541257960863,1.7807027206088546,1.8666802868473966,1.0432464569838924,0.4843206765852076
NEWSTICKY,GRID,12.0,,2.0,3.5,0.973548999999997,0.8261786374999982,0.8812052499999993,1.9105339547788414,1.113624249999995,1.165040375000001,0.9658621386748252,-0.15047735904677395,0.2857675259183459,1.4572760155998703,1.0768400984281068,1.0,2.138589374999998,1.475,1.4417672867413256,0.9636771275600186,0.475,0.9745033927239053,1.954462241346587,2.0807423480092906,1.0580137333921795,0.5094128368530177
NEWSTICKY,MENU,12.0,,2.0,3.5,0.9696179000000058,0.7843961333333371,0.8836475999999991,1.9656578164986556,1.0875133750000032,1.1388137749999956,0.9233051673994929,0.30973974887021916,0.274966459571135,1.26350762130385,1.0774129885251296,1.0,2.108431675000001,1.725,1.517510486736889,0.9306895134779063,0.725,0.9445866031578218,1.8871832406200073,1.9866764831142802,1.0471848888322843,0.4949662783230601
NEWSTICKY,PIE,12.0,,2.0,3.5,0.9727745499999976,0.8674916770833294,0.6804182750000031,2.0092565212992013,1.035721574999996,0.8206459000000009,1.0932830093838617,0.23641956574651873,0.06119530188963127,1.5950600692297796,1.1214820119735627,1.0,1.7934204499999986,1.325,1.5072288006946777,1.009914410743986,0.325,0.9358482164709343,1.617482945373327,1.6758303066988547,1.035212423671243,0.5055841283138143
