,dwell_time,subject_num,posture,cursor_type,repetition,target_num,wide,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,first_dwell_time,required_target_size,mean_final_speed,error
638,0.5,1,STAND,HAND,9,8,LARGE,0.9666520000000673,1.0,0.9840370000000576,0.9840370000000576,0.9492520000000013,1.43531418,1.047111735791768,
639,0.5,1,WALK,HAND,9,0,LARGE,,,,,,2.33128953,,"('no success dwell', 0)"
640,0.5,1,WALK,HAND,9,1,LARGE,,,,,,3.861735,,"('no success dwell', 0)"
641,0.5,1,WALK,HAND,9,2,LARGE,,,,,,4.3396883,,"('no success dwell', 0)"
642,0.5,1,WALK,HAND,9,3,LARGE,,,,,,2.09293485,,"('no success dwell', 0)"
643,0.5,1,WALK,HAND,9,4,LARGE,,,,,,5.73008442,,"('no success dwell', 0)"
644,0.5,1,WALK,HAND,9,5,LARGE,,,,,,7.04904175,,"('no success dwell', 0)"
645,0.5,1,WALK,HAND,9,6,LARGE,,,,,,4.93014336,,"('no success dwell', 0)"
646,0.5,1,WALK,HAND,9,7,LARGE,,,,,,,,jump
647,0.5,1,WALK,HAND,9,8,LARGE,,,,,,3.30055165,,"('no success dwell', 0)"
648,0.5,2,STAND,HEAD,4,0,SMALL,0.9672649999999976,1.0,0.9834999999999923,0.9834999999999923,0.9672649999999976,1.41194618,1.706758283757045,
649,0.5,2,STAND,HEAD,4,1,SMALL,1.232086000000038,1.0,1.0001219999999762,1.0001219999999762,1.232086000000038,1.41194618,0.38352783435516086,
650,0.5,2,STAND,HEAD,4,2,SMALL,0.9151310000000308,1.0,0.9857399999999643,0.9857399999999643,0.9151310000000308,1.3462480000000001,2.8204239384347933,
651,0.5,2,STAND,HEAD,4,3,SMALL,1.100120000000004,1.0,0.9834540000000516,0.9834540000000516,1.6654659999999808,1.7136075499999999,0.23867561598055817,
652,0.5,2,STAND,HEAD,4,4,SMALL,1.3149720000000116,1.0,0.9826370000000111,0.9826370000000111,1.3331279999999879,1.4982856500000001,0.2688854563346182,
653,0.5,2,STAND,HEAD,4,5,SMALL,1.331171999999981,1.0,0.9837650000000053,0.9837650000000053,1.331171999999981,1.4552182,1.9676162077884454,
654,0.5,2,STAND,HEAD,4,6,SMALL,0.8500369999999862,1.0,0.9830630000000156,0.9830630000000156,0.8500369999999862,1.291952,2.5583901389847994,
655,0.5,2,STAND,HEAD,4,7,SMALL,1.099944999999991,2.0,1.701972000000012,0.850986000000006,1.099944999999991,1.42889178,1.1622698075056106,
656,0.5,2,STAND,HEAD,4,8,SMALL,1.4165949999999725,1.0,0.9841920000000073,0.9841920000000073,1.4329219999999623,1.4880631,0.4727683758994432,
657,0.5,2,WALK,HEAD,4,0,SMALL,,,,,,2.70081139,,"('no success dwell', 0)"
658,0.5,2,WALK,HEAD,4,1,SMALL,1.1339000000000397,1.0,0.5486540000000559,0.5486540000000559,3.4843459999999595,3.96526337,3.290056249197877,
659,0.5,2,WALK,HEAD,4,2,SMALL,,,,,,2.06914115,,"('no success dwell', 0)"
660,0.5,2,WALK,HEAD,4,3,SMALL,1.0832000000000335,1.0,0.6682560000000421,0.6682560000000421,3.097844000000009,3.851072,1.2690567469511238,
661,0.5,2,WALK,HEAD,4,4,SMALL,,,,,,4.2173295,,"('no success dwell', 0)"
662,0.5,2,WALK,HEAD,4,5,SMALL,,,,,,3.141241,,"('no success dwell', 0)"
663,0.5,2,WALK,HEAD,4,6,SMALL,,,,,,10.5613642,,"('no success dwell', 0)"
664,0.5,2,WALK,HEAD,4,7,SMALL,,,,,,3.01265931,,"('no success dwell', 0)"
665,0.5,2,WALK,HEAD,4,8,SMALL,,,,,,3.757652,,"('no success dwell', 0)"
666,0.5,2,STAND,HEAD,5,0,LARGE,2.098814999999945,1.0,0.9997549999999933,0.9997549999999933,2.1155089999999745,1.44374251,1.146985449984687,
667,0.5,2,STAND,HEAD,5,1,LARGE,2.6499000000000024,1.0,0.9999760000000038,0.9999760000000038,2.6668999999999983,1.46847093,0.9723709078482364,
668,0.5,2,STAND,HEAD,5,2,LARGE,1.1997069999999894,1.0,0.999730999999997,0.999730999999997,1.2156980000000317,1.48015165,0.8120581301165456,
669,0.5,2,STAND,HEAD,5,3,LARGE,1.6326449999999681,1.0,0.9838869999999815,0.9838869999999815,1.6663209999999822,1.48292542,0.6851959224233849,
670,0.5,2,STAND,HEAD,5,4,LARGE,1.4148000000000138,1.0,0.9843829999999798,0.9843829999999798,1.4148000000000138,1.28982985,2.1365221110426993,
671,0.5,2,STAND,HEAD,5,5,LARGE,1.5661999999999807,1.0,0.9832760000000462,0.9832760000000462,2.4669529999999895,1.46420038,0.397314435942189,
672,0.5,2,STAND,HEAD,5,6,LARGE,1.367052000000001,1.0,0.983237000000031,0.983237000000031,1.3847000000000094,1.4682045,0.6032169775714471,
673,0.5,2,STAND,HEAD,5,7,LARGE,1.4656980000000317,1.0,0.9841509999999971,0.9841509999999971,1.4656980000000317,1.357827,0.1333734414330743,
674,0.5,2,STAND,HEAD,5,8,LARGE,2.7330709999999954,1.0,0.9831740000000195,0.9831740000000195,3.6515999999999735,2.126885,0.32449644591211635,
675,0.5,2,WALK,HEAD,5,0,LARGE,,,,,,3.2934258,,"('no success dwell', 0)"
676,0.5,2,WALK,HEAD,5,1,LARGE,,,,,,3.9247083700000003,,"('no success dwell', 0)"
677,0.5,2,WALK,HEAD,5,2,LARGE,,,,,,3.876564,,"('no success dwell', 0)"
678,0.5,2,WALK,HEAD,5,3,LARGE,,,,,,1.98356855,,"('no success dwell', 0)"
679,0.5,2,WALK,HEAD,5,4,LARGE,,,,,,4.38887453,,"('no success dwell', 0)"
680,0.5,2,WALK,HEAD,5,5,LARGE,,,,,,3.8608222,,"('no success dwell', 0)"
681,0.5,2,WALK,HEAD,5,6,LARGE,,,,,,3.74292827,,"('no success dwell', 0)"
682,0.5,2,WALK,HEAD,5,7,LARGE,,,,,,1.844405,,"('no success dwell', 0)"
683,0.5,2,WALK,HEAD,5,8,LARGE,,,,,,2.85512781,,"('no success dwell', 0)"
684,0.5,2,STAND,HEAD,6,0,SMALL,1.398900000000026,1.0,0.9842779999999607,0.9842779999999607,1.398900000000026,1.39829779,1.0222072209176385,
685,0.5,2,STAND,HEAD,6,1,SMALL,0.8316950000000247,1.0,1.0021059999999693,1.0021059999999693,0.8316950000000247,1.40416336,1.62236390595384,
686,0.5,2,STAND,HEAD,6,2,SMALL,1.0983889999999974,1.0,0.9833990000000199,0.9833990000000199,1.433716000000004,1.51206708,1.004504838375145,
687,0.5,2,STAND,HEAD,6,3,SMALL,1.265800000000013,1.0,0.9866999999999848,0.9866999999999848,1.265800000000013,1.3481363100000001,1.6490605859123335,
688,0.5,2,STAND,HEAD,6,4,SMALL,1.199982000000034,1.0,0.9863489999999615,0.9863489999999615,1.199982000000034,1.42202771,0.30459650375426267,
689,0.5,2,STAND,HEAD,6,5,SMALL,1.0142209999999636,1.0,0.9823610000000258,0.9823610000000258,1.0317989999999782,1.49488592,0.8200882924782111,
690,0.5,2,STAND,HEAD,6,6,SMALL,1.100467999999978,1.0,0.9825700000000097,0.9825700000000097,1.100467999999978,1.43231165,0.11285126391932093,
691,0.5,2,STAND,HEAD,6,7,SMALL,1.0668329999999742,2.0,1.6174930000000245,0.8087465000000122,1.0668329999999742,1.4769752,0.8156574302023198,
692,0.5,2,STAND,HEAD,6,8,SMALL,1.261728000000005,1.0,0.9990999999999985,0.9990999999999985,1.261728000000005,1.3897347500000001,0.5876623097458199,
693,0.5,2,WALK,HEAD,6,0,SMALL,1.7998440000000073,1.0,0.5978000000000065,0.5978000000000065,3.77030000000002,2.37825155,1.7855960100291146,
694,0.5,2,WALK,HEAD,6,1,SMALL,,,,,,1.95123887,,"('no success dwell', 0)"
695,0.5,2,WALK,HEAD,6,2,SMALL,,,,,,3.50637746,,"('no success dwell', 0)"
696,0.5,2,WALK,HEAD,6,3,SMALL,,,,,,3.34123,,"('no success dwell', 0)"
697,0.5,2,WALK,HEAD,6,4,SMALL,,,,,,4.48925543,,"('no success dwell', 0)"
698,0.5,2,WALK,HEAD,6,5,SMALL,,,,,,3.3702261399999998,,"('no success dwell', 0)"
699,0.5,2,WALK,HEAD,6,6,SMALL,,,,,,6.803397,,"('no success dwell', 0)"
700,0.5,2,WALK,HEAD,6,7,SMALL,,,,,,2.76144552,,"('no success dwell', 0)"
701,0.5,2,WALK,HEAD,6,8,SMALL,,,,,,2.748799,,"('no success dwell', 0)"
702,0.5,2,STAND,HEAD,7,0,LARGE,2.2316900000000146,1.0,0.9836489999999571,0.9836489999999571,2.249872000000039,1.47020245,1.433756935235669,
703,0.5,2,STAND,HEAD,7,1,LARGE,1.6315000000000168,1.0,0.9989249999999856,0.9989249999999856,1.6489260000000172,1.46940362,3.0221627361798977,
704,0.5,2,STAND,HEAD,7,2,LARGE,1.1638000000000375,1.0,0.9862419999999474,0.9862419999999474,1.1638000000000375,1.41996193,3.7248505082992636,
705,0.5,2,STAND,HEAD,7,3,LARGE,1.484645999999998,1.0,0.9806820000000016,0.9806820000000016,1.484645999999998,1.1691885,2.8416028941008094,
706,0.5,2,STAND,HEAD,7,4,LARGE,1.383057000000008,1.0,0.9849780000000123,0.9849780000000123,1.383057000000008,1.28008318,0.11401288203675138,
707,0.5,2,STAND,HEAD,7,5,LARGE,1.6318509999999833,1.0,0.9845740000000092,0.9845740000000092,1.6318509999999833,1.40388453,0.7669762136282264,
708,0.5,2,STAND,HEAD,7,6,LARGE,1.4843140000000403,1.0,0.9840700000000311,0.9840700000000311,1.9503480000000195,1.50024354,1.465472066301695,
709,0.5,2,STAND,HEAD,7,7,LARGE,1.316424999999981,2.0,1.5378460000000018,0.7689230000000009,1.6147649999999771,2.75143266,2.719501795534229,
710,0.5,2,STAND,HEAD,7,8,LARGE,1.9485169999999812,2.0,1.4653330000000437,0.7326665000000219,1.9485169999999812,1.5311017,3.8192622393580455,
711,0.5,2,WALK,HEAD,7,0,LARGE,,,,,,7.865867,,"('no success dwell', 0)"
712,0.5,2,WALK,HEAD,7,1,LARGE,,,,,,1.92518783,,"('no success dwell', 0)"
713,0.5,2,WALK,HEAD,7,2,LARGE,,,,,,3.1639688,,"('no success dwell', 0)"
714,0.5,2,WALK,HEAD,7,3,LARGE,,,,,,2.82971549,,"('no success dwell', 0)"
715,0.5,2,WALK,HEAD,7,4,LARGE,,,,,,4.162642,,"('no success dwell', 0)"
716,0.5,2,WALK,HEAD,7,5,LARGE,,,,,,2.08769155,,"('no success dwell', 0)"
717,0.5,2,WALK,HEAD,7,6,LARGE,,,,,,3.24721026,,"('no success dwell', 0)"
718,0.5,2,WALK,HEAD,7,7,LARGE,1.383344999999963,1.0,0.6335000000000264,0.6335000000000264,4.7333999999999605,5.90368748,5.315104788867236,
719,0.5,2,WALK,HEAD,7,8,LARGE,,,,,,2.40346622,,"('no success dwell', 0)"
720,0.5,2,STAND,HEAD,8,0,SMALL,2.116926000000035,1.0,0.9833059999999705,0.9833059999999705,2.116926000000035,1.4020713599999999,0.21095260923014922,
721,0.5,2,STAND,HEAD,8,1,SMALL,1.0667719999999576,1.0,0.9844060000000354,0.9844060000000354,1.0667719999999576,1.4359956999999999,1.1503027753155777,
722,0.5,2,STAND,HEAD,8,2,SMALL,0.7991640000000189,2.0,1.8480350000000385,0.9240175000000193,0.7991640000000189,1.41734111,0.37999601121562915,
723,0.5,2,STAND,HEAD,8,3,SMALL,1.0484309999999937,1.0,0.9831239999999752,0.9831239999999752,1.4174500000000307,2.3243107800000002,1.2928315629613796,
724,0.5,2,STAND,HEAD,8,4,SMALL,0.9825379999999768,1.0,0.9987790000000132,0.9987790000000132,0.9825379999999768,1.32204628,2.9068755029145774,
725,0.5,2,STAND,HEAD,8,5,SMALL,1.0174430000000143,1.0,0.9821600000000217,0.9821600000000217,1.0174430000000143,1.3912828,0.5026488883910886,
726,0.5,2,STAND,HEAD,8,6,SMALL,0.9512659999999755,1.0,0.9981989999999996,0.9981989999999996,1.1856389999999806,1.94692135,0.33161303729727226,
727,0.5,2,STAND,HEAD,8,7,SMALL,1.5134689999999864,1.0,1.0008310000000051,1.0008310000000051,1.5134689999999864,1.43776631,0.4450897712848129,
728,0.5,2,STAND,HEAD,8,8,SMALL,1.1660459999999944,1.0,0.9865420000000427,0.9865420000000427,1.1660459999999944,1.39043856,0.26665092912402266,
729,0.5,2,WALK,HEAD,8,0,SMALL,,,,,,3.23040628,,"('no success dwell', 0)"
730,0.5,2,WALK,HEAD,8,1,SMALL,,,,,,4.72314644,,"('no success dwell', 0)"
731,0.5,2,WALK,HEAD,8,2,SMALL,1.3820799999998599,1.0,0.5130599999999959,0.5130599999999959,3.6691900000000714,2.59276485,5.73116848825336,
732,0.5,2,WALK,HEAD,8,3,SMALL,,,,,,2.61464119,,"('no success dwell', 0)"
733,0.5,2,WALK,HEAD,8,4,SMALL,1.2490199999999732,1.0,0.5021999999999025,0.5021999999999025,1.2490199999999732,1.28663993,3.5591284411379127,
734,0.5,2,WALK,HEAD,8,5,SMALL,0.732780000000048,1.0,0.6336700000001656,0.6336700000001656,0.732780000000048,1.34610271,1.8823788283202711,
735,0.5,2,WALK,HEAD,8,6,SMALL,,,,,,4.409,,"('no success dwell', 0)"
736,0.5,2,WALK,HEAD,8,7,SMALL,,,,,,4.35244226,,"('no success dwell', 0)"
737,0.5,2,WALK,HEAD,8,8,SMALL,,,,,,4.902648,,"('no success dwell', 0)"
738,0.5,2,STAND,HEAD,9,0,LARGE,2.100043000000028,1.0,0.9996949999999742,0.9996949999999742,2.100043000000028,1.39114213,0.41290623071663707,
739,0.5,2,STAND,HEAD,9,1,LARGE,1.6163000000000238,1.0,0.9830539999999246,0.9830539999999246,1.6163000000000238,1.45090866,0.2896553938725595,
740,0.5,2,STAND,HEAD,9,2,LARGE,0.8820379999999659,1.0,0.9998170000000073,0.9998170000000073,0.8820379999999659,1.4184452300000001,1.9447341853262081,
741,0.5,2,STAND,HEAD,9,3,LARGE,0.9668780000000083,1.0,0.9838249999999675,0.9838249999999675,2.083028000000013,2.088535,1.861931746821787,
742,0.5,2,STAND,HEAD,9,4,LARGE,1.25064100000003,1.0,0.9837819999999624,0.9837819999999624,1.25064100000003,1.2873999999999999,0.2397216531160032,
743,0.5,2,STAND,HEAD,9,5,LARGE,1.314858000000072,2.0,1.5369999999999209,0.7684999999999604,1.331700000000069,1.4706016800000001,0.9105600645031595,
744,0.5,2,STAND,HEAD,9,6,LARGE,1.2832650000000285,1.0,0.9840000000000373,0.9840000000000373,1.3170000000000073,1.494624,0.18235728956405983,
745,0.5,2,STAND,HEAD,9,7,LARGE,1.249817999999948,1.0,1.0001000000000886,1.0001000000000886,1.249817999999948,1.41222334,1.555539755748713,
746,0.5,2,STAND,HEAD,9,8,LARGE,1.9978940000000307,1.0,0.9869079999999713,0.9869079999999713,2.015320000000031,1.45575607,0.5572877560539777,
747,0.5,2,WALK,HEAD,9,0,LARGE,,,,,,4.1892333,,"('no success dwell', 0)"
748,0.5,2,WALK,HEAD,9,1,LARGE,1.5847200000000612,1.0,0.5997299999999086,0.5997299999999086,1.5847200000000612,1.11820138,2.91348600794563,
749,0.5,2,WALK,HEAD,9,2,LARGE,,,,,,3.35736346,,"('no success dwell', 0)"
750,0.5,2,WALK,HEAD,9,3,LARGE,,,,,,6.86647129,,"('no success dwell', 0)"
751,0.5,2,WALK,HEAD,9,4,LARGE,,,,,,3.94511223,,"('no success dwell', 0)"
752,0.5,2,WALK,HEAD,9,5,LARGE,,,,,,3.94511223,,"('no success frames', 0)"
753,0.5,2,WALK,HEAD,9,6,LARGE,,,,,,2.971704,,"('no success dwell', 0)"
754,0.5,2,WALK,HEAD,9,7,LARGE,,,,,,2.67525148,,"('no success dwell', 0)"
755,0.5,2,WALK,HEAD,9,8,LARGE,,,,,,6.52693367,,"('no success dwell', 0)"
756,0.5,2,STAND,EYE,4,0,SMALL,0.33199999999999363,1.0,0.9988560000000177,0.9988560000000177,0.33199999999999363,1.38352513,1.135360838034357,
757,0.5,2,STAND,EYE,4,1,SMALL,0.7339330000000075,1.0,0.9981840000000091,0.9981840000000091,0.7339330000000075,1.47525167,0.49081040668979914,
758,0.5,2,STAND,EYE,4,2,SMALL,0.25172399999999584,1.0,0.9847570000000019,0.9847570000000019,0.25172399999999584,0.8784871,0.6207565548440969,
759,0.5,2,STAND,EYE,4,3,SMALL,0.384003000000007,3.0,2.8002730000000042,0.9334243333333347,0.384003000000007,0.9481196,2.49559874198332,
760,0.5,2,STAND,EYE,4,4,SMALL,0.3981630000000109,1.0,0.986235999999991,0.986235999999991,0.3981630000000109,1.44238651,0.32395873989306323,
761,0.5,2,STAND,EYE,4,5,SMALL,0.48155199999999354,1.0,0.9846349999999973,0.9846349999999973,0.48155199999999354,1.09735727,0.9558801528270812,
762,0.5,2,STAND,EYE,4,6,SMALL,0.23216200000001663,1.0,0.9839939999999956,0.9839939999999956,0.32975700000000074,1.89041245,0.65319427559434,
763,0.5,2,STAND,EYE,4,7,SMALL,0.48306300000001556,1.0,0.9999690000000214,0.9999690000000214,0.5153660000000002,1.49893856,0.4378191494270141,
764,0.5,2,STAND,EYE,4,8,SMALL,0.4323879999999747,1.0,0.998123000000021,0.998123000000021,0.4323879999999747,1.303863,0.7260010400112017,
765,0.5,2,WALK,EYE,4,0,SMALL,0.9822000000000344,1.0,0.8675000000000637,0.8675000000000637,3.2813999999999623,1.98327243,0.7270303602566787,
766,0.5,2,WALK,EYE,4,1,SMALL,,,,,,3.447192,,"('no success dwell', 0)"
767,0.5,2,WALK,EYE,4,2,SMALL,,,,,,1.6058377,,"('no success dwell', 0)"
768,0.5,2,WALK,EYE,4,3,SMALL,,,,,,4.5070653,,"('no success dwell', 0)"
769,0.5,2,WALK,EYE,4,4,SMALL,,,,,,5.116114,,"('no success dwell', 0)"
770,0.5,2,WALK,EYE,4,5,SMALL,0.6187140000000682,2.0,0.9806350000000066,0.4903175000000033,2.417369000000008,4.43742847,3.2934187719031893,
771,0.5,2,WALK,EYE,4,6,SMALL,0.6005000000000109,1.0,0.5142999999999347,0.5142999999999347,1.9856000000000904,2.65917969,4.54519024119448,
772,0.5,2,WALK,EYE,4,7,SMALL,0.5361940000000232,1.0,0.6149330000000646,0.6149330000000646,3.0873379999999315,4.64527941,1.1148460455443499,
773,0.5,2,WALK,EYE,4,8,SMALL,,,,,,3.88982654,,"('no success dwell', 0)"
774,0.5,2,STAND,EYE,5,0,LARGE,0.8315279999999916,1.0,0.9833840000000009,0.9833840000000009,0.865477999999996,1.46713781,1.984437939981192,
775,0.5,2,STAND,EYE,5,1,LARGE,0.8968969999999956,1.0,0.982467000000014,0.982467000000014,1.8641059999999925,2.95730853,1.3745568567303688,
776,0.5,2,STAND,EYE,5,2,LARGE,0.37922900000000936,1.0,0.9846780000000024,0.9846780000000024,0.37922900000000936,1.04380238,0.9983805184096596,
777,0.5,2,STAND,EYE,5,3,LARGE,0.7478789999999833,1.0,0.9993130000000008,0.9993130000000008,0.7813419999999951,1.4952786,0.39515053086258867,
778,0.5,2,STAND,EYE,5,4,LARGE,0.49534599999998363,2.0,1.7317510000000027,0.8658755000000014,0.7159269999999935,2.03643942,0.8478336069191903,
779,0.5,2,STAND,EYE,5,5,LARGE,0.9669800000000066,1.0,0.9844209999999975,0.9844209999999975,0.9669800000000066,1.41816926,1.574666692657105,
780,0.5,2,STAND,EYE,5,6,LARGE,0.46630800000002637,1.0,0.9864049999999907,0.9864049999999907,0.46630800000002637,1.099673,0.824379260637239,
781,0.5,2,STAND,EYE,5,7,LARGE,0.7499389999999835,1.0,0.9851680000000158,0.9851680000000158,0.7661749999999756,1.44672143,0.6055207202503704,
782,0.5,2,STAND,EYE,5,8,LARGE,0.9677099999999825,2.0,1.8323149999999941,0.9161574999999971,1.3192439999999976,1.78487349,1.3035241677981948,
783,0.5,2,WALK,EYE,5,0,LARGE,,,,,,2.05899525,,"('no success dwell', 0)"
784,0.5,2,WALK,EYE,5,1,LARGE,1.9995999999999867,1.0,0.4822000000000344,0.4822000000000344,2.480799999999931,2.907845,5.892948361247899,
785,0.5,2,WALK,EYE,5,2,LARGE,,,,,,7.905271,,"('no success dwell', 0)"
786,0.5,2,WALK,EYE,5,3,LARGE,0.8165000000000191,1.0,0.5506540000000086,0.5506540000000086,2.53144599999996,3.48588085,1.8924168590723065,
787,0.5,2,WALK,EYE,5,4,LARGE,,,,,,4.086147,,"('no success dwell', 0)"
788,0.5,2,WALK,EYE,5,5,LARGE,,,,,,3.09110832,,"('no success dwell', 0)"
789,0.5,2,WALK,EYE,5,6,LARGE,0.9320999999999913,1.0,0.46936799999991763,0.46936799999991763,2.448032000000012,3.31209826,2.688931292831449,
790,0.5,2,WALK,EYE,5,7,LARGE,,,,,,3.04587555,,"('no success dwell', 0)"
791,0.5,2,WALK,EYE,5,8,LARGE,,,,,,2.31342268,,"('no success dwell', 0)"
792,0.5,2,STAND,EYE,6,0,SMALL,0.3146979999999928,1.0,0.9833059999999989,0.9833059999999989,0.3146979999999928,1.245998,0.5873182744231411,
793,0.5,2,STAND,EYE,6,1,SMALL,0.5011399999999924,1.0,1.0008130000000222,1.0008130000000222,0.5011399999999924,1.33060384,0.7768986004954955,
794,0.5,2,STAND,EYE,6,2,SMALL,0.3028099999999938,1.0,0.9812159999999892,0.9812159999999892,0.3028099999999938,1.35941124,2.466393960775197,
795,0.5,2,STAND,EYE,6,3,SMALL,0.24812300000002097,2.0,1.9351309999999842,0.9675654999999921,0.24812300000002097,1.19255376,0.3443024574614873,
796,0.5,2,STAND,EYE,6,4,SMALL,0.26602199999999243,1.0,0.9835820000000126,0.9835820000000126,0.26602199999999243,1.3967576,0.5505777904856934,
797,0.5,2,STAND,EYE,6,5,SMALL,0.5498960000000181,1.0,1.002379999999988,1.002379999999988,0.5498960000000181,1.39829779,2.2446569948834547,
798,0.5,2,STAND,EYE,6,6,SMALL,0.4002839999999992,1.0,0.9845869999999763,0.9845869999999763,0.4002839999999992,1.09145689,0.3403910291275096,
799,0.5,2,STAND,EYE,6,7,SMALL,0.3676590000000033,1.0,0.9830780000000061,0.9830780000000061,0.634381999999988,1.72306025,0.5691912347474716,
800,0.5,2,STAND,EYE,6,8,SMALL,0.5008389999999849,1.0,1.0000709999999913,1.0000709999999913,0.5008389999999849,1.41595984,0.33348110253402874,
801,0.5,2,WALK,EYE,6,0,SMALL,1.1160999999999603,1.0,0.6303000000000338,0.6303000000000338,1.2841999999999416,1.69061255,2.1147166920281815,
802,0.5,2,WALK,EYE,6,1,SMALL,,,,,,3.712251,,"('no success dwell', 0)"
803,0.5,2,WALK,EYE,6,2,SMALL,0.5823520000000144,2.0,1.0495060000000649,0.5247530000000324,0.5823520000000144,1.21208453,4.041413755820681,
804,0.5,2,WALK,EYE,6,3,SMALL,,,,,,6.308821,,"('no success dwell', 0)"
805,0.5,2,WALK,EYE,6,4,SMALL,,,,,,2.462038,,"('no success dwell', 0)"
806,0.5,2,WALK,EYE,6,5,SMALL,,,,,,2.53852177,,"('no success dwell', 0)"
807,0.5,2,WALK,EYE,6,6,SMALL,,,,,,2.91510653,,"('no success dwell', 0)"
808,0.5,2,WALK,EYE,6,7,SMALL,,,,,,4.51561832,,"('no success dwell', 0)"
809,0.5,2,WALK,EYE,6,8,SMALL,0.7826500000001033,1.0,0.6187680000000455,0.6187680000000455,3.7970000000000255,2.11932588,1.596893616436729,
810,0.5,2,STAND,EYE,7,0,LARGE,0.8516750000000002,1.0,1.0010980000000131,1.0010980000000131,1.1828520000000253,2.77375221,1.9007878125552935,
811,0.5,2,STAND,EYE,7,1,LARGE,0.9340559999999982,1.0,0.9999540000000025,0.9999540000000025,0.9508209999999906,1.48332131,0.8345073216001069,
812,0.5,2,STAND,EYE,7,2,LARGE,0.5313570000000141,2.0,1.8037259999999833,0.9018629999999916,0.666199000000006,1.74046326,2.968404871303214,
813,0.5,2,STAND,EYE,7,3,LARGE,1.1160270000000025,3.0,2.458236999999997,0.8194123333333323,2.536315000000002,1.91182435,0.5419676495273611,
814,0.5,2,STAND,EYE,7,4,LARGE,0.7345880000000022,1.0,0.9993899999999769,0.9993899999999769,2.215361999999999,1.69673645,0.5560925281239069,
815,0.5,2,STAND,EYE,7,5,LARGE,0.564788999999962,3.0,2.3666999999999803,0.7888999999999934,0.9309690000000046,1.98396313,1.766341974444883,
816,0.5,2,STAND,EYE,7,6,LARGE,0.5805650000000071,1.0,0.982894999999985,0.982894999999985,1.031630000000007,4.141464,0.3003947922771305,
817,0.5,2,STAND,EYE,7,7,LARGE,1.0821219999999983,1.0,0.9822690000000023,0.9822690000000023,1.7829590000000053,4.500672,3.248696172388661,
818,0.5,2,STAND,EYE,7,8,LARGE,1.33152800000002,1.0,0.9857220000000098,0.9857220000000098,1.3488159999999993,1.44739771,2.1061904216860943,
819,0.5,2,WALK,EYE,7,0,LARGE,,,,,,3.05755067,,"('no success dwell', 0)"
820,0.5,2,WALK,EYE,7,1,LARGE,1.7988000000000284,1.0,0.4681559999999081,0.4681559999999081,3.997700000000009,3.01979852,2.611702470958055,
821,0.5,2,WALK,EYE,7,2,LARGE,,,,,,3.66249466,,"('no success dwell', 0)"
822,0.5,2,WALK,EYE,7,3,LARGE,0.5148000000000366,2.0,0.9983569999999418,0.4991784999999709,1.565050000000042,4.79174662,2.4729426312466205,
823,0.5,2,WALK,EYE,7,4,LARGE,,,,,,2.41127133,,"('no success dwell', 0)"
824,0.5,2,WALK,EYE,7,5,LARGE,,,,,,3.738636,,"('no success dwell', 0)"
825,0.5,2,WALK,EYE,7,6,LARGE,0.9351199999999835,1.0,0.5316380000000436,0.5316380000000436,4.8513189999999895,3.382693,2.0946460960692437,
826,0.5,2,WALK,EYE,7,7,LARGE,,,,,,6.92837858,,"('no success dwell', 0)"
827,0.5,2,WALK,EYE,7,8,LARGE,1.5342430000000604,1.0,0.5818490000000338,0.5818490000000338,4.067443000000026,1.7590296300000001,2.1695579170258257,
828,0.5,2,STAND,EYE,8,0,SMALL,0.39758299999999736,1.0,0.983380000000011,0.983380000000011,0.39758299999999736,1.46593678,3.4807311254776923,
829,0.5,2,STAND,EYE,8,1,SMALL,0.24891900000000078,2.0,1.7662440000000288,0.8831220000000144,0.24891900000000078,0.8221054999999999,2.744952087798378,
830,0.5,2,STAND,EYE,8,2,SMALL,0.250945999999999,1.0,0.984375,0.984375,0.250945999999999,1.342026,0.20236029005035863,
831,0.5,2,STAND,EYE,8,3,SMALL,0.2661429999999996,1.0,0.9833559999999579,0.9833559999999579,1.0007750000000328,1.57917154,0.6295644911797686,
832,0.5,2,STAND,EYE,8,4,SMALL,0.8665159999999901,1.0,1.000315999999998,1.000315999999998,0.8665159999999901,1.23622239,0.7153659269460625,
833,0.5,2,STAND,EYE,8,5,SMALL,0.4824219999999855,1.0,0.9838189999999827,0.9838189999999827,0.8838810000000308,1.50584209,0.2161574142869164,
834,0.5,2,STAND,EYE,8,6,SMALL,0.33190000000001874,1.0,0.9858279999999695,0.9858279999999695,0.33190000000001874,1.14790642,0.6083083244866624,
835,0.5,2,STAND,EYE,8,7,SMALL,0.46661399999999276,1.0,0.997681,0.997681,0.46661399999999276,0.91514343,2.0326891989391602,
836,0.5,2,STAND,EYE,8,8,SMALL,0.45046400000001086,1.0,0.9832359999999767,0.9832359999999767,0.45046400000001086,1.2643942799999999,4.620778774959786,
837,0.5,2,WALK,EYE,8,0,SMALL,1.0499999999999545,1.0,0.5011999999999261,0.5011999999999261,4.064700000000016,2.60639334,6.108155590107034,
838,0.5,2,WALK,EYE,8,1,SMALL,0.9494019999999637,1.0,0.48276099999998223,0.48276099999998223,0.9494019999999637,1.4616588400000001,7.766486765301258,
