posture,cursor_type,wide,subject_num,repetition,target_num,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed,total_time,success_trial,error_frame_count
STAND,EYE,LARGE,12.0,5.0,4.0,0.8889005081326371,0.4759265293591876,6.450505625917706,10.131388791937724,0.6201875866666642,1.6666666666666667,1.109088537777778,0.7867490274074082,0.26546597227466306,-0.26500068890770634,0.5249648025742374,0.45142041586770476,0.5880434171284046,0.5449534923404885,0.41569941854631404,0.33941904066220135,0.9877638155555565,32.558625660129806,0.00980604899377245,1.9054410133333328,1.0,
STAND,EYE,SMALL,12.0,4.0,4.0,0.9145298000887957,0.43601450183475815,3.417962859246988,4.977319478172284,0.4226342288888904,1.6222222222222222,1.2317474488888878,0.87542312774074,0.24931819346808362,-0.34008526905906317,0.4424128519176988,0.3529708342607861,0.5829806325171742,0.5968641591527235,0.38645192719884747,0.2729187557081115,0.9904647266666661,15.849818689221012,0.008847497109905051,1.8345325888888895,1.0,
STAND,HAND,LARGE,12.0,5.0,4.0,1.0585861641163445,0.4758358614007695,9.739329079477052,11.897949643886989,1.3883323571428539,1.6428571428571428,1.156302690476189,0.8033164699546488,0.2676864268540419,0.09106371211556161,0.5975779802145402,0.5024442374467559,0.6716240194253067,0.6605914466777888,0.4210986865155203,0.3585954154644127,0.9852229047619048,31.666453687137942,0.013694401654315281,2.808560095238092,0.9761904761904762,49.333333333333336
STAND,HAND,SMALL,12.0,4.0,4.0,0.921750133099079,0.3807557204163331,5.656180406475553,6.16589334416841,1.015932066666666,1.2444444444444445,1.0326212333333316,0.8888202499999983,0.03196759818400289,0.09161673580180199,0.49584035700793544,0.41210532786081083,0.6166331600926006,0.5436918840258115,0.34910497530590795,0.31226674065046595,0.9859437666666666,15.245566836770488,0.009951499471105298,2.164348444444443,1.0,
STAND,HEAD,LARGE,12.0,5.0,4.0,0.8742316143021891,0.4476394101624788,7.00539517698758,9.511235020058566,1.0410125444444465,1.6444444444444444,1.1700402422222203,0.7790248755555549,-0.032146931080691735,-0.10169760695204366,0.4747290991473686,0.5813287865952128,0.5189585180586817,0.6099230860295339,0.32995655905107274,0.3944228121896515,0.9895685377777773,28.315220866623196,0.021169142473235352,2.4195386755555566,1.0,
STAND,HEAD,SMALL,12.0,4.0,4.0,0.8247621213857469,0.33424461059318455,4.026708507625705,4.833455260976346,0.7915616533333291,1.3777777777777778,1.084824828888891,0.865733388888891,0.007171449594492955,-0.00410206206678171,0.37642645938260905,0.4004849441394085,0.5260038914741396,0.5200614577603898,0.2651069919355443,0.29639540558975425,0.9885577377777794,13.543473839981942,0.015662160266995392,2.0046945933333316,1.0,
WALK,EYE,LARGE,12.0,5.0,4.0,2.944171453100731,2.5442666549680037,5.918884637548884,7.249983581916811,1.21277402272727,10.795454545454545,1.1131224772727548,0.11070347688095007,0.4703682922763255,-0.07913537307451285,3.3404083182552258,1.4026786671734863,2.5393336770356747,0.9893957258202586,2.344024143327807,1.095366888501171,0.361912477272735,62.602749238631425,0.5213092267448557,5.016881318181816,0.0,50.0
WALK,EYE,SMALL,12.0,4.0,4.0,3.0171770005805487,2.4568383088752492,4.073625939446738,3.758844496809355,0.8615800444444592,11.311111111111112,1.2609377111111093,0.11795259398122607,0.45549052067971035,0.14799691703132886,3.4654033662147437,1.1648267802384316,2.6534157036550097,0.9237850161989871,2.4005609873744573,0.8714167309051649,0.4040121555555528,39.69975873397029,0.478420938960057,5.023464800000012,0.0,
WALK,HAND,LARGE,12.0,5.0,4.0,8.649951619264137,6.0357019641186564,13.462341612956573,10.172669352570876,2.275045842105256,3.0789473684210527,0.3620615789473648,0.1252712625939838,-0.9633132281148884,-0.09913396700530021,8.57601017885992,1.5371473561663243,8.234306614641556,1.5367864285668469,6.055791585426784,1.274082272409363,0.22004131578947145,79.56528896736152,0.520057489572361,5.008080026315781,0.0,245.0
WALK,HAND,SMALL,12.0,4.0,4.0,9.227971232947747,6.446081686592418,11.293004490195221,7.668103334762261,2.0400481111110986,3.5,0.31343269444445176,0.08276840231481736,0.49534101722697227,-0.7308836434409605,9.238187131589285,1.4379890747171737,8.836039153345922,1.3513710643169663,6.305553948604833,1.1675029599943618,0.1693027222222254,62.482601853204336,0.5219309827723201,5.009032888888884,0.0,105.875
WALK,HEAD,LARGE,12.0,5.0,4.0,3.1269121258896253,1.8964541193291287,5.941960571196321,6.8619486637940135,1.3496687333333373,6.777777777777778,0.7428013777777702,0.1141421476200941,-0.20334624288527317,0.08947058580504832,3.056571068514836,1.340946170335092,2.6792274994124363,1.1381544529341139,1.9534532923262893,0.8830610947596468,0.2991711111111095,40.7038993496614,0.7542181626846305,5.010259711111109,0.0,
WALK,HEAD,SMALL,12.0,4.0,4.0,3.0146982668948303,1.6638991957354226,4.437152542078024,3.562823974088118,1.1720087333333318,6.866666666666666,0.7406303555555585,0.10713475873657341,-0.39514649191767415,0.3850017653629403,2.662756066782368,1.3461767665341142,2.4842844095866212,1.2137609333666042,1.6833200462800808,0.9042312212618684,0.3048032222222231,28.983170049247068,0.7522709894107087,4.96743417777778,0.044444444444444446,
