posture,cursor_type,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed
STAND,EYE,LARGE,1.2617176457176777,0.36587256348059155,9.531076032487453,9.751265168377426,1.985562240000004,1.68,1.0387447199999986,0.6170774733333303,0.927692512441738,0.31012641424357296,0.4360073188259424,0.27652298039098805,1.0908615262860695,0.46099638341783783,0.35717846353202193,0.21671459167975077,0.6421291733333331,32.02706323880551,0.01863070772057029
STAND,EYE,SMALL,1.7078085937711867,0.7730573655069343,4.877548744775878,4.4031275906421525,1.2789492962962923,2.037037037037037,1.1302402345679103,0.602841040123461,1.0099281836850122,0.766157007928284,0.7026896335333319,0.6122211234520714,1.2887031277834948,0.9392816325057983,0.6028068080118191,0.5775178857241359,0.7402422592592581,14.282774973063775,0.01662988293273911
STAND,HAND,LARGE,1.4579698987454084,0.5191188871545672,12.93702395627214,12.472064560397039,1.9999478518518445,1.4074074074074074,1.0208763580246976,0.7548220864197582,-0.2766353402758289,0.17354602088247867,0.8290538323297821,0.585324795034351,1.0554125987407599,0.8103657983929348,0.48307482724219075,0.4105794640005357,0.7294951975308711,65.13132144358026,0.018576748450846198
STAND,HAND,SMALL,1.3527312248143342,0.8806826389929796,8.070529082622818,6.545517846945986,1.6769894444444435,1.4074074074074074,0.7629164691358036,0.5899730740740778,-0.1134917687096228,-0.046303298119346394,0.9886453294107385,0.7105429938507763,0.9788771625139868,0.734329817391142,0.8135418098496573,0.5350308658788858,0.6362570370370435,41.35833597652727,0.01473991249921732
STAND,HEAD,LARGE,1.222353689442057,0.689868175374131,10.12885974890953,10.311061073994571,1.7595776666666691,1.4444444444444444,1.148777481481474,0.8828091913580197,0.09596792863197495,0.24973919704878375,0.6413893947239652,0.5842018555072374,0.8967155862058723,0.7039385334751804,0.5622312610785087,0.49656914939500646,0.7690177777777797,27.931725835539126,0.02808265624071791
STAND,HEAD,SMALL,0.9372546067741567,0.3657531670876435,6.122901184151125,5.041262818161311,1.4158299629629576,1.1851851851851851,0.8907263950617258,0.7375316296296285,-0.09689101327028984,0.2732244597922895,0.34927225428730146,0.4002185163281564,0.6049671868337649,0.5549830707580133,0.27271810017685827,0.32430247940468027,0.7276484814814835,12.74571019821755,0.02218761895948338
WALK,EYE,LARGE,10.014267126290507,6.738181239462025,12.68488177059895,8.222377866489932,2.552208347826091,1.8695652173913044,0.3521017536231761,0.22003031666666129,0.07390373525937964,0.06157114852372581,8.06993906584018,2.4401920876305794,9.253797601410461,2.2708611149822406,6.566634505979497,2.2250439476398625,0.2558672463768127,65.7060106059974,0.6462025710945872
WALK,EYE,SMALL,8.88643027557765,7.019390846826352,9.8720359501618,6.956039274962705,2.0426027199999863,2.52,0.5490746799999795,0.25803406999999584,0.18063813684225188,0.26827345398337893,8.204167654967007,1.1484774803613038,8.526881500563723,1.180804490357267,7.16279029430458,0.9434524037963102,0.34071661333334147,46.63431315507644,0.6244330675158549
WALK,HAND,LARGE,9.926059893164012,6.072007691214091,15.762426852060312,10.983712461998437,2.716865899999982,2.2,0.29633803333326647,0.134906133333313,2.5334318516097145,0.17026771434444793,9.31241253678521,0.9693391793778133,9.742193151669564,1.0722101188827935,6.201538033968658,0.6391814142637224,0.17434783333331624,85.32529627795218,0.7113923211058902
WALK,HAND,SMALL,10.494308356441078,6.6040287411305,13.778475928403012,8.897212903415403,2.714408416666695,2.25,0.33077616666665405,0.1610989722222069,-0.3504192950570885,-0.1421373028493246,9.29358462401231,1.6103507140396902,10.077013732250277,1.6950840818654413,6.744317177823006,1.1922031361940413,0.23058133333331618,99.03179064105429,0.6324446056044394
WALK,HEAD,LARGE,9.607974267678806,6.260999911119868,14.046393919832857,9.920953598704287,2.4940423043478264,2.0434782608695654,0.265489028985512,0.12730643478260847,1.207645487402531,0.8299502327380112,7.281262781094773,2.154824120690401,8.397249500934112,2.5992295687470457,5.973399057572912,1.9282380138300055,0.17248794202898574,71.77276342581379,0.613188267115525
WALK,HEAD,SMALL,7.360952907632587,5.574751937414065,10.576327547112191,7.953128753729968,2.3756147083333397,2.5833333333333335,0.46654006944442256,0.17111999999999097,2.3606694497682614,0.38402002888465114,7.524277432869148,0.9905547466471235,7.060124216229288,1.1725317792433514,5.710453024240581,0.7271979161047025,0.24348874999999445,61.32118654431546,0.625039464346196
