posture,cursor_type,wide,subject_num,repetition,target_num,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed,total_time,success_trial,error_frame_count
STAND,EYE,LARGE,14.0,5.0,4.0,1.6424850907160318,0.7603135097480851,6.638422865336997,8.75281025520177,1.5076769333333313,3.7333333333333334,1.1394329777777759,0.44077226830687616,1.0490526246961753,0.2867525046559653,0.6961711296457251,0.8093901286520104,1.2272095609322997,0.8056384938994803,0.5953741822128169,0.6452866623218761,0.7368838888888894,49.32212816007763,0.024237056287424723,4.086076777777774,0.5777777777777777,
STAND,EYE,SMALL,14.0,4.0,4.0,1.773612071497122,1.2259975777516106,3.597285684531936,4.237322096458675,0.9171269111111119,3.6,1.415615102222225,0.5629074297037038,0.9689308046654566,0.6517093688745945,1.0380226257000598,0.9728504262055864,1.3954503100707794,0.8777883846193718,0.9103518510055264,0.8870955375689465,0.8642243377777785,21.78416177639661,0.0172771413106101,3.817525986666668,0.6666666666666666,
STAND,HAND,LARGE,14.0,5.0,4.0,1.1974230686281737,0.577486683562536,9.525828024019319,11.449428238927375,1.5743391388888857,1.75,1.2205695555555534,0.769145629166667,-0.1595686629120729,0.003327061442545215,0.6590021945853556,0.5143111969968555,0.8219089361557791,0.6832300054149142,0.4730211049842093,0.4276823953673256,0.9857742222222257,33.95913987134797,0.018686513034605428,3.2107856388888893,1.0,107.55555555555556
STAND,HAND,SMALL,14.0,4.0,4.0,1.2745163003805857,0.626220556410689,5.612280365052526,5.950504658549371,1.1930528157894684,1.7894736842105263,1.1137380263157948,0.7589912390350935,-0.13300008715712858,0.023552355521786146,0.6648984818627517,0.6768640021751,0.8409917226166256,0.7633491722356899,0.48844033523145447,0.5034212432861178,0.9692005526315842,17.75035157018994,0.013630028239746827,2.7217605000000007,0.9473684210526315,72.85714285714286
STAND,HEAD,LARGE,14.0,5.0,4.0,1.5670695064309976,0.9899454844780597,7.188219581389079,9.428891143242192,1.2710534666666704,2.088888888888889,1.2566014888888806,0.66462218444444,-0.1176595024125863,-0.03140588600227606,0.9379580274615982,0.9400925263795734,1.0697039168208309,0.9595402488328961,0.7908415264591174,0.7690748044687565,0.9777882888888826,30.55787749288167,0.026791105468877908,3.079350777777778,0.9555555555555556,
STAND,HEAD,SMALL,14.0,4.0,4.0,1.1137380805761083,0.5954051676383194,4.112400238868974,4.758931834942209,0.9104939555555556,2.088888888888889,1.2458777333333304,0.6896004240740728,-0.1418522822251152,0.15081886735104982,0.567486880162941,0.7168776116860408,0.7200423222452249,0.6932023886883479,0.40691568063180694,0.5404832277762331,0.9876134888888903,14.994198888358591,0.020776002686719537,2.5979205777777747,1.0,
WALK,EYE,LARGE,14.0,5.0,4.0,6.815218333587293,5.5789207316374,9.715251788301934,8.148109582234401,1.7985960697674406,6.186046511627907,0.3329499069767481,0.05656853035336666,0.8533236162149137,0.3940989340320958,5.576647990074562,4.138512821018765,5.189772647542625,3.362319776009618,4.436320298424571,3.542237438950034,0.1369245116279169,104.24381115466687,0.6417994661433758,5.002695093023259,0.0,20.0
WALK,EYE,SMALL,14.0,4.0,4.0,4.469258178796333,3.196172892689099,5.735374507161014,4.431204320935421,1.1866144318181673,8.340909090909092,0.5019281363636413,0.06467927201610989,1.1761629939041407,0.5350126124623839,4.268817225790554,2.1322747230734533,3.6124818742046667,1.8038861303445353,2.9898918557528913,1.6573994514550743,0.20054504545455323,56.51062245451155,0.6130141375927693,4.994219818181793,0.0,42.0
WALK,HAND,LARGE,14.0,5.0,4.0,8.629261962553777,5.267575521033198,13.908456896295851,10.135386195978183,2.772516833333327,2.8333333333333335,0.17563627777774904,0.07458610185183619,-2.1246643687742353,0.2962375094948001,8.553505921096022,1.8760975025178028,8.107015386947701,1.7793408392555459,5.494303212271803,1.376849647798175,0.09982777777776795,121.82025081045191,0.6889581677471325,4.969137111111069,0.0,130.25925925925927
WALK,HAND,SMALL,14.0,4.0,4.0,10.201050324990872,5.998766857517634,11.54769068378738,7.160855034096699,2.1389716086956425,2.652173913043478,0.1356504347826133,0.054798330434780745,-3.0147982527142414,-0.4253791626435833,9.990447801545411,2.197276371480168,9.553253321833411,2.333190638748509,6.19930635822865,1.5885298792794496,0.0948614347826151,98.8142177557968,0.6215139916302937,4.976090434782599,0.0,141.47368421052633
WALK,HEAD,LARGE,14.0,5.0,4.0,7.221873477541,4.6535173008125374,10.492973655334168,8.227492880482039,2.0039920000000015,2.888888888888889,0.17673366666661788,0.0575739969576616,0.20827402083039445,1.0536387109313354,6.08735583523578,3.2424716173276793,5.754228246241254,3.0318302699838324,4.093465815743015,2.6968832459826655,0.10704149999999875,78.88304195575199,0.5946655565582073,5.000007916666669,0.0,0.0
WALK,HEAD,SMALL,14.0,4.0,4.0,7.070100272518329,4.631968840778214,8.180819113355678,5.585279891180821,1.6713614571428512,4.0,0.2532613714285877,0.061375571451251054,0.7998862637811965,0.27567404386944067,6.667000752898332,1.9927677820963068,6.432745501581142,1.8663034536817982,4.721272417114965,1.385440024283983,0.1302949428571375,54.84013042936275,0.5972134641936528,4.992512542857152,0.0,0.0
