,subject_num,posture,cursor_type,repetition,target_num,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,entering_position,walking_speed,total_time,success_trial,error,error_frame_count
0,2,STAND,HEAD,0,0,SMALL,0.3692866538850537,0.2011522868321722,4.852331169939209,5.437744518827589,0.9006609999999853,1.0,0.9847110000000043,0.9847110000000043,-0.2531877643737123,-0.034009072130084896,0.09170029087233197,0.3230643256844642,0.2531877643737123,0.2255044250272751,0.09170029087233197,0.23201860058703278,0.9847110000000043,11.836265483911488,"(0.23655625617055254, -1.2765677043183388)",0.01351786470832385,1.8853719999999896,1.0,,
1,2,STAND,HEAD,0,1,SMALL,1.0149564831503026,0.10409745696336638,5.38620681551854,4.991895159550637,1.7772460000000194,1.0,0.9857389999999953,0.9857389999999953,-0.7958584175205891,0.06370320883837786,0.2576908763878443,0.5863235998632361,0.7966876713035292,0.4967513604960068,0.25507171429329656,0.31138067446370404,0.9857389999999953,13.591679142887724,"(-0.024877613488204275, -1.435460115471841)",0.015612425067730676,2.7629850000000147,1.0,,
2,2,STAND,HEAD,0,2,SMALL,0.8728051117850185,0.6290179376498094,9.56298471510124,6.016870464811641,4.200302000000022,2.0,1.3854670000000056,0.6927335000000028,0.3977364906402844,0.6741450891869117,0.5251355431712431,0.5200509076985422,0.4916926090292114,0.6741450891869117,0.4374888582904007,0.5200509076985422,0.9831540000000132,24.538744307839345,"(-0.4135987985734584, 1.385947912509053)",0.01331185966445019,5.934478000000013,1.0,,
3,2,STAND,HEAD,0,3,SMALL,0.903842578860675,0.5411788000454969,5.467194554596727,4.971072414356801,1.6344589999999926,3.0,1.1353459999999984,0.37844866666666616,0.2855354378280842,0.573739468175731,0.7101324123327192,0.4463472549328237,0.6273665309834895,0.5774253853920482,0.4345547460322822,0.44151631113608375,0.9859319999999911,12.648347653875453,"(-0.6085943862822027, 1.2838065714030478)",0.012037550099293793,3.169111999999984,1.0,,
4,2,STAND,HEAD,0,4,SMALL,0.9890445639827544,0.09940519065188325,9.888055543367752,5.5066998860461025,4.468216000000012,1.0,0.980575999999985,0.980575999999985,0.24497675742507713,0.9558473681488079,0.07811238898119068,0.09169697243351263,0.24497675742507713,0.9558473681488079,0.07811238898119068,0.09169697243351263,0.980575999999985,31.141717450646645,"(-0.12106258329388275, 1.3595396734272072)",0.01225669110206316,5.448791999999997,1.0,,
5,2,STAND,HEAD,0,5,SMALL,0.752554201130686,0.30825996805856326,5.835428788810262,5.86572011392527,1.1001129999999932,1.0,0.984406000000007,0.984406000000007,-0.1752603666139042,0.5089906786863151,0.5475413046322085,0.2765142606054751,0.5166087198600385,0.5089906786863151,0.24419306534646434,0.2765142606054751,0.984406000000007,14.429083152753678,"(0.6342549130784922, 1.0402718248308105)",0.017191207470584308,2.0845190000000002,1.0,,
6,2,STAND,HEAD,0,6,SMALL,0.7864274009497688,0.15277916165570085,5.584086322330295,5.300177501867536,1.348479999999995,1.0,1.0001990000000092,1.0001990000000092,-0.7086314735414768,0.28133464149733045,0.1897504091883251,0.15847998022811785,0.7086314735414768,0.28133464149733045,0.1897504091883251,0.15847998022811785,1.0001990000000092,12.790202240061557,"(1.247306597927047, 0.6464650001746293)",0.023357189906719953,2.348679000000004,1.0,,
7,2,STAND,HEAD,0,7,SMALL,,,,,,,,,,,,,,,,,,,,,,,"('no success frames', 0)",
8,2,STAND,HEAD,0,8,SMALL,1.1917482283248964,0.4920845375062082,4.563454557521562,4.564545588792802,1.6607659999999953,2.0,1.1499479999999949,0.5749739999999974,-0.16903854869978308,-0.3305044400991636,1.2135038367032833,0.25938310462112435,1.1052906620209606,0.3557260743263906,0.5150676188953958,0.22308225845923046,0.9985499999999945,12.332861794242811,"(1.3090123112765137, -0.5907618003230937)",0.015327441511524945,3.0621639999999957,1.0,,
9,2,WALK,HEAD,0,0,SMALL,2.384811122812489,1.4468414967445584,3.701745660496988,2.8866654466595834,1.5009360000000243,9.0,0.8489309999999932,0.09432566666666592,-0.1402485060557576,-0.3924377728715548,2.6220520966684733,0.8706868688732887,2.098671891735422,0.7863368056857591,1.5714717148802873,0.5399689049760704,0.31653800000003685,34.215508159837064,"(0.7104517856416663, 1.0676107873371166)",0.7886980289994444,5.002535999999964,0.0,,
10,2,WALK,HEAD,0,1,SMALL,8.208790246786515,6.89519075248196,8.01934547152264,6.17205951905109,2.051332000000002,3.0,0.1331000000000131,0.04436666666667103,7.965824344981151,-0.5924069205103396,7.07590062947173,1.0366072098981178,7.974366645577771,0.8554400201275678,7.066217527450316,0.8316002782267286,0.05020000000001801,32.54400005794326,"(0.49846105280661845, -0.8122045489483156)",0.8479412669022145,4.985472999999956,0.0,,
11,2,WALK,HEAD,0,2,SMALL,1.999169169802111,1.2509250207366884,9.225586440994896,9.632173617407034,2.9519370000000436,7.0,0.8538399999998774,0.12197714285712534,-0.8374988072704785,-0.6842460227173494,1.905195288742655,0.8849102519358537,1.65416033129445,0.7775912076740048,1.2569224454944659,0.8034923186312019,0.34833400000002257,151.89536653949781,"(-1.2775340259954717, 0.13207672480659483)",0.6334366136790527,5.200195000000008,0.0,,
12,2,WALK,HEAD,0,3,SMALL,4.242369726673532,3.665606780520481,6.813223228688166,5.326382804731619,1.8361619999999448,3.0,1.1966489999999794,0.39888299999999316,0.698242331585595,0.31394889797999204,5.511343849772114,0.75468756982369,4.012026944209247,0.6515023571013417,3.831430101187408,0.4917940750444022,0.9987469999999803,33.725098586152065,"(-0.8888449221915948, 1.0492330048407439)",0.6575253306878704,4.852946999999972,1.0,,
13,2,WALK,HEAD,0,4,SMALL,1.1118279093665875,0.49894493301485254,3.7915032444039163,4.320838991671447,1.953300000000013,7.0,2.2796089999999367,0.3256584285714195,-0.588165859157305,0.15085328298464146,0.765893635230674,0.7311530543475899,0.7940250466172624,0.6402382994087858,0.5481723955707097,0.38119448187151844,0.9668629999999894,42.202266823928134,"(-0.664957289626229, 1.2376416809100164)",0.620818655680006,4.983100000000036,1.0,,
14,2,WALK,HEAD,0,5,SMALL,2.5447211772664793,1.38542738556983,5.498201277050599,5.102784942838292,2.050053999999932,9.0,0.5977009999999154,0.06641122222221282,-0.6554772452277633,1.11013603968561,2.5223755082717294,0.6306976117388664,2.154084174065534,1.1336823398589189,1.4588222183601198,0.5870667434964344,0.3657460000000583,67.94105429414213,"(-0.32573124965819034, 1.3109533504261037)",0.724501632039004,5.000737999999956,0.0,,
15,2,WALK,HEAD,0,6,SMALL,4.0314809301413606,2.7089972218740503,6.22846374157933,4.8019936189719745,1.3847999999999274,13.0,0.5498410000001286,0.04229546153847143,-0.4842212721467508,0.8184970950692185,4.710457369354855,0.7545980190237492,3.8043785619243056,0.9318472632240202,2.8078400803451853,0.608360130874802,0.18218999999999141,33.25792508749769,"(0.9590461385397138, 0.9277730123503432)",0.8495217465586451,4.998499999999922,0.0,,
16,2,WALK,HEAD,0,7,SMALL,29.82527646858402,13.185996835890617,27.2098589537542,13.971705464315209,0.6955629999999928,1.0,0.08495399999992514,0.08495399999992514,29.414126696161357,2.078222203592845,13.036288168919064,4.9031549971238695,29.414126696161357,4.1296021645496115,13.036288168919064,3.355111237765606,0.08495399999992514,19.408156713221672,"(-0.011978980074161427, -1.337788621921021)",0.5062001362583664,4.979362999999921,0.0,,
17,2,WALK,HEAD,0,8,SMALL,4.779065140669163,2.887680565732825,6.345142424374297,4.021390318968895,1.3686559999999872,6.0,0.4125249999999596,0.06875416666665994,0.28683134685428696,-0.4579861748455571,5.528612427572991,0.6515281958630116,4.641533326783006,0.6480661660686279,3.00084900933287,0.4618243498447928,0.23193400000002384,23.838232198865704,"(-0.06782388204623757, -0.9102289824661227)",0.5293196006654987,4.983799999999974,0.0,,
18,2,STAND,HEAD,1,0,LARGE,0.3849960327479153,0.33448215913946217,11.070939410542955,10.184999436310253,2.4972530000000006,1.0,0.9999090000000024,0.9999090000000024,0.23864456979285925,-0.08955149403561441,0.1351002815711236,0.42221439328726984,0.23864456979285925,0.2829410211836768,0.1351002815711236,0.32408060724364857,0.9999090000000024,26.18753504616636,"(-0.6079178534086482, -1.2900237179959788)",0.014001081356723132,3.497162000000003,1.0,,
19,2,STAND,HEAD,1,1,LARGE,0.6989812373144413,0.19644147554030406,9.49690678848542,9.933473532534471,1.8175999999999704,1.0,0.9832769999999869,0.9832769999999869,0.07213399469748652,0.4033444326676834,0.333717209943612,0.5033310411588653,0.3005156476583621,0.6100271841583108,0.157538422472371,0.20086254848982593,0.9832769999999869,26.32101279878165,"(-0.5659306432847568, -1.2714525129975556)",0.022376390029293775,2.800876999999957,1.0,,
20,2,STAND,HEAD,1,2,LARGE,0.73134829202099,0.4696113444644923,8.783717561280557,10.195822572520829,1.382962999999961,2.0,1.0860339999999837,0.5430169999999919,-0.22720488827747534,0.48579372833261136,0.6474368917681069,0.22793476139146313,0.47777982156427146,0.48579372833261136,0.4900365800616894,0.22793476139146313,0.9862969999999791,25.891453484092484,"(-0.8963763671963889, 0.852278803352263)",0.022779955966960645,2.616726999999969,1.0,,
21,2,STAND,HEAD,1,3,LARGE,0.8019663947565294,0.5588801670793022,8.784282171671327,10.22517304919597,2.7668760000000248,2.0,1.7494389999999953,0.8747194999999977,0.3910793372838089,0.5184200485333894,0.45398247190505425,0.5738666673039065,0.4312552169970968,0.6244988035288933,0.4157152199350147,0.4551835637553426,0.983600000000024,36.23999782061745,"(0.07929741034675075, 1.2796875176356082)",0.022853936593952354,5.033536000000026,1.0,,
22,2,STAND,HEAD,1,4,LARGE,0.8745828945570918,0.6500118346819735,8.263590127339425,10.38905802528391,1.2179409999999962,2.0,1.0666660000000263,0.5333330000000132,0.15482060126227093,-0.2742168372841019,0.19921624718133435,1.0279008093661652,0.1735927422524192,0.8294661728866194,0.1828874358314059,0.6605887156370134,0.9846190000000092,27.293545294710274,"(-0.576274680567666, 0.9995955769668967)",0.023157148039714106,2.6007079999999974,1.0,,
23,2,STAND,HEAD,1,5,LARGE,0.7221482004835571,0.15473827849040944,11.049964411095626,10.807688097607835,1.8348600000000488,1.0,0.9825999999999908,0.9825999999999908,-0.2368182787911483,-0.22016967482525918,0.5445728470382463,0.38909070511472726,0.5360437982969529,0.3608701709915157,0.2477496059196713,0.2612534114826076,0.9825999999999908,29.246832391210553,"(-1.1588967344454681, 0.8529142907550664)",0.02375053582712237,2.8174600000000396,1.0,,
24,2,STAND,HEAD,1,6,LARGE,0.729355488114472,0.23720225123867147,9.256697606530768,10.135501630949753,1.9157510000000002,1.0,0.984800000000007,0.984800000000007,-0.22457146375053844,0.545352994007168,0.45919614379950735,0.1806699687825089,0.4720239816541318,0.545352994007168,0.18858738903172045,0.1806699687825089,0.984800000000007,29.91600880230116,"(-0.8190864274250709, 1.1432591110615107)",0.02234227411441148,2.900551000000007,1.0,,
25,2,STAND,HEAD,1,7,LARGE,0.6614181550758923,0.3492630394591713,9.98082093331628,9.465845741293352,2.251022999999975,1.0,0.9841610000000287,0.9841610000000287,-0.6470357347978908,0.02086709171138731,0.3578856849823012,0.11223808081575175,0.6509306777316238,0.09082043514378597,0.35062939392086645,0.0682059275884782,0.9841610000000287,29.22196331620626,"(1.2641937531667002, -0.1312836663150989)",0.024834336623481394,3.235184000000004,1.0,,
26,2,STAND,HEAD,1,8,LARGE,0.45399322389738106,0.47440801793508935,7.495745588637217,7.978153604342397,3.781066999999979,1.0,0.9850160000000301,0.9850160000000301,0.14189940809918575,0.38514862878589656,0.32387822103804315,0.39804357149907327,0.2079310590518616,0.38514862878589656,0.28531683321788665,0.39804357149907327,0.9850160000000301,42.393655275824784,"(0.5441765757489652, 1.267935343202069)",0.018516201459066055,4.766083000000009,1.0,,
27,2,WALK,HEAD,1,0,LARGE,3.2411804886750217,1.980193261022699,7.483731104817486,8.326763832136757,1.5510860000000548,9.0,0.5674709999998413,0.0630523333333157,-0.3491016261550198,0.323145406456807,3.5750492449906064,1.2120404914514573,2.813403501767996,1.0875665934366547,2.224809633551884,0.6208294178965701,0.20004100000005565,38.08938636877406,"(-0.2076572383750417, -1.2002055038858686)",1.0203479512068525,4.985352000000034,0.0,,
28,2,WALK,HEAD,1,1,LARGE,3.611990886145827,2.675593825448792,8.81453732044291,9.217504453348859,2.550899999999956,6.0,0.6857470000001058,0.1142911666666843,-0.062465437857017095,-0.648754060267845,4.309978111921115,1.136237367429884,3.3849447974040743,1.016297979320377,2.6539612406386808,0.8215010413565842,0.2850950000000694,72.86619473928711,"(-1.1995103626613286, -0.37497349059138685)",0.8932133211650725,4.985068999999953,0.0,,
29,2,WALK,HEAD,1,2,LARGE,2.7109503594420823,2.0785637179605945,5.856396591062683,6.80249605975195,1.231993999999986,8.0,0.9945459999999002,0.12431824999998753,1.1639717852897167,-0.35187833404305563,3.13400651284848,0.6285897303810133,2.5129273507672845,0.6032375226860092,2.199995214174216,0.3924039918141397,0.44954299999994873,30.141596379965684,"(-2.229848854423288, -0.14939084952685278)",0.8595086194149534,4.985594999999989,0.0,,
30,2,WALK,HEAD,1,3,LARGE,3.078469551018296,1.8804440032005787,8.480800070158965,9.961587756255906,1.500552999999968,9.0,0.7455060000000913,0.08283400000001014,-0.3103840428921557,0.21770459140066736,3.430939370498073,1.0688357798839672,2.8390065814038827,0.9018449922618786,1.9415980140886,0.6106009678801468,0.28259300000001986,61.126132720920566,"(1.0723844618246794, 0.8920418962359946)",0.8524619356355853,5.007200000000012,0.0,,
