,subject_num,posture,cursor_type,repetition,target_num,wide,target_size,extra_times_over_target,error
0,21,STAND,HEAD,4,0,SMALL,0.5,0,
1,21,STAND,HEAD,4,0,SMALL,1.0,3,
2,21,STAND,HEAD,4,0,SMALL,1.5,1,
3,21,STAND,HEAD,4,0,SMALL,2.0,1,
4,21,STAND,HEAD,4,0,SMALL,2.5,1,
5,21,STAND,HEAD,4,0,SMALL,3.0,1,
6,21,STAND,HEAD,4,0,SMALL,3.5,1,
7,21,STAND,HEAD,4,0,SMALL,4.0,1,
8,21,STAND,HEAD,4,1,SMALL,0.5,0,
9,21,STAND,HEAD,4,1,SMALL,1.0,2,
10,21,STAND,HEAD,4,1,SMALL,1.5,2,
11,21,STAND,HEAD,4,1,SMALL,2.0,2,
12,21,STAND,HEAD,4,1,SMALL,2.5,1,
13,21,STAND,HEAD,4,1,SMALL,3.0,2,
14,21,STAND,HEAD,4,1,SMALL,3.5,1,
15,21,STAND,HEAD,4,1,SMALL,4.0,1,
16,21,STAND,HEAD,4,2,SMALL,0.5,0,
17,21,STAND,HEAD,4,2,SMALL,1.0,1,
18,21,STAND,HEAD,4,2,SMALL,1.5,1,
19,21,STAND,HEAD,4,2,SMALL,2.0,1,
20,21,STAND,HEAD,4,2,SMALL,2.5,1,
21,21,STAND,HEAD,4,2,SMALL,3.0,1,
22,21,STAND,HEAD,4,2,SMALL,3.5,2,
23,21,STAND,HEAD,4,2,SMALL,4.0,2,
24,21,STAND,HEAD,4,3,SMALL,0.5,2,
25,21,STAND,HEAD,4,3,SMALL,1.0,4,
26,21,STAND,HEAD,4,3,SMALL,1.5,5,
27,21,STAND,HEAD,4,3,SMALL,2.0,2,
28,21,STAND,HEAD,4,3,SMALL,2.5,1,
29,21,STAND,HEAD,4,3,SMALL,3.0,1,
30,21,STAND,HEAD,4,3,SMALL,3.5,1,
31,21,STAND,HEAD,4,3,SMALL,4.0,1,
32,21,STAND,HEAD,4,4,SMALL,0.5,2,
33,21,STAND,HEAD,4,4,SMALL,1.0,1,
34,21,STAND,HEAD,4,4,SMALL,1.5,1,
35,21,STAND,HEAD,4,4,SMALL,2.0,1,
36,21,STAND,HEAD,4,4,SMALL,2.5,1,
37,21,STAND,HEAD,4,4,SMALL,3.0,1,
38,21,STAND,HEAD,4,4,SMALL,3.5,1,
39,21,STAND,HEAD,4,4,SMALL,4.0,1,
40,21,STAND,HEAD,4,5,SMALL,0.5,1,
41,21,STAND,HEAD,4,5,SMALL,1.0,1,
42,21,STAND,HEAD,4,5,SMALL,1.5,2,
43,21,STAND,HEAD,4,5,SMALL,2.0,1,
44,21,STAND,HEAD,4,5,SMALL,2.5,1,
45,21,STAND,HEAD,4,5,SMALL,3.0,1,
46,21,STAND,HEAD,4,5,SMALL,3.5,1,
47,21,STAND,HEAD,4,5,SMALL,4.0,1,
48,21,STAND,HEAD,4,6,SMALL,0.5,0,
49,21,STAND,HEAD,4,6,SMALL,1.0,1,
50,21,STAND,HEAD,4,6,SMALL,1.5,1,
51,21,STAND,HEAD,4,6,SMALL,2.0,1,
52,21,STAND,HEAD,4,6,SMALL,2.5,2,
53,21,STAND,HEAD,4,6,SMALL,3.0,1,
54,21,STAND,HEAD,4,6,SMALL,3.5,1,
55,21,STAND,HEAD,4,6,SMALL,4.0,1,
56,21,STAND,HEAD,4,7,SMALL,0.5,0,
57,21,STAND,HEAD,4,7,SMALL,1.0,1,
58,21,STAND,HEAD,4,7,SMALL,1.5,2,
59,21,STAND,HEAD,4,7,SMALL,2.0,2,
60,21,STAND,HEAD,4,7,SMALL,2.5,2,
61,21,STAND,HEAD,4,7,SMALL,3.0,2,
62,21,STAND,HEAD,4,7,SMALL,3.5,2,
63,21,STAND,HEAD,4,7,SMALL,4.0,2,
64,21,STAND,HEAD,4,8,SMALL,0.5,2,
65,21,STAND,HEAD,4,8,SMALL,1.0,2,
66,21,STAND,HEAD,4,8,SMALL,1.5,2,
67,21,STAND,HEAD,4,8,SMALL,2.0,2,
68,21,STAND,HEAD,4,8,SMALL,2.5,2,
69,21,STAND,HEAD,4,8,SMALL,3.0,2,
70,21,STAND,HEAD,4,8,SMALL,3.5,3,
71,21,STAND,HEAD,4,8,SMALL,4.0,1,
72,21,WALK,HEAD,4,0,SMALL,0.5,2,
73,21,WALK,HEAD,4,0,SMALL,1.0,4,
74,21,WALK,HEAD,4,0,SMALL,1.5,4,
75,21,WALK,HEAD,4,0,SMALL,2.0,4,
76,21,WALK,HEAD,4,0,SMALL,2.5,4,
77,21,WALK,HEAD,4,0,SMALL,3.0,5,
78,21,WALK,HEAD,4,0,SMALL,3.5,4,
79,21,WALK,HEAD,4,0,SMALL,4.0,4,
80,21,WALK,HEAD,4,1,SMALL,0.5,3,
81,21,WALK,HEAD,4,1,SMALL,1.0,3,
82,21,WALK,HEAD,4,1,SMALL,1.5,8,
83,21,WALK,HEAD,4,1,SMALL,2.0,6,
84,21,WALK,HEAD,4,1,SMALL,2.5,5,
85,21,WALK,HEAD,4,1,SMALL,3.0,5,
86,21,WALK,HEAD,4,1,SMALL,3.5,4,
87,21,WALK,HEAD,4,1,SMALL,4.0,4,
88,21,WALK,HEAD,4,2,SMALL,0.5,0,
89,21,WALK,HEAD,4,2,SMALL,1.0,0,
90,21,WALK,HEAD,4,2,SMALL,1.5,0,
91,21,WALK,HEAD,4,2,SMALL,2.0,0,
92,21,WALK,HEAD,4,2,SMALL,2.5,0,
93,21,WALK,HEAD,4,2,SMALL,3.0,1,
94,21,WALK,HEAD,4,2,SMALL,3.5,2,
95,21,WALK,HEAD,4,2,SMALL,4.0,1,
96,21,WALK,HEAD,4,3,SMALL,0.5,0,
97,21,WALK,HEAD,4,3,SMALL,1.0,1,
98,21,WALK,HEAD,4,3,SMALL,1.5,2,
