,subject_num,posture,cursor_type,repetition,target_num,wide,target_size,extra_times_over_target,error
0,7,STAND,HEAD,4,0,SMALL,0.5,0,
1,7,STAND,HEAD,4,0,SMALL,1.0,2,
2,7,STAND,HEAD,4,0,SMALL,1.5,1,
3,7,STAND,HEAD,4,0,SMALL,2.0,1,
4,7,STAND,HEAD,4,0,SMALL,2.5,1,
5,7,STAND,HEAD,4,0,SMALL,3.0,1,
6,7,STAND,HEAD,4,0,SMALL,3.5,1,
7,7,STAND,HEAD,4,0,SMALL,4.0,1,
8,7,STAND,HEAD,4,1,SMALL,0.5,2,
9,7,STAND,HEAD,4,1,SMALL,1.0,1,
10,7,STAND,HEAD,4,1,SMALL,1.5,1,
11,7,STAND,HEAD,4,1,SMALL,2.0,1,
12,7,STAND,HEAD,4,1,SMALL,2.5,1,
13,7,STAND,HEAD,4,1,SMALL,3.0,1,
14,7,STAND,HEAD,4,1,SMALL,3.5,1,
15,7,STAND,HEAD,4,1,SMALL,4.0,1,
16,7,STAND,HEAD,4,2,SMALL,0.5,0,
17,7,STAND,HEAD,4,2,SMALL,1.0,2,
18,7,STAND,HEAD,4,2,SMALL,1.5,1,
19,7,STAND,HEAD,4,2,SMALL,2.0,1,
20,7,STAND,HEAD,4,2,SMALL,2.5,1,
21,7,STAND,HEAD,4,2,SMALL,3.0,1,
22,7,STAND,HEAD,4,2,SMALL,3.5,1,
23,7,STAND,HEAD,4,2,SMALL,4.0,1,
24,7,STAND,HEAD,4,3,SMALL,0.5,1,
25,7,STAND,HEAD,4,3,SMALL,1.0,1,
26,7,STAND,HEAD,4,3,SMALL,1.5,1,
27,7,STAND,HEAD,4,3,SMALL,2.0,1,
28,7,STAND,HEAD,4,3,SMALL,2.5,1,
29,7,STAND,HEAD,4,3,SMALL,3.0,1,
30,7,STAND,HEAD,4,3,SMALL,3.5,1,
31,7,STAND,HEAD,4,3,SMALL,4.0,1,
32,7,STAND,HEAD,4,4,SMALL,0.5,1,
33,7,STAND,HEAD,4,4,SMALL,1.0,1,
34,7,STAND,HEAD,4,4,SMALL,1.5,1,
35,7,STAND,HEAD,4,4,SMALL,2.0,1,
36,7,STAND,HEAD,4,4,SMALL,2.5,1,
37,7,STAND,HEAD,4,4,SMALL,3.0,1,
