,dwell_time,subject_num,posture,cursor_type,repetition,target_num,wide,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,first_dwell_time,required_target_size,mean_final_speed,min_target_size,best_record,error
0,0.6,0,STAND,HEAD,4,0,SMALL,0.5024109999999951,1.0,1.0170063333333437,1.0170063333333437,0.5024109999999951,1.3087393448935978,0.5266989150944276,1.2647122381532094,1.0170063333333437,
1,0.6,0,STAND,HEAD,4,1,SMALL,0.6323549999999898,1.0,1.0321583333333442,1.0321583333333442,0.6323549999999898,1.3141365061370203,1.1400009955552244,0.6236555933860484,1.0321583333333442,
2,0.6,0,STAND,HEAD,4,2,SMALL,0.5502929999999822,1.0,1.0166253333333393,1.0166253333333393,0.5502929999999822,1.463931473151459,1.473745177537695,0.7319603736421011,1.0166253333333393,
3,0.6,0,STAND,HEAD,4,3,SMALL,0.8015440000000069,1.0,1.0165033333333346,1.0165033333333346,1.2820890000000134,2.200344267034527,0.4070811152416027,0.8904141995071269,1.0165033333333346,
4,0.6,0,STAND,HEAD,4,4,SMALL,0.43246500000000765,1.0,1.033272333333317,1.033272333333317,0.43246500000000765,0.98063590038484,1.3403550734321488,0.9016039557010871,1.033272333333317,
5,0.6,0,STAND,HEAD,4,5,SMALL,0.5153880000000015,1.0,1.031532333333333,1.031532333333333,0.8494489999999928,3.0476421930609447,1.0435310384123948,1.1923621523289423,1.031532333333333,
6,0.6,0,STAND,HEAD,4,6,SMALL,0.6324619999999754,1.0,1.018181333333333,1.018181333333333,0.6324619999999754,1.458376535966611,1.2173097998629416,0.4468394220879213,1.018181333333333,
7,0.6,0,STAND,HEAD,4,7,SMALL,0.8452650000000119,1.0,1.0206633333333193,1.0206633333333193,0.8452650000000119,1.379560544335185,0.6571554215511762,1.182030291590767,1.0206633333333193,
8,0.6,0,STAND,HEAD,4,8,SMALL,0.43331899999998313,1.0,1.0314113333333543,1.0314113333333543,0.43331899999998313,1.2363317755714882,0.3440837977946141,0.6376598522642172,1.0314113333333543,
9,0.6,0,WALK,HEAD,4,0,SMALL,,,,,,4.217935521110308,,2.353608604577818,0.28389533333327865,no success dwell
10,0.6,0,WALK,HEAD,4,1,SMALL,0.6001609999999573,1.0,0.5847253333334114,0.5847253333334114,3.617738999999915,5.678127537999471,12.039582503198494,1.3180580047787105,0.5847253333334114,
11,0.6,0,WALK,HEAD,4,2,SMALL,,,,,,4.822302084822632,,3.2253423074694703,0.19807433333326874,no success dwell
12,0.6,0,WALK,HEAD,4,3,SMALL,,,,,,12.100988159691724,,3.7501451239091117,0.116333333333417,no success dwell
13,0.6,0,WALK,HEAD,4,4,SMALL,,,,,,4.398486246788622,,3.8555759511538517,0.19966933333333448,no success dwell
14,0.6,0,WALK,HEAD,4,5,SMALL,,,,,,5.118794344989356,,2.364457959301865,0.2688833333333226,no success dwell
15,0.6,0,WALK,HEAD,4,6,SMALL,,,,,,3.672857843639209,,2.129944233145129,0.21593333333331277,no success dwell
16,0.6,0,WALK,HEAD,4,7,SMALL,0.5991360000000441,2.0,1.1706146666666124,0.5853073333333062,0.5991360000000441,1.492500547875076,4.41419915231083,1.401432320232222,0.6188333333333579,
17,0.6,0,WALK,HEAD,4,8,SMALL,,,,,,5.84459512700644,,1.8512727737530517,0.23297933333324938,no success dwell
18,0.6,0,STAND,HEAD,5,0,LARGE,0.9309199999999862,1.0,1.03383333333335,1.03383333333335,0.9309199999999862,1.476711802795644,0.6347711840171889,0.35185859236260814,1.03383333333335,
19,0.6,0,STAND,HEAD,5,1,LARGE,0.8805389999999989,1.0,1.0163783333333092,1.0163783333333092,1.597122000000013,1.6762919780284335,0.34011989013582206,0.6420353600639711,1.0163783333333092,
20,0.6,0,STAND,HEAD,5,2,LARGE,0.6473689999999976,1.0,1.0205113333333335,1.0205113333333335,0.6473689999999976,1.3740859800393845,1.251968626279676,0.5935256717831903,1.0205113333333335,
21,0.6,0,STAND,HEAD,5,3,LARGE,0.6819480000000055,1.0,1.0324323333333345,1.0324323333333345,1.1678929999999923,2.561689862148007,0.8808779818963431,1.161366419627614,1.0324323333333345,
22,0.6,0,STAND,HEAD,5,4,LARGE,0.6175839999999937,1.0,1.015404333333324,1.015404333333324,0.6175839999999937,1.2624670259929212,1.67853134615104,0.7225640199816098,1.015404333333324,
23,0.6,0,STAND,HEAD,5,5,LARGE,0.7506109999999921,1.0,1.0161423333333366,1.0161423333333366,0.7506109999999921,1.2793775609451243,3.1014937950853745,1.007655047329745,1.0161423333333366,
24,0.6,0,STAND,HEAD,5,6,LARGE,1.0815279999999916,1.0,1.0180133333333308,1.0180133333333308,1.0815279999999916,1.3013340457677285,0.7441590419840294,0.6837662996354613,1.0180133333333308,
25,0.6,0,STAND,HEAD,5,7,LARGE,0.9673159999999825,1.0,1.031990333333342,1.031990333333342,0.9673159999999825,1.408852498827359,2.2207220349833947,0.5314217452970361,1.031990333333342,
26,0.6,0,STAND,HEAD,5,8,LARGE,0.750456999999983,1.0,1.0166253333333393,1.0166253333333393,0.750456999999983,1.2913624481098964,0.8371867862389232,1.1083738234183556,1.0166253333333393,
27,0.6,0,WALK,HEAD,5,0,LARGE,,,,,,3.6175736340144935,,3.09197267424635,0.182809333333383,no success dwell
28,0.6,0,WALK,HEAD,5,1,LARGE,,,,,,4.132852363910782,,1.961438469639679,0.21486733333327568,no success dwell
