,subject_num,posture,cursor_type,repetition,target_num,wide,target_size,extra_times_over_target,error
0,12,STAND,HEAD,4,0,SMALL,0.5,1,
1,12,STAND,HEAD,4,0,SMALL,1.0,1,
2,12,STAND,HEAD,4,0,SMALL,1.5,1,
3,12,STAND,HEAD,4,0,SMALL,2.0,1,
4,12,STAND,HEAD,4,0,SMALL,2.5,1,
5,12,STAND,HEAD,4,0,SMALL,3.0,1,
6,12,STAND,HEAD,4,0,SMALL,3.5,1,
7,12,STAND,HEAD,4,0,SMALL,4.0,1,
8,12,STAND,HEAD,4,1,SMALL,0.5,0,
9,12,STAND,HEAD,4,1,SMALL,1.0,1,
10,12,STAND,HEAD,4,1,SMALL,1.5,1,
11,12,STAND,HEAD,4,1,SMALL,2.0,1,
12,12,STAND,HEAD,4,1,SMALL,2.5,1,
13,12,STAND,HEAD,4,1,SMALL,3.0,1,
14,12,STAND,HEAD,4,1,SMALL,3.5,1,
15,12,STAND,HEAD,4,1,SMALL,4.0,1,
16,12,STAND,HEAD,4,2,SMALL,0.5,1,
17,12,STAND,HEAD,4,2,SMALL,1.0,2,
18,12,STAND,HEAD,4,2,SMALL,1.5,1,
19,12,STAND,HEAD,4,2,SMALL,2.0,1,
20,12,STAND,HEAD,4,2,SMALL,2.5,1,
21,12,STAND,HEAD,4,2,SMALL,3.0,1,
22,12,STAND,HEAD,4,2,SMALL,3.5,1,
23,12,STAND,HEAD,4,2,SMALL,4.0,1,
24,12,STAND,HEAD,4,3,SMALL,0.5,1,
25,12,STAND,HEAD,4,3,SMALL,1.0,3,
26,12,STAND,HEAD,4,3,SMALL,1.5,2,
27,12,STAND,HEAD,4,3,SMALL,2.0,1,
28,12,STAND,HEAD,4,3,SMALL,2.5,1,
29,12,STAND,HEAD,4,3,SMALL,3.0,1,
30,12,STAND,HEAD,4,3,SMALL,3.5,1,
31,12,STAND,HEAD,4,3,SMALL,4.0,1,
32,12,STAND,HEAD,4,4,SMALL,0.5,0,
33,12,STAND,HEAD,4,4,SMALL,1.0,1,
34,12,STAND,HEAD,4,4,SMALL,1.5,1,
35,12,STAND,HEAD,4,4,SMALL,2.0,1,
36,12,STAND,HEAD,4,4,SMALL,2.5,2,
37,12,STAND,HEAD,4,4,SMALL,3.0,1,
38,12,STAND,HEAD,4,4,SMALL,3.5,1,
39,12,STAND,HEAD,4,4,SMALL,4.0,1,
40,12,STAND,HEAD,4,5,SMALL,0.5,1,
41,12,STAND,HEAD,4,5,SMALL,1.0,2,
42,12,STAND,HEAD,4,5,SMALL,1.5,1,
43,12,STAND,HEAD,4,5,SMALL,2.0,1,
44,12,STAND,HEAD,4,5,SMALL,2.5,1,
45,12,STAND,HEAD,4,5,SMALL,3.0,1,
46,12,STAND,HEAD,4,5,SMALL,3.5,1,
47,12,STAND,HEAD,4,5,SMALL,4.0,1,
48,12,STAND,HEAD,4,6,SMALL,0.5,2,
49,12,STAND,HEAD,4,6,SMALL,1.0,1,
50,12,STAND,HEAD,4,6,SMALL,1.5,1,
51,12,STAND,HEAD,4,6,SMALL,2.0,1,
52,12,STAND,HEAD,4,6,SMALL,2.5,1,
53,12,STAND,HEAD,4,6,SMALL,3.0,1,
54,12,STAND,HEAD,4,6,SMALL,3.5,1,
55,12,STAND,HEAD,4,6,SMALL,4.0,1,
56,12,STAND,HEAD,4,7,SMALL,0.5,1,
57,12,STAND,HEAD,4,7,SMALL,1.0,2,
58,12,STAND,HEAD,4,7,SMALL,1.5,2,
59,12,STAND,HEAD,4,7,SMALL,2.0,1,
60,12,STAND,HEAD,4,7,SMALL,2.5,1,
61,12,STAND,HEAD,4,7,SMALL,3.0,1,
62,12,STAND,HEAD,4,7,SMALL,3.5,1,
63,12,STAND,HEAD,4,7,SMALL,4.0,1,
64,12,STAND,HEAD,4,8,SMALL,0.5,0,
65,12,STAND,HEAD,4,8,SMALL,1.0,1,
66,12,STAND,HEAD,4,8,SMALL,1.5,1,
67,12,STAND,HEAD,4,8,SMALL,2.0,1,
68,12,STAND,HEAD,4,8,SMALL,2.5,1,
