posture,cursor_type,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed
STAND,EYE,LARGE,0.8688843830298892,0.3719669266282632,7.936207571974085,10.463638692380018,0.8848703703703664,1.6296296296296295,1.1342487283950677,0.7735244691358064,-0.12928787087995,0.06907061112018777,0.4372716480974957,0.47412555227379966,0.5233276730655332,0.5826693251672949,0.30312121868815955,0.3402896847248473,0.9438910987654373,28.112499028225574,0.018654003467262727
STAND,EYE,SMALL,1.0052168891533622,0.4601127123746186,4.180173223060452,4.936769834839458,0.7841774444444504,2.037037037037037,1.3987672716049309,0.7570947932098716,-0.4578806319995265,0.1759315437669386,0.5074875541611292,0.48012188888371365,0.6496942490526258,0.6230960542620487,0.34797120185561653,0.36445560665030663,0.9320910740740673,14.742506493959377,0.01437048025791398
STAND,HAND,LARGE,0.9652040775195987,0.3446810664425541,12.625168073931295,13.446869677220047,1.5176165185185189,1.1111111111111112,1.000697851851855,0.9248828888888916,-0.01310756250181462,0.1405303201405499,0.399391303483809,0.40879172604425457,0.5989914643859942,0.6296154161507422,0.28977881585221404,0.2991332306243175,0.9298252592592611,32.76090445599063,0.018870493953889584
STAND,HAND,SMALL,1.0609538250418427,0.3255578880303955,7.2572624676478075,7.241554492570679,1.136534074074073,1.1851851851851851,0.9793448024691362,0.8649900740740742,0.12358871565117126,0.48266609281884343,0.4707585950266806,0.4168249376477989,0.6773692412842159,0.6525779921259085,0.3206508816246998,0.3250773865156828,0.9301433333333334,16.98303146981812,0.016141730526164067
STAND,HEAD,LARGE,0.7679934242013569,0.41939740749121995,8.873586998387072,10.883531000191498,1.1148219629629648,1.2962962962962963,1.0204796543209846,0.8551904876543207,-0.15399262440014314,-0.19528774317756065,0.42313978687996257,0.3880177211195757,0.45950236905525293,0.516310795360063,0.35651356857911864,0.3032176947442967,0.9279145185185179,27.5069834924098,0.025106068441106997
STAND,HEAD,SMALL,0.7409725635888442,0.3458966344350869,5.153393884509297,5.553717596818539,0.9023150000000031,1.2592592592592593,0.96699345679012,0.8253169629629599,0.14457725885033235,0.21017753850761045,0.34928902649453314,0.4218386043630051,0.44276800365360836,0.5141440379795129,0.22761036632657927,0.3331596486428495,0.9148666790123429,13.095663512210834,0.017243879562173253
WALK,EYE,LARGE,4.153066892937433,2.9086557945553264,8.83747424745709,8.61387690823187,1.9705936666666688,4.037037037037037,0.7232770493826848,0.1765348871546065,0.04879923717216686,0.20680772640557343,4.112245249835733,0.7515831341189972,3.969638089521328,0.7654696124044462,2.998227977096567,0.5087642331225316,0.30824622222221726,52.06120075185496,0.615165514453273
WALK,EYE,SMALL,4.457820919307318,2.917815762096891,5.905709601849356,4.42094299214326,1.274424230769232,4.153846153846154,0.7650748846153514,0.18956137619047,-0.23201218371776047,0.6118659825817357,4.320578099421422,0.9612822981513065,4.095726528402095,1.0375228965657484,3.0717234459544636,0.7354643390963496,0.347905525641019,30.56955420756197,0.6235187994132639
WALK,HAND,LARGE,5.629646514707839,3.630447603210712,11.537080271650089,11.003587768508748,1.9685469600000078,3.48,0.5742446799999977,0.21197851666666195,0.07578377958441987,0.26812282715740005,5.584074349614841,0.7802083442051995,5.4728050292316315,0.7412392450214499,3.7137986510625973,0.5348957748140734,0.31848205333332613,70.5923210436834,0.5839184762810011
WALK,HAND,SMALL,5.632055133022504,4.178725570237751,7.724143865223069,6.090625982563973,1.449451888888895,4.481481481481482,0.7839828271605258,0.17715063888889584,0.5744425433461559,0.29936778482562126,6.4178743478145925,0.8325146854008713,5.469145941906981,0.7826610349422775,4.269765675145336,0.5802205030665164,0.35662725925926253,36.537635514616305,0.60265590381787
WALK,HEAD,LARGE,4.207415080714049,2.948934820234811,8.065459576342521,8.43448683495194,1.736383000000004,3.6666666666666665,0.7206489629629703,0.19839651604938216,-0.003660126179732067,0.17041908965150462,4.335093977069296,0.9051477428908841,3.906342259619787,0.9631060422646113,3.099715595186647,0.6420514368412108,0.3624969629629512,42.360924225641696,0.5927972501843827
WALK,HEAD,SMALL,3.3868780706617816,2.0998111905624546,5.058569948772392,4.131784449830433,1.3761700370370389,4.37037037037037,0.9242668641975362,0.25132175052910244,-0.09341438468035787,0.21243657051991585,3.396399635728066,0.9531221463699319,3.0959201762001896,0.927020053313663,2.201505991762502,0.6544622460919818,0.3826192839506269,28.11133124971927,0.5909441403461513
