,subject_num,posture,cursor_type,repetition,target_num,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,entering_position,walking_speed,total_time,success_trial,error,error_frame_count
0,19,STAND,HEAD,0,0,SMALL,0.9278872991781828,0.5492367921925908,3.375828098091497,4.352543376730136,0.7322689999999739,2.0,1.0982000000001335,0.5491000000000668,-0.45006377370475037,-0.40413700907415967,0.8140420697939412,0.3745342627095824,0.6055860137487328,0.42856930580485547,0.704581619829882,0.34594316667854424,0.9983000000000857,13.072717386169273,"(-1.2722572660676263, -0.4192395807217508)",0.015994858941221643,2.063869000000068,1.0,,
1,19,STAND,HEAD,0,1,SMALL,0.7080730407638962,0.20220706668076857,4.022539667918321,5.026836036311727,0.5288359999999557,1.0,0.9849000000000387,0.9849000000000387,0.16136803431665878,0.4572611737014585,0.4248223872665021,0.36216872749700896,0.4117377304972919,0.5451984917576389,0.1858863608428041,0.2037607510747085,0.9849000000000387,11.690056146179582,"(-1.1069573723598012, -0.8636913305449951)",0.0172206039400669,1.5137359999999944,1.0,,
2,19,STAND,HEAD,0,2,SMALL,1.040954455939534,0.2872181099401597,4.34037323265403,5.023042455556612,0.5483469999999215,1.0,0.9827999999999975,0.9827999999999975,0.15529564491268294,0.33972682415382044,1.0131941804961553,0.1264430963061762,0.9457191403344519,0.33972682415382044,0.37622358777996995,0.1264430963061762,0.9827999999999975,12.110770912055775,"(-1.0835241995936542, 0.5694483109271289)",0.018134156672253973,1.531146999999919,1.0,,
3,19,STAND,HEAD,0,3,SMALL,1.2593339569176154,0.35738324262521054,3.824983416340282,4.481112916379264,0.6472999999999729,2.0,1.0329000000000406,0.5164500000000203,0.1376503336742913,0.6944260585553064,1.086264986209191,0.21421939255833056,0.9952544805247031,0.6944260585553064,0.44316237551155274,0.21421939255833056,0.9985000000000355,12.994778324979343,"(0.5889049282652081, 1.3034455153751736)",0.014715923133572608,1.9972000000000207,1.0,,
4,19,STAND,HEAD,0,4,SMALL,0.9076892997196592,0.377424387932588,4.403836170574662,4.925653628098185,0.7479619999999159,1.0,0.9833000000000993,0.9833000000000993,0.016173642215500904,0.8395503886885927,0.1317956523275531,0.4958688792985256,0.11009991013971951,0.8891322222057167,0.07286059753993582,0.398399245645243,0.9833000000000993,12.086683884093365,"(-0.06980346589007524, 1.409506167663281)",0.020679780677582343,1.7312620000000152,1.0,,
5,19,STAND,HEAD,0,5,SMALL,1.48957172651621,1.1478593000187143,3.1661974730812075,3.9934856810246817,0.8672370000000456,2.0,1.963675999999964,0.981837999999982,-0.033265484646669924,1.125301649475168,0.5643939895917541,1.3985205359673067,0.49637448996368705,1.2410673211275247,0.26807814417872255,1.296286578884824,0.9970620000000281,13.744060962565879,"(0.5416046111389932, 1.3023169434180488)",0.010753183358715872,3.800700000000006,1.0,,
6,19,STAND,HEAD,0,6,SMALL,0.8076475931909387,0.286036686094993,3.925193169670743,4.4650011741268205,1.1987500000000182,1.0,0.984497000000033,0.984497000000033,-0.345776858287603,0.7219751270144222,0.11215403365545916,0.2844609518654805,0.345776858287603,0.7219751270144222,0.11215403365545916,0.2844609518654805,0.984497000000033,15.844974075423377,"(0.3682954983187017, 1.3519837081272499)",0.014796784017419448,2.1832470000000512,1.0,,
7,19,STAND,HEAD,0,7,SMALL,0.8678604463891816,0.25781240469937616,4.069783890030733,4.937704476048873,0.5485999999999649,1.0,0.9834489999999505,0.9834489999999505,-0.7160180904167006,0.3848733226376133,0.27676641872392305,0.2894919568279656,0.7160180904167006,0.38927031058624784,0.27676641872392305,0.2834501713143267,0.9834489999999505,12.559113953851126,"(1.0068357711467115, 0.8945191318944694)",0.013976782090931299,1.5320489999999154,1.0,,
8,19,STAND,HEAD,0,8,SMALL,0.8084013376353801,0.3161088099415756,3.6871036996938913,4.886128647258358,0.5827000000000453,2.0,1.1025480000000698,0.5512740000000349,-0.06276220215217027,-0.21539704417282263,0.7750739695249228,0.3329539377695504,0.6822274905592641,0.3307146777242658,0.3643411453738609,0.21678335487446632,0.9858480000000327,12.273228380142802,"(0.021919138354490997, -1.4170612373852123)",0.016998530323367067,1.765700000000038,1.0,,
9,19,WALK,HEAD,0,0,SMALL,3.8004743917131423,1.9575572167243267,6.019113447614385,4.591573153125571,1.1984138999999914,3.0,0.26395519999999806,0.08798506666666601,0.2472831913949226,0.8758498535624865,3.6942579576230314,1.9645733578012263,3.109992459933762,1.6108914058332222,1.9986206856477569,1.4225587513513318,0.16616999999999393,34.43830839241487,"(-0.7491983127124016, -1.172100948451714)",0.48021747217131655,4.999843900000002,0.0,,
