,subject_num,posture,cursor_type,repetition,target_num,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,entering_position,walking_speed,total_time,success_trial,error,error_frame_count
0,10,STAND,HEAD,0,0,SMALL,0.729372188375036,0.20816547059341844,3.321659838607298,4.283061369513929,0.7837219000000033,1.0,0.9869880999999978,0.9869880999999978,-0.04084617187662103,-0.5943631374724586,0.2410420115402624,0.4065467536499358,0.18636726290930725,0.6808570925486783,0.1564496460215181,0.2304602996816024,0.9869880999999978,21.95123474872289,"(-0.34758238406887365, 1.1981111463570784)",0.01998469489049323,1.7707100000000011,1.0,,
1,10,STAND,HEAD,0,1,SMALL,0.9160567726023086,0.2603265409970289,4.3541966948565785,4.833089650002663,0.882563900000001,1.0,0.9831505000000007,0.9831505000000007,0.018950811472885076,-0.7482412805994524,0.4345075878420519,0.4032823501408496,0.3664061185796817,0.7668575498081996,0.22941913242434347,0.3659960479523793,0.9831505000000007,17.793900772870956,"(1.2680889336480026, 0.08077739759245617)",0.016347890292447972,1.8657144000000017,1.0,,
2,10,STAND,HEAD,0,2,SMALL,1.5407957900819151,1.182828391215653,3.602969310671152,4.339905607588827,0.400497399999999,2.0,0.9808722000000003,0.49043610000000015,-0.489956163687722,-0.28506385294190106,1.7628116398960905,0.6079915582805506,1.2508094636187943,0.5594064073856805,1.3291674680071865,0.36758595205205835,0.9808722000000003,13.610465312253707,"(0.10152520324245717, 1.3715760119280134)",0.02356708918996594,1.7499541999999977,1.0,,
3,10,STAND,HEAD,0,3,SMALL,0.6558873704477979,0.21352025889190823,3.9140567200623324,4.946058440712768,0.8152028999999956,1.0,0.9815200000000033,0.9815200000000033,0.43404665921867325,-0.26643309538499743,0.41503330349876305,0.21688339363964762,0.548690675287099,0.28735921068799636,0.2401626797411082,0.18775853049814467,0.9815200000000033,17.059861927866017,"(1.2422341093529865, -0.34128300829938496)",0.020845553928153585,1.796722899999999,1.0,,
4,10,STAND,HEAD,0,4,SMALL,0.5681322210784922,0.2898702172119613,4.008041565390579,5.151745845699133,0.5303865999999999,1.0,0.9864806999999978,0.9864806999999978,-0.035422307617776025,-0.3312974968180932,0.47972767969925467,0.26312871872380156,0.3778128575664468,0.38243179194771837,0.293688155424869,0.17922639734222098,0.9864806999999978,11.708940775748978,"(-0.6702158742092861, 1.0912696044253067)",0.012144139137873124,1.5168672999999977,1.0,,
5,10,STAND,HEAD,0,5,SMALL,0.5486004011191732,0.2893835262494594,4.304027151241493,5.655339568577522,0.5682442000000023,1.0,0.9954499999999982,0.9954499999999982,-0.3266956357902863,0.3131985617349185,0.4019500439653233,0.14113938874355514,0.41721339783965933,0.3179497080076806,0.30513042119126044,0.1298909979292925,0.9954499999999982,13.76659745125342,"(0.8018342612911393, 0.6689333946830658)",0.0299726965815851,1.5636942000000005,1.0,,
6,10,STAND,HEAD,0,6,SMALL,1.649853191996144,0.6839563865840741,3.8596602100061155,4.43040535499608,0.5333156000000017,3.0,1.1520699000000008,0.38402330000000023,-0.7096838196306487,-0.2289971358862958,1.589067370360969,0.3584087658745327,1.5919225405353126,0.3281738465138943,0.6898839091838184,0.26961361334487816,0.9840835000000041,12.30181067080801,"(1.3808307721332636, -0.1321110652719426)",0.0196577524118578,2.3484499999999997,1.0,,
7,10,STAND,HEAD,0,7,SMALL,1.7591191608794354,1.5806258421860904,4.235143563886479,4.842709483293671,0.4496225999999979,2.0,0.9982175000000026,0.4991087500000013,0.5093998437509433,0.03234516175059186,2.084960534251616,1.0100844854347766,1.4932725799510105,0.8333400036771178,1.5337405313110253,0.5641814479307328,0.9982175000000026,14.789734121870998,"(-0.21788344837589158, 1.2623820801725998)",0.02344265657320445,1.7973475000000008,1.0,,
8,10,STAND,HEAD,0,8,SMALL,1.6449277922360388,1.609111589283322,4.093338592701753,4.899439149855694,0.45190820000000187,2.0,0.9994545000000024,0.4997272500000012,0.7257162377490628,0.2568240596323947,1.6968005066486633,1.3595696588926054,1.1773166039356209,1.0296560810924922,1.41756500939391,0.9178019949562446,0.9994545000000024,13.839860830708238,"(-0.8869132768463857, -0.8504071519065377)",0.02281240536539658,1.8535843000000014,1.0,,
9,10,WALK,HEAD,0,0,SMALL,,,,,,,,,,,,,,,,,,,,,,,"('no success frames', 0)",
