,subject_num,posture,cursor_type,repetition,target_num,wide,mean_offset,std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical
0,0,STAND,HEAD,4,0,SMALL,1.0635092568644067,0.22965273381620172,0.5024109999999951,1.0,0.9674219999999991,0.9674219999999991,5.802418347081004,-0.5892755534801795,0.7599339888744088,0.6095800707818667
1,0,STAND,HEAD,4,1,SMALL,0.52206193325,0.15471069140269048,0.6323549999999898,1.0,0.9803770000000043,0.9803770000000043,1.6596712756429852,-0.2280827087766785,0.9111305114821661,0.45036449890318786
2,0,STAND,HEAD,4,2,SMALL,0.5783908745932202,0.18953015471081347,0.5502929999999822,1.0,0.9642029999999977,0.9642029999999977,4.459554515768312,-0.16158756558285803,1.5053521387466675,0.2698139248836896
3,0,STAND,HEAD,4,3,SMALL,1.107563461784091,0.49434898729523685,0.8015440000000069,2.0,1.0991520000000037,0.5495760000000018,-1.7260731072174489,-1.0437457509453099,3.1854587401957266,0.5015071385936102
4,0,STAND,HEAD,4,4,SMALL,0.9256385802833333,0.16185694134243764,0.43246500000000765,1.0,0.9827420000000018,0.9827420000000018,-6.414961045792151,-0.35182846538965656,0.5848269935602272,0.5024714057232573
5,0,STAND,HEAD,4,5,SMALL,1.2897652051125,0.6659786304664997,0.5153880000000015,2.0,1.0157880000000148,0.5078940000000074,-1.0976447899496702,0.005888654085502099,4.491435589485174,1.3491599394324798
6,0,STAND,HEAD,4,6,SMALL,0.458386098261017,0.2515660009568924,0.6324619999999754,1.0,0.9682770000000005,0.9682770000000005,-2.125250222773794,-0.08635955652287375,1.7901888247927786,0.3681266491992898
7,0,STAND,HEAD,4,7,SMALL,0.9630843333050847,0.26324404436876403,0.8452650000000119,1.0,0.9685819999999978,0.9685819999999978,-0.743435392339626,-0.8212158627529423,2.1084890838902446,0.48957968184472705
8,0,STAND,HEAD,4,8,SMALL,0.6323104992666668,0.13543367800555411,0.43331899999998313,1.0,0.9807440000000156,0.9807440000000156,2.6067051450970173,-0.369279419660695,1.569503796516527,0.353529235806758
9,0,WALK,HEAD,4,0,SMALL,2.476299707,1.1163146269588975,1.0993399999999838,8.0,0.44788599999992584,0.05598574999999073,1.6092428539291794,0.2221060813367057,7.032773785185337,1.8893533347039684
10,0,WALK,HEAD,4,1,SMALL,2.298811992403042,1.3892910781517398,0.6001609999999573,11.0,1.433081000000243,0.130280090909113,-0.8594857215319466,0.5803426452871312,3.9698583632687336,2.412807676131172
11,0,WALK,HEAD,4,2,SMALL,4.468133120196582,3.254648719489728,1.0836000000000467,9.0,0.5322559999998475,0.05913955555553861,-2.4405518809716815,-1.6375221829793387,10.710262298257271,5.137130776439364
12,0,WALK,HEAD,4,3,SMALL,4.663678434366412,2.681974572125995,0.6165000000000873,6.0,0.30254100000001927,0.05042350000000321,-0.31364478875564156,0.21655038093140605,8.735014388588542,5.151208465204893
13,0,WALK,HEAD,4,4,SMALL,3.347642325976526,1.8987649564053235,1.4501999999999953,10.0,0.6158129999997755,0.061581299999977544,-0.1773533734085199,-1.264042607680369,2.0677814737527873,3.4651224774205454
14,0,WALK,HEAD,4,5,SMALL,3.9741939524319063,2.8385014477822943,0.7315499999999702,11.0,0.7629650000000083,0.06936045454545531,-0.7303134479892746,-1.4972142285580408,8.072995955141167,4.369757590602656
15,0,WALK,HEAD,4,6,SMALL,4.519193721848889,3.8652790042983534,1.3663999999999987,4.0,0.5324989999999161,0.13312474999997903,2.248987508488945,0.30463000381273764,8.078819484215952,5.717556671404396
16,0,WALK,HEAD,4,7,SMALL,1.891457014094697,1.023210145403517,0.5991360000000441,9.0,1.7669159999999238,0.19632399999999153,-5.091743135649697,0.030369508185854436,15.880950288239754,1.8885564230088316
17,0,WALK,HEAD,4,8,SMALL,2.6430021498277156,1.4519644448016775,0.5509399999999687,12.0,0.9146979999999303,0.07622483333332752,-0.28333352265951106,-0.2880523213844202,4.197851232339774,2.8152559489839493
18,0,STAND,HEAD,5,0,LARGE,0.3226600988133334,0.2112069366837024,0.9309199999999862,1.0,0.9842620000000011,0.9842620000000011,-0.006468666127229028,0.11368995730146401,1.118824639962211,0.26091483930207165
19,0,STAND,HEAD,5,1,LARGE,0.9650488572745097,0.39212495106675704,0.8805389999999989,2.0,1.4158299999999713,0.7079149999999856,-0.6080011684909304,-0.9432065126517076,0.8632175026087425,0.3745726357562822
20,0,STAND,HEAD,5,2,LARGE,0.5716412372033898,0.2114606890402816,0.6473689999999976,1.0,0.9713700000000074,0.9713700000000074,-1.2420749696095494,-0.007638426533486049,1.5689789616773884,0.3914220793887332
21,0,STAND,HEAD,5,3,LARGE,1.1015119666629212,0.5233585189709864,0.6819480000000055,2.0,1.2303490000000181,0.6151745000000091,0.6366891830727212,-0.5087502125122952,3.8637195968515448,0.6291027515932773
22,0,STAND,HEAD,5,4,LARGE,0.7169785189152543,0.2831186690148818,0.6175839999999937,1.0,0.9661250000000052,0.9661250000000052,-2.0730449972031306,0.276301001957594,0.5578918760641614,0.5225625151104862
23,0,STAND,HEAD,5,5,LARGE,0.6848109603898306,0.35258151020875855,0.7506109999999921,1.0,0.967031999999989,0.967031999999989,2.633061120978455,0.1407189248956846,1.694784479246248,0.16635176817167713
24,0,STAND,HEAD,5,6,LARGE,0.6172664940338984,0.11940425385576325,1.0815279999999916,1.0,0.9678659999999866,0.9678659999999866,-0.5303607552904399,-0.5812874712001261,0.5882462480353016,0.14376845797076862
25,0,STAND,HEAD,5,7,LARGE,0.38922853926500006,0.26136523592707867,0.9673159999999825,1.0,0.9823000000000093,0.9823000000000093,0.45538208665440816,0.1699135232273901,1.3942594266634145,0.23725897477514135
26,0,STAND,HEAD,5,8,LARGE,0.7534380529999999,0.24331374513844062,0.750456999999983,1.0,0.9664609999999811,0.9664609999999811,0.04470801608211523,-0.7135601588044626,0.9502982836586757,0.25798732652751133
27,0,WALK,HEAD,5,0,LARGE,4.625517991797357,2.2502744293339174,1.2138390000000072,3.0,0.30002200000012635,0.10000733333337546,-8.32483960325467,-0.051862569013795136,9.538608961189512,3.5659399078728273
28,0,WALK,HEAD,5,1,LARGE,3.358940555745968,2.2456507326440507,0.8660319999999047,11.0,0.5800120000000106,0.0527283636363646,-0.9039053213590301,-1.4068018131594795,6.811411643384327,3.030440361487188
29,0,WALK,HEAD,5,2,LARGE,4.999560151361111,3.2965042624515593,0.784230999999977,6.0,0.31593500000008135,0.05265583333334689,-7.833916279759513,-1.6565445005518757,19.767915351014004,5.458402889078497
30,0,WALK,HEAD,5,3,LARGE,2.440282011349533,1.5756642845239632,1.5167430000000195,11.0,0.9035689999999477,0.0821426363636316,1.2236656006386302,0.4526525848364222,5.409667611729016,2.2422032735886255
31,0,WALK,HEAD,5,4,LARGE,3.5232976315291005,1.6929546757539502,1.833962999999926,5.0,0.3682380000000194,0.07364760000000388,3.278893560227256,0.4135066076649616,5.64143688238587,3.358090627846558
32,0,WALK,HEAD,5,5,LARGE,3.085535899429348,1.7833821398337755,1.918800000000033,8.0,0.5018890000001193,0.06273612500001491,-1.1138044734770574,1.9989838453252375,8.18116827810076,2.014597654408561
33,0,WALK,HEAD,5,6,LARGE,4.098671777004065,2.373899657714834,0.9147000000000389,9.0,0.36432300000001305,0.040480333333334784,-9.681189334612567,1.8234079784634258,13.9408233379382,3.536338725321893
34,0,WALK,HEAD,5,7,LARGE,2.887297879100502,1.6012242998464787,1.685100000000034,8.0,0.5131569999999783,0.06414462499999729,8.875793867229183,-0.17734263254997307,25.841649324097716,2.8694769694169424
35,0,WALK,HEAD,5,8,LARGE,2.660815861345745,0.9245029094108943,1.8673499999999876,5.0,0.19975700000020424,0.03995140000004085,0.22179011026984372,-0.6547375238792926,6.160411842935059,1.754395591781024
36,0,STAND,HEAD,6,0,SMALL,0.9649650109333334,0.29612036477657455,0.4367860000000121,1.0,0.9821929999999952,0.9821929999999952,-0.40966721793629357,0.9342361862026579,0.9985619960855376,0.3577469221442254
37,0,STAND,HEAD,6,1,SMALL,0.6987709192602739,0.4487459131873206,0.5326840000000175,2.0,1.047376000000014,0.523688000000007,-0.28740666433778006,-0.06121683368434575,2.9446586095160336,0.7567829866725869
38,0,STAND,HEAD,6,2,SMALL,0.6467384279726027,0.4174741360973826,0.5182650000000137,2.0,1.0692449999999951,0.5346224999999976,0.49884351985132663,0.013773875943340575,0.6488028799819531,0.7689184018749116
39,0,STAND,HEAD,6,3,SMALL,0.7289373948125,0.32994008116498036,0.3661340000000166,2.0,1.0160820000000115,0.5080410000000057,-0.6004564611089043,0.1841236778441412,3.112744603733382,0.7108216934877317
40,0,STAND,HEAD,6,4,SMALL,0.9661766726610169,0.29033167209650096,0.4315830000000176,1.0,0.9663700000000119,0.9663700000000119,-7.886484641655792,-0.4201618761600786,2.3280832832847516,0.2716697825089609
41,0,STAND,HEAD,6,5,SMALL,0.8122433527462687,0.47307308448388585,0.5335640000000126,2.0,1.033645999999976,0.516822999999988,5.045846892168737,0.23340214529391995,2.9118963021029796,0.5075141787710078
42,0,STAND,HEAD,6,6,SMALL,0.7688586441772152,0.6672834640883815,0.582886000000002,2.0,1.0353890000000092,0.5176945000000046,0.6815271833799786,0.30789365833320564,1.5361600455683904,0.9432339431743035
43,0,STAND,HEAD,6,7,SMALL,1.0276534325375,0.8304252219428011,0.4313199999999995,2.0,1.0001369999999667,0.5000684999999834,1.3415667369440953,0.3184184304451255,2.3120207100236496,1.2140554536094874
44,0,STAND,HEAD,6,8,SMALL,0.4668419895766667,0.29722936369874325,0.7841339999999946,1.0,0.9809570000000178,0.9809570000000178,-1.0669884622917674,-0.20704102469648406,1.4928562338570213,0.45226609349165503
45,0,WALK,HEAD,6,0,SMALL,3.7487897032240665,2.0160099176356874,0.9497360000000299,6.0,0.26985400000000936,0.044975666666668225,-4.323950531627605,1.618954549454017,12.84071906408978,3.0568828485562203
46,0,WALK,HEAD,6,1,SMALL,3.1658944211415925,1.8707705415112974,1.21693700000003,8.0,0.7983210000002146,0.09979012500002682,0.30562732455870967,-0.9607068261290499,5.293049084372045,3.3111190425289445
47,0,WALK,HEAD,6,2,SMALL,3.108576900473283,2.6502934016803,0.5989000000000715,15.0,1.228398999999854,0.08189326666665693,-16.877211646390762,-1.1819252277205852,69.82822830016053,3.7337636930872304
48,0,WALK,HEAD,6,3,SMALL,7.086269314606987,3.750133451046451,1.2493899999999485,4.0,0.3493389999998726,0.08733474999996815,0.6327035004539526,-4.7712127288805615,2.409038488429934,6.3605399206630935
49,0,WALK,HEAD,6,4,SMALL,3.1905592672112073,2.354800952357898,1.1171000000000504,7.0,0.7345060000002377,0.10492942857146252,-1.074651579965771,-0.22056208325556845,4.968291016407061,3.7032353452159263
50,0,WALK,HEAD,6,5,SMALL,2.2728251339291337,1.1479071562537104,0.7497459999999592,10.0,1.0116919999998117,0.10116919999998117,-0.36461696676287364,0.36075470410452776,5.290223544105026,2.087023280125569
