,subject_num,posture,cursor_type,repetition,target_num,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,entering_position,walking_speed,error
275,23,STAND,HAND,7,5,LARGE,0.8216579149706683,0.4764620153716065,12.114190353832816,14.021484291540697,1.2520450000000665,1.0,0.8810883333333398,0.8810883333333398,0.4750451017477927,0.6499503863433918,0.3085080490775894,0.3992329941937294,0.48378495005586575,0.6499503863433918,0.2943346273232524,0.3992329941937294,0.8810883333333398,34.629462209961645,"(-0.8433947390682732, 1.6359652388132986)",0.011236453015413945,
276,23,STAND,HAND,7,6,LARGE,1.5231797582174538,0.6223623467294772,10.83239819739173,13.672536449120615,0.8828690000000279,2.0,0.9829156666667738,0.4914578333333869,1.3097529409490942,0.04220979798357726,0.7690066854590405,0.6372353640231629,1.3557940723344348,0.5763123161160815,0.6834967958791587,0.26783300616483624,0.8495823333334177,33.826227387227966,"(1.1767631032296748, 0.06267833229584596)",0.014374947892549358,
277,23,STAND,HAND,7,7,LARGE,0.7069110546541248,0.19371390113682554,11.606860102947888,13.5026483466934,0.9831000000000358,1.0,0.8668333333334052,0.8668333333334052,0.3605502063663921,-0.4129336050551425,0.4111239635892606,0.267766764681088,0.5066548257157313,0.4129336050551425,0.19946478161557693,0.267766764681088,0.8668333333334052,32.83095852114933,"(0.9573552573673254, -1.193105129604561)",0.021735566081986315,
278,23,STAND,HAND,7,8,LARGE,1.2169594160616573,0.1577860511035197,13.168513940407218,13.359838427783478,1.0964999999999918,1.0,0.8508333333333288,0.8508333333333288,-0.3478794925295821,0.9130978132535776,0.43136006243721625,0.6130143806099332,0.4349148027691379,1.0351840270201373,0.34139469206005446,0.36479312698939287,0.8508333333333288,31.19731597173388,"(1.2906428383533068, -1.1148718307792507)",0.017208056429684246,
279,23,WALK,HAND,7,0,LARGE,1.5949477810901154,1.0416730222289088,8.412162255629237,9.62203212638055,3.215820000000008,2.0,1.2164506666666777,0.6082253333333388,-0.7580722159427828,-0.22869463172229593,1.644201394973203,0.5625681862961416,1.429701678115608,0.5208311089585005,1.1046684397101596,0.30898667286693515,0.6984773333333313,63.26605857212357,"(1.2796392997057637, 0.5887622306331366)",1.0178842086413873,
280,23,WALK,HAND,7,1,LARGE,3.246321286637546,2.15213771301771,7.496287162116546,9.248116728162797,1.3833319999999958,4.0,1.2859643333333755,0.32149108333334386,1.8086729379658288,-0.8305681304845987,3.27819384585634,0.7020779185123324,2.953786394556308,0.9185570635804028,2.2951834408536214,0.581636063643845,0.5335463333333071,34.09681764089657,"(-0.9971489147728931, 1.022146439729866)",1.0545777611682527,
281,23,WALK,HAND,7,2,LARGE,3.852462654897859,3.2405814074816117,7.944713356605216,8.425004674263329,1.250396999999964,6.0,1.3654990000000677,0.22758316666667797,1.063087664272954,0.11600193417416739,4.848212716946027,0.8675228155647187,3.684245789614147,0.7405252694905727,3.317902574241153,0.46409979676574586,0.5651333333333658,43.53994047784799,"(0.45607304601119836, -1.5431034571574713)",1.0286195717209763,
282,23,WALK,HAND,7,3,LARGE,2.8515487693360786,1.8369744921435993,7.624574825622491,10.648417490179986,1.0313669999999888,4.0,1.5005973333333675,0.3751493333333419,-0.659150053451621,0.2535863295027219,3.155968024629263,1.0387281626625564,2.5802098973801257,0.8669681750911707,1.92639112693343,0.6234905563894763,0.8491813333333501,44.439128220633684,"(-1.1917916984648613, 1.0183580405249444)",1.0451693583697221,
283,23,WALK,HAND,7,4,LARGE,4.629878407945689,3.460700825933647,8.727730741035273,9.803461146197156,0.9812620000000152,6.0,0.9152830000000562,0.15254716666667603,2.9201023839954265,-0.2809303022178557,4.784878633510333,1.4015979751032754,4.180496693273422,0.8962831296626872,3.729393219593969,1.1122362402722377,0.2661073333333396,35.34958962973465,"(0.7531350807839914, 1.158774902481639)",1.0065344145548,
284,23,WALK,HAND,7,5,LARGE,4.050747658473555,2.060998716727894,9.314461298139486,10.333479673470546,1.4485480000000166,3.0,0.5491159999999468,0.18303866666664892,-3.6261233934571,0.34082528434075804,2.5159788206458757,1.0373131409682443,3.803318512291057,0.9641846281149226,2.237739677359676,0.508616960215244,0.2508163333332921,40.49173505128687,"(1.4104865569347709, 0.003239011882271825)",1.0224677627033523,
285,23,WALK,HAND,7,6,LARGE,4.546654988648405,2.8133620755035276,7.546798176771765,7.500546083201696,0.9836419999999748,4.0,0.6325433333333952,0.1581358333333488,3.501318032457354,0.08560369966860316,3.949097516274132,0.871631345308664,4.442434673364553,0.7024123409374162,2.844047803226703,0.5212349489988118,0.26766333333333325,30.84629478510897,"(0.2009301209673282, 1.228930559498906)",1.0240546555954273,
286,23,WALK,HAND,7,7,LARGE,4.889062026801212,2.902402587851896,10.763978550500791,11.871016001362753,1.2332759999999894,3.0,0.767394999999999,0.255798333333333,-4.575822978371485,-0.1522934028282467,3.3359978827891923,0.4997107976271294,4.794951941872137,0.3811517978334796,3.0110375985458133,0.35648965745761446,0.5160063333333104,55.187685732550015,"(1.2025430583752552, -0.6443730849599234)",0.9778359220113223,
287,23,WALK,HAND,7,8,LARGE,3.080202125408145,2.492388540467455,8.312957288943169,9.406516533697282,1.632329000000027,4.0,1.4366103333333133,0.35915258333332833,2.5926089668888856,-0.06564105913692794,2.9399689075572333,0.5865479222093676,3.0204547154749273,0.408334649716762,2.4959855481622135,0.42520809711746516,0.8504653333332916,43.03098196510381,"(-0.858753095906593, -1.2783887461509948)",0.9791921826292627,
288,23,STAND,HAND,8,0,SMALL,0.39424630736594507,0.32168073567502614,5.637589206072392,6.736661539845373,0.700046000000043,1.0,0.8498873333333298,0.8498873333333298,0.10467217233436202,0.03044672135764017,0.1254032528912994,0.4839720368886985,0.11173865699940108,0.342937056255127,0.11901891683021715,0.33936545247800554,0.8498873333333298,15.447709505958164,"(-0.18503671037824176, -1.760079601472853)",0.013481008985046308,
