,subject_num,posture,cursor_type,target_type,repetition,target_num,longest_dwell_time,initial_contact_time,mean_offset,std_offset,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,success_trial
0,1,STAND,HEAD,GRID,0,0,0.9857489999999984,0.5164330000000064,1.3470931432428837,0.21445734241976686,-1.334207885365274,-0.027264574710342278,0.19810201974239558,0.20279650140862293,True
1,1,STAND,HEAD,GRID,0,1,0.9880300000000091,0.48258999999998764,0.9125572481711706,0.5590305236109446,-0.6572612380405095,-0.6316489032534034,0.40327213482013297,0.3894933592143394,True
2,1,STAND,HEAD,GRID,0,2,0.9983369999999923,0.019913000000002512,1.4312873350065969,1.193674913531189,0.834943259387829,-0.775452546245399,1.2196402673087097,0.8343177447090385,True
3,1,STAND,HEAD,GRID,0,3,0.9981629999999768,0.5495999999999981,1.095014918735823,0.2547800426343082,1.0216727151173182,-0.33564255648433994,0.2654341259405179,0.19430383798321896,True
4,1,STAND,HEAD,GRID,0,4,0.9969030000000032,0.536925999999994,0.7949154791269655,0.36485072656198403,-0.32203890017546355,0.668540700807453,0.4195208456697598,0.1992664667378907,True
5,1,STAND,HEAD,GRID,0,5,0.9848940000000255,0.29859899999999584,0.7273745916440661,0.5079773577748373,0.4898047803414591,-0.11493319650255174,0.6207006261216681,0.39166870382592966,True
6,1,STAND,HEAD,GRID,0,6,0.9969090000000165,0.5476469999999836,0.6861596138510725,0.3917614017495636,0.643775164562825,0.18111469261568738,0.406350246345122,0.1109741479293505,True
7,1,STAND,HEAD,GRID,0,7,0.9831889999999817,0.4643520000000194,1.3235147520067005,0.19355866414164163,1.2799965250397396,-0.2556139094886357,0.20387084630775074,0.2113676157948999,True
8,1,STAND,HEAD,GRID,1,0,0.9837189999999794,0.6135100000000193,1.078029850787012,0.6172199741040695,-0.9850951751129876,-0.39842337532780403,0.6321868829473742,0.12187757091519658,True
9,1,STAND,HEAD,GRID,1,1,0.9836269999999843,0.3968050000000005,0.6035776873114266,0.2709895104151154,0.2472644628494102,-0.3656756395464908,0.3762073667009652,0.3228358135510275,True
10,1,STAND,HEAD,GRID,1,2,0.9824220000000139,0.5002900000000068,0.842579717301036,0.415823568561125,-0.48071803909349237,0.004719758258038098,0.6050077954792277,0.5420507496095991,True
11,1,STAND,HEAD,GRID,1,3,0.981599999999986,0.7027650000000278,0.8525083703836074,0.28192122005506304,0.8186791745751022,-0.21476464936634418,0.2713726052483127,0.1281562266465291,True
12,1,STAND,HEAD,GRID,1,4,0.9825889999999902,0.417145000000005,1.3482363230266825,0.21633065691528555,-0.9322282989647842,0.9456242547653915,0.2872070693923407,0.14043112194077664,True
13,1,STAND,HEAD,GRID,1,5,0.9993760000000123,0.5958239999999932,0.7308875637522981,0.4743882623503074,-0.1858623993763077,0.6733736501647979,0.3666523112030089,0.3709452271315142,True
14,1,STAND,HEAD,GRID,1,6,0.9996490000000051,0.3814270000000022,1.0093357400006138,0.255767316593196,0.47573597239538884,0.7343013805705875,0.5574541883979778,0.11008061241787527,True
15,1,STAND,HEAD,GRID,1,7,0.9826820000000112,0.551604999999995,0.6767083158117854,0.2950649869224304,0.5152424175506879,0.3954807496274223,0.28709000028600307,0.20324404498643187,True
16,1,STAND,HEAD,GRID,2,0,0.9837440000000015,0.5159150000000068,1.335003115013237,0.3538169377455666,-1.1607096833367536,-0.6424846065247299,0.3483306165218318,0.16256800004333272,True
17,1,STAND,HEAD,GRID,2,1,0.9835669999999936,0.48104799999998704,0.786002787773607,0.32729291405996247,0.07946181499856494,-0.6386972226700479,0.5175797245076115,0.21502087198222194,True
18,1,STAND,HEAD,GRID,2,2,0.9826339999999902,0.36746400000001245,0.9539552203250298,0.35721777529144694,0.7002696246896077,-0.26748466437362356,0.6343087965013045,0.2815349771174816,True
19,1,STAND,HEAD,GRID,2,3,0.9980010000000163,0.5296019999999828,0.575284365496101,0.45379746273247423,0.3856944386182168,-0.07693022891973043,0.6085844067953992,0.12152650775669488,True
20,1,STAND,HEAD,GRID,2,4,0.9970129999999813,0.5661000000000058,0.8382460270276098,0.2789115221457603,-0.6035049376631817,0.5184405368161198,0.33238887045993054,0.19526350872621726,True
21,1,STAND,HEAD,GRID,2,5,0.9836569999999938,0.41314700000000926,0.9072555861831557,0.2962733823368488,-0.7291975159505949,0.10763773810209022,0.4530952056643013,0.4086842130365404,True
22,1,STAND,HEAD,GRID,2,6,0.9836880000000008,0.41607700000000136,0.7221852081789427,0.5714750110527174,0.2734698645485736,0.5389979750546103,0.5401061468532607,0.44018653064564756,True
23,1,STAND,HEAD,GRID,2,7,0.983048000000025,0.618426999999997,1.4508310672574927,0.4278097518228631,1.2403064024210628,0.7273566242020231,0.318558074199354,0.34594904086495504,True
