posture,cursor_type,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed
STAND,EYE,LARGE,0.8956897121437655,0.30945134628440724,10.285414418699052,10.713198335820746,1.2468532592592712,1.4444444444444444,0.9877210740740874,0.7012505833333398,0.11227226718339042,-0.27235676118786883,0.3822553580580611,0.3049748895320104,0.5555639975531448,0.5668007697376024,0.27553636600252984,0.2777507524829611,0.7467272098765508,27.91521464900861,0.01407337241198395
STAND,EYE,SMALL,0.8839877777162515,0.37940840942545323,5.74272352431384,5.122367390466444,1.0460347037037114,1.0740740740740742,0.848304469135789,0.7809311296296167,-0.05013557182896741,0.07872828968516775,0.3004008482653939,0.38627105543925816,0.38800301885624305,0.6936484868976457,0.20507453525679772,0.3427192817962378,0.6701762098765264,13.13724230323534,0.012627189233317378
STAND,HAND,LARGE,1.0023098053211994,0.3457491909283317,12.617621370612342,12.276420036570096,1.546898370370366,1.1481481481481481,0.8106831604938262,0.7197377407407407,0.09500253130591942,-0.10937684759749453,0.38363479349922414,0.319261662074565,0.657557661778075,0.6015917916685729,0.27561205812233114,0.27740498305701555,0.7204606049382716,31.1467810085271,0.01940234768862963
STAND,HAND,SMALL,0.9431255364002953,0.3596558459449532,7.014338535058107,6.1739317586713,1.3289188518518391,1.0740740740740742,0.8150788024691465,0.7755322407407502,0.10585188464055637,-0.1364646446403674,0.4467464472895574,0.2967759540858843,0.6060578280099752,0.5783485103667312,0.33323672617141015,0.24840605707258354,0.7247600864197614,15.424660743908463,0.014212841711930765
STAND,HEAD,LARGE,0.7875004454856829,0.2623637110642073,10.564358127986422,10.571585777694171,1.3953742962962932,1.037037037037037,0.8380320493827251,0.8145569629629711,0.0455413863369895,-0.08273048538741161,0.22872504392166138,0.3129779405691154,0.4934838593953745,0.5215192611429716,0.19431982608109327,0.24185418143945683,0.7526464814814804,26.330422167954843,0.02343510146223979
STAND,HEAD,SMALL,0.7531845584462715,0.29117639419577024,5.681761730409619,5.164024623755799,1.105618555555553,1.0740740740740742,0.8444077283950551,0.7994062407407365,-0.02643201960042821,0.044878054048052715,0.26668121019037505,0.300007564654082,0.46921115298885685,0.49284338866726496,0.19983915505481614,0.23758081601563952,0.7116299012345605,12.474839881018065,0.016987265436174997
WALK,EYE,LARGE,6.541448860054254,5.1461240612237305,10.552498024155481,8.328116324172797,2.052302000000002,3.3461538461538463,0.5583137692307728,0.17426790384615462,-1.1054559915659898,-0.22730464751993606,5.853250957133103,0.8886585016994739,6.283940010620851,1.0123468407578187,5.2188349019517615,0.7875295777496356,0.2716960641025638,54.55043422602815,0.6576689049586578
WALK,EYE,SMALL,6.632367904687877,4.995421943674041,8.165105227323046,5.707297959474564,1.7707253461538484,3.5,0.665117666666662,0.19940281062271106,0.13337082866954214,-0.153045851882954,6.3079966800071,0.8141786741181517,6.422225007374712,0.8824421890589375,5.062093327863546,0.6579886361048641,0.3252263846153805,45.23997900422576,0.6564698111218755
WALK,HAND,LARGE,7.317200977384357,5.385747372436507,11.554034493407924,9.297339421004025,2.167881120000002,2.76,0.4783529600000013,0.2057087466666689,0.22390506844173813,-0.5062627100867638,6.651135715782066,0.7733234480604001,7.142000305431483,0.8117350191168914,5.47351195460111,0.633826361564329,0.2847973599999995,61.10466836643485,0.5992448533519851
WALK,HAND,SMALL,7.993217631708446,5.9843195563755875,10.520548569161596,7.819957449725195,1.986424958333334,2.875,0.6016729999999915,0.23083822986110794,-0.30939488819178224,-0.7855808177374017,7.099148850242742,0.8516632683295645,7.81843150511484,1.019243736264994,6.062648752032216,0.6934070135233843,0.36435102777777634,66.08044977199405,0.6027865722263765
WALK,HEAD,LARGE,7.289160301181515,5.2223956918487024,10.710565864711775,8.103628691141829,2.148364807692301,2.5384615384615383,0.40525103846153143,0.16448395641025768,-0.4595816312019216,-0.23703459071717678,6.360475961510769,1.1487123655124185,6.96890992773454,1.181389475533978,5.33008099851844,0.8899113786880444,0.2411738205128225,57.14250294919862,0.6526963817753431
WALK,HEAD,SMALL,6.844645460151553,5.099044656272159,8.684984308816883,5.892043880854091,1.943300111111114,3.3703703703703702,0.5151139753086489,0.15522229876543442,0.6701844365490371,-0.13404421605930567,6.233359006251607,0.8840525063831534,6.629101608688726,0.8962971116906417,5.188023846754302,0.602029658985274,0.2531277777777808,47.51923744067923,0.6533000229729379
