,subject_num,posture,cursor_type,repetition,target_num,parameter,target_in_count,time_sum,target_in_total_time,target_in_mean_time,longest_dwell_time,initial_contact_time,error,error_frame_count
0,0,WALK,HEAD,4,0,0.04,2.0,3.616060999999945,3.616060999999945,1.8080304999999726,3.0159999999999627,1.283239999999978,,
1,0,WALK,HEAD,4,1,0.04,3.0,3.117399999999975,3.117399999999975,1.039133333333325,1.850999999999999,0.8174999999999955,,
2,0,WALK,HEAD,4,2,0.04,3.0,2.03168299999993,2.03168299999993,0.6772276666666434,0.7653799999999364,1.2342550000000756,,
3,0,WALK,HEAD,4,3,0.04,4.0,1.3361449999999877,1.3361449999999877,0.3340362499999969,0.5846440000000257,1.8998690000000806,,
4,0,WALK,HEAD,4,4,0.04,4.0,1.8658260000000837,1.8658260000000837,0.4664565000000209,0.7493460000000596,1.699700000000007,,
5,0,WALK,HEAD,4,5,0.04,4.0,2.0351269999999886,2.0351269999999886,0.5087817499999971,0.6658999999999651,0.8501420000000053,,
6,0,WALK,HEAD,4,6,0.04,2.0,1.6289560000000165,1.6289560000000165,0.8144780000000083,1.4974980000000642,1.0851439999999002,,
7,0,WALK,HEAD,4,7,0.04,1.0,4.181551999999897,4.181551999999897,4.181551999999897,4.181551999999897,0.8162840000001097,,
8,0,WALK,HEAD,4,8,0.04,3.0,3.515792000000147,3.515792000000147,1.1719306666667155,2.1996560000000045,1.2844840000000204,,
9,0,WALK,HEAD,5,0,0.04,2.0,1.1691339999999855,1.1691339999999855,0.5845669999999927,0.6680999999999813,1.4132000000000744,,
10,0,WALK,HEAD,5,1,0.04,4.0,2.5345479999999725,2.5345479999999725,0.6336369999999931,1.517157999999995,0.9477319999999736,,
11,0,WALK,HEAD,5,2,0.04,3.0,1.5314509999999473,1.5314509999999473,0.5104836666666491,1.217284999999947,0.9179000000000315,,
12,0,WALK,HEAD,5,3,0.04,3.0,3.116139999999973,3.116139999999973,1.0387133333333243,1.2338869999999815,1.5678000000000338,,
13,0,WALK,HEAD,5,4,0.04,3.0,1.1006209999999328,1.1006209999999328,0.3668736666666443,0.4666349999999966,1.9159329999999954,,
14,0,WALK,HEAD,5,5,0.04,4.0,1.3813510000001088,1.3813510000001088,0.3453377500000272,0.7489010000000462,2.183499999999981,,
15,0,WALK,HEAD,5,6,0.04,4.0,1.4849389999999403,1.4849389999999403,0.37123474999998507,0.5161999999999125,0.9147000000000389,,
16,0,WALK,HEAD,5,7,0.04,4.0,1.8813720000000558,1.8813720000000558,0.47034300000001394,0.7814329999999927,1.9858000000000402,,
17,0,WALK,HEAD,5,8,0.04,4.0,2.575659999999857,2.575659999999857,0.6439149999999643,1.5108999999999924,1.9866500000000542,,
18,0,WALK,HEAD,6,0,0.04,3.0,1.5332159999999249,1.5332159999999249,0.511071999999975,0.8827999999999747,1.1008000000000493,,
19,0,WALK,HEAD,6,1,0.04,4.0,1.8448999999999387,1.8448999999999387,0.4612249999999847,0.8678999999999633,1.4356000000000222,,
20,0,WALK,HEAD,6,2,0.04,4.0,2.5305040000000645,2.5305040000000645,0.6326260000000161,0.9328500000000304,0.8165000000000191,,
21,0,WALK,HEAD,6,3,0.04,2.0,0.4661590000000615,0.4661590000000615,0.23307950000003075,0.2989000000000033,1.4505349999999453,,
22,0,WALK,HEAD,6,4,0.04,3.0,2.871560000000045,2.871560000000045,0.9571866666666816,1.3321670000000267,1.1317000000000235,,
23,0,WALK,HEAD,6,5,0.04,3.0,3.33113400000002,3.33113400000002,1.1103780000000067,1.550834000000009,0.7848999999999933,,
24,0,WALK,HEAD,6,6,0.04,3.0,2.312355000000025,2.312355000000025,0.7707850000000084,1.480054999999993,1.3997190000000046,,
25,0,WALK,HEAD,6,7,0.04,4.0,3.016644999999812,3.016644999999812,0.754161249999953,2.000304999999912,0.6810450000000401,,
