,subject_num,posture,cursor_type,repetition,target_num,parameter,target_in_count,time_sum,target_in_total_time,target_in_mean_time,longest_dwell_time,initial_contact_time,error,error_frame_count
0,0,WALK,HEAD,4,0,0.015,2.0,3.17999999999995,3.17999999999995,1.589999999999975,2.9313999999999396,1.4840399999999363,,
1,0,WALK,HEAD,4,1,0.015,1.0,3.3336679999999888,3.3336679999999888,3.3336679999999888,3.3336679999999888,1.6503319999999349,,
2,0,WALK,HEAD,4,2,0.015,2.0,1.8659700000000612,1.8659700000000612,0.9329850000000306,1.434570000000008,1.3999650000000656,,
3,0,WALK,HEAD,4,3,0.015,2.0,2.387224999999944,2.387224999999944,1.193612499999972,1.4338559999999916,2.049344000000019,,
4,0,WALK,HEAD,4,4,0.015,3.0,1.6002869999998666,1.6002869999998666,0.5334289999999555,0.766954999999939,1.9652680000000373,,
5,0,WALK,HEAD,4,5,0.015,4.0,1.8140770000001112,1.8140770000001112,0.4535192500000278,0.7665000000000646,1.0159999999999627,,
6,0,WALK,HEAD,4,6,0.015,1.0,1.6160999999999603,1.6160999999999603,1.6160999999999603,1.6160999999999603,1.1989999999999554,,
7,0,WALK,HEAD,4,7,0.015,1.0,4.050499999999943,4.050499999999943,4.050499999999943,4.050499999999943,0.9473360000000639,,
8,0,WALK,HEAD,4,8,0.015,1.0,3.5819000000000187,3.5819000000000187,3.5819000000000187,3.5819000000000187,1.417440000000056,,
9,0,WALK,HEAD,5,0,0.015,1.0,0.5840370000000803,0.5840370000000803,0.5840370000000803,0.5840370000000803,1.5294000000000096,,
10,0,WALK,HEAD,5,1,0.015,2.0,3.4325269999999364,3.4325269999999364,1.7162634999999682,2.682766000000015,1.014770999999996,,
11,0,WALK,HEAD,5,2,0.015,2.0,1.6987609999999904,1.6987609999999904,0.8493804999999952,1.5004579999999805,0.9507350000000088,,
12,0,WALK,HEAD,5,3,0.015,1.0,3.551086000000055,3.551086000000055,3.551086000000055,3.551086000000055,1.5334669999999733,,
13,0,WALK,HEAD,5,4,0.015,1.0,1.0828000000000202,1.0828000000000202,1.0828000000000202,1.0828000000000202,2.750099999999975,,
14,0,WALK,HEAD,5,5,0.015,1.0,2.018188000000009,2.018188000000009,2.018188000000009,2.018188000000009,2.9671580000000404,,
15,0,WALK,HEAD,5,6,0.015,2.0,1.2823620000000346,1.2823620000000346,0.6411810000000173,0.7830000000000155,1.5978380000000243,,
16,0,WALK,HEAD,5,7,0.015,2.0,2.6475279999999657,2.6475279999999657,1.3237639999999828,1.5811679999999342,2.2010400000000345,,
17,0,WALK,HEAD,5,8,0.015,1.0,2.996668999999997,2.996668999999997,2.996668999999997,2.996668999999997,2.002381000000014,,
18,0,WALK,HEAD,6,0,0.015,2.0,2.0011269999999968,2.0011269999999968,1.0005634999999984,1.1344680000000835,2.3828410000000986,,
19,0,WALK,HEAD,6,1,0.015,3.0,2.150700000000029,2.150700000000029,0.7169000000000096,0.9348999999999705,1.6829000000000178,,
20,0,WALK,HEAD,6,2,0.015,3.0,3.215199999999868,3.215199999999868,1.0717333333332892,1.7158999999999196,0.999300000000062,,
21,0,WALK,HEAD,6,3,0.015,1.0,0.798135000000002,0.798135000000002,0.798135000000002,0.798135000000002,1.6682349999999815,,
22,0,WALK,HEAD,6,4,0.015,2.0,3.583001999999965,3.583001999999965,1.7915009999999825,2.0180420000000368,1.2664000000000897,,
23,0,WALK,HEAD,6,5,0.015,2.0,3.3978000000000748,3.3978000000000748,1.6989000000000374,2.763400000000047,1.032199999999989,,
