posture,cursor_type,subject_num,repetition,target_num,parameter,target_in_count,time_sum,target_in_total_time,target_in_mean_time,longest_dwell_time,initial_contact_time,error_frame_count
WALK,EYE,11.5,6.5,4.0,0.014999999999999998,1.578616352201258,3.0747665458699265,3.0747665458699265,2.440915469451528,2.785403662125769,1.517490848056922,68.22330097087378
WALK,HAND,11.5,6.5,4.0,0.014999999999999998,2.311688311688312,1.7539094427171262,1.7539094427171262,0.9330778177111202,1.2696859780544123,2.2127857141114315,118.17032967032966
WALK,HEAD,11.5,6.5,4.0,0.014999999999999998,1.9530685920577617,2.100646395306861,2.100646395306861,1.3491351138838743,1.6866428781588438,1.8717785947653443,0.0
