posture,cursor_type,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed
STAND,EYE,LARGE,1.1366467123344048,0.3750131277951425,8.368630465897697,9.246302065965386,1.9115376923077048,1.7307692307692308,1.4286240769230951,0.904664217948732,0.485868005522023,0.68281815588249,0.4161058424520205,0.35976847014460317,0.6231758871634032,0.8418461669032566,0.31768566867352005,0.3156364104695709,0.8525248846153993,30.491899742895466,0.017556767610205512
STAND,EYE,SMALL,1.1744970179875296,0.34743273407262937,4.461136550866538,4.410390166739138,1.5217030370370055,1.8518518518518519,1.3618125061728348,0.7848489320987679,0.5975439058855149,0.6374227887548432,0.4142221218947554,0.3546847159296463,0.7109189300922494,0.7895503062628018,0.3298284308999718,0.30074326077255736,0.8645640740740793,15.878717786527794,0.01355614996478579
STAND,HAND,LARGE,1.0246762451729083,0.39883174660508547,11.798087827563942,11.89748537868664,1.6316251481481447,1.1851851851851851,0.9416052839506227,0.8135237962963002,-0.008827620164306358,0.3344522050035864,0.47215395594607046,0.4866301702492326,0.6458197666765729,0.6503149047419098,0.3272190816509056,0.3542667812158347,0.8019862716049408,34.10622630652582,0.017781915994140206
STAND,HAND,SMALL,0.8783029946119006,0.31754519440339163,6.403613543940894,5.9650016915543835,1.1926931111111116,1.1111111111111112,0.921999037037037,0.8485389074074071,-0.22843836798870512,0.37931741920352974,0.44484242791785866,0.299713471916285,0.5739994729642842,0.5532074733509648,0.3122672446901203,0.23188806373819593,0.8150540987654308,17.576549348254716,0.011745642143300481
STAND,HEAD,LARGE,3.941138333903275,2.4336960882766827,10.412822229581444,8.736120345925494,3.020205294117619,1.5294117647058822,0.5772533333333267,0.3997373039215751,-0.4764083799300925,1.7584979086009698,1.4008330472647565,2.6573216219534936,1.6648476619847425,3.0722245613618844,1.1235074859536478,2.1763679005630694,0.43863137254902707,37.54431255937661,0.025246067633531148
STAND,HEAD,SMALL,1.9560204103405292,0.8371592967683139,7.294101145869643,4.91719583690137,2.930786363636349,1.5909090909090908,0.6543330303030452,0.4410804545454642,0.22198269810029234,-0.6610634947101742,0.5513259777297973,1.3872985398192312,1.040737991621272,1.478431770560067,0.44167299981461167,0.8763357294297077,0.5003206060606123,26.33825735285222,0.018014804191260968
WALK,EYE,LARGE,4.0111618419290895,2.155892361516735,12.562695955952318,7.8656194831809625,3.1961786428571406,2.0714285714285716,0.30017819047618827,0.14343792857142681,0.3932907033735515,0.6230511362389473,2.9512866832760216,1.1918377250597902,3.3849631947592127,1.5718622727095266,2.1452604976217207,0.9894211726460395,0.19787854761903473,70.1607895323,0.6736633582793489
WALK,EYE,SMALL,5.460708575248975,3.244126137426307,8.162614646184037,4.779902120919545,2.6740588636363767,1.8636363636363635,0.3048956212121276,0.1850940000000079,-0.5616448190594187,0.5605026151215712,4.74510586588583,1.4870508480441123,4.799233249964979,1.7859076384926071,3.3683797249957483,1.1835325472125198,0.21777733333334662,52.45933256492358,0.6370790751592529
WALK,HAND,LARGE,5.1195555063578775,2.8900060037509174,13.958196904816957,12.590835687624725,3.2135278333333397,1.6666666666666667,0.38442488888889015,0.21471119444444545,2.7124016502341344,-0.43309509371364235,3.6892031708564073,1.93832278678269,4.255566278101031,1.6858050636759856,2.74328078418182,1.7476771613140347,0.30593666666666475,164.67732025706496,0.7194561051150508
WALK,HAND,SMALL,5.91475003770059,4.279432049507134,10.838010588424268,7.263696616456725,2.685183189999999,2.7,0.5384372000000006,0.17703436999999977,-2.4884754327362133,0.07958271804559176,5.053733028817684,0.9329794827046973,5.7395326860571325,0.772723125974519,4.2314251539770495,0.8033148031196262,0.29024043333333266,73.4182685376842,0.6853328440850078
WALK,HEAD,LARGE,8.375045171083018,4.265287383330837,14.23892739070453,9.024363732623215,2.721279181818183,1.1818181818181819,0.16370539393941153,0.1410049242424358,0.745701295482084,-0.14555007582266877,5.759872686807643,2.8274128941227095,6.79891853899969,3.462271438597352,4.4611161714995164,2.44653153109357,0.14558678787880155,57.43630698962453,0.6763709999094856
WALK,HEAD,SMALL,6.673393358162766,3.653591491176355,10.03563207821844,6.004657930513946,2.882729111111113,1.6666666666666667,0.28064883333333523,0.16845424074074,-3.118706829965008,0.19255732764448608,4.552996784507031,1.5230539816576263,6.120345595723064,1.7364887101837985,3.773413050109207,1.1495366370457458,0.21482844444445648,54.95485690627729,0.6478820000685266
