cursor_type,target_type,subject_num,posture,repetition,target_num,longest_dwell_time,mean_dwell_time,initial_contact_time,mean_offset,total_dwell_time,success_time,std_offset,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,success_trial,trial_time,drop_count,abs_mean_offset_horizontal,abs_mean_offset_vertical,drop_out_count,walking_speed,straight_length,walk_length,straightness_simple,straightness
HEAD,GRID,14.0,,2.0,3.5,0.5113470250000034,0.18774651778395354,0.5590791999999964,3.2976896487009375,1.4133936000000205,4.348224525000004,1.8859687428499967,0.1143628369477939,0.20332171625103146,3.3624094478424276,1.1829789309224683,0.125,4.908371575000001,8.275,2.935786000233706,1.0197115120657074,8.15,0.8484986475974117,3.7210728422247272,4.159302662443205,1.1216487724102535,0.38917837619128115
HEAD,MENU,14.0,,2.0,3.5,0.525481949999994,0.2083901880782987,0.43480417500000784,3.6641796591838256,2.2780572499999976,4.62961865,2.1911479526992403,0.1974115674558885,-0.19247051359813055,3.763451679338151,1.1214756176737914,0.025,5.011775024999994,12.425,3.360339254630797,0.9689032452650753,12.4,0.8625893160131806,3.8461032479311954,4.323320014971379,1.1287569281096705,0.46941595405044734
HEAD,PIE,14.0,,2.0,3.5,0.6338093999999984,0.23058439227883382,0.8968026250000094,2.974340088322059,1.8004649250000142,4.447375200000005,1.8664487632932691,-0.03499747691830636,0.13556412195068482,3.176282914326886,0.9825024526297295,0.1,5.0025237000000145,8.675,2.6742483973990168,0.8654365388447312,8.575,0.8795377664902096,3.8316612787761706,4.398811186198342,1.156594825977187,0.4841190518830527
NEWSPEED,GRID,14.0,,2.0,3.5,0.6798784825000007,0.29187088577002834,0.5153054100000045,2.7379165288917244,1.638579719999998,3.6189956650000044,1.7336020818418292,-0.19467556650357545,0.0006259950312812901,2.8680007973563155,0.9703546742278897,0.35,4.260742125000005,7.225,2.4410679698387527,0.8305899863130286,6.65,0.8774724573995462,3.226320873068856,3.6884680750625036,1.1349722687135892,0.5203984828977648
NEWSPEED,MENU,14.0,,2.0,3.5,0.7542342250000047,0.3404386429793529,0.5695646049999988,3.852440292866061,2.3962657199999926,3.8572934824999954,2.3764125665601195,-0.6286989102953627,-0.0012596727170333017,3.8251621110384613,0.976182237700497,0.35,4.5019941275000015,8.65,3.630224237307504,0.8078497616966376,7.85,0.8780187739892291,3.458539657678257,3.930823846021581,1.1324295304423186,0.4869486290223069
NEWSPEED,PIE,14.0,,2.0,3.5,0.623840300000009,0.28667033630456695,1.1506516249999912,3.494544194816819,1.2574543250000167,3.6248718999999987,2.4003438881244556,-0.2975697631553564,-0.21737289899999293,3.8367038375080056,0.9081027900074027,0.325,4.345729575000002,5.85,3.2166262821196505,0.8679073211251598,5.325,0.8597892334218491,3.1978149393621895,3.6478424028386334,1.133872041036528,0.48107919218815604
NEWSPEEDSTICKY,GRID,14.0,,2.0,3.5,0.9002324499999986,0.7090094258333303,0.9758954000000031,2.6445723659132154,1.4919870749999915,2.4204864750000055,1.3984599640558142,-0.1774749341060552,-0.33081928942077693,2.5096356935480104,0.8737744103433267,0.775,3.377681650000002,2.525,2.303532919033319,0.9157725603655777,1.7,0.8360161204392093,2.5833250960325453,2.8058604143795245,1.0730674291053588,0.4917656275231268
NEWSPEEDSTICKY,MENU,14.0,,2.0,3.5,0.9624883500000052,0.7169051264880943,0.774680200000003,3.121144826594446,1.696364349999999,2.202317050000006,1.8561055937458506,-0.4048419247059451,-0.0407433794760244,3.008989504383655,0.85793038841129,0.95,3.151019375000007,2.7,2.8883036664127753,0.7797679939168971,1.7,0.8384841620045318,2.3662800116791045,2.615626195309944,1.0841216827753026,0.4866833959724482
NEWSPEEDSTICKY,PIE,14.0,,2.0,3.5,0.9496091999999919,0.6984744525000005,0.9545039000000003,3.3007981012494954,1.5906578750000022,2.303420625000001,2.096781565725777,-0.36263650216648735,0.18179099779943217,3.379105379108836,0.8098249490297473,0.875,3.2343300249999998,2.575,3.047771576023993,0.7865786004540254,1.6,0.818704917831717,2.42361381662265,2.63222048683436,1.0752024170810013,0.44641873779930263
NEWSTICKY,GRID,14.0,,2.0,3.5,0.9711306750000119,0.7268055450000073,0.6465034250000145,2.422959884568489,1.3051627750000052,1.4484262250000086,1.3092182551974874,0.12259110452030975,-0.16274609336633966,2.329259003846814,0.7816260947292794,1.0,2.4195569000000203,2.025,2.173971940109091,0.7661844104315632,1.025,0.8308475617346376,1.882197097479586,1.991612103758752,1.0451280002485506,0.47965829529810733
NEWSTICKY,MENU,14.0,,2.0,3.5,0.9694121249999966,0.7494428458333225,0.8175571250000161,2.6537527864817836,1.4860286749999658,1.7187638750000218,1.4705140641212275,-0.27791717258171716,-0.15481609358842507,2.3882942940113825,0.9261284376668536,1.0,2.67858425000002,2.2,2.3559108022551634,0.8259044956171003,1.2,0.8613753697853234,2.1381894220058095,2.273176437174492,1.0513196250204249,0.44277465782222397
NEWSTICKY,PIE,14.0,,2.0,3.5,0.9596847499999853,0.7448414208333263,0.8160152499999924,2.702703222314841,1.4219492499999944,1.7156477499999994,1.445259026986048,-0.4417553195855205,0.19073284759314107,2.3784552723130865,0.8950760277025583,0.95,2.69709449999998,2.125,2.4099823758687764,0.8447237131182685,1.175,0.8946093041753438,2.2226446417132655,2.371895454252048,1.0566535121715968,0.506486982819613
