posture,cursor_type,subject_num,repetition,target_num,parameter,target_in_count,time_sum,target_in_total_time,target_in_mean_time,longest_dwell_time,initial_contact_time,error_frame_count
WALK,EYE,11.5,6.5,4.0,0.04,2.530236634531113,2.822546875858041,2.822546875858041,1.5174986441734546,2.0932484330932475,1.349247142257006,68.22330097087378
WALK,HAND,11.5,6.5,4.0,0.04,3.2491349480968856,1.4215433239089401,1.4215433239089401,0.5067909863862347,0.8557050205438728,1.9216364959502326,118.17032967032966
WALK,HEAD,11.5,6.5,4.0,0.04,2.755593803786575,1.7850426738382124,1.7850426738382124,0.7895682154372597,1.1832618149741811,1.6536371454388996,0.0
