posture,cursor_type,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,mean_abs_offset_horizontal,mean_abs_offset_vertical,std_abs_offset_horizontal,std_abs_offset_vertical,longest_dwell_time,movement_length,walking_speed
STAND,EYE,LARGE,0.8241669684539685,0.2723146690375216,10.269742522797866,9.959096110057944,1.3615492592592584,1.1481481481481481,1.2491595679012377,1.1657577962962997,0.14566345358572885,-0.01276439536562871,0.3317930784052321,0.27123323025154406,0.5940570431314277,0.4823404652454692,0.25891667047205436,0.1988016541276144,0.6869476790123479,27.148319984203667,0.01891240417337929
STAND,EYE,SMALL,0.8697959283609835,0.2722120812497353,6.218545176736398,4.713565752404397,1.0854318518518473,1.1111111111111112,0.5463373333333381,0.4633655802469174,0.30779401371143333,-0.17572465802966486,0.2414245475306768,0.21750667287331288,0.49339235403718606,0.6183998922519403,0.21749515983048923,0.20255034943423375,0.45776645679012895,12.699784705284076,0.010449854022852699
STAND,HAND,LARGE,0.9199070375424222,0.35276030095121247,15.182905513112056,12.794204123797305,1.714869148148143,1.037037037037037,0.6270691604938272,0.6159945555555567,0.19771672776782936,-0.02977324644115406,0.35578920495273825,0.33459730628487255,0.6151893037518731,0.5612166583306929,0.296931224497328,0.2780113223105487,0.6084538148148148,31.500147079528144,0.024412202582054506
STAND,HAND,SMALL,0.8975805900148546,0.33330116988713265,8.512011194587817,6.225752264385504,1.4300540370370431,1.037037037037037,0.5149113827160445,0.4960327592592551,-0.0035111996976993774,0.1627945549934957,0.3276154565509927,0.32330914031835495,0.590674401201542,0.5363808207986588,0.27555925526940744,0.2496484542352617,0.49943687654320595,15.199135363050084,0.015431465854463451
STAND,HEAD,LARGE,0.7300433301084808,0.3146862268426429,12.617458818820262,10.69031037273634,2.0717183703703728,1.037037037037037,0.7856622345679071,0.7652738148148195,-0.03672016252198786,0.24221646669841979,0.26291406475415785,0.2872916781769224,0.4447979304322984,0.4730709092486652,0.22087803960148347,0.2267949500242132,0.6601648024691379,26.409080875532293,0.024263545194615602
STAND,HEAD,SMALL,0.805477061896341,0.30556538177798626,7.012348895623901,5.180662263486922,1.6691411851851756,1.1481481481481481,0.6737076049382841,0.5855945185185297,-0.16681944285187175,0.18373873390156628,0.3077561300580154,0.26248555891810793,0.4792339092853589,0.5221990259520746,0.23551556140365515,0.22061803767286764,0.5960969506172952,12.455506073748335,0.01987307701634943
WALK,EYE,LARGE,5.593560138530333,2.2982177752369704,11.266405519443612,8.30343135026882,2.8800650000000245,1.8,0.6851330999999481,0.5274915233333021,-1.5922168966126504,0.05959187647893118,2.675590377772676,0.40339674055327607,5.5124137425412325,0.42693079268985334,2.336337868880597,0.26531381946857885,0.39460256666664156,44.92983727740622,0.9494152480792583
WALK,EYE,SMALL,4.165803877769672,2.771191321644096,7.5140463078832305,4.653942928552245,2.9512884999999947,1.5,0.6225387500000067,0.46610283333334274,-0.10525485541379191,0.4110567177691001,3.1714757179461697,0.4226584865305874,3.9834149473933813,0.611357304829585,2.8376317460085403,0.3315490361687244,0.5419805000000147,33.622025153018704,0.9306904567224724
WALK,HAND,LARGE,7.486913924126372,4.87437522587526,13.210874930046188,10.16399690851888,2.658329249999999,1.75,0.6470823333333593,0.36056328472224614,-4.937132482957414,0.0910398042535262,5.5235697928167085,1.1506132518926735,7.297761568350946,1.0775352544929182,4.813746195166408,0.9344033350820015,0.4873989166666906,50.08176142883922,0.8261206380045109
WALK,HAND,SMALL,3.035936739009528,1.9658436723374484,7.7006494815335556,4.896105322334921,2.8421036666666546,1.8888888888888888,0.7053472962963134,0.4035743333333357,0.7136076942822457,-0.04846293541124514,2.531463797273821,0.37236027040998365,2.950665416650921,0.38200891258935704,2.024169421655553,0.2832988216216985,0.5269765185185095,40.07827152497368,0.8223064457804287
WALK,HEAD,LARGE,6.232945385694914,3.668478372388189,12.009641495485326,8.307620034115686,3.414959857142825,1.4285714285714286,0.3191877619047783,0.22024719047620053,0.8516076060562217,0.3893065219584984,4.331086968213696,0.4269605023611005,6.07989777029317,0.6316073865189792,3.7473238708264947,0.3245143475333164,0.2618309047618996,48.62524941389063,0.8566376213988968
WALK,HEAD,SMALL,6.228730882186705,3.2009983877261905,8.837908927937292,5.164717849225191,2.9567971250000227,1.625,0.39724779166666424,0.2515564083333264,-3.0010211797620343,0.250603803657075,3.5236329035559457,0.4228894511925154,6.151355145901762,0.5209502972407535,3.2585134113761187,0.320642489077686,0.2861775833333287,42.184129634150366,0.8662956316590693
