posture,cursor_type,subject_num,repetition,target_num,parameter,target_in_count,time_sum,target_in_total_time,target_in_mean_time,longest_dwell_time,initial_contact_time,error_frame_count
WALK,EYE,11.5,6.5,4.0,0.024999999999999998,1.9328621908127208,2.982194949414096,2.982194949414096,2.056381965149169,2.5061978861923078,1.4365265095251527,68.22330097087378
WALK,HAND,11.5,6.5,4.0,0.024999999999999998,2.802555168408827,1.593781229520965,1.593781229520965,0.6783283950360189,1.0394847413688606,2.0588506351616793,118.17032967032966
WALK,HEAD,11.5,6.5,4.0,0.024999999999999998,2.346689895470383,1.9352562125435562,1.9352562125435562,1.0413909413472724,1.414563283972127,1.7577780034843193,0.0
