eye_packets,704
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956118.414809,"{'circle_3d': {'center': [30.6209594751337, 10.50405760354285, 139.32750254045217], 'normal': [-0.36536894919014046, -0.1416692165734006, -0.9200192193879275], 'radius': 1.1042802746328841}, 'confidence': 0.4831565196422309, 'timestamp': 1614.015115, 'diameter_3d': 2.2085605492657683, 'ellipse': {'center': [296.2760529062074, 166.7480267555257], 'axes': [9.825235565047405, 9.938996324780643], 'angle': -77.89189234946166}, 'location': [296.2760529062074, 166.7480267555257], 'diameter': 9.938996324780643, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.428648890961009, 'phi': -1.9488277317176457, 'norm_pos': [0.9258626653318981, 0.30521655518530955], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.5016582,"{'circle_3d': {'center': [30.930295562412624, 10.513618556056196, 139.2081658317225], 'normal': [-0.33959094191689604, -0.1408724705306216, -0.9299639451153977], 'radius': 1.0276813511603526}, 'confidence': 0.9658467908410557, 'timestamp': 1614.107515, 'diameter_3d': 2.0553627023207053, 'ellipse': {'center': [297.76785211316576, 166.8299234390862], 'axes': [9.149745319768224, 9.30559975793783], 'angle': -77.24564016668863}, 'location': [297.76785211316576, 166.8299234390862], 'diameter': 9.30559975793783, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4294537085552976, 'phi': -1.9209174007490302, 'norm_pos': [0.930524537853643, 0.3048753190038075], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.514506,"{'circle_3d': {'center': [31.019599648840583, 10.743435343192704, 139.14365220899228], 'normal': [-0.3321489347145669, -0.1217210716025795, -0.9353400803429189], 'radius': 0.9890512676624867}, 'confidence': 0.8586428539400208, 'timestamp': 1614.115915, 'diameter_3d': 1.9781025353249735, 'ellipse': {'center': [298.2285662361586, 167.87475516379067], 'axes': [8.813852412802495, 8.979973681061853], 'angle': -72.16213100151876}, 'location': [298.2285662361586, 167.87475516379067], 'diameter': 8.979973681061853, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4487726630837718, 'phi': -1.9120165142836567, 'norm_pos': [0.9319642694879956, 0.30052185348420557], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.5245109,"{'circle_3d': {'center': [30.781049222885343, 10.837556169124026, 139.21930002383158], 'normal': [-0.35202813687750323, -0.11387766944163592, -0.9290360957729766], 'radius': 1.0152282299882158}, 'confidence': 0.5238934310384941, 'timestamp': 1614.124315, 'diameter_3d': 2.0304564599764316, 'ellipse': {'center': [297.092275432834, 168.2678720169869], 'axes': [9.041776453144063, 9.185495735347127], 'angle': -68.01763536698589}, 'location': [297.092275432834, 168.2678720169869], 'diameter': 9.185495735347127, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4566710798889275, 'phi': -1.932997182437472, 'norm_pos': [0.9284133607276063, 0.29888386659588795], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.529473,"{'circle_3d': {'center': [30.70135543317984, 10.466851770436213, 139.301689480364], 'normal': [-0.35866928601962844, -0.1447697026656204, -0.9221703077286092], 'radius': 1.0713526830534206}, 'confidence': 0.5639928688505785, 'timestamp': 1614.132715, 'diameter_3d': 2.142705366106841, 'ellipse': {'center': [296.65805904922905, 166.59087452738794], 'axes': [9.53211033006417, 9.656823507819308], 'angle': -79.22731017924764}, 'location': [296.65805904922905, 166.59087452738794], 'diameter': 9.656823507819308, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4255161075157032, 'phi': -1.9417323568641562, 'norm_pos': [0.9270564345288408, 0.30587135613588357], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.538144,"{'circle_3d': {'center': [30.703719006509218, 10.48820272571933, 139.29744001246837], 'normal': [-0.3584723215755135, -0.14299045639202723, -0.9225244300532434], 'radius': 1.0926221965856913}, 'confidence': 0.6179918322561736, 'timestamp': 1614.141115, 'diameter_3d': 2.1852443931713825, 'ellipse': {'center': [296.67327593767914, 166.68747836181876], 'axes': [9.722469501971677, 9.850033875896322], 'angle': -78.41421492856837}, 'location': [296.67327593767914, 166.68747836181876], 'diameter': 9.850033875896322, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4273140615205664, 'phi': -1.9414171845021908, 'norm_pos': [0.9271039873052473, 0.3054688401590885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.5463161,"{'circle_3d': {'center': [30.704914388968906, 10.361348343495758, 139.31738266773215], 'normal': [-0.35837270637053953, -0.1535616549106582, -0.9208625421145954], 'radius': 1.061320987368255}, 'confidence': 0.5361135691561681, 'timestamp': 1614.149515, 'diameter_3d': 2.12264197473651, 'ellipse': {'center': [296.65824606775925, 166.11629492245072], 'axes': [9.436520223895446, 9.56281949764266], 'angle': -83.17665679628615}, 'location': [296.65824606775925, 166.11629492245072], 'diameter': 9.56281949764266, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4166246486182499, 'phi': -1.9419323696845476, 'norm_pos': [0.9270570189617476, 0.30784877115645537], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.558676,"{'circle_3d': {'center': [30.69271250152316, 10.480205032570632, 139.30296626875165], 'normal': [-0.359389530324352, -0.1436569308210855, -0.9220639086963048], 'radius': 1.0194787353321542}, 'confidence': 0.418382524887788, 'timestamp': 1614.157915, 'diameter_3d': 2.0389574706643083, 'ellipse': {'center': [296.617100486964, 166.64934401711017], 'axes': [9.071043064175342, 9.188224841216066], 'angle': -78.74582318558615}, 'location': [296.617100486964, 166.64934401711017], 'diameter': 9.188224841216066, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4266406345273008, 'phi': -1.9424496244926075, 'norm_pos': [0.9269284390217625, 0.30562773326204096], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.563398,"{'circle_3d': {'center': [31.005882046643535, 10.819037944754102, 139.13894886721067], 'normal': [-0.33329206823098717, -0.11542085480579621, -0.9357320254913852], 'radius': 1.0258627406988403}, 'confidence': 0.48283921982659994, 'timestamp': 1614.166315, 'diameter_3d': 2.0517254813976806, 'ellipse': {'center': [298.1729526291247, 168.21335378173072], 'axes': [9.142468569256513, 9.316015095562015], 'angle': -70.60122936199566}, 'location': [298.1729526291247, 168.21335378173072], 'diameter': 9.316015095562015, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4551176511054984, 'phi': -1.9129689489263848, 'norm_pos': [0.9317904769660148, 0.2991110259094554], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.569184,"{'circle_3d': {'center': [30.982545363085283, 10.666351505615886, 139.16719246747968], 'normal': [-0.33523679186084165, -0.12814472473398095, -0.9333783921356349], 'radius': 1.0452553308262011}, 'confidence': 0.7452446201411097, 'timestamp': 1614.174715, 'diameter_3d': 2.0905106616524023, 'ellipse': {'center': [298.041447879383, 167.5239031108734], 'axes': [9.312378298312852, 9.480584596345272], 'angle': -73.63590906613274}, 'location': [298.041447879383, 167.5239031108734], 'diameter': 9.480584596345272, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4422982726018985, 'phi': -1.9156124556600196, 'norm_pos': [0.9313795246230718, 0.3019837370380275], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.5792909,"{'circle_3d': {'center': [30.980569250142413, 10.670774063304888, 139.16729608723574], 'normal': [-0.33540146793941406, -0.12777617825989737, -0.9333697571559628], 'radius': 1.0300050953598936}, 'confidence': 0.7906561900446317, 'timestamp': 1614.183115, 'diameter_3d': 2.060010190719787, 'ellipse': {'center': [298.032200479782, 167.54342780370092], 'axes': [9.176578269815233, 9.34216890626641], 'angle': -73.53098777868654}, 'location': [298.032200479782, 167.54342780370092], 'diameter': 9.34216890626641, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4426698739117856, 'phi': -1.9157716623534304, 'norm_pos': [0.9313506264993187, 0.30190238415124615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.587429,"{'circle_3d': {'center': [30.872790002005562, 10.54639413547555, 139.22440810628186], 'normal': [-0.3443830719508185, -0.13814117224567565, -0.9286104222354539], 'radius': 1.0285082782868247}, 'confidence': 0.6206659528390633, 'timestamp': 1614.191515, 'diameter_3d': 2.0570165565736493, 'ellipse': {'center': [297.49586291346304, 166.97034007003833], 'axes': [9.157451054569677, 9.304932849251397], 'angle': -76.40676249554517}, 'location': [297.49586291346304, 166.97034007003833], 'diameter': 9.304932849251397, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4322119805963742, 'phi': -1.925931161917407, 'norm_pos': [0.929674571604572, 0.30429024970817364], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.5970392,"{'circle_3d': {'center': [30.87874170013543, 10.549334478119441, 139.2217657502331], 'normal': [-0.34388709710666254, -0.13789614369201791, -0.9288306185728501], 'radius': 1.0514313093349716}, 'confidence': 0.7082706990729334, 'timestamp': 1614.199915, 'diameter_3d': 2.1028626186699433, 'ellipse': {'center': [297.52549530174167, 166.98452952823712], 'axes': [9.361772736653686, 9.51349527844665], 'angle': -76.32705818357121}, 'location': [297.52549530174167, 166.98452952823712], 'diameter': 9.51349527844665, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4324593768243727, 'phi': -1.9253843462071363, 'norm_pos': [0.9297671728179427, 0.30423112696567867], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.6114979,"{'circle_3d': {'center': [30.764701475430478, 10.542409734249475, 139.26568777185014], 'normal': [-0.3533904491654083, -0.1384732056811817, -0.9251704501047622], 'radius': 1.0748956389894238}, 'confidence': 0.7597245800859357, 'timestamp': 1614.208315, 'diameter_3d': 2.1497912779788475, 'ellipse': {'center': [296.97530713355513, 166.93912199953223], 'axes': [9.568242101360969, 9.704625780684726], 'angle': -76.46954480217335}, 'location': [296.97530713355513, 166.93912199953223], 'diameter': 9.704625780684726, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4318767251460571, 'phi': -1.9356665526723351, 'norm_pos': [0.9280478347923597, 0.30442032500194904], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.6150389,"{'circle_3d': {'center': [30.98720231594894, 10.654378467472261, 139.16717101472318], 'normal': [-0.33484871245553643, -0.1291424779126162, -0.9333801798653423], 'radius': 1.0246920284538978}, 'confidence': 0.6219841722232547, 'timestamp': 1614.216715, 'diameter_3d': 2.0493840569077957, 'ellipse': {'center': [298.0617387499401, 167.47042416807736], 'axes': [9.1289632114947, 9.294215263289226], 'angle': -73.91660436271374}, 'location': [298.0617387499401, 167.47042416807736], 'diameter': 9.294215263289226, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.441292159475701, 'phi': -1.9152435258279823, 'norm_pos': [0.9314429335935628, 0.3022065659663443], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.622565,"{'circle_3d': {'center': [30.874056843811047, 10.28283403691562, 139.2663416078976], 'normal': [-0.34427750180036093, -0.16010451379233628, -0.925115963767474], 'radius': 1.0512466897542634}, 'confidence': 0.5742927801468294, 'timestamp': 1614.225115, 'diameter_3d': 2.1024933795085268, 'ellipse': {'center': [297.46063289385995, 165.78377024622114], 'axes': [9.34437634450986, 9.500281499840666], 'angle': -83.81004995593356}, 'location': [297.46063289385995, 165.78377024622114], 'diameter': 9.500281499840666, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4099997951195544, 'phi': -1.9270618472673222, 'norm_pos': [0.9295644777933123, 0.30923429064074526], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956118.63072,"{'circle_3d': {'center': [31.20809722915665, 10.42097389641639, 139.124909026565], 'normal': [-0.31644080302156086, -0.14859285883393886, -0.9369020122118571], 'radius': 1.0152769572163314}, 'confidence': 0.627180485577357, 'timestamp': 1614.233515, 'diameter_3d': 2.0305539144326628, 'ellipse': {'center': [299.0873011323368, 166.44520832349247], 'axes': [9.038747620502468, 9.231649531100127], 'angle': -78.40987939223935}, 'location': [299.0873011323368, 166.44520832349247], 'diameter': 9.231649531100127, 'sphere': {'center': [35.00538686541538, 12.204088202423657, 150.3677331731073], 'radius': 12.0}, 'projected_sphere': {'center': [304.3350870467142, 170.3202018533582], 'axes': [98.95740054064493, 98.95740054064493], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 1596.635515, 'theta': 1.4216511446220237, 'phi': -1.8965186587187695, 'norm_pos': [0.9346478160385525, 0.30647829865211473], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
