eye_packets,756
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956208.188761,"{'circle_3d': {'center': [-9.627749956308211, 6.926448825041922, 67.13314764067458], 'normal': [0.3406213544455019, -0.7568423038809514, -0.5578232873875789], 'radius': 2.9297103935027873}, 'confidence': 0.359124554973082, 'timestamp': 1703.794315, 'diameter_3d': 5.859420787005575, 'ellipse': {'center': [70.7426405337843, 184.5515611326334], 'axes': [36.91815266704651, 54.42171014337205], 'angle': -71.08835968683978}, 'location': [70.7426405337843, 184.5515611326334], 'diameter': 54.42171014337205, 'sphere': {'center': [-13.715206209654234, 16.00855647161334, 73.82702708932553], 'radius': 12.0}, 'projected_sphere': {'center': [44.819581862654815, 254.43999309888702], 'axes': [201.55220366650067, 201.55220366650067], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 1701.106315, 'theta': 0.7123280756723778, 'phi': -1.0226002680688475, 'norm_pos': [0.22107075166807594, 0.23103516194736085], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956208.1989949,"{'circle_3d': {'center': [-9.62743717393526, 6.935500313255069, 67.12107478872763], 'normal': [0.3406474196432478, -0.7560880131965224, -0.5588293583831583], 'radius': 2.9158110737147647}, 'confidence': 0.3675107688441922, 'timestamp': 1703.802715, 'diameter_3d': 5.831622147429529, 'ellipse': {'center': [70.73240513030262, 184.64174112184327], 'axes': [36.80596957879331, 54.17251627058307], 'angle': -71.07705126997854}, 'location': [70.73240513030262, 184.64174112184327], 'diameter': 54.17251627058307, 'sphere': {'center': [-13.715206209654234, 16.00855647161334, 73.82702708932553], 'radius': 12.0}, 'projected_sphere': {'center': [44.819581862654815, 254.43999309888702], 'axes': [201.55220366650067, 201.55220366650067], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 1701.106315, 'theta': 0.7134813657186801, 'phi': -1.0233674028365836, 'norm_pos': [0.2210387660321957, 0.23065941199231976], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956208.2067368,"{'circle_3d': {'center': [-9.694540082077697, 6.944668356464907, 67.06831596022482], 'normal': [0.335055510631378, -0.7553240095957027, -0.5632259274250586], 'radius': 2.895714090406802}, 'confidence': 0.3202388995940235, 'timestamp': 1703.811115, 'diameter_3d': 5.791428180813604, 'ellipse': {'center': [70.04811464718809, 184.7727593282442], 'axes': [36.7881803664878, 53.85269195170529], 'angle': -71.58193468282553}, 'location': [70.04811464718809, 184.7727593282442], 'diameter': 53.85269195170529, 'sphere': {'center': [-13.715206209654234, 16.00855647161334, 73.82702708932553], 'radius': 12.0}, 'projected_sphere': {'center': [44.819581862654815, 254.43999309888702], 'axes': [201.55220366650067, 201.55220366650067], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 1701.106315, 'theta': 0.7146479422633951, 'phi': -1.0341452235069823, 'norm_pos': [0.21890035827246276, 0.23011350279898246], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956208.217189,"{'circle_3d': {'center': [-9.803288846695256, 6.875658331266973, 67.09745993359864], 'normal': [0.32599311357991473, -0.7610748450288638, -0.5607972629772402], 'radius': 2.9517763045385594}, 'confidence': 0.37640602484426355, 'timestamp': 1703.819515, 'diameter_3d': 5.903552609077119, 'ellipse': {'center': [69.07477599876768, 184.13028788363758], 'axes': [37.282970494664056, 54.895884542070156], 'angle': -72.47223607816694}, 'location': [69.07477599876768, 184.13028788363758], 'diameter': 54.895884542070156, 'sphere': {'center': [-13.715206209654234, 16.00855647161334, 73.82702708932553], 'radius': 12.0}, 'projected_sphere': {'center': [44.819581862654815, 254.43999309888702], 'axes': [201.55220366650067, 201.55220366650067], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 1701.106315, 'theta': 0.7058278053065221, 'phi': -1.0442381008262447, 'norm_pos': [0.215858674996149, 0.23279046715151008], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956208.221899,"{'circle_3d': {'center': [-9.909073062397932, 6.812821708646913, 67.12241579302149], 'normal': [0.31717776227135847, -0.766311230247202, -0.5587176080253363], 'radius': 2.9270500754694297}, 'confidence': 0.41487447527919163, 'timestamp': 1703.827915, 'diameter_3d': 5.8541001509388595, 'ellipse': {'center': [68.14224648433104, 183.5169186771712], 'axes': [36.77447913782677, 54.43765254254226], 'angle': -73.32080895711344}, 'location': [68.14224648433104, 183.5169186771712], 'diameter': 54.43765254254226, 'sphere': {'center': [-13.715206209654234, 16.00855647161334, 73.82702708932553], 'radius': 12.0}, 'projected_sphere': {'center': [44.819581862654815, 254.43999309888702], 'axes': [201.55220366650067, 201.55220366650067], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 1701.106315, 'theta': 0.6977165509947466, 'phi': -1.0544739205741063, 'norm_pos': [0.2129445202635345, 0.23534617217845333], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956208.236843,"{'circle_3d': {'center': [-10.149949044663195, 6.749681619447589, 67.0770509545964], 'normal': [0.2971047637492532, -0.7715729043471459, -0.562498011227427], 'radius': 2.96068697782024}, 'confidence': 0.40938869685323176, 'timestamp': 1703.836315, 'diameter_3d': 5.92137395564048, 'ellipse': {'center': [65.85574445003316, 182.9961268955045], 'axes': [37.28499627372749, 55.152541707024845], 'angle': -75.18967750435058}, 'location': [65.85574445003316, 182.9961268955045], 'diameter': 55.152541707024845, 'sphere': {'center': [-13.715206209654234, 16.00855647161334, 73.82702708932553], 'radius': 12.0}, 'projected_sphere': {'center': [44.819581862654815, 254.43999309888702], 'axes': [201.55220366650067, 201.55220366650067], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 1701.106315, 'theta': 0.689486296895223, 'phi': -1.0848533488716081, 'norm_pos': [0.2057992014063536, 0.23751613793539794], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956208.2418072,"{'circle_3d': {'center': [-10.272867560121382, 6.762290423088537, 66.99644374807056], 'normal': [0.2868615541277377, -0.7705221707104003, -0.5692152784379138], 'radius': 2.9050420825742065}, 'confidence': 0.4569570505796551, 'timestamp': 1703.844715, 'diameter_3d': 5.810084165148413, 'ellipse': {'center': [64.62102595243616, 183.1713061542957], 'axes': [36.92250116686055, 54.205540081416856], 'angle': -76.13521397228763}, 'location': [64.62102595243616, 183.1713061542957], 'diameter': 54.205540081416856, 'sphere': {'center': [-13.715206209654234, 16.00855647161334, 73.82702708932553], 'radius': 12.0}, 'projected_sphere': {'center': [44.819581862654815, 254.43999309888702], 'axes': [201.55220366650067, 201.55220366650067], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 1701.106315, 'theta': 0.69113637739788, 'phi': -1.103985987324773, 'norm_pos': [0.201940706101363, 0.23678622435710117], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956208.25137,"{'circle_3d': {'center': [-10.339577059877143, 6.768674776234606, 66.95463928750728], 'normal': [0.28130242914809084, -0.769990141281561, -0.572698983484854], 'radius': 2.8909175331296724}, 'confidence': 0.5692252780275066, 'timestamp': 1703.853115, 'diameter_3d': 5.781835066259345, 'ellipse': {'center': [63.948965891663875, 183.26689314913762], 'axes': [36.91529239048248, 53.989715890046774], 'angle': -76.65267802795191}, 'location': [63.948965891663875, 183.26689314913762], 'diameter': 53.989715890046774, 'sphere': {'center': [-13.715206209654234, 16.00855647161334, 73.82702708932553], 'radius': 12.0}, 'projected_sphere': {'center': [44.819581862654815, 254.43999309888702], 'axes': [201.55220366650067, 201.55220366650067], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 1701.106315, 'theta': 0.6919706264561472, 'phi': -1.1142237538642268, 'norm_pos': [0.19984051841144962, 0.23638794521192663], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956208.25737,"{'circle_3d': {'center': [-10.385252211675626, 6.698970898586911, 67.02680482605761], 'normal': [0.27749616649821723, -0.7757987977522022, -0.5666851886056592], 'radius': 2.936109175718578}, 'confidence': 0.5561280766782539, 'timestamp': 1703.861515, 'diameter_3d': 5.872218351437156, 'ellipse': {'center': [63.62346773418342, 182.57022837946425], 'axes': [37.081357748761704, 54.787151803142535], 'angle': -77.00024619703761}, 'location': [63.62346773418342, 182.57022837946425], 'diameter': 54.787151803142535, 'sphere': {'center': [-13.715206209654234, 16.00855647161334, 73.82702708932553], 'radius': 12.0}, 'projected_sphere': {'center': [44.819581862654815, 254.43999309888702], 'axes': [201.55220366650067, 201.55220366650067], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 1701.106315, 'theta': 0.6828162522511348, 'phi': -1.1154362400688926, 'norm_pos': [0.1988233366693232, 0.23929071508556565], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956208.268901,"{'circle_3d': {'center': [-10.392915863789067, 6.7107368472132, 67.0069877133475], 'normal': [0.2768575288220972, -0.7748183020333449, -0.5683366146648355], 'radius': 2.918708096240712}, 'confidence': 0.48291231142016466, 'timestamp': 1703.869915, 'diameter_3d': 5.837416192481424, 'ellipse': {'center': [63.52776677984956, 182.69141574697096], 'axes': [36.95969473595088, 54.479645533379426], 'angle': -77.06067469374027}, 'location': [63.52776677984956, 182.69141574697096], 'diameter': 54.479645533379426, 'sphere': {'center': [-13.715206209654234, 16.00855647161334, 73.82702708932553], 'radius': 12.0}, 'projected_sphere': {'center': [44.819581862654815, 254.43999309888702], 'axes': [201.55220366650067, 201.55220366650067], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 1701.106315, 'theta': 0.6843686955485678, 'phi': -1.1174923452504268, 'norm_pos': [0.19852427118702987, 0.23878576772095428], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956208.274983,"{'circle_3d': {'center': [-10.404074491783575, 6.716322680931331, 66.99396057960836], 'normal': [0.2759276431558882, -0.7743528158901674, -0.5694222091430975], 'radius': 2.9035430666238833}, 'confidence': 0.4642903155509998, 'timestamp': 1703.878315, 'diameter_3d': 5.807086133247767, 'ellipse': {'center': [63.409223176473816, 182.74981068997704], 'axes': [36.82751385007746, 54.209138699442406], 'angle': -77.14745930520397}, 'location': [63.409223176473816, 182.74981068997704], 'diameter': 54.209138699442406, 'sphere': {'center': [-13.715206209654234, 16.00855647161334, 73.82702708932553], 'radius': 12.0}, 'projected_sphere': {'center': [44.819581862654815, 254.43999309888702], 'axes': [201.55220366650067, 201.55220366650067], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 1701.106315, 'theta': 0.6851046780214156, 'phi': -1.119564866367286, 'norm_pos': [0.19815382242648066, 0.238542455458429], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
