eye_packets,701
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956129.380895,"{'circle_3d': {'center': [19.053865163727792, 6.668234232614532, 85.44817217449], 'normal': [0.4713567923019029, 0.43800336237552484, -0.765490580542044], 'radius': 0.9184121758775485}, 'confidence': 0.7529106120104144, 'timestamp': 1624.985515, 'diameter_3d': 1.836824351755097, 'ellipse': {'center': [298.23295188576463, 168.3620743717192], 'axes': [8.321031513625263, 13.36848359938564], 'angle': 39.34561635604927}, 'location': [298.23295188576463, 168.3620743717192], 'diameter': 13.36848359938564, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.0241727754753005, 'phi': -1.0188707136919126, 'norm_pos': [0.9319779746430145, 0.29849135678450334], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.482115,"{'circle_3d': {'center': [18.875846078228037, 6.79585584315332, 85.41425302887454], 'normal': [0.4565218685102566, 0.4486384965870905, -0.7683171760099987], 'radius': 0.8792327999535333}, 'confidence': 0.6029298646907321, 'timestamp': 1625.086315, 'diameter_3d': 1.7584655999070666, 'ellipse': {'center': [296.99779512870526, 169.30885754723886], 'axes': [8.037722780108863, 12.806197495563096], 'angle': 40.76267060517093}, 'location': [296.99779512870526, 169.30885754723886], 'diameter': 12.806197495563096, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.036037659304909, 'phi': -1.034664180028968, 'norm_pos': [0.928118109777204, 0.2945464268865048], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.4907908,"{'circle_3d': {'center': [18.895391290972047, 6.782917066481628, 85.41834193025535], 'normal': [0.45815063623892405, 0.44756026519778275, -0.7679764342282643], 'radius': 0.89578574867545}, 'confidence': 0.6216228174945815, 'timestamp': 1625.094715, 'diameter_3d': 1.7915714973509, 'ellipse': {'center': [297.13239440578, 169.21186950667894], 'axes': [8.180504568804992, 13.046357843700896], 'angle': 40.61201325513313}, 'location': [297.13239440578, 169.21186950667894], 'diameter': 13.046357843700896, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.034831561873941, 'phi': -1.032903725116585, 'norm_pos': [0.9285387325180625, 0.2949505437221711], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.502653,"{'circle_3d': {'center': [18.90496343103472, 6.778792487975447, 85.42165514205564], 'normal': [0.45894831457748014, 0.44721655032226765, -0.7677003332449068], 'radius': 0.9425614815436655}, 'confidence': 0.5909366269210157, 'timestamp': 1625.103115, 'diameter_3d': 1.885122963087331, 'ellipse': {'center': [297.1946175548959, 169.17778156903276], 'axes': [8.601330817127659, 13.72696923926667], 'angle': 40.550243632054766}, 'location': [297.1946175548959, 169.17778156903276], 'diameter': 13.72696923926667, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.034447239390204, 'phi': -1.0319796767879064, 'norm_pos': [0.9287331798590497, 0.2950925767956968], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.505335,"{'circle_3d': {'center': [19.097537922226827, 6.77460264001117, 85.53707647096955], 'normal': [0.47499618884348904, 0.4468673963252445, -0.7580818891687475], 'radius': 0.9168910407368979}, 'confidence': 0.700364546527558, 'timestamp': 1625.111515, 'diameter_3d': 1.8337820814737957, 'ellipse': {'center': [298.4061548538416, 169.08274524648093], 'axes': [8.171335612040084, 13.333367104497347], 'angle': 39.7484831195628}, 'location': [298.4061548538416, 169.08274524648093], 'diameter': 13.333367104497347, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.0340569107889226, 'phi': -1.0110642539781447, 'norm_pos': [0.932519233918255, 0.2954885614729962], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.517173,"{'circle_3d': {'center': [19.00284109800864, 6.770347485498642, 85.47593274997489], 'normal': [0.46710478682530704, 0.44651280011586736, -0.7631771992516364], 'radius': 0.9009657704743981}, 'confidence': 0.5912390645312916, 'timestamp': 1625.119915, 'diameter_3d': 1.8019315409487962, 'ellipse': {'center': [297.8190170731174, 169.08754466241484], 'axes': [8.130117907011318, 13.11188935647189], 'angle': 40.10522561139474}, 'location': [297.8190170731174, 169.08754466241484], 'diameter': 13.11188935647189, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.033660576070119, 'phi': -1.0215615344374638, 'norm_pos': [0.9306844283534919, 0.2954685639066048], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.528724,"{'circle_3d': {'center': [18.956450714543227, 6.658366268480606, 85.38329310027883], 'normal': [0.4632389215365223, 0.43718103203103087, -0.7708971700596406], 'radius': 0.8750812764399983}, 'confidence': 0.846859843955843, 'timestamp': 1625.128315, 'diameter_3d': 1.7501625528799967, 'ellipse': {'center': [297.63248178417086, 168.32899711118745], 'axes': [8.032262859748586, 12.748086746109708], 'angle': 39.68415966068712}, 'location': [297.63248178417086, 168.32899711118745], 'diameter': 12.748086746109708, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.0232582352337816, 'phi': -1.0297088323143473, 'norm_pos': [0.930101505575534, 0.2986291787033857], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.5332549,"{'circle_3d': {'center': [19.155216833609003, 6.6615323424735715, 85.50749867481498], 'normal': [0.47980276479200373, 0.43744487153044465, -0.7605467055149616], 'radius': 0.8892066303892624}, 'confidence': 0.6910233026832201, 'timestamp': 1625.136715, 'diameter_3d': 1.7784132607785248, 'ellipse': {'center': [298.8730098166644, 168.2815066311978], 'axes': [7.958542362418087, 12.933470254668812], 'angle': 38.908126799179165}, 'location': [298.8730098166644, 168.2815066311978], 'diameter': 12.933470254668812, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.0235516153579445, 'phi': -1.007990156540983, 'norm_pos': [0.9339781556770763, 0.29882705570334245], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.5425699,"{'circle_3d': {'center': [18.968197895469938, 6.655694059358455, 85.38884616841595], 'normal': [0.4642178532804149, 0.43695834793751825, -0.7704344143815475], 'radius': 0.8467457534225589}, 'confidence': 0.5941465394876249, 'timestamp': 1625.145115, 'diameter_3d': 1.6934915068451177, 'ellipse': {'center': [297.7099151464485, 168.30774511648116], 'axes': [7.763096280646786, 12.334355516605772], 'angle': 39.62182769974495}, 'location': [297.7099151464485, 168.30774511648116], 'diameter': 12.334355516605772, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.0230106510105643, 'phi': -1.0285109852955867, 'norm_pos': [0.9303434848326516, 0.2987177286813285], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.5490701,"{'circle_3d': {'center': [18.965634463257857, 6.757485611575826, 85.44576949834446], 'normal': [0.4640042339294083, 0.44544097728896603, -0.765690803554172], 'radius': 0.8917929986208281}, 'confidence': 0.5364075461330808, 'timestamp': 1625.153515, 'diameter_3d': 1.7835859972416561, 'ellipse': {'center': [297.5980700719282, 169.0119243869304], 'axes': [8.095330585807394, 12.983136107371752], 'angle': 40.186653177380386}, 'location': [297.5980700719282, 169.0119243869304], 'diameter': 12.983136107371752, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.0324630680502387, 'phi': -1.0259809338967953, 'norm_pos': [0.9299939689747756, 0.29578364838779003], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.563396,"{'circle_3d': {'center': [19.00446085013735, 6.6362236408738715, 85.39975130383279], 'normal': [0.46723976616936586, 0.435335813063803, -0.7695256530968113], 'radius': 0.8840949100507837}, 'confidence': 0.7494535553409963, 'timestamp': 1625.161915, 'diameter_3d': 1.7681898201015673, 'ellipse': {'center': [297.9540358980554, 168.1586581112709], 'axes': [8.08519775575224, 12.876265789348487], 'angle': 39.36845115205176}, 'location': [297.9540358980554, 168.1586581112709], 'diameter': 12.876265789348487, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.0212075844307114, 'phi': -1.025114912297806, 'norm_pos': [0.9311063621814231, 0.29933892453637123], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.5690591,"{'circle_3d': {'center': [18.91908796722629, 6.639111586546773, 85.3500771572656], 'normal': [0.46012535926011094, 0.43557647520321147, -0.7736651653107435], 'radius': 0.8699628065391894}, 'confidence': 0.8194474795314123, 'timestamp': 1625.170315, 'diameter_3d': 1.739925613078379, 'ellipse': {'center': [297.4148327667094, 168.20813552375893], 'axes': [8.036599965336709, 12.678536768534666], 'angle': 39.73082075469029}, 'location': [297.4148327667094, 168.20813552375893], 'diameter': 12.678536768534666, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.021474924445947, 'phi': -1.0342575188847267, 'norm_pos': [0.9294213523959669, 0.29913276865100447], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.57359,"{'circle_3d': {'center': [19.02748833388396, 6.63298659160219, 85.41193916647131], 'normal': [0.4691587231482502, 0.43506605895782974, -0.7685099978769344], 'radius': 0.8851116531255502}, 'confidence': 0.9291305388878736, 'timestamp': 1625.178715, 'diameter_3d': 1.7702233062511004, 'ellipse': {'center': [298.10143010461763, 168.12829505687975], 'axes': [8.074114105436331, 12.889009038868423], 'angle': 39.258171002042964}, 'location': [298.10143010461763, 168.12829505687975], 'diameter': 12.889009038868423, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.0209079686195284, 'phi': -1.0227077537377594, 'norm_pos': [0.9315669690769302, 0.299465437263001], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.584373,"{'circle_3d': {'center': [19.093220361309946, 6.734603603750433, 85.51091947865349], 'normal': [0.47463639210041547, 0.44353414330351626, -0.760261638528419], 'radius': 0.9186111250866649}, 'confidence': 0.5233894939247773, 'timestamp': 1625.187115, 'diameter_3d': 1.8372222501733297, 'ellipse': {'center': [298.417003771418, 168.80773590829224], 'axes': [8.225457791073417, 13.3620284684682], 'angle': 39.549694721399945}, 'location': [298.417003771418, 168.80773590829224], 'diameter': 13.3620284684682, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.0303343936910245, 'phi': -1.0126957599195778, 'norm_pos': [0.9325531367856813, 0.29663443371544895], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.589867,"{'circle_3d': {'center': [19.24498451641636, 6.504537487982077, 85.47567829070692], 'normal': [0.4872834050259502, 0.4243619669894869, -0.7631984041906335], 'radius': 0.862515395139113}, 'confidence': 0.6185785064667034, 'timestamp': 1625.195515, 'diameter_3d': 1.725030790278226, 'ellipse': {'center': [299.5764392898641, 167.16238641114896], 'axes': [7.751567936978706, 12.5474768338159], 'angle': 37.69731985504901}, 'location': [299.5764392898641, 167.16238641114896], 'diameter': 12.5474768338159, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.0090534706793384, 'phi': -1.002565469178995, 'norm_pos': [0.9361763727808252, 0.30349005662021267], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.5993202,"{'circle_3d': {'center': [19.216921208320844, 6.623124119902478, 85.52464003047736], 'normal': [0.4849447960179905, 0.43424418631618694, -0.7591182592097638], 'radius': 0.9058108012660152}, 'confidence': 0.6203080670243191, 'timestamp': 1625.203915, 'diameter_3d': 1.8116216025320304, 'ellipse': {'center': [299.2916442775007, 167.9928511697144], 'axes': [8.073944078111811, 13.171404415499962], 'angle': 38.45815899491804}, 'location': [299.2916442775007, 167.9928511697144], 'diameter': 13.171404415499962, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.019995382072686, 'phi': -1.0023161454097886, 'norm_pos': [0.9352863883671898, 0.30002978679285663], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956129.609906,"{'circle_3d': {'center': [19.047305478498515, 6.607757896234752, 85.40981077457107], 'normal': [0.47081015186612996, 0.4329636676772099, -0.7686873638686214], 'radius': 0.8629143346498445}, 'confidence': 0.707083946971709, 'timestamp': 1625.212315, 'diameter_3d': 1.725828669299689, 'ellipse': {'center': [298.2495311718353, 167.94744211913448], 'axes': [7.871932071840674, 12.565628678092079], 'angle': 39.04025686311907}, 'location': [298.2495311718353, 167.94744211913448], 'diameter': 12.565628678092079, 'sphere': {'center': [13.397583656104958, 1.4121938841082349, 94.63405914099452], 'radius': 12.0}, 'projected_sphere': {'center': [247.77497174045217, 129.252062271181], 'axes': [157.23725828805894, 157.23725828805894], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 2.0185743258571867, 'phi': -1.0212465856446997, 'norm_pos': [0.9320297849119854, 0.30021899117027295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
