imu_packets,1271
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595901925.581783,B870138,0.01068,-0.00793,-0.99341,0.11389,0.0206
1595901925.586837,B870143,0.01068,-0.00793,-0.99341,0.11389,0.0206
1595901925.591597,B870148,0.01074,-0.00793,-0.99341,0.11389,0.0206
1595901925.5972211,B870153,0.01074,-0.00800,-0.99341,0.11389,0.0206
1595901925.604961,B870158,0.01074,-0.00800,-0.99341,0.11389,0.0206
1595901925.606511,B870163,0.01080,-0.00800,-0.99341,0.11389,0.0206
1595901925.6113448,B870168,0.01080,-0.00800,-0.99341,0.11389,0.0206
1595901925.616483,B870173,0.01080,-0.00800,-0.99341,0.11383,0.0206
1595901925.6224809,B870179,0.01080,-0.00806,-0.99341,0.11383,0.0206
1595901925.627952,B870184,0.01080,-0.00806,-0.99341,0.11383,0.0206
1595901925.6332428,B870190,0.01080,-0.00806,-0.99341,0.11383,0.0206
1595901925.639323,B870195,0.01080,-0.00806,-0.99341,0.11377,0.0206
1595901925.646005,B870200,0.01080,-0.00812,-0.99341,0.11377,0.0206
1595901925.649188,B870206,0.01080,-0.00812,-0.99341,0.11377,0.0206
1595901925.653955,B870211,0.01074,-0.00812,-0.99341,0.11371,0.0206
1595901925.659761,B870216,0.01074,-0.00818,-0.99341,0.11371,0.0206
1595901925.6643572,B870221,0.01074,-0.00818,-0.99341,0.11365,0.0206
1595901925.671488,B870226,0.01074,-0.00818,-0.99341,0.11365,0.0206
1595901925.674623,B870231,0.01074,-0.00818,-0.99341,0.11365,0.0206
1595901925.68032,B870237,0.01068,-0.00818,-0.99341,0.11359,0.0206
1595901925.684973,B870242,0.01068,-0.00818,-0.99347,0.11353,0.0206
1595901925.690088,B870247,0.01068,-0.00818,-0.99347,0.11353,0.0206
1595901925.694911,B870252,0.01068,-0.00818,-0.99347,0.11353,0.0206
1595901925.7000551,B870257,0.01068,-0.00818,-0.99347,0.11346,0.0206
1595901925.70519,B870262,0.01068,-0.00818,-0.99347,0.11346,0.0206
1595901925.709714,B870267,0.01068,-0.00818,-0.99347,0.11340,0.0206
1595901925.715085,B870272,0.01068,-0.00818,-0.99347,0.11340,0.0206
1595901925.721635,B870277,0.01068,-0.00812,-0.99347,0.11334,0.0206
1595901925.7249868,B870282,0.01068,-0.00812,-0.99347,0.11334,0.0206
1595901925.730627,B870287,0.01068,-0.00812,-0.99347,0.11334,0.0206
1595901925.73538,B870292,0.01062,-0.00812,-0.99347,0.11328,0.0206
1595901925.7414489,B870297,0.01062,-0.00806,-0.99347,0.11328,0.0206
1595901925.7464588,B870302,0.01062,-0.00806,-0.99347,0.11328,0.0206
1595901925.75183,B870307,0.01062,-0.00800,-0.99347,0.11328,0.0206
1595901925.7564201,B870312,0.01062,-0.00800,-0.99347,0.11328,0.0206
1595901925.761029,B870318,0.01062,-0.00793,-0.99347,0.11328,0.0206
1595901925.7667048,B870323,0.01056,-0.00793,-0.99347,0.11328,0.0206
1595901925.770869,B870328,0.01056,-0.00793,-0.99347,0.11328,0.0206
1595901925.776012,B870333,0.01056,-0.00793,-0.99347,0.11328,0.0206
1595901925.7816021,B870338,0.01056,-0.00793,-0.99347,0.11328,0.0206
