imu_packets,1065
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1580951386.2002208,0.01758,-0.02631,-0.99951,0.00433,0.0166
1580951386.2022378,0.01752,-0.02667,-0.99951,0.00439,0.0166
1580951386.206468,0.01746,-0.02704,-0.99945,0.00452,0.0166
1580951386.2092102,0.01740,-0.02740,-0.99945,0.00458,0.0166
1580951386.216074,0.01740,-0.02777,-0.99945,0.00470,0.0166
1580951386.237877,0.01733,-0.02850,-0.99945,0.00482,0.0166
1580951386.237888,0.01733,-0.02881,-0.99945,0.00488,0.0166
1580951386.240198,0.01727,-0.02917,-0.99939,0.00494,0.0166
1580951386.240215,0.01727,-0.02948,-0.99939,0.00500,0.0166
1580951386.2455292,0.01721,-0.02985,-0.99939,0.00507,0.0166
1580951386.252397,0.01721,-0.03015,-0.99939,0.00519,0.0166
1580951386.258209,0.01715,-0.03046,-0.99939,0.00525,0.0166
1580951386.2670069,0.01709,-0.03070,-0.99939,0.00531,0.0166
1580951386.270088,0.01691,-0.03113,-0.99933,0.00543,0.0166
1580951386.275522,0.01685,-0.03131,-0.99933,0.00549,0.0166
1580951386.2805362,0.01678,-0.03156,-0.99933,0.00549,0.0166
1580951386.282593,0.01672,-0.03168,-0.99933,0.00549,0.0166
1580951386.293422,0.01666,-0.03186,-0.99933,0.00555,0.0166
1580951386.293429,0.01660,-0.03198,-0.99933,0.00549,0.0166
1580951386.3038988,0.01654,-0.03217,-0.99933,0.00549,0.0166
1580951386.3062,0.01654,-0.03241,-0.99933,0.00531,0.0166
1580951386.310698,0.01654,-0.03253,-0.99933,0.00525,0.0166
1580951386.319623,0.01654,-0.03265,-0.99933,0.00513,0.0166
1580951386.3241332,0.01654,-0.03278,-0.99933,0.00500,0.0166
1580951386.3283992,0.01660,-0.03284,-0.99933,0.00488,0.0166
1580951386.340939,0.01660,-0.03290,-0.99933,0.00476,0.0166
1580951386.341442,0.01666,-0.03296,-0.99933,0.00458,0.0166
1580951386.3515542,0.01672,-0.03308,-0.99933,0.00446,0.0166
1580951386.353306,0.01685,-0.03320,-0.99927,0.00409,0.0166
1580951386.365341,0.01691,-0.03326,-0.99927,0.00391,0.0166
1580951386.3672042,0.01703,-0.03333,-0.99927,0.00372,0.0166
1580951386.368581,0.01709,-0.03339,-0.99927,0.00354,0.0166
1580951386.374892,0.01715,-0.03345,-0.99927,0.00336,0.0166
1580951386.378505,0.01727,-0.03351,-0.99927,0.00317,0.0166
1580951386.383979,0.01733,-0.03357,-0.99927,0.00293,0.0166
1580951386.4096599,0.01740,-0.03363,-0.99927,0.00275,0.0166
1580951386.4096682,0.01758,-0.03381,-0.99927,0.00238,0.0166
1580951386.4096808,0.01764,-0.03394,-0.99927,0.00214,0.0166
1580951386.41973,0.01770,-0.03400,-0.99927,0.00201,0.0166
1580951386.421464,0.01776,-0.03412,-0.99927,0.00183,0.0166
1580951386.42147,0.01782,-0.03418,-0.99927,0.00165,0.0166
1580951386.4284968,0.01788,-0.03424,-0.99927,0.00153,0.0166
1580951386.430228,0.01788,-0.03424,-0.99927,0.00140,0.0166
1580951386.43886,0.01782,-0.03418,-0.99927,0.00128,0.0166
1580951386.450469,0.01776,-0.03406,-0.99927,0.00116,0.0166
1580951386.4535701,0.01770,-0.03394,-0.99927,0.00110,0.0166
1580951386.453577,0.01746,-0.03351,-0.99927,0.00098,0.0166
1580951386.4755101,0.01733,-0.03320,-0.99927,0.00098,0.0166
1580951386.47552,0.01715,-0.03290,-0.99933,0.00098,0.0166
1580951386.483616,0.01691,-0.03259,-0.99933,0.00098,0.0166
1580951386.483626,0.01666,-0.03235,-0.99933,0.00104,0.0166
1580951386.4855192,0.01636,-0.03217,-0.99933,0.00116,0.0166
