imu_packets,1087
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1580951635.5653682,-0.00507,-0.00531,0.99976,0.02075,0.0188
1580951635.571389,-0.00513,-0.00537,0.99976,0.02063,0.0188
1580951635.588421,-0.00519,-0.00543,0.99976,0.02051,0.0188
1580951635.588427,-0.00525,-0.00549,0.99976,0.02039,0.0188
1580951635.591475,-0.00531,-0.00555,0.99976,0.02026,0.0188
1580951635.597399,-0.00537,-0.00562,0.99976,0.02020,0.0188
1580951635.597611,-0.00543,-0.00568,0.99976,0.02014,0.0188
1580951635.603421,-0.00549,-0.00574,0.99976,0.02008,0.0188
1580951635.61377,-0.00549,-0.00586,0.99976,0.02008,0.0188
1580951635.6155698,-0.00555,-0.00592,0.99976,0.02008,0.0188
1580951635.625965,-0.00562,-0.00610,0.99976,0.02020,0.0188
1580951635.627489,-0.00568,-0.00616,0.99976,0.02026,0.0188
1580951635.630625,-0.00568,-0.00629,0.99976,0.02032,0.0188
1580951635.640123,-0.00568,-0.00641,0.99976,0.02045,0.0188
1580951635.654111,-0.00574,-0.00647,0.99976,0.02057,0.0188
1580951635.657501,-0.00574,-0.00659,0.99976,0.02075,0.0188
1580951635.657509,-0.00580,-0.00677,0.99976,0.02087,0.0188
1580951635.666208,-0.00580,-0.00690,0.99976,0.02106,0.0188
1580951635.667177,-0.00580,-0.00702,0.99976,0.02124,0.0188
1580951635.672411,-0.00586,-0.00739,0.99969,0.02167,0.0188
1580951635.674745,-0.00592,-0.00763,0.99969,0.02191,0.0188
1580951635.684261,-0.00592,-0.00781,0.99969,0.02209,0.0188
1580951635.689292,-0.00604,-0.00806,0.99969,0.02234,0.0188
1580951635.700608,-0.00610,-0.00824,0.99969,0.02252,0.0188
1580951635.700775,-0.00616,-0.00848,0.99969,0.02277,0.0188
1580951635.7056031,-0.00623,-0.00873,0.99969,0.02301,0.0188
1580951635.718563,-0.00641,-0.00928,0.99963,0.02344,0.0188
1580951635.718575,-0.00653,-0.00952,0.99963,0.02368,0.0188
1580951635.718714,-0.00665,-0.00983,0.99963,0.02393,0.0188
1580951635.734698,-0.00677,-0.01013,0.99963,0.02417,0.0188
1580951635.734708,-0.00690,-0.01038,0.99963,0.02435,0.0188
1580951635.734967,-0.00702,-0.01068,0.99963,0.02460,0.0188
1580951635.749962,-0.00714,-0.01099,0.99963,0.02484,0.0188
1580951635.749971,-0.00726,-0.01129,0.99957,0.02502,0.0188
1580951635.756551,-0.00745,-0.01166,0.99957,0.02527,0.0188
1580951635.75888,-0.00757,-0.01202,0.99957,0.02551,0.0188
1580951635.769072,-0.00769,-0.01233,0.99957,0.02576,0.0188
1580951635.769387,-0.00787,-0.01276,0.99957,0.02600,0.0188
1580951635.7797592,-0.00800,-0.01312,0.99951,0.02625,0.0188
1580951635.783372,-0.00824,-0.01385,0.99951,0.02667,0.0188
1580951635.784899,-0.00836,-0.01428,0.99951,0.02692,0.0188
1580951635.791471,-0.00848,-0.01471,0.99951,0.02716,0.0188
1580951635.803571,-0.00861,-0.01514,0.99945,0.02740,0.0188
1580951635.803584,-0.00867,-0.01544,0.99945,0.02765,0.0188
1580951635.810862,-0.00879,-0.01593,0.99945,0.02789,0.0188
1580951635.814788,-0.00891,-0.01630,0.99945,0.02814,0.0188
1580951635.820246,-0.00897,-0.01672,0.99939,0.02838,0.0188
1580951635.824172,-0.00916,-0.01752,0.99939,0.02881,0.0188
1580951635.843555,-0.00922,-0.01788,0.99939,0.02905,0.0188
1580951635.843622,-0.00928,-0.01831,0.99939,0.02924,0.0188
1580951635.8436291,-0.00934,-0.01868,0.99933,0.02948,0.0188
1580951635.850267,-0.00940,-0.01904,0.99933,0.02966,0.0188
1580951635.858541,-0.00946,-0.01941,0.99933,0.02991,0.0188
1580951635.861187,-0.00952,-0.01978,0.99933,0.03009,0.0188
1580951635.87169,-0.00958,-0.02008,0.99927,0.03027,0.0188
1580951635.8716958,-0.00964,-0.02075,0.99927,0.03064,0.0188
1580951635.873728,-0.00970,-0.02106,0.99927,0.03076,0.0188
1580951635.889539,-0.00970,-0.02136,0.99927,0.03094,0.0188
1580951635.894699,-0.00977,-0.02167,0.99921,0.03113,0.0188
1580951635.900886,-0.00977,-0.02197,0.99921,0.03125,0.0188
1580951635.901493,-0.00977,-0.02222,0.99921,0.03137,0.0188
1580951635.902387,-0.00983,-0.02246,0.99921,0.03149,0.0188
