eye_packets,709
norm_X,norm_Y,phi,theta,confidence,timestamp
1580951025.0868568,"{'circle_3d': {'center': [-5.302025505557003, 8.679030961231023, 58.233387650010556], 'normal': [-0.19987834048974892, 0.6064808736278462, -0.7695645515008266], 'radius': 2.1459262873280154}, 'confidence': 0.9969300994733763, 'timestamp': 2055.0625, 'diameter_3d': 4.291852574656031, 'ellipse': {'center': [103.64862664501534, 212.06204738588264], 'axes': [30.202439803476977, 45.733447880321364], 'angle': -70.05139628721442}, 'location': [103.64862664501534, 212.06204738588264], 'diameter': 45.733447880321364, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7286224324085877, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.2224233785194234, 'phi': -1.824910661010511, 'norm_pos': [0.3239019582656729, 0.1164081358921557], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.095493,"{'circle_3d': {'center': [-5.255220642761988, 8.65281192881243, 58.20078167842887], 'normal': [-0.195977935256831, 0.60429595425963, -0.772281715799301], 'radius': 2.1206164826353224}, 'confidence': 0.9966739703497031, 'timestamp': 2055.0709, 'diameter_3d': 4.241232965270645, 'ellipse': {'center': [104.1119352705324, 211.84155676345924], 'axes': [30.032458285963653, 45.219193990691515], 'angle': -70.29888765840597}, 'location': [104.1119352705324, 211.84155676345924], 'diameter': 45.219193990691515, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7279150797814493, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.219678261836089, 'phi': -1.819315204726055, 'norm_pos': [0.3253497977204137, 0.1173268468189198], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.104543,"{'circle_3d': {'center': [-5.249820733109459, 8.652703051147776, 58.199327864445365], 'normal': [-0.19552794278578695, 0.604286881120909, -0.7724028669645928], 'radius': 2.112465503409149}, 'confidence': 0.9983235128281015, 'timestamp': 2055.0793, 'diameter_3d': 4.224931006818298, 'ellipse': {'center': [104.16711949953785, 211.84517780132128], 'axes': [29.92570690329401, 45.04644685797553], 'angle': -70.33530729982627}, 'location': [104.16711949953785, 211.84517780132128], 'diameter': 45.04644685797553, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7279200505520445, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.2196668743414354, 'phi': -1.8187303822804872, 'norm_pos': [0.32552224843605576, 0.11731175916116132], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.112395,"{'circle_3d': {'center': [-5.231160069573583, 8.659220928117893, 58.19972438322203], 'normal': [-0.19397288749113065, 0.6048300375350854, -0.7723698237332038], 'radius': 2.133839576721993}, 'confidence': 0.9975761121645502, 'timestamp': 2055.0877, 'diameter_3d': 4.267679153443986, 'ellipse': {'center': [104.3672945954275, 211.90693445474264], 'axes': [30.229515185432255, 45.502302712504395], 'angle': -70.47930392088657}, 'location': [104.3672945954275, 211.90693445474264], 'diameter': 45.502302712504395, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7281595694212273, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.220348751304886, 'phi': -1.8168475576599796, 'norm_pos': [0.32614779561071094, 0.11705443977190566], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.1197,"{'circle_3d': {'center': [-5.213069574513442, 8.665467049768239, 58.20009213934657], 'normal': [-0.1924653462361188, 0.6053505476726141, -0.772339177389492], 'radius': 2.123179319891998}, 'confidence': 0.9979306817829774, 'timestamp': 2055.0961, 'diameter_3d': 4.246358639783996, 'ellipse': {'center': [104.55855165161323, 211.97600528269328], 'axes': [30.079095135539045, 45.27470425183879], 'angle': -70.61877225944222}, 'location': [104.55855165161323, 211.97600528269328], 'diameter': 45.27470425183879, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7281541662839786, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.2210025297149816, 'phi': -1.8150199849482782, 'norm_pos': [0.32674547391129133, 0.11676664465544462], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.1273868,"{'circle_3d': {'center': [-5.182928623967687, 8.667258670322488, 58.194036490180935], 'normal': [-0.1899536003573059, 0.6054998493854682, -0.7728438148199623], 'radius': 2.1308042771431417}, 'confidence': 0.9981797522417238, 'timestamp': 2055.1045, 'diameter_3d': 4.261608554286283, 'ellipse': {'center': [104.87327768157975, 212.00177618216543], 'axes': [30.225447396958945, 45.442290306498094], 'angle': -70.82890141062246}, 'location': [104.87327768157975, 212.00177618216543], 'diameter': 45.442290306498094, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7279764935281263, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.221190117726985, 'phi': -1.8118042373790262, 'norm_pos': [0.3277289927549367, 0.11665926590764408], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.1350021,"{'circle_3d': {'center': [-5.177844223096939, 8.651225356718896, 58.180250700489964], 'normal': [-0.1895299002847435, 0.6041637399185023, -0.7739926306275425], 'radius': 2.1281628675442987}, 'confidence': 0.9981302833100065, 'timestamp': 2055.1129, 'diameter_3d': 4.2563257350885975, 'ellipse': {'center': [104.91425271916465, 211.85345957684865], 'axes': [30.265028018737382, 45.396627733279985], 'angle': -70.82219992743981}, 'location': [104.91425271916465, 211.85345957684865], 'diameter': 45.396627733279985, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7280891575439652, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.219512332280128, 'phi': -1.8109437910323842, 'norm_pos': [0.32785703974738956, 0.11727725176313064], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.143133,"{'circle_3d': {'center': [-5.188323543490099, 8.645603569813671, 58.17843633494346], 'normal': [-0.19040317698417356, 0.6036952576764002, -0.7741438277564178], 'radius': 2.1225609384658615}, 'confidence': 0.9978960328307183, 'timestamp': 2055.1213, 'diameter_3d': 4.245121876931723, 'ellipse': {'center': [104.80091471761364, 211.79834941006663], 'axes': [30.19367549899052, 45.2783922472553], 'angle': -70.73596302735797}, 'location': [104.80091471761364, 211.79834941006663], 'diameter': 45.2783922472553, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7279728483597703, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.2189245530114707, 'phi': -1.8119626561456983, 'norm_pos': [0.3275028584925426, 0.11750687745805566], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.152383,"{'circle_3d': {'center': [-5.159016482850763, 8.662478273531889, 58.18445095494526], 'normal': [-0.18796092193089559, 0.6051014829862517, -0.7736426094229343], 'radius': 2.13527244590952}, 'confidence': 0.9973447673642483, 'timestamp': 2055.1297, 'diameter_3d': 4.27054489181904, 'ellipse': {'center': [105.1184645310737, 211.96419332887228], 'axes': [30.345847372685647, 45.545241471482555], 'angle': -70.9800105055498}, 'location': [105.1184645310737, 211.96419332887228], 'diameter': 45.545241471482555, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7276234877796828, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.220689655478428, 'phi': -1.8091341999747899, 'norm_pos': [0.32849520165960533, 0.11681586112969877], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.1631842,"{'circle_3d': {'center': [-5.126986013888157, 8.66996799423546, 58.1825854875199], 'normal': [-0.18529171618401177, 0.6057256263782159, -0.7737980650417146], 'radius': 2.1475847422621723}, 'confidence': 0.997158698566821, 'timestamp': 2055.1381, 'diameter_3d': 4.295169484524345, 'ellipse': {'center': [105.45757255671921, 212.04252151690937], 'axes': [30.536473862857935, 45.809692441501966], 'angle': -71.21852272781418}, 'location': [105.45757255671921, 212.04252151690937], 'diameter': 45.809692441501966, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7271438468249292, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.221473842884517, 'phi': -1.8058282490194042, 'norm_pos': [0.32955491423974753, 0.11648949367954431], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.173339,"{'circle_3d': {'center': [-5.15495041464808, 8.66740348687151, 58.18731795585491], 'normal': [-0.1876220829140053, 0.6055119174312201, -0.7734036926804638], 'radius': 2.170559622356328}, 'confidence': 0.9966594549094793, 'timestamp': 2055.1465, 'diameter_3d': 4.341119244712656, 'ellipse': {'center': [105.16728043798292, 212.0007087181619], 'axes': [30.83235368096442, 46.296101205713036], 'angle': -71.02041092340126}, 'location': [105.16728043798292, 212.0007087181619], 'diameter': 46.296101205713036, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7269155580873599, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.2212052816207084, 'phi': -1.8087913464030976, 'norm_pos': [0.3286477513686966, 0.11666371367432549], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.179626,"{'circle_3d': {'center': [-5.185379428583646, 8.667660205959868, 58.19495383074111], 'normal': [-0.19015783407530254, 0.6055333106885832, -0.7727673697732801], 'radius': 2.120680739452455}, 'confidence': 0.9981254319277296, 'timestamp': 2055.1549, 'diameter_3d': 4.24136147890491, 'ellipse': {'center': [104.84725553033817, 212.0078600578441], 'axes': [30.07625539466582, 45.225551767147124], 'angle': -70.81322782474696}, 'location': [104.84725553033817, 212.0078600578441], 'diameter': 45.225551767147124, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.726896018112777, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.2212321633774343, 'phi': -1.8120763805373485, 'norm_pos': [0.3276476735323068, 0.11663391642564958], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.1868002,"{'circle_3d': {'center': [-5.149999199999995, 8.68950086425768, 58.2034589321043], 'normal': [-0.1872094816933316, 0.6073533655467341, -0.7720586113263481], 'radius': 2.1476676697245427}, 'confidence': 0.9986680529429502, 'timestamp': 2055.1633, 'diameter_3d': 4.295335339449085, 'ellipse': {'center': [105.232618691957, 212.2179414136034], 'axes': [30.417498467801188, 45.79500668461263], 'angle': -71.1107473458676}, 'location': [105.232618691957, 212.2179414136034], 'diameter': 45.79500668461263, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7269674855404862, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.2235211771114027, 'phi': -1.8086857842843398, 'norm_pos': [0.3288519334123656, 0.11575857744331919], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.1965592,"{'circle_3d': {'center': [-5.170704340583664, 8.664627603508736, 58.188980388114686], 'normal': [-0.188934910075304, 0.6052805938176555, -0.773265156658816], 'radius': 2.1161789511322953}, 'confidence': 0.9849630430093069, 'timestamp': 2055.1717, 'diameter_3d': 4.2323579022645905, 'ellipse': {'center': [104.99701522187742, 211.98619191063452], 'axes': [30.047471402794184, 45.134193485239535], 'angle': -70.90563585402042}, 'location': [104.99701522187742, 211.98619191063452], 'diameter': 45.134193485239535, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7270002906484718, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.220914646396639, 'phi': -1.810435144212849, 'norm_pos': [0.32811567256836693, 0.1167242003723562], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.203585,"{'circle_3d': {'center': [-5.165996429763483, 8.67883027271781, 58.19896479424477], 'normal': [-0.1885425841736223, 0.6064641495850784, -0.7724331228146423], 'radius': 2.123751328432549}, 'confidence': 0.9978712229959299, 'timestamp': 2055.1801, 'diameter_3d': 4.247502656865098, 'ellipse': {'center': [105.05679661552999, 212.11926104998622], 'axes': [30.10071729107187, 45.28811286934249], 'angle': -70.9742809885998}, 'location': [105.05679661552999, 212.11926104998622], 'diameter': 45.28811286934249, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.726909954040944, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.222402344751236, 'phi': -1.81020419528781, 'norm_pos': [0.32830248942353124, 0.11616974562505744], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951025.2128909,"{'circle_3d': {'center': [-5.165293567047131, 8.670607589961778, 58.192343357222924], 'normal': [-0.18848401228059294, 0.6057789260220757, -0.7729849092331297], 'radius': 2.1502142112444553}, 'confidence': 0.9904241441619477, 'timestamp': 2055.1885, 'diameter_3d': 4.300428422488911, 'ellipse': {'center': [105.0604350468679, 212.03364865230657], 'axes': [30.51331065416199, 45.85791048835108], 'angle': -70.95793906050706}, 'location': [105.0604350468679, 212.03364865230657], 'diameter': 45.85791048835108, 'sphere': {'center': [-2.903485419680016, 1.4012604776968687, 67.46816226802048], 'radius': 12.0}, 'projected_sphere': {'center': [133.3183638076522, 132.87691063409704], 'axes': [220.54847056436031, 220.54847056436031], 'angle': 90.0}, 'model_confidence': 0.7266861257207546, 'model_id': 102, 'model_birth_timestamp': 1810.5301, 'theta': 2.221540831412851, 'phi': -1.8099682259036043, 'norm_pos': [0.3283138595214622, 0.11652646394872268], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
