eye_packets,825
norm_X,norm_Y,phi,theta,confidence,timestamp
1580951856.033129,"{'circle_3d': {'center': [-4.081479020219179, 7.967504798634385, 55.140664424503726], 'normal': [-0.1764602631955264, 0.5764075073276946, -0.7978822977164233], 'radius': 1.7546229782275762}, 'confidence': 0.9990026125886827, 'timestamp': 2886.006741, 'diameter_3d': 3.5092459564551524, 'ellipse': {'center': [114.17950051833348, 209.33053292252941], 'axes': [27.683156436760743, 39.47657116408288], 'angle': -71.62069496363699}, 'location': [114.17950051833348, 209.33053292252941], 'diameter': 39.47657116408288, 'sphere': {'center': [-1.9639558618728623, 1.0506147107020498, 64.71525199710081], 'radius': 12.0}, 'projected_sphere': {'center': [141.1844565726836, 130.0653416394709], 'axes': [229.930341624361, 229.930341624361], 'angle': 90.0}, 'model_confidence': 0.9282596158695311, 'model_id': 123, 'model_birth_timestamp': 2462.041966, 'theta': 2.1851218634267413, 'phi': -1.7884535439066322, 'norm_pos': [0.3568109391197921, 0.12778944615612742], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951856.041545,"{'circle_3d': {'center': [-4.131232726287243, 7.9874653644272815, 55.1662722609779], 'normal': [-0.180606405367865, 0.578070887810436, -0.7957483113435759], 'radius': 1.7378782683811054}, 'confidence': 0.9982083741742686, 'timestamp': 2886.015141, 'diameter_3d': 3.4757565367622107, 'ellipse': {'center': [113.64165784589177, 209.51868472848147], 'axes': [27.288702738231635, 39.08148194754164], 'angle': -71.3107828634242}, 'location': [113.64165784589177, 209.51868472848147], 'diameter': 39.08148194754164, 'sphere': {'center': [-1.9639558618728623, 1.0506147107020498, 64.71525199710081], 'radius': 12.0}, 'projected_sphere': {'center': [141.1844565726836, 130.0653416394709], 'axes': [229.930341624361, 229.930341624361], 'angle': 90.0}, 'model_confidence': 0.9278080653289167, 'model_id': 123, 'model_birth_timestamp': 2462.041966, 'theta': 2.1871588851078365, 'phi': -1.7939795663573777, 'norm_pos': [0.3551301807684118, 0.12700548029799386], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951856.0465422,"{'circle_3d': {'center': [-4.157720888033192, 8.003889019296793, 55.18428292782815], 'normal': [-0.1828137521800275, 0.5794395257162286, -0.794247422439388], 'radius': 1.7571026558536176}, 'confidence': 0.9993287498757307, 'timestamp': 2886.023541, 'diameter_3d': 3.514205311707235, 'ellipse': {'center': [113.3614732832028, 209.66863790130247], 'axes': [27.499260024495708, 39.501045071530896], 'angle': -71.1620419124647}, 'location': [113.3614732832028, 209.66863790130247], 'diameter': 39.501045071530896, 'sphere': {'center': [-1.9639558618728623, 1.0506147107020498, 64.71525199710081], 'radius': 12.0}, 'projected_sphere': {'center': [141.1844565726836, 130.0653416394709], 'axes': [229.930341624361, 229.930341624361], 'angle': 90.0}, 'model_confidence': 0.9277352814457296, 'model_id': 123, 'model_birth_timestamp': 2462.041966, 'theta': 2.1888371635699326, 'phi': -1.7970283473413873, 'norm_pos': [0.35425460401000874, 0.12638067541123965], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951856.0556648,"{'circle_3d': {'center': [-4.214961079382452, 8.02519010130612, 55.2132378089655], 'normal': [-0.18758376812579916, 0.5812146158836725, -0.7918345156779423], 'radius': 1.756931957382609}, 'confidence': 0.9986348944876081, 'timestamp': 2886.031941, 'diameter_3d': 3.513863914765218, 'ellipse': {'center': [112.74479799765223, 209.8614071461071], 'axes': [27.348322188954977, 39.47641222552973], 'angle': -70.80661216367552}, 'location': [112.74479799765223, 209.8614071461071], 'diameter': 39.47641222552973, 'sphere': {'center': [-1.9639558618728623, 1.0506147107020498, 64.71525199710081], 'radius': 12.0}, 'projected_sphere': {'center': [141.1844565726836, 130.0653416394709], 'axes': [229.930341624361, 229.930341624361], 'angle': 90.0}, 'model_confidence': 0.9273761267285519, 'model_id': 123, 'model_birth_timestamp': 2462.041966, 'theta': 2.1910168381904866, 'phi': -1.803405900908091, 'norm_pos': [0.3523274937426632, 0.1255774702245538], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951856.063647,"{'circle_3d': {'center': [-4.24717929597368, 8.05602500093545, 55.243656702987735], 'normal': [-0.19026861950840154, 0.5837841908527834, -0.7892996078427558], 'radius': 1.7439369328571985}, 'confidence': 0.998853465247089, 'timestamp': 2886.040341, 'diameter_3d': 3.487873865714397, 'ellipse': {'center': [112.40878189403924, 210.1620102198578], 'axes': [26.994243641735967, 39.16275064551492], 'angle': -70.65805831142448}, 'location': [112.40878189403924, 210.1620102198578], 'diameter': 39.16275064551492, 'sphere': {'center': [-1.9639558618728623, 1.0506147107020498, 64.71525199710081], 'radius': 12.0}, 'projected_sphere': {'center': [141.1844565726836, 130.0653416394709], 'axes': [229.930341624361, 229.930341624361], 'angle': 90.0}, 'model_confidence': 0.9270891325076414, 'model_id': 123, 'model_birth_timestamp': 2462.041966, 'theta': 2.1941781069883115, 'phi': -1.8073434025394743, 'norm_pos': [0.3512774434188726, 0.12432495741725924], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951856.074722,"{'circle_3d': {'center': [-4.294288293473425, 8.068308892379713, 55.26424574746378], 'normal': [-0.19419436930004688, 0.5848078484731386, -0.7875838541364186], 'radius': 1.758475747146169}, 'confidence': 0.9989977317045586, 'timestamp': 2886.048741, 'diameter_3d': 3.516951494292338, 'ellipse': {'center': [111.90064021323418, 210.26253593924423], 'axes': [27.113780518995313, 39.474575803999855], 'angle': -70.35644661870643}, 'location': [111.90064021323418, 210.26253593924423], 'diameter': 39.474575803999855, 'sphere': {'center': [-1.9639558618728623, 1.0506147107020498, 64.71525199710081], 'radius': 12.0}, 'projected_sphere': {'center': [141.1844565726836, 130.0653416394709], 'axes': [229.930341624361, 229.930341624361], 'angle': 90.0}, 'model_confidence': 0.9269187150068636, 'model_id': 123, 'model_birth_timestamp': 2462.041966, 'theta': 2.195439482921139, 'phi': -1.8125439410081259, 'norm_pos': [0.34968950066635685, 0.12390610025314908], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951856.0853288,"{'circle_3d': {'center': [-4.345735245431126, 8.097714056375292, 55.29901507462118], 'normal': [-0.198481615296522, 0.5872582788061035, -0.7846864102066355], 'radius': 1.758366173736128}, 'confidence': 0.9993248083362994, 'timestamp': 2886.057141, 'diameter_3d': 3.516732347472256, 'ellipse': {'center': [111.35533559201772, 210.5360376643477], 'axes': [26.936649076853218, 39.447259261725286], 'angle': -70.07263706621038}, 'location': [111.35533559201772, 210.5360376643477], 'diameter': 39.447259261725286, 'sphere': {'center': [-1.9639558618728623, 1.0506147107020498, 64.71525199710081], 'radius': 12.0}, 'projected_sphere': {'center': [141.1844565726836, 130.0653416394709], 'axes': [229.930341624361, 229.930341624361], 'angle': 90.0}, 'model_confidence': 0.9267706219460714, 'model_id': 123, 'model_birth_timestamp': 2462.041966, 'theta': 2.198463636474617, 'phi': -1.8185437637146582, 'norm_pos': [0.34798542372505537, 0.12276650973188452], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951856.1011121,"{'circle_3d': {'center': [-4.386344714686489, 8.11297040105018, 55.32083001654385], 'normal': [-0.20186573773446884, 0.5885296408623443, -0.7828684983797461], 'radius': 1.740988625301958}, 'confidence': 0.9991193106164694, 'timestamp': 2886.065541, 'diameter_3d': 3.481977250603916, 'ellipse': {'center': [110.91891561373795, 210.67675889432098], 'axes': [26.56071317943761, 39.04180787942279], 'angle': -69.8294800801192}, 'location': [110.91891561373795, 210.67675889432098], 'diameter': 39.04180787942279, 'sphere': {'center': [-1.9639558618728623, 1.0506147107020498, 64.71525199710081], 'radius': 12.0}, 'projected_sphere': {'center': [141.1844565726836, 130.0653416394709], 'axes': [229.930341624361, 229.930341624361], 'angle': 90.0}, 'model_confidence': 0.9267061393599119, 'model_id': 123, 'model_birth_timestamp': 2462.041966, 'theta': 2.200035280272272, 'phi': -1.823153177640767, 'norm_pos': [0.3466216112929311, 0.12218017127366254], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951856.101284,"{'circle_3d': {'center': [-4.435980895671456, 8.143954168195004, 55.35717379839747], 'normal': [-0.2060020861498828, 0.5911116214577461, -0.7798398498919445], 'radius': 1.737101833360547}, 'confidence': 0.9982617859960046, 'timestamp': 2886.073941, 'diameter_3d': 3.474203666721094, 'ellipse': {'center': [110.39597982674132, 210.96590588426625], 'axes': [26.3213634027046, 38.92901104902982], 'angle': -69.56836411439187}, 'location': [110.39597982674132, 210.96590588426625], 'diameter': 38.92901104902982, 'sphere': {'center': [-1.9639558618728623, 1.0506147107020498, 64.71525199710081], 'radius': 12.0}, 'projected_sphere': {'center': [141.1844565726836, 130.0653416394709], 'axes': [229.930341624361, 229.930341624361], 'angle': 90.0}, 'model_confidence': 0.9264128643955205, 'model_id': 123, 'model_birth_timestamp': 2462.041966, 'theta': 2.203232647245086, 'phi': -1.8290565227031759, 'norm_pos': [0.34498743695856665, 0.12097539214889064], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951856.1116931,"{'circle_3d': {'center': [-4.468259334810961, 8.178593489435848, 55.392141859096924], 'normal': [-0.20869195607817484, 0.5939982315611498, -0.7769258448336571], 'radius': 1.7450282600823668}, 'confidence': 0.9989210454791283, 'timestamp': 2886.082341, 'diameter_3d': 3.4900565201647336, 'ellipse': {'center': [110.06723906843574, 211.2943197856712], 'axes': [26.269456204146703, 39.08205175858182], 'angle': -69.4398182541911}, 'location': [110.06723906843574, 211.2943197856712], 'diameter': 39.08205175858182, 'sphere': {'center': [-1.9639558618728623, 1.0506147107020498, 64.71525199710081], 'radius': 12.0}, 'projected_sphere': {'center': [141.1844565726836, 130.0653416394709], 'axes': [229.930341624361, 229.930341624361], 'angle': 90.0}, 'model_confidence': 0.9261096499694643, 'model_id': 123, 'model_birth_timestamp': 2462.041966, 'theta': 2.206816143801824, 'phi': -1.8332144413735723, 'norm_pos': [0.3439601220888617, 0.11960700089303666], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580951856.119481,"{'circle_3d': {'center': [-4.461069801503576, 8.185342153651218, 55.395376124143596], 'normal': [-0.20809282830255946, 0.5945606202457641, -0.7766563227464345], 'radius': 1.741611203033432}, 'confidence': 0.9991003219205509, 'timestamp': 2886.090741, 'diameter_3d': 3.483222406066864, 'ellipse': {'center': [110.14999562844008, 211.3654033956052], 'axes': [26.203040873811116, 39.00325046644496], 'angle': -69.50769254779155}, 'location': [110.14999562844008, 211.3654033956052], 'diameter': 39.00325046644496, 'sphere': {'center': [-1.9639558618728623, 1.0506147107020498, 64.71525199710081], 'radius': 12.0}, 'projected_sphere': {'center': [141.1844565726836, 130.0653416394709], 'axes': [229.930341624361, 229.930341624361], 'angle': 90.0}, 'model_confidence': 0.9260175904399537, 'model_id': 123, 'model_birth_timestamp': 2462.041966, 'theta': 2.2075154073038368, 'phi': -1.8325817718142325, 'norm_pos': [0.34421873633887523, 0.11931081918497832], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
