imu_packets,1067
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1580951006.130217,0.02319,0.01611,-0.99811,0.05499,0.0166
1580951006.1368299,0.02338,0.01617,-0.99811,0.05450,0.0166
1580951006.1483672,0.02344,0.01624,-0.99811,0.05414,0.0166
1580951006.148384,0.02350,0.01617,-0.99817,0.05341,0.0166
1580951006.1514618,0.02344,0.01611,-0.99817,0.05304,0.0166
1580951006.1671848,0.02338,0.01605,-0.99823,0.05273,0.0166
1580951006.1671941,0.02325,0.01593,-0.99823,0.05243,0.0166
1580951006.169285,0.02313,0.01581,-0.99823,0.05219,0.0166
1580951006.183908,0.02289,0.01569,-0.99829,0.05188,0.0166
1580951006.185827,0.02271,0.01550,-0.99829,0.05164,0.0166
1580951006.1898172,0.02246,0.01544,-0.99829,0.05139,0.0166
1580951006.1909518,0.02197,0.01532,-0.99835,0.05096,0.0166
1580951006.207965,0.02161,0.01532,-0.99835,0.05078,0.0166
1580951006.208009,0.02136,0.01544,-0.99835,0.05060,0.0166
1580951006.209764,0.02106,0.01556,-0.99841,0.05042,0.0166
1580951006.217213,0.02081,0.01581,-0.99841,0.05017,0.0166
1580951006.235508,0.02051,0.01605,-0.99841,0.04999,0.0166
1580951006.242209,0.02020,0.01642,-0.99841,0.04974,0.0166
1580951006.242223,0.01996,0.01672,-0.99841,0.04956,0.0166
1580951006.242229,0.01935,0.01752,-0.99847,0.04919,0.0166
1580951006.24777,0.01898,0.01788,-0.99847,0.04901,0.0166
1580951006.2577631,0.01874,0.01831,-0.99847,0.04883,0.0166
1580951006.2586539,0.01837,0.01868,-0.99847,0.04865,0.0166
1580951006.2612789,0.01807,0.01904,-0.99847,0.04852,0.0166
1580951006.264468,0.01770,0.01947,-0.99847,0.04834,0.0166
1580951006.270904,0.01746,0.01978,-0.99847,0.04822,0.0166
1580951006.2880452,0.01709,0.02008,-0.99847,0.04810,0.0166
1580951006.288055,0.01654,0.02057,-0.99854,0.04785,0.0166
1580951006.290068,0.01630,0.02075,-0.99854,0.04773,0.0166
1580951006.295987,0.01599,0.02094,-0.99854,0.04767,0.0166
1580951006.306255,0.01575,0.02106,-0.99854,0.04755,0.0166
1580951006.306381,0.01563,0.02112,-0.99854,0.04749,0.0166
1580951006.311163,0.01544,0.02112,-0.99854,0.04742,0.0166
1580951006.3242471,0.01526,0.02112,-0.99854,0.04736,0.0166
1580951006.324278,0.01501,0.02087,-0.99854,0.04730,0.0166
1580951006.329602,0.01495,0.02069,-0.99854,0.04730,0.0166
1580951006.336768,0.01483,0.02039,-0.99854,0.04730,0.0166
1580951006.336997,0.01477,0.02008,-0.99860,0.04730,0.0166
1580951006.345599,0.01471,0.01959,-0.99860,0.04736,0.0166
1580951006.35679,0.01465,0.01917,-0.99860,0.04742,0.0166
1580951006.364426,0.01459,0.01868,-0.99860,0.04755,0.0166
1580951006.370132,0.01453,0.01807,-0.99860,0.04767,0.0166
1580951006.3723562,0.01440,0.01746,-0.99860,0.04779,0.0166
1580951006.372523,0.01434,0.01685,-0.99860,0.04797,0.0166
1580951006.376651,0.01404,0.01550,-0.99860,0.04852,0.0166
1580951006.386497,0.01392,0.01483,-0.99860,0.04889,0.0166
1580951006.394664,0.01379,0.01422,-0.99860,0.04919,0.0166
1580951006.399271,0.01367,0.01349,-0.99860,0.04962,0.0166
1580951006.401283,0.01349,0.01282,-0.99860,0.05005,0.0166
1580951006.404127,0.01337,0.01208,-0.99854,0.05054,0.0166
1580951006.412958,0.01331,0.01141,-0.99854,0.05096,0.0166
1580951006.418866,0.01318,0.01001,-0.99854,0.05194,0.0166
1580951006.424309,0.01312,0.00940,-0.99847,0.05243,0.0166
1580951006.430218,0.01312,0.00879,-0.99847,0.05280,0.0166
1580951006.434412,0.01312,0.00818,-0.99847,0.05322,0.0166
1580951006.443969,0.01312,0.00763,-0.99847,0.05359,0.0166
1580951006.443979,0.01312,0.00720,-0.99841,0.05389,0.0166
1580951006.457746,0.01318,0.00677,-0.99841,0.05426,0.0166
1580951006.457758,0.01324,0.00641,-0.99841,0.05457,0.0166
1580951006.4648168,0.01331,0.00610,-0.99841,0.05481,0.0166
1580951006.467034,0.01349,0.00562,-0.99835,0.05524,0.0166
1580951006.4744802,0.01361,0.00549,-0.99835,0.05542,0.0166
1580951006.487663,0.01373,0.00537,-0.99835,0.05554,0.0166
1580951006.492461,0.01385,0.00531,-0.99835,0.05566,0.0166
1580951006.495393,0.01398,0.00531,-0.99835,0.05573,0.0166
1580951006.495517,0.01416,0.00531,-0.99835,0.05573,0.0166
1580951006.5091588,0.01434,0.00531,-0.99835,0.05573,0.0166
1580951006.513768,0.01447,0.00537,-0.99835,0.05566,0.0166
1580951006.5139341,0.01477,0.00537,-0.99835,0.05548,0.0166
1580951006.5217412,0.01495,0.00531,-0.99835,0.05536,0.0166
1580951006.526667,0.01508,0.00525,-0.99835,0.05518,0.0166
1580951006.52963,0.01520,0.00513,-0.99835,0.05505,0.0166
1580951006.537004,0.01538,0.00500,-0.99835,0.05481,0.0166
1580951006.543494,0.01550,0.00482,-0.99835,0.05457,0.0166
1580951006.54547,0.01563,0.00464,-0.99841,0.05432,0.0166
1580951006.561405,0.01581,0.00446,-0.99841,0.05408,0.0166
1580951006.561418,0.01605,0.00403,-0.99841,0.05347,0.0166
1580951006.565311,0.01617,0.00385,-0.99847,0.05316,0.0166
1580951006.568321,0.01636,0.00366,-0.99847,0.05286,0.0166
1580951006.584289,0.01648,0.00348,-0.99847,0.05255,0.0166
1580951006.584298,0.01666,0.00330,-0.99847,0.05225,0.0166
1580951006.591605,0.01691,0.00317,-0.99854,0.05182,0.0166
1580951006.59534,0.01709,0.00305,-0.99854,0.05151,0.0166
1580951006.595453,0.01733,0.00293,-0.99854,0.05109,0.0166
1580951006.608664,0.01776,0.00293,-0.99860,0.05035,0.0166
1580951006.609112,0.01801,0.00293,-0.99860,0.04999,0.0166
1580951006.617415,0.01825,0.00299,-0.99860,0.04956,0.0166
1580951006.628722,0.01849,0.00311,-0.99860,0.04926,0.0166
1580951006.6287339,0.01868,0.00323,-0.99860,0.04889,0.0166
1580951006.629428,0.01886,0.00336,-0.99866,0.04852,0.0166
1580951006.634047,0.01910,0.00354,-0.99866,0.04816,0.0166
1580951006.6446981,0.01923,0.00366,-0.99866,0.04785,0.0166
1580951006.661661,0.01941,0.00385,-0.99866,0.04755,0.0166
1580951006.6642811,0.01959,0.00409,-0.99872,0.04700,0.0166
1580951006.664289,0.01965,0.00427,-0.99872,0.04675,0.0166
1580951006.6704,0.01971,0.00439,-0.99872,0.04645,0.0166
1580951006.67154,0.01971,0.00452,-0.99872,0.04620,0.0166
