#NEXT_T6_EU_PW_B2_C3_S3_0205140534
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
2576.147,0.305965,0.1168445,0.1603019,359.8955,358.438,4.426621,-0.02725937,0.001823365,0.9996268,-0.195,2.325352E-09,2.160302,DwellButton,12.93453,
2576.164,0.3059819,0.1168907,0.1606472,359.8637,358.4355,4.391253,-0.0273032,0.002379284,0.9996244,-0.195,2.325352E-09,2.160647,MixedRealityCamera,12.94121,
2576.18,0.3059896,0.1168816,0.1609471,359.8761,358.4471,4.368296,-0.02709917,0.002163048,0.9996304,-0.195,2.325352E-09,2.160947,MixedRealityCamera,12.9494,
2576.196,0.3060072,0.1167832,0.1612219,359.9462,358.4803,4.340286,-0.02651977,0.0009387936,0.9996479,-0.195,2.325352E-09,2.161222,MixedRealityCamera,12.96307,
2576.214,0.3060678,0.1166045,0.1615039,0.05282282,358.5037,4.316993,-0.02611303,-0.0009219321,0.9996586,-0.195,2.325352E-09,2.161504,MixedRealityCamera,12.95913,
2576.231,0.306163,0.116415,0.1618177,0.1894197,358.527,4.305643,-0.02570603,-0.003305992,0.9996641,-0.195,2.325352E-09,2.161818,MixedRealityCamera,12.94988,
2576.247,0.3062075,0.1162172,0.1621151,0.347463,358.57,4.335457,-0.02495489,-0.006064337,0.9996702,-0.195,2.325352E-09,2.162115,MixedRealityCamera,12.95517,
2576.264,0.306289,0.1158919,0.1623681,0.5703674,358.5896,4.376953,-0.02461299,-0.009954624,0.9996475,-0.195,2.325352E-09,2.162368,MixedRealityCamera,12.92635,
2576.28,0.3063462,0.1155121,0.1625921,0.8587991,358.6187,4.437307,-0.02410235,-0.01498831,0.9995971,-0.195,2.325352E-09,2.162592,MixedRealityCamera,12.89785,
2576.296,0.3063361,0.1151658,0.1628017,1.124357,358.6361,4.490858,-0.02379762,-0.01962247,0.9995242,-0.195,2.325352E-09,2.162802,MixedRealityCamera,12.86661,
2576.313,0.3063892,0.1146703,0.1630084,1.475152,358.6619,4.525751,-0.02334423,-0.02574341,0.999396,-0.195,2.325352E-09,2.163008,MixedRealityCamera,12.83869,
2576.33,0.3063704,0.1143089,0.1633096,1.736748,358.6824,4.533629,-0.02298436,-0.03030732,0.9992763,-0.195,2.325352E-09,2.16331,MixedRealityCamera,12.82417,
2576.348,0.3063655,0.1141304,0.1637028,1.881057,358.6758,4.532799,-0.02309791,-0.03282475,0.9991942,-0.195,2.325352E-09,2.163703,MixedRealityCamera,12.80101,
2576.364,0.3063944,0.114151,0.1641856,1.905823,358.6829,4.527849,-0.02297261,-0.03325676,0.9991828,-0.195,2.325352E-09,2.164186,MixedRealityCamera,12.80639,
2576.38,0.3063887,0.1144784,0.1647708,1.85036,358.6786,4.539786,-0.02304926,-0.03228926,0.9992127,-0.195,2.325352E-09,2.164771,MixedRealityCamera,12.80862,
2576.396,0.3062721,0.1150303,0.1655202,1.640455,358.6523,4.529319,-0.0235095,-0.02862744,0.9993137,-0.195,2.325352E-09,2.16552,MixedRealityCamera,12.8056,
2576.414,0.3061985,0.1154826,0.1661269,1.532317,358.6303,4.482008,-0.02389498,-0.02674078,0.9993567,-0.195,2.325352E-09,2.166127,MixedRealityCamera,12.79737,
2576.431,0.3060364,0.1158614,0.1667393,1.519617,358.6127,4.429215,-0.02420255,-0.02651922,0.9993553,-0.195,2.325352E-09,2.166739,MixedRealityCamera,12.77865,
2576.447,0.3058723,0.1161786,0.1672945,1.505788,358.6207,4.373539,-0.02406249,-0.02627793,0.999365,-0.195,2.325352E-09,2.167295,MixedRealityCamera,12.78526,
2576.464,0.3056355,0.1164635,0.167832,1.551,358.6014,4.333016,-0.02439859,-0.02706675,0.9993358,-0.195,2.325352E-09,2.167832,MixedRealityCamera,12.75467,
2576.48,0.3052629,0.1166132,0.1683585,1.59752,358.5604,4.301616,-0.02511384,-0.02787837,0.9992958,-0.195,2.325352E-09,2.168359,MixedRealityCamera,12.69833,
2576.496,0.3047063,0.1168158,0.1690415,1.591072,358.4745,4.29453,-0.02661178,-0.02776588,0.9992602,-0.195,2.325352E-09,2.169041,MixedRealityCamera,12.59999,
2576.513,0.3039299,0.1169491,0.1697445,1.527098,358.3025,4.311801,-0.02961208,-0.02664972,0.9992061,-0.195,2.325352E-09,2.169744,MixedRealityCamera,12.4184,
2576.53,0.3028933,0.1170982,0.1705225,1.456654,358.0649,4.370767,-0.03375556,-0.02542067,0.9991068,-0.195,2.325352E-09,2.170522,MixedRealityCamera,12.16684,
2576.547,0.3016973,0.1172619,0.1714198,1.35806,357.763,4.440041,-0.03902199,-0.02370039,0.9989572,-0.195,2.325352E-09,2.17142,MixedRealityCamera,11.85317,
2576.563,0.3002991,0.1175206,0.1723077,1.322155,357.4275,4.492113,-0.04487113,-0.02307392,0.9987262,-0.195,2.325352E-09,2.172308,MixedRealityCamera,11.49261,
2576.58,0.2987418,0.1177454,0.1734134,1.214629,357.0181,4.549519,-0.05200865,-0.0211977,0.9984216,-0.195,2.325352E-09,2.173413,MixedRealityCamera,11.06927,
