#NEXT_T3_EW_PW_B3_C3_S211_0224132706
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
705.5682,0.09372297,-0.004914019,-0.1862513,0.2826782,0.6123784,1.053579,0.01068769,-0.004933645,0.9999307,0.689429,-0.689429,10,DwellButton,4.483886,
705.5845,0.09393889,-0.004824236,-0.1862773,0.1992024,0.6163507,1.120936,0.01075707,-0.003476731,0.9999361,0.689429,-0.689429,10,MixedRealityCamera,4.54769,
705.601,0.09412066,-0.004628215,-0.1863573,0.09683204,0.6042517,1.17322,0.01054597,-0.001690037,0.999943,0.689429,-0.689429,10,MixedRealityCamera,4.63743,
705.6173,0.09432665,-0.004521679,-0.1863008,0.005424205,0.5935334,1.198734,0.01035893,-9.467023E-05,0.9999464,0.689429,-0.689429,10,MixedRealityCamera,4.717669,
705.6336,0.09450649,-0.004340399,-0.1863354,-0.06726074,0.5826603,1.223867,0.01016916,0.001173964,0.9999476,0.689429,-0.689429,10,MixedRealityCamera,4.783399,
705.6506,0.09471892,-0.004337024,-0.1862339,-0.090271,0.5799401,1.238736,0.01012168,0.001575609,0.9999475,0.689429,-0.689429,10,MixedRealityCamera,4.80318,
705.6678,0.09495807,-0.004259303,-0.1862585,-0.06573486,0.5696942,1.259959,0.009942871,0.001147135,0.9999499,0.689429,-0.689429,10,MixedRealityCamera,4.788598,
705.6845,0.09515893,-0.004287567,-0.1861501,-0.04516602,0.5669624,1.262093,0.009895196,0.000788433,0.9999507,0.689429,-0.689429,10,MixedRealityCamera,4.772739,
705.7004,0.09535005,-0.004231103,-0.1860482,-0.04345703,0.5454094,1.279303,0.009519043,0.0007583699,0.9999544,0.689429,-0.689429,10,MixedRealityCamera,4.783563,
705.7177,0.09553531,-0.004252285,-0.1858792,-0.0652771,0.5052835,1.273914,0.00881874,0.001139512,0.9999605,0.689429,-0.689429,10,MixedRealityCamera,4.824098,
705.7334,0.09571072,-0.004170265,-0.1857836,-0.09140015,0.4692212,1.283629,0.008189353,0.001595265,0.9999652,0.689429,-0.689429,10,MixedRealityCamera,4.86623,
705.7511,0.09589013,-0.004190873,-0.1856114,-0.1204224,0.4110671,1.308038,0.007174397,0.00210171,0.999972,0.689429,-0.689429,10,MixedRealityCamera,4.923383,
705.7687,0.0960137,-0.004181415,-0.1854709,-0.1095581,0.3325962,1.324175,0.005804855,0.001912205,0.9999813,0.689429,-0.689429,10,MixedRealityCamera,4.961358,
705.7838,0.09619416,-0.004193272,-0.1853211,-0.09811401,0.2409558,1.313944,0.004205454,0.001712438,0.9999897,0.689429,-0.689429,10,MixedRealityCamera,5.007659,
705.8005,0.09636346,-0.004086927,-0.1852358,-0.1046143,0.1598171,1.276231,0.002789326,0.001825807,0.9999945,0.689429,-0.689429,10,MixedRealityCamera,5.063105,
705.8173,0.09656829,-0.004117623,-0.1851234,-0.1007385,0.09693754,1.222495,0.001691876,0.001758271,0.999997,0.689429,-0.689429,10,MixedRealityCamera,5.098851,
705.8334,0.09688765,-0.004096366,-0.1850992,-0.08895874,0.04759163,1.200584,0.0008306295,0.001552519,0.9999985,0.689429,-0.689429,10,MixedRealityCamera,5.120133,
705.8508,0.09718372,-0.00414025,-0.1850762,-0.0765686,0.04596918,1.174445,0.0008023128,0.001336244,0.9999988,0.689429,-0.689429,10,MixedRealityCamera,5.110443,
705.8686,0.09753788,-0.004154515,-0.1850978,-0.07446289,0.07687362,1.16559,0.001341696,0.001299872,0.9999983,0.689429,-0.689429,10,MixedRealityCamera,5.087734,
705.8837,0.09795149,-0.004187014,-0.1850642,-0.0894165,0.1347915,1.162712,0.00235255,0.001560723,0.999996,0.689429,-0.689429,10,MixedRealityCamera,5.061054,
705.9005,0.09843147,-0.004094988,-0.1850497,-0.1328735,0.2207077,1.160431,0.003852056,0.002319157,0.9999899,0.689429,-0.689429,10,MixedRealityCamera,5.040417,
705.9171,0.0990539,-0.004138384,-0.1849111,-0.1234131,0.3598087,1.044975,0.006279791,0.002153785,0.9999779,0.689429,-0.689429,10,MixedRealityCamera,4.946409,
705.9327,0.09981564,-0.004290853,-0.184757,0.00642093,0.5491778,0.8250574,0.009584814,-0.0001120664,0.999954,0.689429,-0.689429,10,MixedRealityCamera,4.72667,
705.9504,0.1011933,-0.004660681,-0.1845612,0.3592668,0.9366198,0.4858065,0.01634605,-0.006270349,0.9998468,0.689429,-0.689429,10,MixedRealityCamera,4.209381,
