imu_packets,1253
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595922451.332581,B1233060,0.05963,0.06317,-0.85022,0.51923,0.2973
1595922451.338735,B1233065,0.05957,0.06311,-0.85022,0.51917,0.2973
1595922451.3426409,B1233070,0.05957,0.06305,-0.85028,0.51917,0.2973
1595922451.3479428,B1233075,0.05957,0.06293,-0.85028,0.51917,0.2973
1595922451.3535411,B1233080,0.05951,0.06287,-0.85028,0.51917,0.2973
1595922451.3591418,B1233086,0.05951,0.06281,-0.85028,0.51910,0.2973
1595922451.3652349,B1233092,0.05951,0.06274,-0.85034,0.51910,0.2974
1595922451.370116,B1233097,0.05945,0.06268,-0.85034,0.51910,0.2974
1595922451.3771951,B1233103,0.05945,0.06262,-0.85034,0.51904,0.2974
1595922451.380469,B1233108,0.05945,0.06256,-0.85040,0.51904,0.2974
1595922451.3859122,B1233113,0.05939,0.06250,-0.85040,0.51904,0.2974
1595922451.390835,B1233118,0.05939,0.06244,-0.85040,0.51898,0.2974
1595922451.398359,B1233123,0.05933,0.06238,-0.85046,0.51898,0.2974
1595922451.401282,B1233129,0.05927,0.06232,-0.85046,0.51898,0.2974
1595922451.4061198,B1233134,0.05927,0.06226,-0.85046,0.51892,0.2974
1595922451.413048,B1233139,0.05920,0.06219,-0.85052,0.51892,0.2974
1595922451.416915,B1233144,0.05920,0.06213,-0.85052,0.51886,0.2974
1595922451.421396,B1233149,0.05914,0.06207,-0.85059,0.51886,0.2974
1595922451.427509,B1233154,0.05908,0.06201,-0.85059,0.51880,0.2974
1595922451.4314592,B1233159,0.05902,0.06189,-0.85065,0.51880,0.2974
1595922451.437109,B1233164,0.05902,0.06183,-0.85065,0.51874,0.2974
1595922451.442508,B1233169,0.05896,0.06177,-0.85071,0.51868,0.2974
1595922451.4486668,B1233174,0.05890,0.06165,-0.85077,0.51862,0.2974
1595922451.453055,B1233179,0.05884,0.06158,-0.85077,0.51855,0.2974
1595922451.45744,B1233184,0.05878,0.06152,-0.85083,0.51849,0.2974
1595922451.4633641,B1233190,0.05872,0.06140,-0.85083,0.51849,0.2974
1595922451.467084,B1233195,0.05865,0.06134,-0.85089,0.51843,0.2974
1595922451.472707,B1233200,0.05859,0.06128,-0.85095,0.51837,0.2974
1595922451.477584,B1233205,0.05853,0.06122,-0.85095,0.51831,0.2974
1595922451.482806,B1233210,0.05847,0.06116,-0.85101,0.51825,0.2974
1595922451.487621,B1233215,0.05847,0.06110,-0.85107,0.51819,0.2974
1595922451.493033,B1233221,0.05841,0.06104,-0.85107,0.51819,0.2974
1595922451.498807,B1233226,0.05841,0.06091,-0.85114,0.51813,0.2974
1595922451.5051,B1233232,0.05835,0.06085,-0.85120,0.51807,0.2974
1595922451.510408,B1233237,0.05835,0.06079,-0.85126,0.51801,0.2974
1595922451.51504,B1233242,0.05835,0.06073,-0.85126,0.51794,0.2974
1595922451.522551,B1233248,0.05835,0.06067,-0.85132,0.51788,0.2974
1595922451.525983,B1233253,0.05835,0.06061,-0.85132,0.51782,0.2974
1595922451.5309162,B1233258,0.05829,0.06061,-0.85138,0.51776,0.2974
1595922451.536104,B1233263,0.05829,0.06061,-0.85144,0.51770,0.2974
1595922451.540898,B1233268,0.05829,0.06061,-0.85144,0.51764,0.2974
1595922451.546379,B1233274,0.05823,0.06067,-0.85150,0.51758,0.2974
1595922451.5518148,B1233279,0.05823,0.06067,-0.85156,0.51752,0.2974
1595922451.556214,B1233284,0.05823,0.06073,-0.85156,0.51746,0.2974
1595922451.561523,B1233289,0.05817,0.06073,-0.85162,0.51733,0.2974
1595922451.5665011,B1233294,0.05811,0.06079,-0.85168,0.51727,0.2974
1595922451.572132,B1233299,0.05804,0.06091,-0.85175,0.51715,0.2974
1595922451.576493,B1233304,0.05798,0.06097,-0.85181,0.51709,0.2974
1595922451.582175,B1233309,0.05792,0.06104,-0.85181,0.51703,0.2974
1595922451.586946,B1233314,0.05780,0.06110,-0.85187,0.51697,0.2974
1595922451.5931818,B1233319,0.05774,0.06116,-0.85193,0.51691,0.2974
1595922451.597225,B1233325,0.05762,0.06122,-0.85193,0.51685,0.2974
1595922451.602845,B1233330,0.05756,0.06128,-0.85199,0.51678,0.2974
1595922451.607009,B1233335,0.05743,0.06134,-0.85205,0.51672,0.2974
1595922451.612169,B1233340,0.05737,0.06140,-0.85205,0.51666,0.2974
