quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
-0.04364,0.12604,0.99103,0.00781,0.02136,1580890224.628918
-0.04407,0.12488,0.99115,0.00659,0.02142,1580890224.665031
-0.04449,0.12378,0.99127,0.00543,0.02142,1580890224.666507
-0.04498,0.12280,0.99139,0.00415,0.02142,1580890224.6680782
-0.04541,0.12189,0.99152,0.00275,0.02142,1580890224.670652
-0.04596,0.12103,0.99158,0.00116,0.02142,1580890224.671881
0.04645,-0.12024,-0.99164,0.00049,0.02142,1580890224.674096
0.04694,-0.11957,-0.99170,0.00208,0.02142,1580890224.690212
0.04742,-0.11896,-0.99176,0.00385,0.02142,1580890224.82391
0.04797,-0.11829,-0.99182,0.00580,0.02142,1580890224.923348
0.04852,-0.11780,-0.99182,0.00775,0.02142,1580890225.066416
0.04901,-0.11737,-0.99182,0.00958,0.02148,1580890225.156926
0.04956,-0.11694,-0.99182,0.01184,0.02148,1580890225.184712
0.05011,-0.11658,-0.99182,0.01392,0.02148,1580890225.212796
0.05060,-0.11633,-0.99182,0.01617,0.02148,1580890225.218003
0.05109,-0.11609,-0.99176,0.01825,0.02148,1580890225.2430248
0.05170,-0.11578,-0.99170,0.02075,0.02148,1580890225.255479
0.05225,-0.11560,-0.99164,0.02307,0.02155,1580890225.257077
0.05286,-0.11536,-0.99158,0.02557,0.02155,1580890225.2592041
0.05334,-0.11517,-0.99152,0.02783,0.02161,1580890225.260473
0.05396,-0.11505,-0.99139,0.03076,0.02161,1580890225.37158
0.05450,-0.11487,-0.99133,0.03345,0.02161,1580890225.425497
0.05499,-0.11475,-0.99121,0.03613,0.02161,1580890225.440696
0.05554,-0.11456,-0.99109,0.03918,0.02161,1580890225.468034
0.05603,-0.11444,-0.99097,0.04224,0.02161,1580890225.4696372
0.05652,-0.11426,-0.99078,0.04535,0.02167,1580890225.4714282
0.05695,-0.11407,-0.99066,0.04834,0.02167,1580890225.473303
0.05737,-0.11389,-0.99048,0.05170,0.02167,1580890225.47526
0.05780,-0.11365,-0.99030,0.05524,0.02167,1580890225.4952152
0.05811,-0.11340,-0.99011,0.05847,0.02167,1580890225.60755
0.05841,-0.11316,-0.98993,0.06195,0.02167,1580890225.635995
0.05865,-0.11292,-0.98969,0.06567,0.02173,1580890225.668333
0.05884,-0.11267,-0.98944,0.06964,0.02173,1580890225.670273
0.05902,-0.11237,-0.98920,0.07330,0.02173,1580890225.706039
0.05920,-0.11206,-0.98889,0.07770,0.02173,1580890225.709279
0.05933,-0.11176,-0.98859,0.08154,0.02173,1580890225.711581
0.05951,-0.11139,-0.98828,0.08582,0.02173,1580890225.7128901
0.05981,-0.11066,-0.98755,0.09460,0.02179,1580890225.714907
0.06006,-0.11023,-0.98712,0.09918,0.02185,1580890225.717443
0.06030,-0.10974,-0.98669,0.10376,0.02191,1580890225.71943
0.06061,-0.10913,-0.98621,0.10895,0.02197,1580890225.720978
0.06085,-0.10852,-0.98572,0.11365,0.02197,1580890225.72269
0.06116,-0.10785,-0.98523,0.11829,0.02203,1580890225.724307
0.06152,-0.10699,-0.98456,0.12415,0.02203,1580890225.77282
0.06177,-0.10626,-0.98401,0.12909,0.02209,1580890225.831785
0.06207,-0.10541,-0.98334,0.13452,0.02209,1580890225.866661
0.06232,-0.10461,-0.98267,0.13965,0.02209,1580890225.9300349
0.06256,-0.10364,-0.98193,0.14563,0.02209,1580890225.973252
0.06274,-0.10272,-0.98114,0.15131,0.02216,1580890226.0431402
0.06299,-0.10175,-0.98029,0.15723,0.02216,1580890226.100021
0.06311,-0.10083,-0.97943,0.16278,0.02216,1580890226.153687
0.06329,-0.09979,-0.97845,0.16943,0.02216,1580890226.1795871
0.06342,-0.09882,-0.97742,0.17554,0.02216,1580890226.21893
0.06360,-0.09784,-0.97644,0.18164,0.02216,1580890226.23028
0.06372,-0.09692,-0.97534,0.18762,0.02222,1580890226.2319858
0.06390,-0.09583,-0.97412,0.19446,0.02222,1580890226.23422
0.06409,-0.09485,-0.97290,0.20105,0.02222,1580890226.237071
0.06427,-0.09399,-0.97174,0.20691,0.02228,1580890226.239012
0.06445,-0.09314,-0.97028,0.21381,0.02228,1580890226.2405162
0.06458,-0.09247,-0.96893,0.22015,0.02228,1580890226.245265
0.06470,-0.09192,-0.96741,0.22681,0.02234,1580890226.307971
0.06482,-0.09149,-0.96582,0.23376,0.02234,1580890226.3855538
0.06494,-0.09119,-0.96417,0.24054,0.02234,1580890226.484222
0.06512,-0.09094,-0.96228,0.24805,0.02234,1580890226.557344
0.06525,-0.09070,-0.96063,0.25439,0.02240,1580890226.5950851
0.06543,-0.09045,-0.95868,0.26172,0.02240,1580890226.66877
0.06561,-0.09021,-0.95691,0.26819,0.02240,1580890226.723198
0.06586,-0.08984,-0.95477,0.27570,0.02240,1580890226.740942
0.06622,-0.08948,-0.95288,0.28210,0.02246,1580890226.779714
0.06665,-0.08905,-0.95068,0.28949,0.02246,1580890226.79106
0.06714,-0.08862,-0.94879,0.29578,0.02246,1580890226.82279
0.06775,-0.08807,-0.94647,0.30310,0.02252,1580890226.861114
0.06842,-0.08746,-0.94415,0.31012,0.02252,1580890226.910101
0.06915,-0.08685,-0.94189,0.31696,0.02258,1580890226.9633632
0.06989,-0.08618,-0.93976,0.32330,0.02258,1580890226.996543
0.07080,-0.08545,-0.93744,0.33002,0.02258,1580890227.0360231
0.07166,-0.08466,-0.93512,0.33655,0.02258,1580890227.0971708
0.07269,-0.08380,-0.93262,0.34344,0.02277,1580890227.1287801
0.07373,-0.08295,-0.93011,0.35004,0.02277,1580890227.163347
0.07489,-0.08197,-0.92737,0.35736,0.02277,1580890227.1912901
0.07593,-0.08105,-0.92487,0.36365,0.02283,1580890227.196743
0.07703,-0.08008,-0.92230,0.37018,0.02283,1580890227.210146
0.07800,-0.07916,-0.91986,0.37616,0.02289,1580890227.228619
0.07916,-0.07800,-0.91693,0.38330,0.02289,1580890227.2304509
0.08020,-0.07697,-0.91418,0.38971,0.02289,1580890227.232787
0.08118,-0.07587,-0.91144,0.39612,0.02289,1580890227.2343628
0.08203,-0.07489,-0.90894,0.40186,0.02289,1580890227.2360818
0.08295,-0.07367,-0.90588,0.40875,0.02289,1580890227.237597
0.08374,-0.07257,-0.90314,0.41479,0.02289,1580890227.239119
0.08447,-0.07147,-0.90039,0.42072,0.02289,1580890227.2408772
0.08514,-0.07025,-0.89752,0.42694,0.02295,1580890227.298273
0.08575,-0.06903,-0.89453,0.43323,0.02295,1580890227.3442261
0.08630,-0.06781,-0.89166,0.43921,0.02295,1580890227.399979
0.08667,-0.06677,-0.88904,0.44452,0.02295,1580890227.441779
0.08704,-0.06549,-0.88593,0.45087,0.02295,1580890227.546195
0.08728,-0.06433,-0.88306,0.45654,0.02295,1580890227.63993
0.08752,-0.06311,-0.88007,0.46240,0.02295,1580890227.696845
0.08765,-0.06189,-0.87701,0.46826,0.02295,1580890227.743147
0.08771,-0.06067,-0.87396,0.47412,0.02313,1580890227.796076
0.08777,-0.05933,-0.87054,0.48053,0.02313,1580890227.818849
0.08771,-0.05817,-0.86761,0.48602,0.02313,1580890227.847113
0.08771,-0.05682,-0.86407,0.49237,0.02313,1580890227.9103339
0.08765,-0.05566,-0.86102,0.49780,0.02313,1580890227.939085
0.08759,-0.05438,-0.85773,0.50372,0.02313,1580890227.960447
0.08752,-0.05310,-0.85431,0.50958,0.02313,1580890227.979913
0.08746,-0.05188,-0.85077,0.51562,0.02313,1580890227.98158
0.08740,-0.05066,-0.84723,0.52155,0.02319,1580890227.983267
0.08740,-0.04944,-0.84363,0.52747,0.02319,1580890227.985128
0.08740,-0.04822,-0.83978,0.53369,0.02319,1580890227.986922
0.08740,-0.04706,-0.83600,0.53973,0.02319,1580890227.989277
0.08746,-0.04602,-0.83234,0.54541,0.02319,1580890227.990803
0.08752,-0.04498,-0.82861,0.55109,0.02319,1580890228.077155
0.08759,-0.04401,-0.82489,0.55676,0.02319,1580890228.197396
0.08771,-0.04303,-0.82092,0.56262,0.02332,1580890228.308397
0.08783,-0.04199,-0.81677,0.56866,0.02332,1580890228.386157
0.08801,-0.04095,-0.81244,0.57495,0.02332,1580890228.4751701
0.08813,-0.03998,-0.80847,0.58057,0.02332,1580890228.510606
0.08832,-0.03900,-0.80426,0.58643,0.02332,1580890228.592034
0.08844,-0.03809,-0.80048,0.59155,0.02332,1580890228.6353972
0.08862,-0.03693,-0.79590,0.59778,0.02332,1580890228.669771
0.08881,-0.03589,-0.79169,0.60333,0.02332,1580890228.721403
0.08893,-0.03479,-0.78741,0.60895,0.02332,1580890228.7627032
0.08899,-0.03369,-0.78302,0.61462,0.02332,1580890228.765697
0.08911,-0.03259,-0.77875,0.62012,0.02338,1580890228.76833
0.08917,-0.03149,-0.77429,0.62567,0.02332,1580890228.7712462
0.08929,-0.03046,-0.77008,0.63092,0.02338,1580890228.7739031
0.08936,-0.02930,-0.76538,0.63672,0.02332,1580890228.7808719
0.08942,-0.02826,-0.76117,0.64172,0.02338,1580890228.87793
0.08948,-0.02716,-0.75647,0.64734,0.02332,1580890228.946263
0.08954,-0.02612,-0.75183,0.65271,0.02332,1580890229.0261471
0.08954,-0.02515,-0.74738,0.65784,0.02332,1580890229.114105
0.08960,-0.02405,-0.74219,0.66370,0.02350,1580890229.1707551
0.08960,-0.02313,-0.73779,0.66864,0.02350,1580890229.2406
0.08960,-0.02203,-0.73267,0.67432,0.02350,1580890229.290272
0.08966,-0.02118,-0.72833,0.67896,0.02350,1580890229.321007
0.08966,-0.02008,-0.72308,0.68457,0.02350,1580890229.339037
0.08966,-0.01917,-0.71851,0.68945,0.02350,1580890229.3520598
0.08960,-0.01807,-0.71326,0.69489,0.02350,1580890229.387606
0.08954,-0.01709,-0.70874,0.69952,0.02350,1580890229.389157
0.08942,-0.01605,-0.70367,0.70465,0.02344,1580890229.390972
0.08923,-0.01495,-0.69867,0.70972,0.02344,1580890229.516141
0.08905,-0.01392,-0.69366,0.71460,0.02344,1580890229.60655
0.08881,-0.01294,-0.68896,0.71924,0.02344,1580890229.6388092
0.08850,-0.01190,-0.68396,0.72400,0.02344,1580890229.662977
0.08807,-0.01099,-0.67914,0.72858,0.02344,1580890229.6771252
0.08771,-0.01007,-0.67413,0.73334,0.02356,1580890229.68014
0.08734,-0.00916,-0.66882,0.73822,0.02356,1580890229.682902
0.08698,-0.00818,-0.66315,0.74335,0.02356,1580890229.684066
0.08661,-0.00739,-0.65802,0.74799,0.02356,1580890229.6868322
0.08624,-0.00659,-0.65277,0.75262,0.02356,1580890229.688458
0.08594,-0.00592,-0.64783,0.75690,0.02356,1580890229.689687
0.08557,-0.00513,-0.64197,0.76190,0.02350,1580890229.698187
0.08527,-0.00446,-0.63666,0.76642,0.02350,1580890229.776317
0.08496,-0.00378,-0.63123,0.77087,0.02350,1580890229.8784661
0.08466,-0.00317,-0.62622,0.77502,0.02344,1580890229.9728892
0.08429,-0.00250,-0.62036,0.77979,0.02344,1580890230.06395
0.08386,-0.00189,-0.61493,0.78412,0.02344,1580890230.133971
0.08350,-0.00128,-0.60980,0.78815,0.02344,1580890230.1487129
0.08301,-0.00067,-0.60419,0.79254,0.02344,1580890230.179132
0.08252,-0.00012,-0.59869,0.79675,0.02344,1580890230.221215
0.08197,0.00043,-0.59314,0.80090,0.02344,1580890230.241834
0.08148,0.00092,-0.58795,0.80475,0.02344,1580890230.286168
0.08087,0.00146,-0.58209,0.80908,0.02344,1580890230.289564
0.08032,0.00195,-0.57666,0.81305,0.02344,1580890230.2958038
0.07971,0.00244,-0.57098,0.81708,0.02344,1580890230.396681
0.07904,0.00293,-0.56537,0.82104,0.02344,1580890230.4796312
0.07837,0.00348,-0.55963,0.82501,0.02356,1580890230.5758772
0.07764,0.00397,-0.55347,0.82922,0.02356,1580890230.623144
0.07703,0.00446,-0.54803,0.83289,0.02356,1580890230.662602
0.07629,0.00500,-0.54193,0.83698,0.02356,1580890230.705824
0.07562,0.00543,-0.53650,0.84052,0.02362,1580890230.724842
0.07489,0.00598,-0.53009,0.84460,0.02356,1580890230.8398561
0.07410,0.00647,-0.52374,0.84863,0.02356,1580890230.880634
0.07343,0.00690,-0.51807,0.85217,0.02356,1580890230.935455
0.07275,0.00739,-0.51208,0.85583,0.02356,1580890230.992594
0.07202,0.00775,-0.50635,0.85925,0.02356,1580890231.038979
0.07123,0.00818,-0.50006,0.86304,0.02356,1580890231.066964
0.07050,0.00848,-0.49396,0.86658,0.02356,1580890231.086794
0.06970,0.00885,-0.48816,0.86993,0.02356,1580890231.136052
0.06891,0.00909,-0.48206,0.87341,0.02356,1580890231.137512
0.06812,0.00934,-0.47614,0.87665,0.02356,1580890231.139497
0.06732,0.00964,-0.46997,0.88007,0.02368,1580890231.144274
0.06647,0.00989,-0.46375,0.88342,0.02368,1580890231.1889532
0.06561,0.01019,-0.45685,0.88708,0.02368,1580890231.296309
0.06476,0.01050,-0.45038,0.89044,0.02368,1580890231.369653
0.06390,0.01080,-0.44385,0.89374,0.02362,1580890231.419961
0.06317,0.01111,-0.43793,0.89673,0.02362,1580890231.438168
0.06219,0.01141,-0.43091,0.90015,0.02362,1580890231.483614
0.06128,0.01172,-0.42438,0.90332,0.02362,1580890231.521891
