quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.04858,-0.03833,-0.99573,0.06879,0.01556,1580889292.689332
0.04858,-0.03833,-0.99573,0.06879,0.01556,1580889292.715664
0.04858,-0.03833,-0.99573,0.06885,0.01556,1580889292.718626
0.04858,-0.03833,-0.99573,0.06885,0.01556,1580889292.7498639
0.04858,-0.03839,-0.99573,0.06891,0.01563,1580889292.765058
0.04858,-0.03839,-0.99567,0.06897,0.01563,1580889292.7947142
0.04858,-0.03839,-0.99567,0.06897,0.01563,1580889292.8198788
0.04865,-0.03839,-0.99567,0.06903,0.01563,1580889292.837108
0.04865,-0.03845,-0.99567,0.06903,0.01563,1580889292.8619761
0.04865,-0.03845,-0.99567,0.06909,0.01563,1580889292.890213
0.04865,-0.03845,-0.99567,0.06909,0.01563,1580889292.9246342
0.04865,-0.03845,-0.99567,0.06909,0.01563,1580889292.94129
0.04865,-0.03851,-0.99567,0.06909,0.01563,1580889292.9692469
0.04865,-0.03851,-0.99567,0.06909,0.01563,1580889292.9909801
0.04865,-0.03851,-0.99567,0.06909,0.01563,1580889293.014208
0.04865,-0.03851,-0.99567,0.06909,0.01556,1580889293.035352
0.04858,-0.03857,-0.99567,0.06909,0.01563,1580889293.066276
0.04858,-0.03857,-0.99567,0.06903,0.01556,1580889293.093462
0.04852,-0.03864,-0.99567,0.06903,0.01556,1580889293.116661
0.04852,-0.03864,-0.99567,0.06897,0.01556,1580889293.148403
0.04852,-0.03864,-0.99567,0.06891,0.01556,1580889293.170392
0.04846,-0.03864,-0.99567,0.06891,0.01556,1580889293.193921
0.04846,-0.03870,-0.99567,0.06885,0.01556,1580889293.2221599
0.04840,-0.03870,-0.99573,0.06885,0.01556,1580889293.2385569
0.04840,-0.03876,-0.99573,0.06885,0.01556,1580889293.2638268
0.04840,-0.03876,-0.99573,0.06885,0.01556,1580889293.2893171
0.04834,-0.03876,-0.99573,0.06885,0.01556,1580889293.31608
0.04834,-0.03876,-0.99573,0.06885,0.01556,1580889293.337836
0.04834,-0.03876,-0.99573,0.06885,0.01556,1580889293.36189
0.04834,-0.03876,-0.99573,0.06885,0.01556,1580889293.380757
0.04834,-0.03876,-0.99573,0.06891,0.01556,1580889293.410783
0.04834,-0.03876,-0.99567,0.06891,0.01556,1580889293.413367
0.04834,-0.03876,-0.99567,0.06897,0.01556,1580889293.433148
0.04834,-0.03876,-0.99567,0.06897,0.01556,1580889293.4524229
0.04834,-0.03876,-0.99567,0.06903,0.01556,1580889293.467517
0.04834,-0.03876,-0.99567,0.06903,0.01556,1580889293.488661
0.04828,-0.03876,-0.99567,0.06909,0.01556,1580889293.513849
0.04828,-0.03876,-0.99567,0.06909,0.01556,1580889293.5248709
0.04828,-0.03870,-0.99567,0.06909,0.01556,1580889293.561494
0.04828,-0.03870,-0.99567,0.06915,0.01556,1580889293.564845
0.04828,-0.03870,-0.99567,0.06915,0.01556,1580889293.59819
0.04828,-0.03870,-0.99567,0.06915,0.01556,1580889293.63007
0.04828,-0.03876,-0.99567,0.06915,0.01556,1580889293.6450381
0.04822,-0.03876,-0.99567,0.06909,0.01556,1580889293.658916
0.04822,-0.03876,-0.99567,0.06909,0.01556,1580889293.6823838
0.04816,-0.03876,-0.99567,0.06903,0.01556,1580889293.691294
0.04816,-0.03882,-0.99567,0.06903,0.01556,1580889293.725934
0.04816,-0.03882,-0.99573,0.06897,0.01556,1580889293.74654
0.04810,-0.03882,-0.99573,0.06897,0.01556,1580889293.748381
0.04810,-0.03888,-0.99573,0.06891,0.01556,1580889293.774755
0.04810,-0.03888,-0.99573,0.06885,0.01556,1580889293.812209
0.04810,-0.03894,-0.99573,0.06879,0.01556,1580889293.82071
0.04810,-0.03894,-0.99573,0.06879,0.01556,1580889293.857488
0.04810,-0.03900,-0.99573,0.06873,0.01556,1580889293.892208
0.04810,-0.03900,-0.99573,0.06866,0.01556,1580889293.9169989
0.04816,-0.03906,-0.99573,0.06860,0.01556,1580889293.9455738
0.04816,-0.03912,-0.99573,0.06854,0.01556,1580889293.960774
0.04816,-0.03912,-0.99573,0.06854,0.01556,1580889293.991617
0.04822,-0.03912,-0.99573,0.06848,0.01556,1580889294.0272582
0.04822,-0.03918,-0.99573,0.06842,0.01556,1580889294.041565
0.04822,-0.03918,-0.99573,0.06836,0.01556,1580889294.048194
0.04822,-0.03918,-0.99573,0.06836,0.01556,1580889294.079324
0.04828,-0.03918,-0.99573,0.06830,0.01556,1580889294.1028638
0.04828,-0.03918,-0.99573,0.06830,0.01556,1580889294.1225421
0.04828,-0.03918,-0.99573,0.06824,0.01556,1580889294.1669471
0.04828,-0.03918,-0.99573,0.06824,0.01556,1580889294.188461
0.04828,-0.03912,-0.99573,0.06818,0.01556,1580889294.223101
0.04822,-0.03912,-0.99573,0.06812,0.01556,1580889294.231816
0.04822,-0.03906,-0.99573,0.06805,0.01556,1580889294.2655082
0.04822,-0.03906,-0.99573,0.06799,0.01556,1580889294.271282
0.04822,-0.03900,-0.99579,0.06793,0.01563,1580889294.301673
0.04816,-0.03894,-0.99579,0.06787,0.01563,1580889294.308925
0.04816,-0.03894,-0.99579,0.06781,0.01563,1580889294.347926
0.04816,-0.03888,-0.99579,0.06775,0.01563,1580889294.383678
0.04810,-0.03888,-0.99579,0.06763,0.01563,1580889294.400416
0.04810,-0.03888,-0.99579,0.06763,0.01563,1580889294.419002
0.04810,-0.03894,-0.99579,0.06757,0.01563,1580889294.430668
0.04810,-0.03894,-0.99579,0.06750,0.01563,1580889294.441587
0.04810,-0.03900,-0.99579,0.06744,0.01563,1580889294.469256
0.04803,-0.03906,-0.99579,0.06738,0.01556,1580889294.492502
0.04803,-0.03912,-0.99579,0.06732,0.01563,1580889294.515785
0.04803,-0.03912,-0.99579,0.06732,0.01563,1580889294.530178
0.04797,-0.03918,-0.99579,0.06726,0.01556,1580889294.5499609
0.04797,-0.03925,-0.99579,0.06714,0.01556,1580889294.565481
0.04791,-0.03925,-0.99585,0.06708,0.01556,1580889294.602124
0.04791,-0.03925,-0.99585,0.06702,0.01556,1580889294.618618
0.04785,-0.03931,-0.99585,0.06689,0.01556,1580889294.645043
0.04779,-0.03931,-0.99585,0.06683,0.01556,1580889294.66146
0.04779,-0.03925,-0.99585,0.06677,0.01556,1580889294.691725
0.04773,-0.03925,-0.99585,0.06671,0.01556,1580889294.7147021
0.04773,-0.03925,-0.99585,0.06665,0.01556,1580889294.7202199
0.04767,-0.03918,-0.99585,0.06659,0.01556,1580889294.7380638
0.04767,-0.03918,-0.99585,0.06653,0.01556,1580889294.76123
0.04767,-0.03918,-0.99585,0.06653,0.01556,1580889294.788207
0.04767,-0.03925,-0.99585,0.06653,0.01556,1580889294.811491
0.04761,-0.03925,-0.99585,0.06653,0.01556,1580889294.8332841
0.04761,-0.03925,-0.99585,0.06653,0.01556,1580889294.866205
0.04761,-0.03931,-0.99585,0.06659,0.01556,1580889294.9013078
0.04761,-0.03937,-0.99585,0.06659,0.01556,1580889294.915139
0.04755,-0.03943,-0.99585,0.06659,0.01556,1580889294.952561
0.04755,-0.03949,-0.99585,0.06665,0.01556,1580889294.9534562
0.04755,-0.03955,-0.99585,0.06665,0.01556,1580889294.978094
0.04749,-0.03955,-0.99585,0.06665,0.01556,1580889294.996522
0.04749,-0.03961,-0.99585,0.06665,0.01556,1580889295.017144
0.04742,-0.03961,-0.99585,0.06665,0.01556,1580889295.0348
0.04742,-0.03961,-0.99585,0.06659,0.01556,1580889295.076725
0.04736,-0.03961,-0.99585,0.06659,0.01556,1580889295.0789871
0.04736,-0.03961,-0.99585,0.06659,0.01556,1580889295.1268868
0.04730,-0.03961,-0.99585,0.06659,0.01556,1580889295.158033
0.04724,-0.03961,-0.99585,0.06659,0.01556,1580889295.163307
0.04724,-0.03955,-0.99585,0.06659,0.01556,1580889295.191502
0.04724,-0.03955,-0.99585,0.06659,0.01556,1580889295.212875
0.04718,-0.03949,-0.99585,0.06659,0.01556,1580889295.2255201
0.04718,-0.03949,-0.99585,0.06665,0.01556,1580889295.2475252
0.04718,-0.03943,-0.99585,0.06665,0.01556,1580889295.259798
0.04718,-0.03943,-0.99585,0.06671,0.01556,1580889295.291021
0.04724,-0.03943,-0.99585,0.06677,0.01556,1580889295.312505
0.04724,-0.03943,-0.99585,0.06677,0.01556,1580889295.335256
0.04724,-0.03937,-0.99585,0.06683,0.01556,1580889295.3539798
0.04724,-0.03937,-0.99585,0.06689,0.01556,1580889295.3710778
0.04730,-0.03937,-0.99585,0.06696,0.01556,1580889295.392448
0.04730,-0.03931,-0.99585,0.06702,0.01556,1580889295.415713
0.04736,-0.03931,-0.99585,0.06708,0.01556,1580889295.421012
0.04742,-0.03931,-0.99585,0.06714,0.01556,1580889295.4348302
0.04742,-0.03931,-0.99585,0.06720,0.01556,1580889295.466308
0.04749,-0.03931,-0.99585,0.06720,0.01556,1580889295.486036
0.04749,-0.03931,-0.99585,0.06726,0.01556,1580889295.494596
0.04749,-0.03931,-0.99585,0.06726,0.01556,1580889295.519027
0.04749,-0.03931,-0.99585,0.06726,0.01556,1580889295.541945
0.04749,-0.03925,-0.99585,0.06726,0.01556,1580889295.571769
0.04755,-0.03925,-0.99585,0.06726,0.01556,1580889295.5770528
0.04755,-0.03918,-0.99585,0.06726,0.01556,1580889295.609677
0.04755,-0.03918,-0.99585,0.06726,0.01556,1580889295.629285
0.04755,-0.03918,-0.99585,0.06720,0.01556,1580889295.6499982
0.04755,-0.03912,-0.99585,0.06720,0.01556,1580889295.666951
0.04755,-0.03912,-0.99585,0.06720,0.01556,1580889295.6826491
0.04755,-0.03912,-0.99585,0.06714,0.01556,1580889295.690609
0.04755,-0.03912,-0.99585,0.06708,0.01556,1580889295.705131
0.04755,-0.03912,-0.99585,0.06708,0.01556,1580889295.726998
0.04755,-0.03912,-0.99585,0.06702,0.01556,1580889295.742549
0.04755,-0.03906,-0.99585,0.06696,0.01556,1580889295.760927
0.04755,-0.03906,-0.99585,0.06696,0.01556,1580889295.778156
0.04755,-0.03906,-0.99585,0.06696,0.01556,1580889295.803552
0.04755,-0.03900,-0.99585,0.06696,0.01556,1580889295.842504
0.04755,-0.03900,-0.99585,0.06689,0.01556,1580889295.8762429
0.04755,-0.03900,-0.99585,0.06689,0.01556,1580889295.884497
0.04755,-0.03900,-0.99585,0.06689,0.01556,1580889295.902706
0.04761,-0.03900,-0.99585,0.06696,0.01556,1580889295.959614
0.04761,-0.03894,-0.99585,0.06696,0.01556,1580889296.025758
0.04761,-0.03894,-0.99585,0.06702,0.01556,1580889296.032089
0.04767,-0.03894,-0.99585,0.06702,0.01556,1580889296.058112
0.04767,-0.03894,-0.99585,0.06708,0.01556,1580889296.103343
0.04773,-0.03888,-0.99585,0.06714,0.01556,1580889296.127268
0.04779,-0.03888,-0.99585,0.06714,0.01556,1580889296.147213
0.04779,-0.03888,-0.99585,0.06720,0.01556,1580889296.1734679
0.04785,-0.03882,-0.99585,0.06726,0.01556,1580889296.199853
0.04791,-0.03882,-0.99585,0.06726,0.01556,1580889296.220737
0.04791,-0.03876,-0.99585,0.06732,0.01556,1580889296.2304509
0.04797,-0.03876,-0.99585,0.06738,0.01556,1580889296.245288
0.04803,-0.03870,-0.99585,0.06738,0.01556,1580889296.268522
0.04803,-0.03870,-0.99579,0.06738,0.01556,1580889296.293709
0.04810,-0.03864,-0.99579,0.06738,0.01556,1580889296.3128161
0.04810,-0.03857,-0.99579,0.06744,0.01556,1580889296.334201
0.04810,-0.03851,-0.99585,0.06744,0.01556,1580889296.355547
0.04810,-0.03845,-0.99585,0.06744,0.01556,1580889296.380521
0.04810,-0.03839,-0.99585,0.06744,0.01556,1580889296.406301
0.04810,-0.03839,-0.99585,0.06738,0.01556,1580889296.4278421
0.04810,-0.03833,-0.99585,0.06738,0.01556,1580889296.431086
0.04810,-0.03833,-0.99585,0.06738,0.01556,1580889296.453613
0.04810,-0.03827,-0.99585,0.06732,0.01556,1580889296.472023
0.04810,-0.03827,-0.99585,0.06732,0.01556,1580889296.495601
0.04810,-0.03827,-0.99585,0.06726,0.01556,1580889296.511502
0.04810,-0.03821,-0.99585,0.06726,0.01556,1580889296.53657
0.04810,-0.03821,-0.99585,0.06720,0.01556,1580889296.576215
0.04810,-0.03821,-0.99585,0.06720,0.01556,1580889296.592454
0.04810,-0.03821,-0.99585,0.06714,0.01556,1580889296.610184
0.04810,-0.03821,-0.99585,0.06714,0.01556,1580889296.64412
0.04810,-0.03821,-0.99585,0.06714,0.01556,1580889296.6630101
0.04810,-0.03821,-0.99585,0.06714,0.01556,1580889296.678197
0.04810,-0.03821,-0.99585,0.06714,0.01556,1580889296.702271
0.04810,-0.03821,-0.99585,0.06714,0.01556,1580889296.726073
0.04810,-0.03821,-0.99585,0.06714,0.01556,1580889296.744596
0.04810,-0.03821,-0.99585,0.06714,0.01556,1580889296.764362
0.04810,-0.03815,-0.99585,0.06714,0.01556,1580889296.807304
0.04810,-0.03815,-0.99585,0.06714,0.01556,1580889296.808789
0.04810,-0.03815,-0.99585,0.06714,0.01556,1580889296.8695328
0.04810,-0.03815,-0.99585,0.06720,0.01556,1580889296.896953
0.04810,-0.03815,-0.99585,0.06720,0.01556,1580889296.897838
0.04810,-0.03815,-0.99585,0.06720,0.01556,1580889296.898726
0.04816,-0.03815,-0.99585,0.06726,0.01556,1580889296.930153
0.04816,-0.03815,-0.99585,0.06726,0.01556,1580889296.938008
0.04816,-0.03815,-0.99585,0.06732,0.01556,1580889296.95782
0.04816,-0.03815,-0.99585,0.06732,0.01556,1580889296.994366
0.04816,-0.03815,-0.99585,0.06738,0.01556,1580889297.013941
0.04816,-0.03815,-0.99585,0.06738,0.01556,1580889297.035593
0.04816,-0.03815,-0.99585,0.06744,0.01556,1580889297.048707
0.04810,-0.03815,-0.99585,0.06744,0.01556,1580889297.079998
0.04810,-0.03815,-0.99585,0.06750,0.01556,1580889297.105427
0.04810,-0.03815,-0.99585,0.06750,0.01556,1580889297.138838
0.04810,-0.03815,-0.99585,0.06757,0.01556,1580889297.160096
0.04810,-0.03815,-0.99585,0.06757,0.01556,1580889297.18306
0.04810,-0.03815,-0.99585,0.06763,0.01556,1580889297.206998
0.04810,-0.03815,-0.99579,0.06763,0.01556,1580889297.2324018
0.04816,-0.03815,-0.99579,0.06763,0.01556,1580889297.2442088
0.04816,-0.03815,-0.99579,0.06769,0.01556,1580889297.2664242
0.04816,-0.03821,-0.99579,0.06769,0.01556,1580889297.295202
0.04816,-0.03821,-0.99579,0.06769,0.01556,1580889297.322886
0.04822,-0.03821,-0.99579,0.06769,0.01556,1580889297.338089
0.04822,-0.03827,-0.99579,0.06769,0.01556,1580889297.341342
0.04822,-0.03827,-0.99579,0.06775,0.01556,1580889297.364626
0.04822,-0.03827,-0.99579,0.06775,0.01556,1580889297.3876789
0.04822,-0.03827,-0.99579,0.06775,0.01556,1580889297.417561
0.04822,-0.03827,-0.99579,0.06775,0.01556,1580889297.437669
0.04822,-0.03827,-0.99579,0.06775,0.01556,1580889297.450407
