quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.04138,-0.04456,-0.98981,0.12885,0.01569,1580888236.164317
0.04138,-0.04449,-0.98981,0.12885,0.01569,1580888236.169935
0.04144,-0.04443,-0.98981,0.12891,0.01569,1580888236.273258
0.04144,-0.04437,-0.98981,0.12891,0.01569,1580888236.364207
0.04144,-0.04431,-0.98981,0.12897,0.01569,1580888236.4272158
0.04144,-0.04431,-0.98981,0.12897,0.01569,1580888236.430067
0.04144,-0.04425,-0.98981,0.12897,0.01569,1580888236.4324028
0.04150,-0.04425,-0.98981,0.12903,0.01569,1580888236.434815
0.04150,-0.04425,-0.98981,0.12903,0.01569,1580888236.558656
0.04144,-0.04425,-0.98981,0.12903,0.01569,1580888236.622784
0.04144,-0.04425,-0.98981,0.12909,0.01569,1580888236.6455529
0.04144,-0.04425,-0.98975,0.12915,0.01569,1580888236.648853
0.04144,-0.04425,-0.98975,0.12915,0.01569,1580888236.6883469
0.04144,-0.04425,-0.98975,0.12921,0.01569,1580888236.7810109
0.04144,-0.04425,-0.98975,0.12921,0.01569,1580888236.8808231
0.04144,-0.04431,-0.98975,0.12927,0.01569,1580888236.9129212
0.04144,-0.04431,-0.98975,0.12927,0.01569,1580888236.946153
0.04144,-0.04431,-0.98975,0.12933,0.01569,1580888237.0084531
0.04144,-0.04431,-0.98975,0.12933,0.01569,1580888237.032416
0.04144,-0.04437,-0.98975,0.12933,0.01569,1580888237.125823
0.04150,-0.04437,-0.98975,0.12939,0.01569,1580888237.216522
0.04150,-0.04437,-0.98975,0.12939,0.01569,1580888237.2700422
0.04150,-0.04437,-0.98975,0.12939,0.01569,1580888237.274946
0.04156,-0.04437,-0.98975,0.12939,0.01569,1580888237.277257
0.04163,-0.04437,-0.98975,0.12939,0.01569,1580888237.280267
0.04163,-0.04437,-0.98975,0.12939,0.01569,1580888237.2830222
0.04169,-0.04443,-0.98975,0.12939,0.01569,1580888237.289618
0.04169,-0.04443,-0.98975,0.12933,0.01569,1580888237.3642728
0.04169,-0.04449,-0.98975,0.12933,0.01569,1580888237.497952
0.04175,-0.04456,-0.98975,0.12933,0.01569,1580888237.614013
0.04175,-0.04456,-0.98975,0.12927,0.01569,1580888237.6461802
0.04181,-0.04462,-0.98975,0.12927,0.01569,1580888237.698873
0.04181,-0.04468,-0.98975,0.12921,0.01569,1580888237.7263172
0.04187,-0.04480,-0.98975,0.12915,0.01569,1580888237.7535071
0.04187,-0.04486,-0.98975,0.12909,0.01569,1580888237.758278
0.04187,-0.04486,-0.98975,0.12909,0.01569,1580888237.760671
0.04187,-0.04492,-0.98975,0.12903,0.01569,1580888237.762974
0.04187,-0.04492,-0.98975,0.12897,0.01569,1580888237.7645152
0.04181,-0.04498,-0.98975,0.12891,0.01569,1580888237.7664661
0.04181,-0.04498,-0.98975,0.12885,0.01569,1580888237.854954
0.04175,-0.04504,-0.98975,0.12878,0.01569,1580888237.943895
0.04175,-0.04510,-0.98975,0.12872,0.01569,1580888238.036746
0.04175,-0.04517,-0.98981,0.12866,0.01569,1580888238.118679
0.04169,-0.04523,-0.98981,0.12866,0.01569,1580888238.2051551
0.04163,-0.04529,-0.98981,0.12860,0.01569,1580888238.300569
0.04163,-0.04541,-0.98981,0.12854,0.01569,1580888238.359937
0.04156,-0.04547,-0.98981,0.12854,0.01569,1580888238.4121249
0.04156,-0.04553,-0.98981,0.12854,0.01569,1580888238.415597
0.04150,-0.04559,-0.98981,0.12848,0.01569,1580888238.4534762
0.04150,-0.04572,-0.98981,0.12848,0.01569,1580888238.4986591
0.04144,-0.04578,-0.98981,0.12854,0.01569,1580888238.511415
0.04144,-0.04584,-0.98975,0.12854,0.01569,1580888238.574571
0.04138,-0.04590,-0.98975,0.12860,0.01569,1580888238.634057
0.04138,-0.04596,-0.98975,0.12866,0.01569,1580888238.6627479
0.04138,-0.04608,-0.98975,0.12872,0.01569,1580888238.7237551
0.04138,-0.04614,-0.98975,0.12878,0.01569,1580888238.7481961
0.04132,-0.04620,-0.98975,0.12885,0.01569,1580888238.795844
0.04132,-0.04626,-0.98969,0.12891,0.01569,1580888238.830935
0.04132,-0.04633,-0.98969,0.12903,0.01569,1580888238.848447
0.04132,-0.04645,-0.98969,0.12909,0.01569,1580888238.8927
0.04132,-0.04651,-0.98969,0.12915,0.01569,1580888238.895191
0.04126,-0.04657,-0.98969,0.12927,0.01569,1580888238.896873
0.04126,-0.04663,-0.98962,0.12933,0.01569,1580888238.899893
0.04120,-0.04669,-0.98962,0.12939,0.01569,1580888238.9454248
0.04120,-0.04675,-0.98962,0.12946,0.01569,1580888239.060471
0.04114,-0.04681,-0.98962,0.12958,0.01569,1580888239.208255
0.04108,-0.04681,-0.98962,0.12964,0.01569,1580888239.269181
0.04102,-0.04687,-0.98962,0.12970,0.01569,1580888239.327585
0.04102,-0.04687,-0.98956,0.12976,0.01569,1580888239.3644748
0.04095,-0.04694,-0.98956,0.12982,0.01569,1580888239.366913
