imu_packets,1255
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595901364.223001,B308583,-0.01141,0.00452,-0.98883,0.14856,0.0210
1595901364.229116,B308588,-0.01141,0.00452,-0.98883,0.14850,0.0210
1595901364.233165,B308593,-0.01135,0.00446,-0.98883,0.14838,0.0210
1595901364.2385201,B308599,-0.01129,0.00439,-0.98889,0.14832,0.0210
1595901364.243582,B308604,-0.01129,0.00433,-0.98889,0.14819,0.0210
1595901364.248806,B308609,-0.01123,0.00433,-0.98889,0.14813,0.0210
1595901364.2538729,B308614,-0.01117,0.00427,-0.98889,0.14807,0.0210
1595901364.258633,B308619,-0.01111,0.00427,-0.98889,0.14795,0.0210
1595901364.263551,B308624,-0.01111,0.00421,-0.98895,0.14789,0.0210
1595901364.269032,B308629,-0.01105,0.00421,-0.98895,0.14777,0.0210
1595901364.274195,B308634,-0.01099,0.00415,-0.98895,0.14771,0.0210
1595901364.280393,B308640,-0.01093,0.00421,-0.98901,0.14752,0.0210
1595901364.284767,B308645,-0.01086,0.00421,-0.98901,0.14746,0.0210
1595901364.289954,B308650,-0.01080,0.00427,-0.98901,0.14734,0.0210
1595901364.29499,B308655,-0.01074,0.00433,-0.98901,0.14728,0.0210
1595901364.300552,B308660,-0.01074,0.00439,-0.98907,0.14716,0.0210
1595901364.30434,B308665,-0.01068,0.00446,-0.98907,0.14703,0.0210
1595901364.309991,B308670,-0.01062,0.00452,-0.98907,0.14691,0.0210
1595901364.314564,B308675,-0.01056,0.00458,-0.98907,0.14685,0.0210
1595901364.3193831,B308680,-0.01050,0.00464,-0.98914,0.14673,0.0210
1595901364.3250391,B308685,-0.01044,0.00470,-0.98914,0.14661,0.0210
1595901364.329334,B308690,-0.01038,0.00476,-0.98914,0.14648,0.0210
1595901364.334452,B308695,-0.01031,0.00488,-0.98914,0.14642,0.0210
1595901364.339353,B308700,-0.01025,0.00494,-0.98920,0.14630,0.0210
1595901364.344959,B308705,-0.01019,0.00500,-0.98920,0.14618,0.0210
1595901364.3509738,B308710,-0.01013,0.00507,-0.98920,0.14606,0.0210
1595901364.3547,B308715,-0.01007,0.00513,-0.98920,0.14600,0.0210
1595901364.360548,B308720,-0.01001,0.00525,-0.98926,0.14587,0.0210
1595901364.364846,B308725,-0.00995,0.00531,-0.98926,0.14575,0.0210
1595901364.370181,B308730,-0.00989,0.00537,-0.98926,0.14569,0.0210
1595901364.374759,B308735,-0.00989,0.00549,-0.98926,0.14557,0.0210
1595901364.3794298,B308740,-0.00983,0.00562,-0.98932,0.14551,0.0210
1595901364.386409,B308745,-0.00977,0.00568,-0.98932,0.14545,0.0210
1595901364.389737,B308750,-0.00977,0.00580,-0.98932,0.14532,0.0210
1595901364.395385,B308756,-0.00970,0.00586,-0.98932,0.14526,0.0210
1595901364.401552,B308761,-0.00964,0.00598,-0.98932,0.14520,0.0210
1595901364.4066381,B308767,-0.00964,0.00610,-0.98932,0.14514,0.0210
1595901364.4118981,B308772,-0.00958,0.00616,-0.98938,0.14508,0.0210
1595901364.4179862,B308777,-0.00958,0.00629,-0.98938,0.14502,0.0210
1595901364.422624,B308783,-0.00952,0.00635,-0.98938,0.14496,0.0210
1595901364.429963,B308788,-0.00946,0.00647,-0.98938,0.14490,0.0210
1595901364.432726,B308793,-0.00946,0.00653,-0.98938,0.14484,0.0210
1595901364.438064,B308798,-0.00940,0.00665,-0.98938,0.14478,0.0210
1595901364.444739,B308804,-0.00940,0.00671,-0.98938,0.14471,0.0210
1595901364.448183,B308809,-0.00934,0.00671,-0.98944,0.14465,0.0210
1595901364.4536462,B308814,-0.00934,0.00677,-0.98944,0.14465,0.0210
1595901364.458582,B308819,-0.00928,0.00684,-0.98944,0.14459,0.0210
1595901364.463379,B308824,-0.00928,0.00684,-0.98944,0.14459,0.0210
1595901364.468641,B308829,-0.00922,0.00684,-0.98944,0.14459,0.0210
1595901364.4738681,B308834,-0.00916,0.00684,-0.98944,0.14453,0.0210
1595901364.481028,B308839,-0.00909,0.00684,-0.98944,0.14453,0.0210
1595901364.4836328,B308844,-0.00903,0.00677,-0.98944,0.14447,0.0210
1595901364.488565,B308849,-0.00897,0.00677,-0.98944,0.14441,0.0210
1595901364.4934568,B308854,-0.00885,0.00677,-0.98944,0.14441,0.0210
1595901364.500106,B308859,-0.00873,0.00671,-0.98944,0.14441,0.0210
1595901364.5052009,B308864,-0.00861,0.00671,-0.98944,0.14435,0.0210
1595901364.5091488,B308869,-0.00848,0.00671,-0.98950,0.14429,0.0210
1595901364.5144022,B308875,-0.00818,0.00659,-0.98950,0.14423,0.0210
1595901364.520499,B308880,-0.00800,0.00659,-0.98950,0.14417,0.0210
1595901364.524678,B308885,-0.00787,0.00653,-0.98950,0.14410,0.0210
1595901364.529665,B308890,-0.00769,0.00647,-0.98950,0.14404,0.0210
1595901364.5364711,B308895,-0.00757,0.00641,-0.98950,0.14398,0.0210
1595901364.539389,B308900,-0.00739,0.00635,-0.98956,0.14392,0.0210
1595901364.545138,B308905,-0.00726,0.00623,-0.98956,0.14386,0.0210
1595901364.549485,B308910,-0.00708,0.00616,-0.98956,0.14374,0.0210
1595901364.5543628,B308915,-0.00696,0.00604,-0.98956,0.14368,0.0210
1595901364.560373,B308920,-0.00684,0.00598,-0.98956,0.14362,0.0210
1595901364.564576,B308925,-0.00671,0.00592,-0.98962,0.14355,0.0210
1595901364.5703192,B308930,-0.00659,0.00586,-0.98962,0.14343,0.0210
1595901364.574358,B308935,-0.00647,0.00574,-0.98962,0.14337,0.0210
1595901364.58154,B308940,-0.00635,0.00568,-0.98962,0.14331,0.0210
1595901364.584746,B308945,-0.00629,0.00555,-0.98962,0.14325,0.0210
1595901364.589716,B308950,-0.00623,0.00543,-0.98969,0.14319,0.0210
1595901364.596662,B308956,-0.00616,0.00531,-0.98969,0.14307,0.0210
1595901364.602023,B308961,-0.00610,0.00513,-0.98969,0.14307,0.0210
1595901364.6070778,B308966,-0.00604,0.00494,-0.98969,0.14301,0.0210
1595901364.612513,B308972,-0.00604,0.00470,-0.98969,0.14294,0.0210
1595901364.6168342,B308977,-0.00604,0.00446,-0.98969,0.14288,0.0210
1595901364.6223419,B308983,-0.00604,0.00427,-0.98969,0.14288,0.0210
1595901364.6278322,B308988,-0.00610,0.00397,-0.98969,0.14288,0.0209
1595901364.632353,B308993,-0.00610,0.00372,-0.98975,0.14288,0.0209
1595901364.637683,B308998,-0.00616,0.00348,-0.98975,0.14288,0.0209
1595901364.643353,B309004,-0.00623,0.00317,-0.98969,0.14288,0.0209
1595901364.649985,B309009,-0.00629,0.00293,-0.98969,0.14288,0.0209
1595901364.6534321,B309014,-0.00635,0.00256,-0.98969,0.14294,0.0209
1595901364.6583612,B309019,-0.00641,0.00226,-0.98969,0.14301,0.0209
1595901364.6639009,B309024,-0.00653,0.00201,-0.98969,0.14301,0.0209
1595901364.668818,B309029,-0.00665,0.00171,-0.98969,0.14307,0.0209
1595901364.67443,B309034,-0.00671,0.00140,-0.98969,0.14313,0.0209
1595901364.67841,B309039,-0.00684,0.00104,-0.98969,0.14325,0.0209
1595901364.6835,B309044,-0.00696,0.00067,-0.98962,0.14331,0.0209
1595901364.6899688,B309049,-0.00708,0.00037,-0.98962,0.14343,0.0209
1595901364.693881,B309054,-0.00732,-0.00037,-0.98962,0.14368,0.0209
1595901364.699018,B309059,-0.00751,-0.00079,-0.98956,0.14380,0.0209
1595901364.7049448,B309064,-0.00763,-0.00116,-0.98956,0.14392,0.0209
1595901364.709056,B309069,-0.00781,-0.00153,-0.98950,0.14410,0.0209
1595901364.71429,B309074,-0.00793,-0.00189,-0.98950,0.14423,0.0209
1595901364.719072,B309079,-0.00806,-0.00226,-0.98950,0.14441,0.0209
1595901364.725031,B309084,-0.00818,-0.00262,-0.98944,0.14459,0.0209
1595901364.729701,B309089,-0.00836,-0.00299,-0.98944,0.14484,0.0209
1595901364.7341928,B309094,-0.00848,-0.00336,-0.98938,0.14502,0.0209
1595901364.740839,B309100,-0.00861,-0.00366,-0.98932,0.14526,0.0209
1595901364.747769,B309105,-0.00873,-0.00403,-0.98932,0.14545,0.0209
1595901364.749868,B309110,-0.00891,-0.00439,-0.98926,0.14575,0.0209
1595901364.754318,B309115,-0.00903,-0.00476,-0.98926,0.14600,0.0209
1595901364.760463,B309120,-0.00916,-0.00507,-0.98920,0.14624,0.0209
1595901364.765285,B309125,-0.00928,-0.00543,-0.98914,0.14655,0.0209
1595901364.769911,B309130,-0.00940,-0.00574,-0.98907,0.14685,0.0209
1595901364.775216,B309136,-0.00958,-0.00604,-0.98907,0.14709,0.0209
1595901364.781387,B309141,-0.00970,-0.00629,-0.98901,0.14734,0.0209
1595901364.786433,B309147,-0.00983,-0.00659,-0.98895,0.14771,0.0209
1595901364.791755,B309152,-0.00995,-0.00684,-0.98889,0.14801,0.0209
1595901364.796758,B309157,-0.01007,-0.00708,-0.98889,0.14825,0.0209
1595901364.802351,B309163,-0.01019,-0.00732,-0.98883,0.14856,0.0209
1595901364.8081868,B309168,-0.01031,-0.00751,-0.98877,0.14893,0.0209
1595901364.813581,B309173,-0.01044,-0.00775,-0.98871,0.14923,0.0209
1595901364.820439,B309179,-0.01056,-0.00793,-0.98865,0.14954,0.0209
1595901364.823303,B309184,-0.01068,-0.00818,-0.98859,0.14990,0.0209
1595901364.828557,B309189,-0.01080,-0.00830,-0.98859,0.15021,0.0209
1595901364.8337688,B309194,-0.01093,-0.00848,-0.98853,0.15051,0.0209
1595901364.838851,B309199,-0.01117,-0.00879,-0.98840,0.15118,0.0209
1595901364.844938,B309204,-0.01123,-0.00885,-0.98834,0.15143,0.0209
1595901364.849199,B309210,-0.01135,-0.00897,-0.98828,0.15173,0.0209
1595901364.85422,B309215,-0.01147,-0.00903,-0.98828,0.15204,0.0209
1595901364.859794,B309220,-0.01154,-0.00909,-0.98822,0.15234,0.0209
1595901364.865055,B309226,-0.01160,-0.00916,-0.98816,0.15259,0.0209
1595901364.8708138,B309231,-0.01166,-0.00922,-0.98816,0.15289,0.0209
1595901364.87693,B309237,-0.01172,-0.00934,-0.98810,0.15314,0.0209
1595901364.881685,B309242,-0.01178,-0.00940,-0.98804,0.15338,0.0209
1595901364.888322,B309248,-0.01184,-0.00946,-0.98804,0.15363,0.0209
1595901364.893014,B309253,-0.01190,-0.00952,-0.98798,0.15381,0.0209
1595901364.897968,B309258,-0.01196,-0.00958,-0.98792,0.15405,0.0209
1595901364.904512,B309264,-0.01202,-0.00964,-0.98792,0.15424,0.0209
1595901364.908339,B309269,-0.01208,-0.00970,-0.98792,0.15442,0.0209
1595901364.913289,B309274,-0.01221,-0.00983,-0.98785,0.15460,0.0209
1595901364.919289,B309279,-0.01227,-0.00989,-0.98785,0.15479,0.0209
1595901364.9234161,B309284,-0.01233,-0.00995,-0.98779,0.15491,0.0209
1595901364.928732,B309289,-0.01239,-0.01001,-0.98779,0.15503,0.0209
1595901364.9338539,B309294,-0.01257,-0.01013,-0.98773,0.15527,0.0209
1595901364.938773,B309299,-0.01263,-0.01019,-0.98773,0.15540,0.0209
1595901364.94432,B309305,-0.01270,-0.01025,-0.98773,0.15546,0.0209
1595901364.949128,B309310,-0.01282,-0.01031,-0.98767,0.15558,0.0209
1595901364.955005,B309315,-0.01288,-0.01038,-0.98767,0.15564,0.0209
1595901364.959285,B309320,-0.01300,-0.01044,-0.98767,0.15570,0.0209
1595901364.965051,B309325,-0.01306,-0.01050,-0.98767,0.15582,0.0209
1595901364.969546,B309330,-0.01318,-0.01062,-0.98761,0.15588,0.0209
1595901364.975124,B309336,-0.01331,-0.01074,-0.98761,0.15594,0.0209
1595901364.980989,B309341,-0.01343,-0.01080,-0.98761,0.15601,0.0209
1595901364.987133,B309347,-0.01355,-0.01093,-0.98761,0.15613,0.0209
1595901364.992278,B309352,-0.01361,-0.01111,-0.98755,0.15625,0.0209
1595901364.9966562,B309357,-0.01373,-0.01123,-0.98755,0.15637,0.0209
1595901365.001995,B309363,-0.01385,-0.01147,-0.98755,0.15649,0.0209
1595901365.00756,B309368,-0.01398,-0.01166,-0.98749,0.15662,0.0209
1595901365.012337,B309373,-0.01410,-0.01184,-0.98749,0.15674,0.0209
1595901365.0177221,B309378,-0.01416,-0.01196,-0.98743,0.15686,0.0209
1595901365.0247328,B309383,-0.01428,-0.01208,-0.98743,0.15704,0.0209
1595901365.0281768,B309389,-0.01428,-0.01221,-0.98737,0.15723,0.0209
1595901365.0335202,B309394,-0.01434,-0.01227,-0.98737,0.15741,0.0209
1595901365.038718,B309399,-0.01440,-0.01233,-0.98730,0.15759,0.0209
1595901365.046222,B309404,-0.01440,-0.01233,-0.98730,0.15778,0.0209
1595901365.0492532,B309409,-0.01440,-0.01233,-0.98724,0.15796,0.0209
1595901365.054131,B309414,-0.01428,-0.01233,-0.98718,0.15839,0.0209
1595901365.0589418,B309420,-0.01428,-0.01233,-0.98718,0.15857,0.0209
1595901365.0643241,B309425,-0.01422,-0.01227,-0.98712,0.15875,0.0209
1595901365.069688,B309430,-0.01416,-0.01227,-0.98712,0.15894,0.0209
1595901365.075129,B309435,-0.01410,-0.01227,-0.98706,0.15912,0.0209
1595901365.080599,B309440,-0.01404,-0.01227,-0.98706,0.15930,0.0209
1595901365.085183,B309445,-0.01398,-0.01233,-0.98700,0.15948,0.0209
1595901365.089736,B309450,-0.01392,-0.01233,-0.98700,0.15973,0.0209
1595901365.096548,B309456,-0.01385,-0.01239,-0.98694,0.15991,0.0209
1595901365.1016908,B309461,-0.01379,-0.01251,-0.98694,0.16010,0.0209
1595901365.106176,B309467,-0.01373,-0.01257,-0.98688,0.16028,0.0209
