eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1596007495.9854631,"{'circle_3d': {'center': [4.681678978948658, 2.5165140473946783, 75.99129501638592], 'normal': [-0.13073698481996068, 0.5519319582443358, -0.8235769267462258], 'radius': 3.8935629917539445}, 'confidence': 0.2422643995385514, 'timestamp': 16215.923185, 'diameter_3d': 7.787125983507889, 'ellipse': {'center': [198.40470682839774, 139.80868105514207], 'axes': [51.60790741780071, 63.69769581718358], 'angle': -81.88396783399746}, 'location': [198.40470682839774, 139.80868105514207], 'diameter': 63.69769581718358, 'sphere': {'center': [6.250522796788187, -4.106669451537354, 85.87421813734063], 'radius': 12.0}, 'projected_sphere': {'center': [205.12791170698964, 90.35041348637299], 'axes': [173.2766867955883, 173.2766867955883], 'angle': 90.0}, 'model_confidence': 0.9076083527615242, 'model_id': 39, 'model_birth_timestamp': 16176.10626, 'theta': 2.155475597740561, 'phi': -1.728225621827435, 'norm_pos': [0.6200147088387429, 0.41746382893690803], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007495.992883,"{'circle_3d': {'center': [3.243777591208734, 2.6288356512609212, 76.40888907391641], 'normal': [-0.2505621004649545, 0.5612920918998565, -0.7887774219520187], 'radius': 3.885718433876834}, 'confidence': 0.2540016416413791, 'timestamp': 16215.931585, 'diameter_3d': 7.771436867753668, 'ellipse': {'center': [186.66373680744525, 140.6412821503141], 'axes': [49.17489930084974, 63.17478408852099], 'angle': -69.62795008324075}, 'location': [186.66373680744525, 140.6412821503141], 'diameter': 63.17478408852099, 'sphere': {'center': [6.250522796788187, -4.106669451537354, 85.87421813734063], 'radius': 12.0}, 'projected_sphere': {'center': [205.12791170698964, 90.35041348637299], 'axes': [173.2766867955883, 173.2766867955883], 'angle': 90.0}, 'model_confidence': 0.9076083527615242, 'model_id': 39, 'model_birth_timestamp': 16176.10626, 'theta': 2.166742519930136, 'phi': -1.8783741130675697, 'norm_pos': [0.5833241775232664, 0.4139946577070245], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007496.000929,"{'circle_3d': {'center': [3.030201299516703, 2.4263421386678905, 76.3374844713282], 'normal': [-0.26836012477262366, 0.5444176325171038, -0.7947278055010366], 'radius': 3.9210674683507802}, 'confidence': 0.25600576516183343, 'timestamp': 16215.939985, 'diameter_3d': 7.8421349367015605, 'ellipse': {'center': [184.98392901364772, 139.01707809225428], 'axes': [50.18333442056799, 63.79969068943166], 'angle': -67.33331983452776}, 'location': [184.98392901364772, 139.01707809225428], 'diameter': 63.79969068943166, 'sphere': {'center': [6.250522796788187, -4.106669451537354, 85.87421813734063], 'radius': 12.0}, 'projected_sphere': {'center': [205.12791170698964, 90.35041348637299], 'axes': [173.2766867955883, 173.2766867955883], 'angle': 90.0}, 'model_confidence': 0.9076083527615242, 'model_id': 39, 'model_birth_timestamp': 16176.10626, 'theta': 2.146491010363836, 'phi': -1.896449745024328, 'norm_pos': [0.5780747781676492, 0.42076217461560717], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007496.0097458,"{'circle_3d': {'center': [2.9330913717498794, 2.3452746446363797, 76.31560599330962], 'normal': [-0.2764526187531922, 0.5376620080144777, -0.7965510120025846], 'radius': 3.8999103708224725}, 'confidence': 0.21228906644044285, 'timestamp': 16215.948385, 'diameter_3d': 7.799820741644945, 'ellipse': {'center': [184.20854352420236, 138.3775006119703], 'axes': [50.0924483381214, 63.469008878920334], 'angle': -66.29610089703746}, 'location': [184.20854352420236, 138.3775006119703], 'diameter': 63.469008878920334, 'sphere': {'center': [6.250522796788187, -4.106669451537354, 85.87421813734063], 'radius': 12.0}, 'projected_sphere': {'center': [205.12791170698964, 90.35041348637299], 'axes': [173.2766867955883, 173.2766867955883], 'angle': 90.0}, 'model_confidence': 0.9076083527615242, 'model_id': 39, 'model_birth_timestamp': 16176.10626, 'theta': 2.138458085852284, 'phi': -1.904851415527044, 'norm_pos': [0.5756516985131324, 0.42342708078345703], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007496.016873,"{'circle_3d': {'center': [3.2951168223151552, 1.6324342571198711, 75.75847475648493], 'normal': [-0.24628383120608596, 0.4782586423881021, -0.8429786150713087], 'radius': 3.903391372582664}, 'confidence': 0.19950091465759318, 'timestamp': 16215.956785, 'diameter_3d': 7.806782745165328, 'ellipse': {'center': [187.3296284272364, 132.70586537450154], 'axes': [53.86191996732638, 63.98968429168677], 'angle': -67.09126584012368}, 'location': [187.3296284272364, 132.70586537450154], 'diameter': 63.98968429168677, 'sphere': {'center': [6.250522796788187, -4.106669451537354, 85.87421813734063], 'radius': 12.0}, 'projected_sphere': {'center': [205.12791170698964, 90.35041348637299], 'axes': [173.2766867955883, 173.2766867955883], 'angle': 90.0}, 'model_confidence': 0.9076083527615242, 'model_id': 39, 'model_birth_timestamp': 16176.10626, 'theta': 2.0694671378394975, 'phi': -1.8550441562441913, 'norm_pos': [0.5854050888351138, 0.44705889427291023], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007496.025074,"{'circle_3d': {'center': [3.157363617380674, 1.6854955835258183, 75.83015568744325], 'normal': [-0.2577632649506261, 0.48268041958859786, -0.8370052041581154], 'radius': 3.9053202926087414}, 'confidence': 0.2651933490092696, 'timestamp': 16215.965185, 'diameter_3d': 7.810640585217483, 'ellipse': {'center': [186.19072053428937, 133.12694965875164], 'axes': [53.43546957398507, 63.95741615169839], 'angle': -66.00667054958014}, 'location': [186.19072053428937, 133.12694965875164], 'diameter': 63.95741615169839, 'sphere': {'center': [6.250522796788187, -4.106669451537354, 85.87421813734063], 'radius': 12.0}, 'projected_sphere': {'center': [205.12791170698964, 90.35041348637299], 'axes': [173.2766867955883, 173.2766867955883], 'angle': 90.0}, 'model_confidence': 0.9076083527615242, 'model_id': 39, 'model_birth_timestamp': 16176.10626, 'theta': 2.0745090175724292, 'phi': -1.869538844534876, 'norm_pos': [0.5818460016696543, 0.44530437642186815], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007496.033175,"{'circle_3d': {'center': [3.1425848873323647, 1.5721771451730806, 75.7701880858217], 'normal': [-0.25899482578798516, 0.47323721639253624, -0.8420025042932444], 'radius': 3.922845793321322}, 'confidence': 0.20932492208826647, 'timestamp': 16215.973585, 'diameter_3d': 7.845691586642644, 'ellipse': {'center': [186.09740351060313, 132.21188162071843], 'axes': [54.09850307287652, 64.29263141888421], 'angle': -65.45316042866676}, 'location': [186.09740351060313, 132.21188162071843], 'diameter': 64.29263141888421, 'sphere': {'center': [6.250522796788187, -4.106669451537354, 85.87421813734063], 'radius': 12.0}, 'projected_sphere': {'center': [205.12791170698964, 90.35041348637299], 'axes': [173.2766867955883, 173.2766867955883], 'angle': 90.0}, 'model_confidence': 0.9076083527615242, 'model_id': 39, 'model_birth_timestamp': 16176.10626, 'theta': 2.0637582434960433, 'phi': -1.8692053501136707, 'norm_pos': [0.5815543859706348, 0.4491171599136732], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007496.040617,"{'circle_3d': {'center': [3.1094808261389844, 2.4987206061711715, 76.36092861561653], 'normal': [-0.2617534975541001, 0.5504491714757103, -0.7927741268103417], 'radius': 3.9096291312201976}, 'confidence': 0.2515956616209777, 'timestamp': 16215.981985, 'diameter_3d': 7.819258262440395, 'ellipse': {'center': [185.60911599979136, 139.59780656105298], 'axes': [49.85045516922407, 63.5975123038319], 'angle': -68.18736050310612}, 'location': [185.60911599979136, 139.59780656105298], 'diameter': 63.5975123038319, 'sphere': {'center': [6.250522796788187, -4.106669451537354, 85.87421813734063], 'radius': 12.0}, 'projected_sphere': {'center': [205.12791170698964, 90.35041348637299], 'axes': [173.2766867955883, 173.2766867955883], 'angle': 90.0}, 'model_confidence': 0.9076083527615242, 'model_id': 39, 'model_birth_timestamp': 16176.10626, 'theta': 2.1536984838250604, 'phi': -1.8897008971329703, 'norm_pos': [0.580028487499348, 0.4183424726622793], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007496.0502021,"{'circle_3d': {'center': [3.0078466653293425, 2.4270499681416995, 76.34554760828067], 'normal': [-0.2702230109549037, 0.5444766183065878, -0.7940558774216638], 'radius': 3.9195960610349747}, 'confidence': 0.27293038466315306, 'timestamp': 16215.990385, 'diameter_3d': 7.839192122069949, 'ellipse': {'center': [184.80144496005, 139.0219873270492], 'axes': [50.116362632518594, 63.76836613794434], 'angle': -67.15374639956582}, 'location': [184.80144496005, 139.0219873270492], 'diameter': 63.76836613794434, 'sphere': {'center': [6.250522796788187, -4.106669451537354, 85.87421813734063], 'radius': 12.0}, 'projected_sphere': {'center': [205.12791170698964, 90.35041348637299], 'axes': [173.2766867955883, 173.2766867955883], 'angle': 90.0}, 'model_confidence': 0.9076083527615242, 'model_id': 39, 'model_birth_timestamp': 16176.10626, 'theta': 2.1465613324067174, 'phi': -1.898810264091204, 'norm_pos': [0.5775045155001562, 0.42074171947062833], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007496.060909,"{'circle_3d': {'center': [4.676638241985577, 2.5304612571441583, 76.00145847430666], 'normal': [-0.13115704623355076, 0.5530942257234592, -0.8227299719194976], 'radius': 3.9265386177571635}, 'confidence': 0.262232349898355, 'timestamp': 16215.998785, 'diameter_3d': 7.853077235514327, 'ellipse': {'center': [198.36244933654436, 139.90695879769407], 'axes': [51.977112028374506, 64.22901431824349], 'angle': -81.8493215685834}, 'location': [198.36244933654436, 139.90695879769407], 'diameter': 64.22901431824349, 'sphere': {'center': [6.250522796788187, -4.106669451537354, 85.87421813734063], 'radius': 12.0}, 'projected_sphere': {'center': [205.12791170698964, 90.35041348637299], 'axes': [173.2766867955883, 173.2766867955883], 'angle': 90.0}, 'model_confidence': 0.9076083527615242, 'model_id': 39, 'model_birth_timestamp': 16176.10626, 'theta': 2.156870033030565, 'phi': -1.728882973790871, 'norm_pos': [0.6198826541767011, 0.41705433834294137], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007496.06848,"{'circle_3d': {'center': [3.4118325920472428, 1.495159086209311, 75.64869345861658], 'normal': [-0.23655751706174546, 0.46681904481222236, -0.8521270565603386], 'radius': 3.944171028976874}, 'confidence': 0.25972772465551774, 'timestamp': 16216.007185, 'diameter_3d': 7.888342057953748, 'ellipse': {'center': [188.32344996789527, 131.59219475833288], 'axes': [55.15836384682591, 64.75372061484667], 'angle': -67.72430154164422}, 'location': [188.32344996789527, 131.59219475833288], 'diameter': 64.75372061484667, 'sphere': {'center': [6.250522796788187, -4.106669451537354, 85.87421813734063], 'radius': 12.0}, 'projected_sphere': {'center': [205.12791170698964, 90.35041348637299], 'axes': [173.2766867955883, 173.2766867955883], 'angle': 90.0}, 'model_confidence': 0.9076083527615242, 'model_id': 39, 'model_birth_timestamp': 16176.10626, 'theta': 2.056486745946543, 'phi': -1.8415858038551725, 'norm_pos': [0.5885107811496727, 0.45169918850694635], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
