imu_packets,1265
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596007242.140426,B468096,0.01019,0.03479,-0.98938,0.14087,0.0156
1596007242.145674,B468101,0.01025,0.03479,-0.98938,0.14087,0.0156
1596007242.151226,B468106,0.01031,0.03479,-0.98938,0.14093,0.0156
1596007242.156256,B468111,0.01031,0.03479,-0.98938,0.14093,0.0156
1596007242.160943,B468116,0.01031,0.03485,-0.98938,0.14093,0.0156
1596007242.166508,B468121,0.01038,0.03485,-0.98932,0.14099,0.0156
1596007242.171742,B468126,0.01038,0.03485,-0.98932,0.14099,0.0156
1596007242.17776,B468131,0.01038,0.03485,-0.98932,0.14099,0.0156
1596007242.181086,B468136,0.01044,0.03485,-0.98932,0.14105,0.0156
1596007242.186663,B468141,0.01044,0.03491,-0.98932,0.14111,0.0156
1596007242.192565,B468146,0.01050,0.03491,-0.98932,0.14111,0.0156
1596007242.1970508,B468151,0.01050,0.03497,-0.98932,0.14117,0.0156
1596007242.202115,B468156,0.01056,0.03497,-0.98932,0.14124,0.0156
1596007242.206516,B468162,0.01056,0.03503,-0.98932,0.14124,0.0156
1596007242.211772,B468167,0.01062,0.03503,-0.98932,0.14130,0.0156
1596007242.2164721,B468172,0.01068,0.03503,-0.98926,0.14136,0.0156
1596007242.222189,B468177,0.01068,0.03510,-0.98926,0.14136,0.0156
1596007242.227038,B468182,0.01074,0.03510,-0.98926,0.14142,0.0156
1596007242.231852,B468187,0.01074,0.03510,-0.98926,0.14142,0.0156
1596007242.236918,B468192,0.01074,0.03503,-0.98926,0.14148,0.0156
1596007242.242569,B468198,0.01080,0.03503,-0.98926,0.14148,0.0156
1596007242.248061,B468203,0.01080,0.03503,-0.98926,0.14154,0.0156
1596007242.253462,B468209,0.01080,0.03503,-0.98926,0.14154,0.0156
1596007242.2593448,B468214,0.01080,0.03503,-0.98926,0.14154,0.0156
1596007242.264224,B468219,0.01086,0.03497,-0.98926,0.14160,0.0156
1596007242.270019,B468224,0.01086,0.03491,-0.98926,0.14160,0.0156
1596007242.2749372,B468229,0.01086,0.03491,-0.98926,0.14166,0.0156
1596007242.280234,B468235,0.01086,0.03491,-0.98926,0.14166,0.0156
1596007242.284384,B468240,0.01086,0.03485,-0.98926,0.14172,0.0156
1596007242.292594,B468245,0.01086,0.03485,-0.98926,0.14172,0.0156
1596007242.295439,B468250,0.01086,0.03479,-0.98926,0.14172,0.0156
1596007242.301504,B468255,0.01086,0.03479,-0.98926,0.14172,0.0156
1596007242.305888,B468260,0.01086,0.03479,-0.98926,0.14172,0.0156
1596007242.310921,B468265,0.01086,0.03473,-0.98926,0.14172,0.0156
1596007242.317815,B468270,0.01086,0.03473,-0.98926,0.14172,0.0156
1596007242.321266,B468276,0.01086,0.03479,-0.98926,0.14178,0.0156
1596007242.325572,B468281,0.01086,0.03479,-0.98926,0.14178,0.0156
1596007242.330543,B468286,0.01093,0.03479,-0.98920,0.14178,0.0156
1596007242.3357382,B468291,0.01093,0.03485,-0.98920,0.14178,0.0156
1596007242.342041,B468296,0.01099,0.03485,-0.98920,0.14185,0.0156
1596007242.345885,B468301,0.01099,0.03491,-0.98920,0.14185,0.0156
1596007242.3514318,B468306,0.01105,0.03491,-0.98920,0.14185,0.0156
1596007242.357195,B468311,0.01105,0.03497,-0.98920,0.14191,0.0156
1596007242.362585,B468316,0.01105,0.03503,-0.98920,0.14191,0.0156
1596007242.3660219,B468321,0.01111,0.03510,-0.98920,0.14191,0.0156
1596007242.3711748,B468326,0.01111,0.03516,-0.98920,0.14191,0.0156
1596007242.3781528,B468332,0.01117,0.03516,-0.98920,0.14191,0.0156
1596007242.3825521,B468338,0.01123,0.03522,-0.98920,0.14197,0.0156
1596007242.38889,B468343,0.01123,0.03528,-0.98920,0.14197,0.0156
1596007242.3934941,B468348,0.01129,0.03528,-0.98920,0.14197,0.0156
1596007242.398592,B468354,0.01129,0.03534,-0.98920,0.14197,0.0156
1596007242.404407,B468359,0.01135,0.03540,-0.98920,0.14197,0.0156
1596007242.410018,B468365,0.01135,0.03546,-0.98920,0.14197,0.0156
1596007242.4145138,B468370,0.01141,0.03552,-0.98920,0.14197,0.0156
1596007242.421265,B468375,0.01141,0.03552,-0.98914,0.14197,0.0156
1596007242.425961,B468380,0.01141,0.03558,-0.98914,0.14197,0.0156
1596007242.429962,B468385,0.01141,0.03564,-0.98914,0.14197,0.0156
1596007242.4349408,B468390,0.01141,0.03577,-0.98914,0.14197,0.0156
1596007242.4411259,B468395,0.01147,0.03583,-0.98914,0.14197,0.0156
1596007242.446382,B468401,0.01147,0.03589,-0.98914,0.14197,0.0156
1596007242.4502249,B468406,0.01147,0.03601,-0.98914,0.14197,0.0156
1596007242.455801,B468411,0.01147,0.03607,-0.98914,0.14191,0.0156
1596007242.460421,B468416,0.01141,0.03607,-0.98914,0.14185,0.0156
1596007242.465732,B468421,0.01141,0.03607,-0.98920,0.14178,0.0156
1596007242.4708638,B468426,0.01129,0.03601,-0.98920,0.14154,0.0156
