eye_packets,778
norm_X,norm_Y,phi,theta,confidence,timestamp
1594971405.152199,"{'circle_3d': {'center': [-1.944927860741879, 4.480159927321555, 63.51868575526212], 'normal': [-0.15215621095445872, 0.6303574294154266, -0.7612476592074078], 'radius': 2.1438306261085875}, 'confidence': 0.9074411889631174, 'timestamp': 199126.777256, 'diameter_3d': 4.287661252217175, 'ellipse': {'center': [141.08848674168516, 163.41231198762074], 'axes': [29.815647069251174, 41.864612000709705], 'angle': -75.71963924968047}, 'location': [141.08848674168516, 163.41231198762074], 'diameter': 41.864612000709705, 'sphere': {'center': [-0.11905332928837432, -3.0841292256635637, 72.65365766575101], 'radius': 12.0}, 'projected_sphere': {'center': [158.98404200792788, 93.6811582328249], 'axes': [204.80730740985726, 204.80730740985726], 'angle': 90.0}, 'model_confidence': 0.7700302607201448, 'model_id': 1, 'model_birth_timestamp': 199055.923256, 'theta': 2.252809876267692, 'phi': -1.7680740094518577, 'norm_pos': [0.44090152106776614, 0.3191153667182469], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971405.16004,"{'circle_3d': {'center': [-1.9645641184610296, 4.480851001617344, 63.52320509822205], 'normal': [-0.15379256576438793, 0.6304150189400757, -0.7608710472940803], 'radius': 2.134837447226234}, 'confidence': 0.9325458295971922, 'timestamp': 199126.785656, 'diameter_3d': 4.269674894452468, 'ellipse': {'center': [140.8982930306445, 163.41882079046044], 'axes': [29.668240048772045, 41.68600927395651], 'angle': -75.57533154371613}, 'location': [140.8982930306445, 163.41882079046044], 'diameter': 41.68600927395651, 'sphere': {'center': [-0.11905332928837432, -3.0841292256635637, 72.65365766575101], 'radius': 12.0}, 'projected_sphere': {'center': [158.98404200792788, 93.6811582328249], 'axes': [204.80730740985726, 204.80730740985726], 'angle': 90.0}, 'model_confidence': 0.7698690619886261, 'model_id': 1, 'model_birth_timestamp': 199055.923256, 'theta': 2.2528840626461726, 'phi': -1.7702362191607686, 'norm_pos': [0.4403071657207641, 0.3190882467064148], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971405.169211,"{'circle_3d': {'center': [-2.04634579985141, 4.565029988427215, 63.610654456064466], 'normal': [-0.16060770588025297, 0.6374299345075648, -0.7535836008072122], 'radius': 2.130143332262565}, 'confidence': 0.9283485035438832, 'timestamp': 199126.794056, 'diameter_3d': 4.26028666452513, 'ellipse': {'center': [140.1292072428762, 164.1818452526601], 'axes': [29.189652940484155, 41.53751493003323], 'angle': -75.14347639337414}, 'location': [140.1292072428762, 164.1818452526601], 'diameter': 41.53751493003323, 'sphere': {'center': [-0.11905332928837432, -3.0841292256635637, 72.65365766575101], 'radius': 12.0}, 'projected_sphere': {'center': [158.98404200792788, 93.6811582328249], 'axes': [204.80730740985726, 204.80730740985726], 'angle': 90.0}, 'model_confidence': 0.7693305763520453, 'model_id': 1, 'model_birth_timestamp': 199055.923256, 'theta': 2.2619544259327036, 'phi': -1.7807798954914094, 'norm_pos': [0.4379037726339881, 0.31590897811391616], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971405.176085,"{'circle_3d': {'center': [-2.1673819093100133, 4.731854619783883, 63.781524519997895], 'normal': [-0.17069404833513657, 0.6513319871206206, -0.7393444288127597], 'radius': 2.153757417687944}, 'confidence': 0.962800197933571, 'timestamp': 199126.802456, 'diameter_3d': 4.307514835375888, 'ellipse': {'center': [139.00993554665007, 165.68003166651195], 'axes': [28.704047657800707, 41.88635758037252], 'angle': -74.61351531714884}, 'location': [139.00993554665007, 165.68003166651195], 'diameter': 41.88635758037252, 'sphere': {'center': [-0.11905332928837432, -3.0841292256635637, 72.65365766575101], 'radius': 12.0}, 'projected_sphere': {'center': [158.98404200792788, 93.6811582328249], 'axes': [204.80730740985726, 204.80730740985726], 'angle': 90.0}, 'model_confidence': 0.7678919978484466, 'model_id': 1, 'model_birth_timestamp': 199055.923256, 'theta': 2.280134846640766, 'phi': -1.7976929015321579, 'norm_pos': [0.43440604858328147, 0.30966653472286687], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971405.1843069,"{'circle_3d': {'center': [-2.3609438194963497, 4.988572611850962, 64.06265003727665], 'normal': [-0.1868242075173313, 0.6727251531262106, -0.7159173023728633], 'radius': 2.161744714007155}, 'confidence': 0.6085239219325592, 'timestamp': 199126.810856, 'diameter_3d': 4.32348942801431, 'ellipse': {'center': [137.23251167060357, 167.9661504778885], 'axes': [27.488694526734346, 41.85832521377439], 'angle': -73.80135790130579}, 'location': [137.23251167060357, 167.9661504778885], 'diameter': 41.85832521377439, 'sphere': {'center': [-0.11905332928837432, -3.0841292256635637, 72.65365766575101], 'radius': 12.0}, 'projected_sphere': {'center': [158.98404200792788, 93.6811582328249], 'axes': [204.80730740985726, 204.80730740985726], 'angle': 90.0}, 'model_confidence': 0.766932469852788, 'model_id': 1, 'model_birth_timestamp': 199055.923256, 'theta': 2.3086821505028787, 'phi': -1.8260613327048025, 'norm_pos': [0.4288515989706362, 0.30014103967546457], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971405.192537,"{'circle_3d': {'center': [-2.332130816136733, 4.920865934245873, 63.992113893014455], 'normal': [-0.1844231239040299, 0.667082929992453, -0.7217953143947132], 'radius': 2.1592732420805296}, 'confidence': 0.8909495275199008, 'timestamp': 199126.819256, 'diameter_3d': 4.318546484161059, 'ellipse': {'center': [137.48638852929093, 167.36269727484068], 'axes': [27.785741836015557, 41.85633059552521], 'angle': -73.85682188905233}, 'location': [137.48638852929093, 167.36269727484068], 'diameter': 41.85633059552521, 'sphere': {'center': [-0.11905332928837432, -3.0841292256635637, 72.65365766575101], 'radius': 12.0}, 'projected_sphere': {'center': [158.98404200792788, 93.6811582328249], 'axes': [204.80730740985726, 204.80730740985726], 'angle': 90.0}, 'model_confidence': 0.7658999425616986, 'model_id': 1, 'model_birth_timestamp': 199055.923256, 'theta': 2.301082598460254, 'phi': -1.8209504739060567, 'norm_pos': [0.4296449641540342, 0.30265542802149714], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971405.200141,"{'circle_3d': {'center': [-2.3628716636278826, 4.957907783581772, 64.03443960235279], 'normal': [-0.18698486119495902, 0.6701697507704446, -0.7182681719498518], 'radius': 2.144729510692618}, 'confidence': 0.996863127906401, 'timestamp': 199126.827656, 'diameter_3d': 4.289459021385236, 'ellipse': {'center': [137.2030237898448, 167.69500437494972], 'axes': [27.401717866327495, 41.546933157306725], 'angle': -73.7243949704593}, 'location': [137.2030237898448, 167.69500437494972], 'diameter': 41.546933157306725, 'sphere': {'center': [-0.11905332928837432, -3.0841292256635637, 72.65365766575101], 'radius': 12.0}, 'projected_sphere': {'center': [158.98404200792788, 93.6811582328249], 'axes': [204.80730740985726, 204.80730740985726], 'angle': 90.0}, 'model_confidence': 0.7653003097980338, 'model_id': 1, 'model_birth_timestamp': 199055.923256, 'theta': 2.3052338011933156, 'phi': -1.8254709980931294, 'norm_pos': [0.428759449343265, 0.30127081510437614], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971405.208242,"{'circle_3d': {'center': [-2.355817405274741, 4.9394395367021, 64.01541532231292], 'normal': [-0.18639700633219722, 0.6686307301971386, -0.7198535286198409], 'radius': 2.1239229331298684}, 'confidence': 0.9142073908262607, 'timestamp': 199126.836056, 'diameter_3d': 4.247845866259737, 'ellipse': {'center': [137.26303170082008, 167.53601341474473], 'axes': [27.222725974964128, 41.155837908841875], 'angle': -73.73379906096332}, 'location': [137.26303170082008, 167.53601341474473], 'diameter': 41.155837908841875, 'sphere': {'center': [-0.11905332928837432, -3.0841292256635637, 72.65365766575101], 'radius': 12.0}, 'projected_sphere': {'center': [158.98404200792788, 93.6811582328249], 'axes': [204.80730740985726, 204.80730740985726], 'angle': 90.0}, 'model_confidence': 0.7651438077945882, 'model_id': 1, 'model_birth_timestamp': 199055.923256, 'theta': 2.303162166431972, 'phi': -1.8241688182777043, 'norm_pos': [0.42894697406506277, 0.3019332774385636], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971405.216491,"{'circle_3d': {'center': [-2.347612337475115, 4.931758030584252, 64.00616807384321], 'normal': [-0.18571325068222838, 0.667990604687318, -0.7206241326589826], 'radius': 2.1328817495440178}, 'confidence': 0.9664459057682779, 'timestamp': 199126.844456, 'diameter_3d': 4.2657634990880355, 'ellipse': {'center': [137.3397382733038, 167.46573197341283], 'axes': [27.380493568149692, 41.335460812538024], 'angle': -73.7737155350185}, 'location': [137.3397382733038, 167.46573197341283], 'diameter': 41.335460812538024, 'sphere': {'center': [-0.11905332928837432, -3.0841292256635637, 72.65365766575101], 'radius': 12.0}, 'projected_sphere': {'center': [158.98404200792788, 93.6811582328249], 'axes': [204.80730740985726, 204.80730740985726], 'angle': 90.0}, 'model_confidence': 0.7646424536289498, 'model_id': 1, 'model_birth_timestamp': 199055.923256, 'theta': 2.3023016464390262, 'phi': -1.8230197621981057, 'norm_pos': [0.42918668210407435, 0.3022261167774466], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971405.2240078,"{'circle_3d': {'center': [-2.3436799455725517, 4.9367440954112745, 64.00977962488359], 'normal': [-0.18538555135701476, 0.6684061100895697, -0.7203231700722847], 'radius': 2.1355515042069455}, 'confidence': 0.9341588944207638, 'timestamp': 199126.852856, 'diameter_3d': 4.271103008413891, 'ellipse': {'center': [137.3791106724281, 167.51057876430858], 'axes': [27.398446091944276, 41.384887279796864], 'angle': -73.81099372046987}, 'location': [137.3791106724281, 167.51057876430858], 'diameter': 41.384887279796864, 'sphere': {'center': [-0.11905332928837432, -3.0841292256635637, 72.65365766575101], 'radius': 12.0}, 'projected_sphere': {'center': [158.98404200792788, 93.6811582328249], 'axes': [204.80730740985726, 204.80730740985726], 'angle': 90.0}, 'model_confidence': 0.7642345681173279, 'model_id': 1, 'model_birth_timestamp': 199055.923256, 'theta': 2.3028601341014454, 'phi': -1.8226941040698867, 'norm_pos': [0.42930972085133784, 0.3020392551487142], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971405.236043,"{'circle_3d': {'center': [-2.352522713604206, 4.945459654851945, 64.02015797447717], 'normal': [-0.18612244869298597, 0.6691324067096256, -0.7194583076061539], 'radius': 2.1275526977498767}, 'confidence': 0.8609703852446113, 'timestamp': 199126.861256, 'diameter_3d': 4.255105395499753, 'ellipse': {'center': [137.29670739196823, 167.5897708670919], 'axes': [27.247809555342737, 41.22315353571952], 'angle': -73.76886210656721}, 'location': [137.29670739196823, 167.5897708670919], 'diameter': 41.22315353571952, 'sphere': {'center': [-0.11905332928837432, -3.0841292256635637, 72.65365766575101], 'radius': 12.0}, 'projected_sphere': {'center': [158.98404200792788, 93.6811582328249], 'axes': [204.80730740985726, 204.80730740985726], 'angle': 90.0}, 'model_confidence': 0.7640129778248239, 'model_id': 1, 'model_birth_timestamp': 199055.923256, 'theta': 2.3038370352460746, 'phi': -1.823944471766143, 'norm_pos': [0.42905221059990073, 0.30170928805378383], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
