#NEXT_T7_EW_PS_B1_C2_S5_0206094915
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
988.7247,-0.1124851,0.09799664,0.0476722,0.8558252,0.5537412,1.766799,0.009663378,-0.01493641,0.9998417,-0.6894288,0.6894293,10,DwellButton,5.748559,
988.742,-0.1125644,0.098044,0.04775101,0.8568741,0.5701941,1.768926,0.009950488,-0.01495472,0.9998387,-0.6894288,0.6894293,10,MixedRealityCamera,5.759902,
988.7588,-0.1126135,0.09809823,0.04778523,0.8147907,0.5842506,1.771461,0.01019589,-0.0142203,0.9998469,-0.6894288,0.6894293,10,MixedRealityCamera,5.738082,
988.7751,-0.1127076,0.09810867,0.04785712,0.8174117,0.5900725,1.785997,0.01029748,-0.01426604,0.9998452,-0.6894288,0.6894293,10,MixedRealityCamera,5.743579,
988.7916,-0.1126798,0.09818505,0.04790043,0.7872235,0.5621061,1.792552,0.009809519,-0.01373921,0.9998575,-0.6894288,0.6894293,10,MixedRealityCamera,5.702208,
988.8084,-0.1127567,0.09827956,0.04793416,0.7798601,0.55826,1.767042,0.009742419,-0.01361071,0.9998599,-0.6894288,0.6894293,10,MixedRealityCamera,5.69354,
988.8245,-0.1128247,0.0982774,0.04802862,0.7643424,0.5455238,1.764156,0.009520195,-0.01333989,0.9998657,-0.6894288,0.6894293,10,MixedRealityCamera,5.673263,
988.8421,-0.1129255,0.09832915,0.04806402,0.729736,0.548157,1.687661,0.009566223,-0.01273595,0.9998732,-0.6894288,0.6894293,10,MixedRealityCamera,5.649168,
988.8581,-0.113004,0.09836489,0.04817403,0.6944546,0.5556979,1.639792,0.009697895,-0.01212022,0.9998795,-0.6894288,0.6894293,10,MixedRealityCamera,5.628209,
988.8744,-0.1129941,0.09844448,0.04819561,0.7090809,0.5690482,1.650085,0.009930841,-0.01237548,0.9998741,-0.6894288,0.6894293,10,MixedRealityCamera,5.647745,
988.8914,-0.1130413,0.09841744,0.04825069,0.7274503,0.5860274,1.69244,0.01022711,-0.01269606,0.9998671,-0.6894288,0.6894293,10,MixedRealityCamera,5.67271,
988.9082,-0.1130113,0.09844213,0.0482881,0.7315301,0.6051577,1.72727,0.01056094,-0.01276726,0.9998627,-0.6894288,0.6894293,10,MixedRealityCamera,5.688822,
988.9249,-0.1130576,0.09845524,0.04836118,0.7169574,0.6535347,1.738382,0.01140519,-0.01251294,0.9998567,-0.6894288,0.6894293,10,MixedRealityCamera,5.711584,
988.9423,-0.1130025,0.09852982,0.04843786,0.6971571,0.6731009,1.749084,0.01174669,-0.01216739,0.9998569,-0.6894288,0.6894293,10,MixedRealityCamera,5.710932,
988.9582,-0.113067,0.09856579,0.04851412,0.6733902,0.6687695,1.764789,0.01167116,-0.0117526,0.9998628,-0.6894288,0.6894293,10,MixedRealityCamera,5.690475,
988.9738,-0.1131456,0.09858681,0.04858146,0.664414,0.6495638,1.777136,0.01133602,-0.01159595,0.9998685,-0.6894288,0.6894293,10,MixedRealityCamera,5.670291,
988.9916,-0.1132455,0.09862684,0.04861682,0.672914,0.601975,1.769869,0.01050553,-0.0117443,0.9998758,-0.6894288,0.6894293,10,MixedRealityCamera,5.642745,
989.0081,-0.1133667,0.09871961,0.04864705,0.6640101,0.5683274,1.749924,0.009918356,-0.0115889,0.9998837,-0.6894288,0.6894293,10,MixedRealityCamera,5.612203,
989.0248,-0.1134461,0.09879869,0.04866545,0.6492914,0.5592043,1.728799,0.009759175,-0.01133203,0.9998882,-0.6894288,0.6894293,10,MixedRealityCamera,5.594575,
989.0418,-0.1134735,0.09894104,0.04867645,0.5943225,0.5435804,1.708169,0.009486614,-0.0103727,0.9999012,-0.6894288,0.6894293,10,MixedRealityCamera,5.543478,
989.0581,-0.1135284,0.0991724,0.04874767,0.4626874,0.5263467,1.744077,0.009186055,-0.00807533,0.9999252,-0.6894288,0.6894293,10,MixedRealityCamera,5.436281,
989.074,-0.1135416,0.0995402,0.0487771,0.2938783,0.4900699,1.797986,0.008553117,-0.005129121,0.9999503,-0.6894288,0.6894293,10,MixedRealityCamera,5.290354,
989.0916,-0.1136476,0.09999618,0.04885691,0.02105076,0.4558873,1.816361,0.007956649,-0.0003674051,0.9999683,-0.6894288,0.6894293,10,MixedRealityCamera,5.07667,
989.1076,-0.1137882,0.1006469,0.04887553,359.7,0.4675654,1.828858,0.008160354,0.005235339,0.999953,-0.6894288,0.6894293,10,MixedRealityCamera,4.873068,
