#NEXT_T7_EU_PW_B0_C5_S5_0206094404
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
684.5977,-0.006014887,0.08021921,-0.02839208,1.140282,0.2139985,0.01769113,0.003734229,-0.01990036,0.999795,-0.1378858,0.1378859,1.971608,DwellButton,4.864296,
684.6141,-0.006001731,0.08024137,-0.0282358,1.128233,0.196952,359.9844,0.003436788,-0.0196901,0.9998002,-0.1378858,0.1378859,1.971764,MixedRealityCamera,4.84343,
684.6312,-0.006096233,0.08027098,-0.02805772,1.11603,0.1776819,359.9695,0.003100541,-0.01947716,0.9998055,-0.1378858,0.1378859,1.971942,MixedRealityCamera,4.817963,
684.6473,-0.006102918,0.08031324,-0.02785181,1.10146,0.1506253,359.9568,0.002628418,-0.01922292,0.9998118,-0.1378858,0.1378859,1.972148,MixedRealityCamera,4.786592,
684.6641,-0.006221985,0.08036161,-0.02767173,1.105078,0.1389249,359.9596,0.002424244,-0.01928605,0.9998111,-0.1378858,0.1378859,1.972328,MixedRealityCamera,4.775529,
684.6806,-0.006266625,0.08042972,-0.02746604,1.07645,0.1271271,359.9771,0.002218393,-0.01878648,0.9998211,-0.1378858,0.1378859,1.972534,MixedRealityCamera,4.747306,
684.6977,-0.006361187,0.08050837,-0.02720915,1.029966,0.142989,0.003858398,0.002495223,-0.01797533,0.9998353,-0.1378858,0.1378859,1.972791,MixedRealityCamera,4.730399,
684.7135,-0.006344577,0.08061434,-0.026944,1.000881,0.1400796,0.02379259,0.002444474,-0.01746777,0.9998444,-0.1378858,0.1378859,1.973056,MixedRealityCamera,4.710355,
684.7311,-0.006476059,0.08062723,-0.02666751,0.9942135,0.130466,0.04329436,0.002276716,-0.01735143,0.9998469,-0.1378858,0.1378859,1.973333,MixedRealityCamera,4.695318,
684.747,-0.006523553,0.0806628,-0.02638872,1.00001,0.1198958,0.07898602,0.002092256,-0.01745258,0.9998455,-0.1378858,0.1378859,1.973611,MixedRealityCamera,4.688137,
