SaveFileName,FrameCount,UTC,TimeSinceStart,HeadPositionX,HeadPositionY,HeadPositionZ,HeadForwardVectorX,HeadForwardVectorY,HeadForwardVectorZ,HeadAngleX,HeadAngleY,HeadAngleZ,HeadQuaternionX,HeadQuaternionY,HeadQuaternionZ,HeadQuaternionW,TargetPositionX,TargetPositionY,TargetPositionZ,AngleDifference,OverTarget
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69360,1565850240396,2283.278,0.00625998,0.1408165,-0.03423222,0.004691683,-0.04146965,0.9991288,2.376718,0.2690461,357.4235,0.02068121,0.002813034,-0.02252606,0.9995283,0,1.5,10,10.09534,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69361,1565850240434,2283.314,0.006245296,0.1407477,-0.03416034,0.004419168,-0.04244119,0.9990892,2.432432,0.2534289,357.4944,0.02117191,0.002674611,-0.02190525,0.9995323,0,1.5,10,10.151,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69362,1565850240464,2283.345,0.00615693,0.1408551,-0.03397416,0.003412241,-0.04224511,0.9991015,2.421187,0.1956821,357.5025,0.02108501,0.002167292,-0.02182444,0.9995371,0,1.5,10,10.13782,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69363,1565850240501,2283.383,0.0059858,0.1406968,-0.03385159,0.001988862,-0.04275775,0.9990835,2.450586,0.1140578,357.3267,0.02135472,0.001493658,-0.02334274,0.9994983,0,1.5,10,10.16665,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69364,1565850240530,2283.413,0.005974571,0.1406799,-0.03380596,0.002881675,-0.04488127,0.9989882,2.572371,0.1652746,357.4647,0.02240887,0.001938149,-0.02214949,0.9995016,0,1.5,10,10.28939,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69365,1565850240567,2283.449,0.00600959,0.1405395,-0.03379048,0.004685374,-0.0437866,0.9990299,2.50959,0.2687109,357.5121,0.02184243,0.002819238,-0.02175583,0.9995207,0,1.5,10,10.22997,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69366,1565850240597,2283.479,0.005923869,0.1407365,-0.03371449,0.004287192,-0.04201002,0.999108,2.407706,0.2458558,357.5503,0.02095895,0.002593637,-0.02141651,0.9995476,0,1.5,10,10.12642,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69367,1565850240633,2283.514,0.005850689,0.1407635,-0.03377655,0.00262513,-0.04203589,0.9991127,2.409189,0.1505421,357.5058,0.02098901,0.001770674,-0.02178742,0.9995407,0,1.5,10,10.12551,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69368,1565850240663,2283.545,0.005809708,0.1408319,-0.03400241,0.002336909,-0.04174623,0.9991255,2.392578,0.134012,357.4634,0.02084666,0.001631049,-0.02215401,0.9995359,0,1.5,10,10.10807,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69369,1565850240698,2283.58,0.005761052,0.1411607,-0.03419555,0.001989926,-0.03877174,0.9992461,2.222014,0.1141002,357.426,0.01936226,0.001430771,-0.02247552,0.9995589,0,1.5,10,9.935215,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69370,1565850240730,2283.612,0.005690292,0.1414225,-0.03449949,0.003094677,-0.03532426,0.9993711,2.024352,0.1774229,357.4412,0.0176259,0.001942105,-0.02235211,0.9995929,0,1.5,10,9.737042,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69371,1565850240766,2283.647,0.005607338,0.142065,-0.03485638,0.003416972,-0.02859552,0.9995852,1.638626,0.1958585,357.5195,0.01425886,0.002018119,-0.02166727,0.9996615,0,1.5,10,9.347965,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69372,1565850240797,2283.679,0.005395197,0.1426726,-0.03530212,0.002385707,-0.02129068,0.9997705,1.219958,0.136722,357.5488,0.01061798,0.001420488,-0.02140027,0.9997137,0,1.5,10,8.924338,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69373,1565850240832,2283.713,0.005192413,0.1432648,-0.03582503,-0.0003861508,-0.01360392,0.9999074,0.7794713,359.9779,357.5817,0.006804677,-4.950595E-05,-0.02110043,0.9997542,0,1.5,10,8.478573,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69374,1565850240866,2283.747,0.005050209,0.14387,-0.03641522,-0.002984368,-0.008009466,0.9999635,0.4589135,359.829,357.5307,0.004035984,-0.001405585,-0.02154076,0.9997588,0,1.5,10,8.155406,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69375,1565850240905,2283.781,0.004913731,0.1444874,-0.03695318,-0.004040217,-0.0006452219,0.9999917,0.0369685,359.7685,357.4976,0.0003666446,-0.002012586,-0.02183531,0.9997595,0,1.5,10,7.731039,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69376,1565850240931,2283.813,0.004976608,0.1452053,-0.03750095,-0.004759576,0.01009613,0.9999377,359.4215,359.7273,357.4734,-0.00499442,-0.002490602,-0.02205857,0.9997411,0,1.5,10,7.112651,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69377,1565850240967,2283.847,0.005010729,0.1459977,-0.03806166,-0.004949118,0.02034054,0.9997808,358.8345,359.7164,357.4162,-0.01011238,-0.002703634,-0.0225702,0.9996905,0,1.5,10,6.521523,0
T0_EW_PS_B3_C1_P2200531_S109_0815144707.csv,69378,1565850240997,2283.878,0.005135459,0.1468299,-0.03873538,-0.00521379,0.03193541,0.9994763,358.1699,359.7011,357.3797,-0.01590588,-0.002972354,-0.02290285,0.9996067,0,1.5,10,5.853003,0
