eye_packets,764
norm_X,norm_Y,phi,theta,confidence,timestamp
1595834995.071402,"{'circle_3d': {'center': [-39.72076901683661, 94.52255852001439, 770.6141588257295], 'normal': [0.23752253830824982, -0.6856368859845662, -0.6881025391415099], 'radius': 24.92522784779251}, 'confidence': 0.00761625774249175, 'timestamp': 308150.437971, 'diameter_3d': 49.85045569558502, 'ellipse': {'center': [127.91884979055104, 196.3965128735711], 'axes': [31.477755315259778, 40.12039997787053], 'angle': -71.61860521049854}, 'location': [127.91884979055104, 196.3965128735711], 'diameter': 40.12039997787053, 'sphere': {'center': [-42.57103947653561, 102.75020115182917, 778.8713892954277], 'radius': 12.0}, 'projected_sphere': {'center': [126.11244829608094, 201.79158406596778], 'axes': [19.104566176786324, 19.104566176786324], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308148.211984, 'theta': 0.815318077007109, 'phi': -1.2384176404543543, 'norm_pos': [0.399746405595472, 0.18168119636012037], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834995.080738,"{'circle_3d': {'center': [-39.74220303388778, 94.49443124602239, 770.6348883609821], 'normal': [0.23573637022065214, -0.6879808254838989, -0.6863750778704634], 'radius': 25.021204032993538}, 'confidence': 0.0073297863277668185, 'timestamp': 308150.446371, 'diameter_3d': 50.042408065987075, 'ellipse': {'center': [127.90249751710662, 196.3749615755289], 'axes': [31.535579816288394, 40.27417013112078], 'angle': -71.84864111280399}, 'location': [127.90249751710662, 196.3749615755289], 'diameter': 40.27417013112078, 'sphere': {'center': [-42.57103947653561, 102.75020115182917, 778.8713892954277], 'radius': 12.0}, 'projected_sphere': {'center': [126.11244829608094, 201.79158406596778], 'axes': [19.104566176786324, 19.104566176786324], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308148.211984, 'theta': 0.8120932277626718, 'phi': -1.2399674644064953, 'norm_pos': [0.3996953047409582, 0.18177099343529624], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834995.088681,"{'circle_3d': {'center': [-39.95355343355284, 94.40018324398267, 770.6600576279432], 'normal': [0.21812383691523102, -0.6958348256538754, -0.684277638957038], 'radius': 25.17198711588518}, 'confidence': 0.00696321939690181, 'timestamp': 308150.454771, 'diameter_3d': 50.34397423177036, 'ellipse': {'center': [127.74013093951831, 196.3036724757156], 'axes': [31.639183966110192, 40.518028630018385], 'angle': -73.66848344145451}, 'location': [127.74013093951831, 196.3036724757156], 'diameter': 40.518028630018385, 'sphere': {'center': [-42.57103947653561, 102.75020115182917, 778.8713892954277], 'radius': 12.0}, 'projected_sphere': {'center': [126.11244829608094, 201.79158406596778], 'axes': [19.104566176786324, 19.104566176786324], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308148.211984, 'theta': 0.8012146964773262, 'phi': -1.2622139666203342, 'norm_pos': [0.3991879091859947, 0.1820680313511851], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834995.095785,"{'circle_3d': {'center': [-39.67535382805509, 94.28022725443368, 770.8792339664427], 'normal': [0.24130713737337706, -0.7058311581162912, -0.6660129440820811], 'radius': 25.473583692694692}, 'confidence': 0.004658473344365643, 'timestamp': 308150.463171, 'diameter_3d': 50.947167385389385, 'ellipse': {'center': [127.96177588494268, 196.1919191542357], 'axes': [31.353683559152692, 40.99035576327422], 'angle': -71.84577571245279}, 'location': [127.96177588494268, 196.1919191542357], 'diameter': 40.99035576327422, 'sphere': {'center': [-42.57103947653561, 102.75020115182917, 778.8713892954277], 'radius': 12.0}, 'projected_sphere': {'center': [126.11244829608094, 201.79158406596778], 'axes': [19.104566176786324, 19.104566176786324], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308148.211984, 'theta': 0.7872005435331046, 'phi': -1.223191989243534, 'norm_pos': [0.3998805496404459, 0.18253367019068456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834995.105275,"{'circle_3d': {'center': [-40.03066104770434, 94.40306927148654, 770.6329509233515], 'normal': [0.21169820240260573, -0.6955943233618852, -0.6865365310063452], 'radius': 25.108891515559893}, 'confidence': 0.007302368251377422, 'timestamp': 308150.471571, 'diameter_3d': 50.21778303111979, 'ellipse': {'center': [127.68019409773933, 196.30757439640604], 'axes': [31.637840909255893, 40.4186619742865], 'angle': -74.25458440271684}, 'location': [127.68019409773933, 196.30757439640604], 'diameter': 40.4186619742865, 'sphere': {'center': [-42.57103947653561, 102.75020115182917, 778.8713892954277], 'radius': 12.0}, 'projected_sphere': {'center': [126.11244829608094, 201.79158406596778], 'axes': [19.104566176786324, 19.104566176786324], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308148.211984, 'theta': 0.8015495094487601, 'phi': -1.2716904930949204, 'norm_pos': [0.3990006065554354, 0.18205177334830813], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834995.111671,"{'circle_3d': {'center': [-39.659853040904935, 94.54693803027129, 770.6111551767426], 'normal': [0.24259886963588953, -0.6836052601298235, -0.6883528432237532], 'radius': 24.943794395183467}, 'confidence': 0.007666400255872841, 'timestamp': 308150.479971, 'diameter_3d': 49.887588790366934, 'ellipse': {'center': [127.9652789148553, 196.4161317469804], 'axes': [31.512380366052525, 40.1499735361439], 'angle': -71.09584119889477}, 'location': [127.9652789148553, 196.4161317469804], 'diameter': 40.1499735361439, 'sphere': {'center': [-42.57103947653561, 102.75020115182917, 778.8713892954277], 'radius': 12.0}, 'projected_sphere': {'center': [126.11244829608094, 201.79158406596778], 'axes': [19.104566176786324, 19.104566176786324], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308148.211984, 'theta': 0.8181053325874323, 'phi': -1.2319548796465003, 'norm_pos': [0.3998914966089228, 0.18159945105424835], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834995.120391,"{'circle_3d': {'center': [-40.03087615361157, 94.35738141651287, 770.6794330465603], 'normal': [0.21168027691033672, -0.6994016446096921, -0.6826630207389449], 'radius': 25.109212225749705}, 'confidence': 0.00670349715196239, 'timestamp': 308150.488371, 'diameter_3d': 50.21842445149941, 'ellipse': {'center': [127.68234130748414, 196.2665480728461], 'axes': [31.49674268726926, 40.41700359251744], 'angle': -74.34556975836952}, 'location': [127.68234130748414, 196.2665480728461], 'diameter': 40.41700359251744, 'sphere': {'center': [-42.57103947653561, 102.75020115182917, 778.8713892954277], 'radius': 12.0}, 'projected_sphere': {'center': [126.11244829608094, 201.79158406596778], 'axes': [19.104566176786324, 19.104566176786324], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308148.211984, 'theta': 0.7962363516428578, 'phi': -1.2701175020572248, 'norm_pos': [0.39900731658588795, 0.18222271636314125], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834995.127761,"{'circle_3d': {'center': [-39.77782983571733, 94.41237409020654, 770.7056915424544], 'normal': [0.23276747006819007, -0.6948189218018864, -0.6804748127477741], 'radius': 24.991075485329887}, 'confidence': 0.0064293724609519876, 'timestamp': 308150.496771, 'diameter_3d': 49.982150970659774, 'ellipse': {'center': [127.87903323666632, 196.30204987684368], 'axes': [31.281853391123004, 40.22262224696787], 'angle': -72.30774139669488}, 'location': [127.87903323666632, 196.30204987684368], 'diameter': 40.22262224696787, 'sphere': {'center': [-42.57103947653561, 102.75020115182917, 778.8713892954277], 'radius': 12.0}, 'projected_sphere': {'center': [126.11244829608094, 201.79158406596778], 'axes': [19.104566176786324, 19.104566176786324], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308148.211984, 'theta': 0.8026282392261094, 'phi': -1.2412068419067375, 'norm_pos': [0.39962197886458223, 0.18207479217981803], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834995.135629,"{'circle_3d': {'center': [-40.003980800555716, 94.7016279002819, 770.3490258692087], 'normal': [0.21392155633165805, -0.6707144376289395, -0.710196952184911], 'radius': 25.16703381375404}, 'confidence': 0.01219032415246779, 'timestamp': 308150.505171, 'diameter_3d': 50.33406762750808, 'ellipse': {'center': [127.68596879193815, 196.57442454615193], 'axes': [32.57445382499902, 40.525256999432266], 'angle': -73.42101648759582}, 'location': [127.68596879193815, 196.57442454615193], 'diameter': 40.525256999432266, 'sphere': {'center': [-42.57103947653561, 102.75020115182917, 778.8713892954277], 'radius': 12.0}, 'projected_sphere': {'center': [126.11244829608094, 201.79158406596778], 'axes': [19.104566176786324, 19.104566176786324], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308148.211984, 'theta': 0.8356247352784453, 'phi': -1.278225766918702, 'norm_pos': [0.3990186524748067, 0.18093989772436692], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834995.1452641,"{'circle_3d': {'center': [-40.03758052382537, 94.63376878254465, 770.4035022313625], 'normal': [0.21112157939252027, -0.676369364107044, -0.7056572553387661], 'radius': 25.084743020915962}, 'confidence': 0.011056286190094133, 'timestamp': 308150.513571, 'diameter_3d': 50.169486041831924, 'ellipse': {'center': [127.66369482759995, 196.513162187366], 'axes': [32.30180211331891, 40.3905652661384], 'angle': -73.83724560690007}, 'location': [127.66369482759995, 196.513162187366], 'diameter': 40.3905652661384, 'sphere': {'center': [-42.57103947653561, 102.75020115182917, 778.8713892954277], 'radius': 12.0}, 'projected_sphere': {'center': [126.11244829608094, 201.79158406596778], 'axes': [19.104566176786324, 19.104566176786324], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308148.211984, 'theta': 0.8279740798664191, 'phi': -1.2800880392030944, 'norm_pos': [0.39894904633624984, 0.1811951575526417], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834995.1553779,"{'circle_3d': {'center': [-40.0713149297281, 94.53056786321329, 770.4935013879199], 'normal': [0.20831037890062543, -0.6849694407179902, -0.6981573256256512], 'radius': 25.006139379466905}, 'confidence': 0.009399574284153833, 'timestamp': 308150.521971, 'diameter_3d': 50.01227875893381, 'ellipse': {'center': [127.64300627778614, 196.42032921007655], 'axes': [31.92739506735587, 40.260203307428405], 'angle': -74.31780183261105}, 'location': [127.64300627778614, 196.42032921007655], 'diameter': 40.260203307428405, 'sphere': {'center': [-42.57103947653561, 102.75020115182917, 778.8713892954277], 'radius': 12.0}, 'projected_sphere': {'center': [126.11244829608094, 201.79158406596778], 'axes': [19.104566176786324, 19.104566176786324], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308148.211984, 'theta': 0.8162345728646903, 'phi': -1.2808340663131061, 'norm_pos': [0.3988843946180817, 0.1815819616246811], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
