imu_packets,1266
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595835315.099369,B2832207,0.06268,0.02765,-0.99756,0.01477,0.0156
1595835315.10398,B2832212,0.06274,0.02759,-0.99756,0.01471,0.0156
1595835315.1088011,B2832217,0.06281,0.02753,-0.99756,0.01465,0.0156
1595835315.113853,B2832222,0.06281,0.02747,-0.99756,0.01459,0.0156
1595835315.118835,B2832227,0.06281,0.02734,-0.99756,0.01447,0.0156
1595835315.1239948,B2832232,0.06281,0.02728,-0.99756,0.01440,0.0156
1595835315.1291451,B2832237,0.06287,0.02722,-0.99756,0.01434,0.0156
1595835315.133776,B2832242,0.06287,0.02710,-0.99756,0.01428,0.0156
1595835315.1394958,B2832248,0.06287,0.02704,-0.99756,0.01416,0.0156
1595835315.145396,B2832253,0.06287,0.02692,-0.99756,0.01410,0.0156
1595835315.150862,B2832259,0.06287,0.02686,-0.99756,0.01404,0.0156
1595835315.157038,B2832264,0.06293,0.02679,-0.99756,0.01398,0.0156
1595835315.161552,B2832270,0.06293,0.02667,-0.99756,0.01385,0.0156
1595835315.167559,B2832275,0.06293,0.02661,-0.99756,0.01379,0.0156
1595835315.172092,B2832280,0.06293,0.02655,-0.99756,0.01373,0.0156
1595835315.177595,B2832285,0.06293,0.02649,-0.99756,0.01373,0.0156
1595835315.1825228,B2832290,0.06293,0.02643,-0.99756,0.01367,0.0156
1595835315.18731,B2832295,0.06299,0.02637,-0.99756,0.01361,0.0156
1595835315.192427,B2832300,0.06299,0.02631,-0.99756,0.01355,0.0156
1595835315.1976151,B2832305,0.06299,0.02631,-0.99756,0.01355,0.0156
1595835315.2024598,B2832310,0.06299,0.02631,-0.99756,0.01349,0.0156
1595835315.207387,B2832315,0.06305,0.02625,-0.99756,0.01343,0.0156
1595835315.212807,B2832320,0.06305,0.02625,-0.99756,0.01343,0.0156
1595835315.2173371,B2832326,0.06305,0.02625,-0.99756,0.01337,0.0156
1595835315.2224011,B2832330,0.06305,0.02625,-0.99756,0.01337,0.0156
1595835315.2278621,B2832336,0.06305,0.02625,-0.99756,0.01331,0.0156
