circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,norm_x,norm_y
"{'center': [Decimal('-7.6337495023572846'), Decimal('6.8563830147303895'), 63.71498236016717], 'normal': [-0.1638337837338528, 0.6472416265129275, -0.744470797423478], 'radius': Decimal('2.0715868937512254')}",0.9992391088727923,453.962812,4.143173787502451,"{'center': [85.76219851507705, 186.4338268897963], 'axes': [Decimal('26.345114468514467'), Decimal('40.452189304704916')], 'angle': -71.89986491659803}","[85.76219851507705, 186.4338268897963]",40.452189304704916,"{'center': [-5.667744097551051, -0.9105165034247407, 72.64863192924891], 'radius': 12.0}","{'center': [Decimal('111.63017874990587'), Decimal('112.22944442129186')], 'axes': [Decimal('204.82147570915504'), Decimal('204.82147570915504')], 'angle': 90.0}",0.9080180526936821,2,189.152812,2.274756619736554,-1.7874109589782277,"[0.2680068703596158, Decimal('0.22319238795918206')]",pupil.1,1,3d c++,0.2680068703596158,0.22319238795918206
"{'center': [-7.632522142867508, 6.854266396510014, 63.71287265823432], 'normal': [Decimal('-0.16373150377637147'), 0.6470652416612296, -0.7446466059178828], 'radius': Decimal('2.0844169326833923')}",0.999487762053733,453.971212,4.168833865366785,"{'center': [85.77223822209494, Decimal('186.41186744183392')], 'axes': [26.51855804935766, 40.70418830716047], 'angle': -71.90223092876982}","[85.77223822209494, Decimal('186.41186744183392')]",40.70418830716047,"{'center': [-5.667744097551051, -0.9105165034247407, 72.64863192924891], 'radius': 12.0}","{'center': [Decimal('111.63017874990587'), Decimal('112.22944442129186')], 'axes': [Decimal('204.82147570915504'), Decimal('204.82147570915504')], 'angle': 90.0}",0.9082302808570919,2,189.152812,2.274525252791729,-1.7872303857111946,"[Decimal('0.26803824444404667'), Decimal('0.22328388565902535')]",pupil.1,1,3d c++,0.26803824444404667,0.22328388565902535
"{'center': [-7.639211112895402, 6.848481569382099, 63.70932173698077], 'normal': [-0.1642889179453626, 0.6465831727339033, -0.7449425160223446], 'radius': Decimal('2.0837059043075232')}",0.9989799453457708,453.979612,4.1674118086150465,"{'center': [85.70328718369093, Decimal('186.35950820017104')], 'axes': [Decimal('26.523839137195722'), 40.69251420843943], 'angle': -71.84301370330178}","[85.70328718369093, Decimal('186.35950820017104')]",40.69251420843943,"{'center': [-5.667744097551051, -0.9105165034247407, 72.64863192924891], 'radius': 12.0}","{'center': [Decimal('111.63017874990587'), Decimal('112.22944442129186')], 'axes': [Decimal('204.82147570915504'), Decimal('204.82147570915504')], 'angle': 90.0}",0.908367987684644,2,189.152812,2.273893146553374,-1.787860742054594,"[0.2678227724490342, Decimal('0.22350204916595406')]",pupil.1,1,3d c++,0.2678227724490342,0.22350204916595406
"{'center': [-7.642713006767677, 6.851744219703065, 63.71292791256309], 'normal': [Decimal('-0.16458074243471882'), 0.6468550602606504, -0.744642001390485], 'radius': 2.081172640794439}",0.9993386001208975,453.988012,4.162345281588878,"{'center': [85.6733624693086, 186.3882572493157], 'axes': [26.47384694997592, 40.6407166887818], 'angle': -71.82880010570165}","[85.6733624693086, 186.3882572493157]",40.6407166887818,"{'center': [-5.667744097551051, -0.9105165034247407, 72.64863192924891], 'radius': 12.0}","{'center': [Decimal('111.63017874990587'), Decimal('112.22944442129186')], 'axes': [Decimal('204.82147570915504'), Decimal('204.82147570915504')], 'angle': 90.0}",0.9084974281703073,2,189.152812,2.274249613658212,-1.7883192924844904,"[0.2677292577165894, Decimal('0.22338226146118456')]",pupil.1,1,3d c++,0.2677292577165894,0.22338226146118456
"{'center': [-7.645085022920985, 6.86176258729103, 63.7221656294817], 'normal': [Decimal('-0.16477841044749453'), 0.6476899242263142, -0.7438721916472671], 'radius': Decimal('2.0741538720704003')}",0.9997182764239653,453.996412,4.1483077441408005,"{'center': [85.66066097031947, Decimal('186.47812560162504')], 'axes': [Decimal('26.341296204057652'), 40.4977481184033], 'angle': -71.84002491312403}","[85.66066097031947, Decimal('186.47812560162504')]",40.4977481184033,"{'center': [-5.667744097551051, -0.9105165034247407, 72.64863192924891], 'radius': 12.0}","{'center': [Decimal('111.63017874990587'), Decimal('112.22944442129186')], 'axes': [Decimal('204.82147570915504'), Decimal('204.82147570915504')], 'angle': 90.0}",0.9087695189456957,2,189.152812,2.275344863999346,-1.788790669267484,"[0.2676895655322483, 0.223007809993229]",pupil.1,1,3d c++,0.2676895655322483,0.223007809993229
"{'center': [-7.632100244124245, 6.854251447431521, 63.71276691243181], 'normal': [Decimal('-0.16369634554776616'), 0.6470639959046884, -0.7446554180680912], 'radius': 2.098354814794522}",0.9995069295594057,454.004812,4.196709629589044,"{'center': [85.77681801054591, Decimal('186.40796018659037')], 'axes': [Decimal('26.696672754537886'), Decimal('40.976567479999545')], 'angle': -71.90491127410819}","[85.77681801054591, Decimal('186.40796018659037')]",40.976567479999545,"{'center': [-5.667744097551051, -0.9105165034247407, 72.64863192924891], 'radius': 12.0}","{'center': [Decimal('111.63017874990587'), Decimal('112.22944442129186')], 'axes': [Decimal('204.82147570915504'), Decimal('204.82147570915504')], 'angle': 90.0}",0.9090417416914853,2,189.152812,2.274523618873725,-1.7871828664757456,"[0.268052556282956, Decimal('0.22330016588920676')]",pupil.1,1,3d c++,0.268052556282956,0.22330016588920676
"{'center': [-7.616706081086054, 6.86774130754583, 63.72113213295596], 'normal': [Decimal('-0.16241349862791693'), 0.6481881509142142, -0.7439583163577456], 'radius': Decimal('2.0982044837007967')}",0.9992860682345059,454.013212,4.196408967401593,"{'center': [85.93560796149453, Decimal('186.53045236376812')], 'axes': [26.66064927740056, 40.9683682677488], 'angle': -72.04150333802433}","[85.93560796149453, Decimal('186.53045236376812')]",40.9683682677488,"{'center': [-5.667744097551051, -0.9105165034247407, 72.64863192924891], 'radius': 12.0}","{'center': [Decimal('111.63017874990587'), Decimal('112.22944442129186')], 'axes': [Decimal('204.82147570915504'), Decimal('204.82147570915504')], 'angle': 90.0}",0.9092937740401208,2,189.152812,2.2759989690535383,-1.7857340280025609,"[0.2685487748796704, Decimal('0.22278978181763287')]",pupil.1,1,3d c++,0.2685487748796704,0.22278978181763287
"{'center': [-7.632678488577771, 6.848158362366412, 63.70760306418528], 'normal': [Decimal('-0.16374453258556004'), 0.6465562388159294, -0.7450857387553027], 'radius': Decimal('2.0817168397637893')}",0.9992420798235223,454.021612,4.163433679527579,"{'center': [85.76456503425214, 186.358630990672], 'axes': [Decimal('26.508442795699125'), 40.65477355879398], 'angle': -71.88495379869826}","[85.76456503425214, 186.358630990672]",40.65477355879398,"{'center': [-5.667744097551051, -0.9105165034247407, 72.64863192924891], 'radius': 12.0}","{'center': [Decimal('111.63017874990587'), Decimal('112.22944442129186')], 'axes': [Decimal('204.82147570915504'), Decimal('204.82147570915504')], 'angle': 90.0}",0.9093964817460276,2,189.152812,2.273857839816035,-1.7871234493238457,"[Decimal('0.26801426573203796'), 0.2235057042055334]",pupil.1,1,3d c++,0.26801426573203796,0.2235057042055334
"{'center': [-7.611254669709002, 6.865227078906302, 63.71775412257459], 'normal': [Decimal('-0.16195921434649596'), 0.6479786318609202, -0.7442398172228599], 'radius': Decimal('2.0856216381701365')}",0.9995869176995473,454.030012,4.171243276340273,"{'center': [85.98404792701216, Decimal('186.51293525637078')], 'axes': [26.51790716456359, Decimal('40.724734414920576')], 'angle': -72.07061116107403}","[85.98404792701216, Decimal('186.51293525637078')]",40.724734414920576,"{'center': [-5.667744097551051, -0.9105165034247407, 72.64863192924891], 'radius': 12.0}","{'center': [Decimal('111.63017874990587'), Decimal('112.22944442129186')], 'axes': [Decimal('204.82147570915504'), Decimal('204.82147570915504')], 'angle': 90.0}",0.9093928502991067,2,189.152812,2.2757238541902196,-1.7850724829194566,"[0.268700149771913, Decimal('0.22286276976512176')]",pupil.1,1,3d c++,0.268700149771913,0.22286276976512176
"{'center': [-7.611500654837812, Decimal('6.8615749215638795'), 63.71462916858093], 'normal': [-0.1619797131072301, 0.6476742854157184, -0.7445002300556649], 'radius': 2.095116663529538}",0.9938667853568677,454.038412,4.190233327059076,"{'center': [85.9785010261036, Decimal('186.47800504999418')], 'axes': [Decimal('26.653180990980232'), Decimal('40.912219544892835')], 'angle': -72.05932000058809}","[85.9785010261036, Decimal('186.47800504999418')]",40.912219544892835,"{'center': [-5.667744097551051, -0.9105165034247407, 72.64863192924891], 'radius': 12.0}","{'center': [Decimal('111.63017874990587'), Decimal('112.22944442129186')], 'axes': [Decimal('204.82147570915504'), Decimal('204.82147570915504')], 'angle': 90.0}",0.9093735040925699,2,189.152812,2.275324338219992,-1.7850260943309122,"[Decimal('0.26868281570657376'), Decimal('0.22300831229169094')]",pupil.1,1,3d c++,0.26868281570657376,0.22300831229169094
