circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,norm_x,norm_y
"{'center': [-8.039908536379293, 7.261357394785383, 63.4247318778973], 'normal': [Decimal('-0.20222506490930553'), 0.6877070121465144, -0.6972546798458518], 'radius': Decimal('1.9413584107152573')}",0.999146063723195,59078.297391,3.8827168214305146,"{'center': [81.45103812735135, 190.7379485151782], 'axes': [Decimal('22.443182047206374'), 38.08359723487212], 'angle': -70.29344556367812}","[81.45103812735135, 190.7379485151782]",38.08359723487212,"{'center': [-5.613207757467627, -0.9911267509727888, 71.79178803604752], 'radius': 12.0}","{'center': [Decimal('111.52385941575261'), Decimal('111.44054490891658')], 'axes': [Decimal('207.26604542191612'), Decimal('207.26604542191612')], 'angle': 90.0}",0.8899488266616795,8,59025.488895,2.3291221990036233,-1.8530818050741031,"[Decimal('0.25453449414797297'), Decimal('0.20525854785342412')]",pupil.1,1,3d c++,0.25453449414797297,0.20525854785342412
"{'center': [-8.012099588823958, 7.269172444260603, 63.42442434210673], 'normal': [-0.1999076526130275, 0.6883582662694493, -0.6972803078283991], 'radius': Decimal('1.9354622030072244')}",0.9989815065301888,59078.305791,3.8709244060144488,"{'center': [81.72143605615366, Decimal('190.81593108451176')], 'axes': [Decimal('22.384310146745403'), Decimal('37.968192632151336')], 'angle': -70.481903940806}","[81.72143605615366, Decimal('190.81593108451176')]",37.968192632151336,"{'center': [-5.613207757467627, -0.9911267509727888, 71.79178803604752], 'radius': 12.0}","{'center': [Decimal('111.52385941575261'), Decimal('111.44054490891658')], 'axes': [Decimal('207.26604542191612'), Decimal('207.26604542191612')], 'angle': 90.0}",0.8898091131037345,8,59025.488895,2.3300196392467294,-1.850003608087553,"[0.2553794876754802, 0.204933620481201]",pupil.1,1,3d c++,0.2553794876754802,0.204933620481201
"{'center': [-8.027881173255087, 7.258277429505782, Decimal('63.418217533436824')], 'normal': [-0.201222784648955, 0.6874503483732143, -0.6977975418842249], 'radius': Decimal('1.9594336450714829')}",0.9995353891942991,59078.314191,3.9188672901429658,"{'center': [81.56114479944384, Decimal('190.71032444196078')], 'axes': [Decimal('22.683676130914147'), 38.44233627183852], 'angle': -70.35736266989707}","[81.56114479944384, Decimal('190.71032444196078')]",38.44233627183852,"{'center': [-5.613207757467627, -0.9911267509727888, 71.79178803604752], 'radius': 12.0}","{'center': [Decimal('111.52385941575261'), Decimal('111.44054490891658')], 'axes': [Decimal('207.26604542191612'), Decimal('207.26604542191612')], 'angle': 90.0}",0.8899843351086179,8,59025.488895,2.328768721127685,-1.8515480972510943,"[0.254878577498262, 0.2053736481584968]",pupil.1,1,3d c++,0.254878577498262,0.2053736481584968
"{'center': [-8.00696663142509, 7.270606909047805, 63.42437055009448], 'normal': [-0.1994799061631219, 0.6884778050017162, -0.6972847904960864], 'radius': Decimal('1.9492175117306625')}",0.9990346969744831,59078.322591,3.898435023461325,"{'center': [81.77201113962164, Decimal('190.82649785358484')], 'axes': [22.54527472278417, 38.2382208630537], 'angle': -70.5166450033664}","[81.77201113962164, Decimal('190.82649785358484')]",38.2382208630537,"{'center': [-5.613207757467627, -0.9911267509727888, 71.79178803604752], 'radius': 12.0}","{'center': [Decimal('111.52385941575261'), Decimal('111.44054490891658')], 'axes': [Decimal('207.26604542191612'), Decimal('207.26604542191612')], 'angle': 90.0}",0.8899527113620298,8,59025.488895,2.33018444884499,-1.8494349588863053,"[Decimal('0.25553753481131763'), Decimal('0.20488959227672987')]",pupil.1,1,3d c++,0.25553753481131763,0.20488959227672987
"{'center': [-8.005378777800573, 7.260576569371548, Decimal('63.414025200869055')], 'normal': [Decimal('-0.19934758502774536'), 0.687641943362028, -0.6981469029315387], 'radius': 1.962173631707735}",0.9996195206872763,59078.330991,3.92434726341547,"{'center': [81.7754999334327, Decimal('190.73652149805542')], 'axes': [Decimal('22.739962945984193'), Decimal('38.498757767401464')], 'angle': -70.49910997955598}","[81.7754999334327, Decimal('190.73652149805542')]",38.498757767401464,"{'center': [-5.613207757467627, -0.9911267509727888, 71.79178803604752], 'radius': 12.0}","{'center': [Decimal('111.52385941575261'), Decimal('111.44054490891658')], 'axes': [Decimal('207.26604542191612'), Decimal('207.26604542191612')], 'angle': 90.0}",0.8900705260352804,8,59025.488895,2.3290325749432017,-1.848933148931453,"[0.2555484372919772, 0.2052644937581024]",pupil.1,1,3d c++,0.2555484372919772,0.2052644937581024
"{'center': [-8.016752043875284, 7.247756449677322, 63.40466824023427], 'normal': [Decimal('-0.20029535720063807'), 0.6865736000541759, -0.6989266496511042], 'radius': Decimal('1.9610006718314001')}",0.9993189337386478,59078.339391,3.9220013436628003,"{'center': [81.6532032863474, 190.6218567285135], 'axes': [22.76300941226359, 38.48131930011991], 'angle': -70.39584913468116}","[81.6532032863474, 190.6218567285135]",38.48131930011991,"{'center': [-5.613207757467627, -0.9911267509727888, 71.79178803604752], 'radius': 12.0}","{'center': [Decimal('111.52385941575261'), Decimal('111.44054490891658')], 'axes': [Decimal('207.26604542191612'), Decimal('207.26604542191612')], 'angle': 90.0}",0.8900686802869928,8,59025.488895,2.327562152316613,-1.8498921578570642,"[Decimal('0.25516626026983563'), Decimal('0.20574226363119374')]",pupil.1,1,3d c++,0.25516626026983563,0.20574226363119374
"{'center': [-8.017907907209262, 7.265186183673617, 63.422157583332], 'normal': [-0.2003916791451362, 0.6880260778872005, -0.69746920439296], 'radius': 1.957998304366546}",0.9994736248722702,59078.347791,3.915996608733092,"{'center': [81.66307988351286, Decimal('190.77380853060055')], 'axes': [22.6531640334206, Decimal('38.411839500593395')], 'angle': -70.4361099048786}","[81.66307988351286, Decimal('190.77380853060055')]",38.411839500593395,"{'center': [-5.613207757467627, -0.9911267509727888, 71.79178803604752], 'radius': 12.0}","{'center': [Decimal('111.52385941575261'), Decimal('111.44054490891658')], 'axes': [Decimal('207.26604542191612'), Decimal('207.26604542191612')], 'angle': 90.0}",0.8899805934240224,8,59025.488895,2.3295617820914605,-1.8505730328239833,"[0.2551971246359777, Decimal('0.20510913112249773')]",pupil.1,1,3d c++,0.2551971246359777,0.20510913112249773
"{'center': [-8.01104308292275, 7.264781088505114, 63.41978878270028], 'normal': [Decimal('-0.19981961045459365'), 0.6879923199564919, -0.6976666044456037], 'radius': Decimal('1.9595249979874316')}",0.9987313716319997,59078.356191,3.9190499959748633,"{'center': [81.72717518822594, 190.7720081376473], 'axes': [Decimal('22.682969285080727'), 38.44326504140961], 'angle': -70.4763435984686}","[81.72717518822594, 190.7720081376473]",38.44326504140961,"{'center': [-5.613207757467627, -0.9911267509727888, 71.79178803604752], 'radius': 12.0}","{'center': [Decimal('111.52385941575261'), Decimal('111.44054490891658')], 'axes': [Decimal('207.26604542191612'), Decimal('207.26604542191612')], 'angle': 90.0}",0.8898308809737743,8,59025.488895,2.3295152644680535,-1.8497402915004475,"[Decimal('0.25539742246320607'), Decimal('0.20511663275980285')]",pupil.1,1,3d c++,0.25539742246320607,0.20511663275980285
"{'center': [-8.036113604620102, 7.265318639777977, 63.42754050471604], 'normal': [Decimal('-0.20190882059603954'), 0.6880371158958971, -0.6970206276109567], 'radius': Decimal('1.9567092525738008')}",0.9990407484888209,59078.36459,3.9134185051476016,"{'center': [81.49214729707711, Decimal('190.76966330500207')], 'axes': [Decimal('22.609964349834065'), 38.38321232174627], 'angle': -70.32697724015512}","[81.49214729707711, Decimal('190.76966330500207')]",38.38321232174627,"{'center': [-5.613207757467627, -0.9911267509727888, 71.79178803604752], 'radius': 12.0}","{'center': [Decimal('111.52385941575261'), Decimal('111.44054490891658')], 'axes': [Decimal('207.26604542191612'), Decimal('207.26604542191612')], 'angle': 90.0}",0.8897811996981031,8,59025.488895,2.329576992649276,-1.8527531013897673,"[0.254662960303366, Decimal('0.20512640289582473')]",pupil.1,1,3d c++,0.254662960303366,0.20512640289582473
"{'center': [-8.011662553724516, 7.259486250193602, 63.4147480041928], 'normal': [Decimal('-0.19987123302140736'), 0.6875510834305326, -0.6980866693212262], 'radius': Decimal('1.9632736687862082')}",0.9994381548832733,59078.37299,3.9265473375724165,"{'center': [81.71517889882506, Decimal('190.72483974019042')], 'axes': [22.74778412017447, 38.51988489832139], 'angle': -70.45828974571202}","[81.71517889882506, Decimal('190.72483974019042')]",38.51988489832139,"{'center': [-5.613207757467627, -0.9911267509727888, 71.79178803604752], 'radius': 12.0}","{'center': [Decimal('111.52385941575261'), Decimal('111.44054490891658')], 'axes': [Decimal('207.26604542191612'), Decimal('207.26604542191612')], 'angle': 90.0}",0.8897826873107806,8,59025.488895,2.328907439550675,-1.849649352996364,"[0.2553599340588283, 0.2053131677492066]",pupil.1,1,3d c++,0.2553599340588283,0.2053131677492066
