circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,norm_x,norm_y
"{'center': [Decimal('-3.9873526947498075'), Decimal('3.6305974548338433'), Decimal('35.488206196137725')], 'normal': [Decimal('-0.19355906571011722'), 0.7285714545093676, -0.6570529078814971], 'radius': Decimal('1.1400924877809826')}",0.9918506296456161,59440.102902,2.280184975561965,"{'center': [90.37913131925755, 183.159412793423], 'axes': [Decimal('22.289596571548937'), 39.95945310607216], 'angle': -72.23698650872338}","[90.37913131925755, 183.159412793423]",39.95945310607216,"{'center': [Decimal('-1.6646439062284006'), -5.112259999278567, 43.37284109071569], 'radius': 12.0}","{'center': [136.2044819774895, Decimal('46.921983438359746')], 'axes': [343.0718308002467, 343.0718308002467], 'angle': 90.0}",0.32852267549656755,1,59229.393232,2.3870303977487985,-1.8572794466390385,"[Decimal('0.28243478537267985'), Decimal('0.23683578002740413')]",pupil.1,1,3d c++,0.28243478537267985,0.23683578002740413
"{'center': [-3.983815932646677, Decimal('3.6254782732887065'), Decimal('35.481493234234385')], 'normal': [-0.1932643355348564, 0.7281448560472729, -0.6576123213734417], 'radius': 1.13682233944646}",0.9891176677503619,59440.111302,2.27364467889292,"{'center': [90.42756199287594, Decimal('183.08322948797536')], 'axes': [Decimal('22.259233703847737'), 39.85224937290252], 'angle': -72.24539126982762}","[90.42756199287594, Decimal('183.08322948797536')]",39.85224937290252,"{'center': [Decimal('-1.6646439062284006'), -5.112259999278567, 43.37284109071569], 'radius': 12.0}","{'center': [136.2044819774895, Decimal('46.921983438359746')], 'axes': [343.0718308002467, 343.0718308002467], 'angle': 90.0}",0.3278801867746761,1,59229.393232,2.3864078049270847,-1.8566363442095877,"[0.2825861312277373, 0.2371532104667693]",pupil.1,1,3d c++,0.2825861312277373,0.2371532104667693
"{'center': [Decimal('-3.9751821436660055'), 3.624688079060638, 35.47808641879943], 'normal': [-0.1925448531198004, 0.7280790065282671, -0.6578962226596883], 'radius': 1.142502782792922}",0.9931117051481966,59440.119702,2.285005565585844,"{'center': [90.57201277677393, Decimal('183.07263098404457')], 'axes': [22.38983362801745, 40.05505550252876], 'angle': -72.29743960610794}","[90.57201277677393, Decimal('183.07263098404457')]",40.05505550252876,"{'center': [Decimal('-1.6646439062284006'), -5.112259999278567, 43.37284109071569], 'radius': 12.0}","{'center': [136.2044819774895, Decimal('46.921983438359746')], 'axes': [343.0718308002467, 343.0718308002467], 'angle': 90.0}",0.3275904296317189,1,59229.393232,2.386311738508882,-1.8555125701946067,"[Decimal('0.28303753992741854'), 0.2371973708998143]",pupil.1,1,3d c++,0.28303753992741854,0.2371973708998143
"{'center': [Decimal('-3.9819921870229873'), 3.627784966151701, Decimal('35.483512161855174')], 'normal': [Decimal('-0.19311235673288224'), 0.7283370804525224, -0.6574440774050427], 'radius': Decimal('1.1385735460533326')}",0.9914339142820766,59440.128102,2.277147092106665,"{'center': [90.46342932854071, 183.1191667357351], 'axes': [Decimal('22.284300690114705'), 39.91131247735282], 'angle': -72.26303870672776}","[90.46342932854071, 183.1191667357351]",39.91131247735282,"{'center': [Decimal('-1.6646439062284006'), -5.112259999278567, 43.37284109071569], 'radius': 12.0}","{'center': [136.2044819774895, Decimal('46.921983438359746')], 'axes': [343.0718308002467, 343.0718308002467], 'angle': 90.0}",0.3267492709061126,1,59229.393232,2.386688292994973,-1.8564927789762258,"[0.2826982166516897, Decimal('0.23700347193443716')]",pupil.1,1,3d c++,0.2826982166516897,0.23700347193443716
"{'center': [Decimal('-3.9785851067318196'), Decimal('3.6247426818079376'), Decimal('35.479143587561666')], 'normal': [Decimal('-0.19282843337528494'), 0.7280835567572088, -0.6578081252628349], 'radius': Decimal('1.1313362164254068')}",0.9923242295847357,59440.136502,2.2626724328508137,"{'center': [90.51388861557838, Decimal('183.07703127224823')], 'axes': [22.16461599745657, 39.66227215045192], 'angle': -72.27626558762667}","[90.51388861557838, Decimal('183.07703127224823')]",39.66227215045192,"{'center': [Decimal('-1.6646439062284006'), -5.112259999278567, 43.37284109071569], 'radius': 12.0}","{'center': [136.2044819774895, Decimal('46.921983438359746')], 'axes': [343.0718308002467, 343.0718308002467], 'angle': 90.0}",0.3254877212742646,1,59229.393232,2.3863183764227553,-1.855945705126805,"[Decimal('0.28285590192368243'), 0.2371790363656323]",pupil.1,1,3d c++,0.28285590192368243,0.2371790363656323
"{'center': [Decimal('-3.9738029251020763'), Decimal('3.6153236629361984'), Decimal('35.467332375610994')], 'normal': [Decimal('-0.19242991823947297'), 0.7272986385178971, -0.6587923929253912], 'radius': 1.136702520724639}",0.9916168018666671,59440.144902,2.273405041449278,"{'center': [90.57481969202959, Decimal('182.93047276753347')], 'axes': [22.32868656132478, 39.8637366911756], 'angle': -72.2809341825812}","[90.57481969202959, Decimal('182.93047276753347')]",39.8637366911756,"{'center': [Decimal('-1.6646439062284006'), -5.112259999278567, 43.37284109071569], 'radius': 12.0}","{'center': [136.2044819774895, Decimal('46.921983438359746')], 'axes': [343.0718308002467, 343.0718308002467], 'angle': 90.0}",0.32410336187441713,1,59229.393232,2.3851740219874733,-1.8549850785209319,"[Decimal('0.28304631153759247'), Decimal('0.23778969680194384')]",pupil.1,1,3d c++,0.28304631153759247,0.23778969680194384
"{'center': [Decimal('-3.9780255686817068'), 3.613945191665966, 35.46704522632876], 'normal': [Decimal('-0.19278180520444219'), 0.7271837659120444, -0.658816322032244], 'radius': 1.128762116201322}",0.9814071317033057,59440.153302,2.257524232402644,"{'center': [90.49998756396903, Decimal('182.91064505844622')], 'axes': [22.17264850262688, 39.585591036521], 'angle': -72.25070569753814}","[90.49998756396903, Decimal('182.91064505844622')]",39.585591036521,"{'center': [Decimal('-1.6646439062284006'), -5.112259999278567, 43.37284109071569], 'radius': 12.0}","{'center': [136.2044819774895, Decimal('46.921983438359746')], 'axes': [343.0718308002467, 343.0718308002467], 'angle': 90.0}",0.32314464207966465,1,59229.393232,2.3850066623999493,-1.8554673668568724,"[0.2828124611374032, 0.2378723122564741]",pupil.1,1,3d c++,0.2828124611374032,0.2378723122564741
"{'center': [-3.976598743301164, Decimal('3.6228174910672646'), 35.47643139586136], 'normal': [Decimal('-0.19266290308939693'), 0.727923124195486, -0.6580341412378605], 'radius': Decimal('1.1322143724969613')}",0.991670780718144,59440.161702,2.2644287449939227,"{'center': [90.54335263088258, Decimal('183.04770209334475')], 'axes': [Decimal('22.195554574952855'), 39.69606645174886], 'angle': -72.28355512925815}","[90.54335263088258, Decimal('183.04770209334475')]",39.69606645174886,"{'center': [Decimal('-1.6646439062284006'), -5.112259999278567, 43.37284109071569], 'radius': 12.0}","{'center': [136.2044819774895, Decimal('46.921983438359746')], 'axes': [343.0718308002467, 343.0718308002467], 'angle': 90.0}",0.3219739621353912,1,59229.393232,2.386084364250243,-1.8556213096580083,"[0.2829479769715081, Decimal('0.23730124127773022')]",pupil.1,1,3d c++,0.2829479769715081,0.23730124127773022
"{'center': [-3.977287799207711, Decimal('3.6241494359772446'), Decimal('35.478106870753706')], 'normal': [Decimal('-0.19272032441494252'), 0.7280341196046509, -0.6578945183301653], 'radius': Decimal('1.1381671801002946')}",0.9924487564956366,59440.170102,2.276334360200589,"{'center': [90.53499930280812, Decimal('183.06524915441673')], 'axes': [Decimal('22.304032560932267'), 39.90302044030864], 'angle': -72.2827859306319}","[90.53499930280812, Decimal('183.06524915441673')]",39.90302044030864,"{'center': [Decimal('-1.6646439062284006'), -5.112259999278567, 43.37284109071569], 'radius': 12.0}","{'center': [136.2044819774895, Decimal('46.921983438359746')], 'axes': [343.0718308002467, 343.0718308002467], 'angle': 90.0}",0.3206907599196285,1,59229.393232,2.3862462595788854,-1.8557589242616863,"[Decimal('0.28292187282127534'), Decimal('0.23722812852326358')]",pupil.1,1,3d c++,0.28292187282127534,0.23722812852326358
"{'center': [-3.979187967706843, Decimal('3.6329075536134035'), Decimal('35.488367090547996')], 'normal': [Decimal('-0.19287867178987023'), 0.7287639627409976, -0.6570395000139743], 'radius': Decimal('1.1373455761851194')}",0.9919245299887763,59440.178502,2.274691152370239,"{'center': [90.52168922381199, 183.200733219455], 'axes': [22.2375177490851, 39.86262710007084], 'angle': -72.29441197192048}","[90.52168922381199, 183.200733219455]",39.86262710007084,"{'center': [Decimal('-1.6646439062284006'), -5.112259999278567, 43.37284109071569], 'radius': 12.0}","{'center': [136.2044819774895, Decimal('46.921983438359746')], 'axes': [343.0718308002467, 343.0718308002467], 'angle': 90.0}",0.3192434161036428,1,59229.393232,2.3873114860753475,-1.856331859032636,"[Decimal('0.28288027882441247'), Decimal('0.23666361158560412')]",pupil.1,1,3d c++,0.28288027882441247,0.23666361158560412
