quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,zmq_confidence,IMUtimestamp
0.04285,-0.07196,-0.99408,0.06921,0.04486,0.49096224951309014,0.17581129279979735,0.9997985241728348,1580791187.868501
0.04285,-0.07190,-0.99408,0.06915,0.04486,0.49096224951309014,0.17581129279979735,0.9997985241728348,1580791187.870823
0.04279,-0.07184,-0.99408,0.06909,0.04486,0.49096224951309014,0.17581129279979735,0.9997985241728348,1580791187.872805
0.04279,-0.07184,-0.99408,0.06903,0.04486,0.4911451736559857,0.17557204011509642,0.9997051416623758,1580791187.875825
0.04272,-0.07178,-0.99414,0.06897,0.04486,0.4911451736559857,0.17557204011509642,0.9997051416623758,1580791187.8780138
0.04272,-0.07178,-0.99414,0.06897,0.04492,0.49099228304950104,0.17580666286977764,0.9993856023464806,1580791187.915113
0.04266,-0.07172,-0.99414,0.06891,0.04492,0.49099228304950104,0.17580666286977764,0.9993856023464806,1580791187.9180381
0.04266,-0.07172,-0.99414,0.06885,0.04492,0.4925060200136908,0.17505653099347773,0.9998501992479858,1580791187.922086
0.04260,-0.07166,-0.99414,0.06879,0.04492,0.4925060200136908,0.17505653099347773,0.9998501992479858,1580791187.9259589
0.04260,-0.07159,-0.99414,0.06879,0.04492,0.4907484486695582,0.17607150295284157,0.9997141203032608,1580791187.963356
0.04254,-0.07159,-0.99414,0.06873,0.04492,0.4907484486695582,0.17607150295284157,0.9997141203032608,1580791187.965837
0.04254,-0.07153,-0.99414,0.06873,0.04498,0.4907484486695582,0.17607150295284157,0.9997141203032608,1580791187.968239
0.04254,-0.07153,-0.99414,0.06873,0.04498,0.4907484486695582,0.17607150295284157,0.9997141203032608,1580791187.97021
0.04254,-0.07147,-0.99414,0.06873,0.04498,0.4911173156330834,0.17635783039457809,0.9992942414346314,1580791187.975473
0.04254,-0.07141,-0.99414,0.06866,0.04498,0.4898652002691213,0.17694929075457755,0.999726346692185,1580791188.012596
0.04254,-0.07141,-0.99420,0.06866,0.04498,0.4898652002691213,0.17694929075457755,0.999726346692185,1580791188.016084
0.04254,-0.07135,-0.99420,0.06866,0.04498,0.4898652002691213,0.17694929075457755,0.999726346692185,1580791188.018307
0.04254,-0.07129,-0.99420,0.06866,0.04498,0.49079501325243796,0.1765475466944758,0.9997816162492864,1580791188.024441
0.04260,-0.07129,-0.99420,0.06866,0.04504,0.49079501325243796,0.1765475466944758,0.9997816162492864,1580791188.026905
0.04260,-0.07123,-0.99420,0.06866,0.04504,0.4910134488712018,0.17756646387996822,0.9998726073349096,1580791188.064092
0.04260,-0.07117,-0.99420,0.06866,0.04504,0.4910134488712018,0.17756646387996822,0.9998726073349096,1580791188.067463
0.04254,-0.07117,-0.99420,0.06866,0.04504,0.4910134488712018,0.17756646387996822,0.9998726073349096,1580791188.0714629
0.04254,-0.07117,-0.99420,0.06866,0.04504,0.490482316734024,0.17749050490543916,0.999827118657106,1580791188.075108
0.04254,-0.07117,-0.99420,0.06860,0.04504,0.490482316734024,0.17749050490543916,0.999827118657106,1580791188.1120708
0.04254,-0.07117,-0.99420,0.06860,0.04504,0.5059990273058799,0.14681985701131783,0.5144578898136875,1580791188.11686
0.04254,-0.07117,-0.99420,0.06860,0.04510,0.5059990273058799,0.14681985701131783,0.5144578898136875,1580791188.12099
0.04254,-0.07123,-0.99420,0.06860,0.04510,0.5131259649313916,0.1426532248452721,0.4189300764099872,1580791188.127291
0.04254,-0.07123,-0.99420,0.06854,0.04510,0.5178888656930087,0.14905106707423788,0.9994443675685362,1580791188.1642408
0.04254,-0.07129,-0.99420,0.06848,0.04510,0.5178888656930087,0.14905106707423788,0.9994443675685362,1580791188.166465
0.04254,-0.07129,-0.99420,0.06848,0.04510,0.5178888656930087,0.14905106707423788,0.9994443675685362,1580791188.168952
0.04254,-0.07141,-0.99420,0.06842,0.04510,0.5189655341483105,0.1495976903318914,0.9992339530971831,1580791188.174776
0.04254,-0.07147,-0.99420,0.06836,0.04517,0.5189655341483105,0.1495976903318914,0.9992339530971831,1580791188.176636
0.04254,-0.07153,-0.99420,0.06830,0.04517,0.5189655341483105,0.1495976903318914,0.9992339530971831,1580791188.213061
0.04254,-0.07159,-0.99420,0.06824,0.04517,0.5152927385860162,0.15419935055877732,0.9990889441129253,1580791188.219223
0.04254,-0.07166,-0.99420,0.06818,0.04517,0.5152927385860162,0.15419935055877732,0.9990889441129253,1580791188.22284
0.04254,-0.07178,-0.99420,0.06812,0.04517,0.5172989133894241,0.15525309557876776,0.9993712938399958,1580791188.225751
0.04248,-0.07184,-0.99420,0.06799,0.04517,0.5172989133894241,0.15525309557876776,0.9993712938399958,1580791188.227912
0.04248,-0.07190,-0.99420,0.06793,0.04517,0.5245771249189177,0.1528289289624456,0.9996710785777757,1580791188.2645109
0.04248,-0.07196,-0.99420,0.06781,0.04523,0.5245771249189177,0.1528289289624456,0.9996710785777757,1580791188.26998
0.04242,-0.07208,-0.99420,0.06775,0.04523,0.5216338737538471,0.15444383689064256,0.9995754538615509,1580791188.27426
0.04242,-0.07214,-0.99420,0.06763,0.04523,0.5128635854073211,0.1576627211753594,0.9990992635450412,1580791188.3123388
0.04242,-0.07220,-0.99420,0.06750,0.04523,0.5115141834445373,0.15935990159817992,0.9988962941516288,1580791188.318806
0.04236,-0.07227,-0.99420,0.06738,0.04523,0.5115141834445373,0.15935990159817992,0.9988962941516288,1580791188.3222568
0.04236,-0.07233,-0.99420,0.06732,0.04523,0.5093206720182595,0.15951914296125558,0.9912014214255548,1580791188.3260748
0.04236,-0.07239,-0.99420,0.06720,0.04523,0.5020608941432173,0.16258012979010716,0.9993391192755895,1580791188.362496
0.04236,-0.07239,-0.99420,0.06708,0.04529,0.49992503814295136,0.16352581537859479,0.9992367371185242,1580791188.3648589
0.04236,-0.07245,-0.99420,0.06696,0.04529,0.49992503814295136,0.16352581537859479,0.9992367371185242,1580791188.367906
0.04236,-0.07251,-0.99420,0.06689,0.04529,0.49992503814295136,0.16352581537859479,0.9992367371185242,1580791188.3716512
0.04236,-0.07251,-0.99420,0.06677,0.04529,0.4996032841206442,0.16366594772266885,0.9995951939885307,1580791188.374711
0.04242,-0.07251,-0.99420,0.06671,0.04529,0.4945750778218626,0.16521724081620648,0.9994266556481,1580791188.413014
0.04242,-0.07257,-0.99426,0.06659,0.04529,0.4941073938161609,0.16587270484973549,0.999394496847109,1580791188.418485
0.04242,-0.07257,-0.99426,0.06653,0.04535,0.4941073938161609,0.16587270484973549,0.999394496847109,1580791188.42555
0.04242,-0.07263,-0.99426,0.06647,0.04535,0.49105512433487475,0.1673892379751083,0.9988811755805401,1580791188.463826
0.04248,-0.07269,-0.99426,0.06641,0.04535,0.49105512433487475,0.1673892379751083,0.9988811755805401,1580791188.466246
0.04248,-0.07269,-0.99426,0.06628,0.04535,0.49105512433487475,0.1673892379751083,0.9988811755805401,1580791188.468269
0.04254,-0.07269,-0.99426,0.06628,0.04535,0.49105512433487475,0.1673892379751083,0.9988811755805401,1580791188.471657
0.04260,-0.07275,-0.99426,0.06622,0.04535,0.49105512433487475,0.1673892379751083,0.9988811755805401,1580791188.474601
0.04260,-0.07275,-0.99426,0.06616,0.04535,0.49105512433487475,0.1673892379751083,0.9988811755805401,1580791188.4766028
0.04266,-0.07275,-0.99426,0.06610,0.04541,0.49058072654341656,0.16793281369232638,0.999458828736881,1580791188.519053
0.04272,-0.07281,-0.99426,0.06604,0.04541,0.49058072654341656,0.16793281369232638,0.999458828736881,1580791188.523184
0.04272,-0.07281,-0.99426,0.06604,0.04541,0.4910552273096588,0.1663941310757634,0.999713821330545,1580791188.52563
0.04279,-0.07288,-0.99426,0.06598,0.04541,0.49053019648716767,0.16721648253846344,0.9996172086829901,1580791188.563858
0.04285,-0.07288,-0.99426,0.06592,0.04541,0.49053019648716767,0.16721648253846344,0.9996172086829901,1580791188.568079
0.04291,-0.07294,-0.99426,0.06586,0.04541,0.49025634321354933,0.16759559893732,0.9997556364757268,1580791188.572832
0.04291,-0.07294,-0.99426,0.06580,0.04541,0.48945985289194793,0.16728812072863497,0.9990507468986304,1580791188.5761669
0.04297,-0.07294,-0.99426,0.06580,0.04547,0.4895780330867403,0.16672167029489038,0.999798404069953,1580791188.6135051
0.04303,-0.07294,-0.99426,0.06573,0.04547,0.48954287266653546,0.1659131700916201,0.9994781406477132,1580791188.616308
0.04303,-0.07300,-0.99426,0.06561,0.04547,0.48954287266653546,0.1659131700916201,0.9994781406477132,1580791188.6189592
0.04309,-0.07300,-0.99426,0.06555,0.04547,0.48954287266653546,0.1659131700916201,0.9994781406477132,1580791188.6224499
0.04309,-0.07300,-0.99426,0.06549,0.04547,0.48954287266653546,0.1659131700916201,0.9994781406477132,1580791188.624504
0.04315,-0.07300,-0.99426,0.06543,0.04547,0.48977606880819896,0.16668274204534628,0.9998458580889785,1580791188.664114
0.04315,-0.07294,-0.99426,0.06537,0.04553,0.48977606880819896,0.16668274204534628,0.9998458580889785,1580791188.667522
0.04321,-0.07294,-0.99426,0.06525,0.04553,0.48957710187866343,0.1667634462235763,0.9997757470063138,1580791188.6703732
0.04321,-0.07294,-0.99426,0.06519,0.04553,0.48957710187866343,0.1667634462235763,0.9997757470063138,1580791188.6728399
0.04321,-0.07294,-0.99426,0.06506,0.04553,0.48959825503438886,0.16653395063953502,0.9998182800188823,1580791188.7138739
0.04327,-0.07288,-0.99426,0.06500,0.04553,0.48962659946814613,0.1679524152414823,0.9996545578783173,1580791188.7187169
0.04327,-0.07288,-0.99426,0.06494,0.04553,0.48962659946814613,0.1679524152414823,0.9996545578783173,1580791188.722385
0.04327,-0.07281,-0.99426,0.06488,0.04553,0.48962659946814613,0.1679524152414823,0.9996545578783173,1580791188.725881
0.04333,-0.07275,-0.99432,0.06482,0.04559,0.49078008251255517,0.1670883464274724,0.9996737787657667,1580791188.763406
0.04333,-0.07269,-0.99432,0.06470,0.04559,0.49078008251255517,0.1670883464274724,0.9996737787657667,1580791188.766334
0.04340,-0.07263,-0.99432,0.06464,0.04559,0.4907085842941103,0.16745871332594287,0.9997993148739451,1580791188.768877
0.04340,-0.07257,-0.99432,0.06458,0.04559,0.4907085842941103,0.16745871332594287,0.9997993148739451,1580791188.771581
0.04346,-0.07251,-0.99432,0.06451,0.04559,0.4907085842941103,0.16745871332594287,0.9997993148739451,1580791188.7737548
0.04346,-0.07245,-0.99432,0.06445,0.04559,0.490504663388833,0.16806016467107576,0.9998647764304815,1580791188.77641
0.04346,-0.07239,-0.99432,0.06439,0.04559,0.490504663388833,0.16806016467107576,0.9998647764304815,1580791188.7779489
0.04346,-0.07239,-0.99432,0.06433,0.04565,0.4906137031817851,0.1668949836670638,0.999697197642726,1580791188.819235
0.04346,-0.07233,-0.99438,0.06433,0.04565,0.49031858918984017,0.1675797281164194,0.9994182400953489,1580791188.824824
0.04352,-0.07227,-0.99438,0.06427,0.04565,0.49031858918984017,0.1675797281164194,0.9994182400953489,1580791188.827533
0.04352,-0.07220,-0.99438,0.06421,0.04565,0.48998232901528016,0.16783330003229047,0.9997136531621625,1580791188.8641899
0.04352,-0.07214,-0.99438,0.06421,0.04565,0.48998232901528016,0.16783330003229047,0.9997136531621625,1580791188.867867
0.04352,-0.07214,-0.99438,0.06421,0.04565,0.49031440520737046,0.1678614201350065,0.9996166155439605,1580791188.8710122
0.04358,-0.07214,-0.99438,0.06415,0.04572,0.49031440520737046,0.1678614201350065,0.9996166155439605,1580791188.8728929
0.04358,-0.07208,-0.99438,0.06415,0.04572,0.4903755856531936,0.16846165714889305,0.9993812694372984,1580791188.876738
0.04358,-0.07208,-0.99438,0.06415,0.04572,0.49016916760223506,0.16743801071028308,0.9992251616987469,1580791188.916828
0.04358,-0.07208,-0.99438,0.06415,0.04572,0.49032242642708035,0.16737923396684173,0.9992211369957359,1580791188.921709
0.04364,-0.07208,-0.99438,0.06415,0.04572,0.49032242642708035,0.16737923396684173,0.9992211369957359,1580791188.92486
0.04364,-0.07208,-0.99438,0.06415,0.04572,0.4883561160606302,0.16663193403981624,0.9994997989669916,1580791188.963653
0.04364,-0.07208,-0.99438,0.06421,0.04572,0.4880246437912109,0.16727925496051133,0.9995032232925292,1580791188.970129
0.04364,-0.07208,-0.99438,0.06421,0.04578,0.4880246437912109,0.16727925496051133,0.9995032232925292,1580791188.973954
0.04364,-0.07214,-0.99438,0.06421,0.04578,0.4880246437912109,0.16727925496051133,0.9995032232925292,1580791188.976067
0.04358,-0.07214,-0.99438,0.06427,0.04578,0.4880246437912109,0.16727925496051133,0.9995032232925292,1580791189.012189
0.04358,-0.07220,-0.99438,0.06427,0.04578,0.48735267300286517,0.16724930635142665,0.9998470321221882,1580791189.016423
0.04358,-0.07220,-0.99438,0.06427,0.04578,0.4873025747651085,0.1669058164116387,0.9995495836939403,1580791189.0214489
0.04358,-0.07227,-0.99438,0.06433,0.04578,0.4873025747651085,0.1669058164116387,0.9995495836939403,1580791189.022345
0.04358,-0.07227,-0.99432,0.06433,0.04578,0.4873025747651085,0.1669058164116387,0.9995495836939403,1580791189.025694
0.04358,-0.07227,-0.99432,0.06439,0.04584,0.4869552915720049,0.16716693640030655,0.9997761994658838,1580791189.062695
0.04358,-0.07233,-0.99432,0.06439,0.04584,0.4871506609314619,0.1672719874813383,0.999603350687623,1580791189.066
0.04358,-0.07233,-0.99432,0.06445,0.04584,0.4871506609314619,0.1672719874813383,0.999603350687623,1580791189.068515
0.04358,-0.07239,-0.99432,0.06445,0.04584,0.4871506609314619,0.1672719874813383,0.999603350687623,1580791189.0726552
0.04358,-0.07239,-0.99432,0.06451,0.04584,0.48743969327537046,0.16736156435929517,0.9995175435867872,1580791189.075528
0.04364,-0.07245,-0.99432,0.06458,0.04584,0.48743969327537046,0.16736156435929517,0.9995175435867872,1580791189.111694
0.04364,-0.07245,-0.99432,0.06458,0.04584,0.4877562588615462,0.16681983751571317,0.9995667699310745,1580791189.1157608
0.04370,-0.07245,-0.99432,0.06464,0.04590,0.4877562588615462,0.16681983751571317,0.9995667699310745,1580791189.117185
0.04370,-0.07245,-0.99432,0.06470,0.04590,0.4876955392819303,0.1671590432465737,0.9995961056794946,1580791189.1246562
0.04376,-0.07245,-0.99432,0.06470,0.04590,0.4880419246101548,0.1671940163493385,0.9998253580135138,1580791189.164712
