imu_packets,310
quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
-0.06689,0.08386,0.63568,0.76447,0.08209
-0.06696,0.08398,0.63574,0.76440,0.08209
-0.06708,0.08411,0.63574,0.76434,0.08209
-0.06720,0.08435,0.63580,0.76428,0.08209
-0.06732,0.08447,0.63580,0.76428,0.08209
-0.06744,0.08453,0.63580,0.76422,0.08215
-0.06750,0.08466,0.63580,0.76422,0.08215
-0.06763,0.08472,0.63580,0.76416,0.08215
-0.06775,0.08478,0.63586,0.76416,0.08215
-0.06781,0.08484,0.63586,0.76416,0.08215
-0.06793,0.08490,0.63586,0.76410,0.08215
-0.06805,0.08496,0.63586,0.76410,0.08215
-0.06818,0.08502,0.63586,0.76410,0.08215
-0.06824,0.08508,0.63586,0.76404,0.08215
-0.06842,0.08508,0.63586,0.76404,0.08215
-0.06854,0.08508,0.63586,0.76404,0.08215
-0.06866,0.08514,0.63586,0.76404,0.08221
-0.06873,0.08514,0.63580,0.76404,0.08221
-0.06879,0.08514,0.63586,0.76404,0.08221
-0.06885,0.08508,0.63586,0.76404,0.08221
-0.06891,0.08502,0.63586,0.76398,0.08221
-0.06891,0.08496,0.63586,0.76398,0.08221
-0.06897,0.08490,0.63593,0.76398,0.08221
-0.06897,0.08484,0.63593,0.76398,0.08221
-0.06897,0.08484,0.63593,0.76398,0.08221
-0.06897,0.08484,0.63593,0.76398,0.08221
-0.06897,0.08478,0.63593,0.76398,0.08221
-0.06891,0.08478,0.63593,0.76398,0.08228
-0.06885,0.08472,0.63586,0.76404,0.08228
-0.06879,0.08472,0.63586,0.76404,0.08228
-0.06879,0.08472,0.63580,0.76410,0.08228
-0.06873,0.08478,0.63574,0.76416,0.08228
-0.06860,0.08484,0.63562,0.76428,0.08228
-0.06848,0.08484,0.63556,0.76434,0.08228
-0.06842,0.08484,0.63550,0.76440,0.08228
-0.06830,0.08490,0.63544,0.76447,0.08228
-0.06818,0.08490,0.63531,0.76453,0.08228
-0.06805,0.08490,0.63525,0.76459,0.08228
-0.06793,0.08490,0.63519,0.76465,0.08234
-0.06781,0.08490,0.63513,0.76477,0.08234
-0.06769,0.08490,0.63501,0.76483,0.08234
-0.06750,0.08490,0.63495,0.76489,0.08234
-0.06732,0.08496,0.63477,0.76508,0.08234
-0.06726,0.08496,0.63464,0.76514,0.08234
-0.06714,0.08496,0.63458,0.76526,0.08234
-0.06708,0.08496,0.63446,0.76532,0.08234
-0.06696,0.08490,0.63440,0.76544,0.08234
-0.06689,0.08490,0.63428,0.76550,0.08234
-0.06683,0.08490,0.63422,0.76556,0.08234
-0.06677,0.08490,0.63409,0.76562,0.08234
-0.06671,0.08490,0.63403,0.76575,0.08240
-0.06665,0.08490,0.63397,0.76581,0.08240
-0.06653,0.08490,0.63385,0.76587,0.08240
-0.06653,0.08490,0.63379,0.76593,0.08240
-0.06653,0.08496,0.63373,0.76599,0.08240
-0.06653,0.08496,0.63367,0.76605,0.08240
-0.06647,0.08496,0.63367,0.76605,0.08240
-0.06641,0.08496,0.63361,0.76611,0.08240
-0.06641,0.08490,0.63354,0.76617,0.08240
-0.06635,0.08490,0.63348,0.76617,0.08240
-0.06635,0.08490,0.63348,0.76624,0.08240
-0.06635,0.08496,0.63342,0.76630,0.08246
-0.06635,0.08502,0.63330,0.76636,0.08246
-0.06635,0.08508,0.63324,0.76636,0.08246
-0.06635,0.08508,0.63324,0.76642,0.08246
-0.06635,0.08508,0.63312,0.76648,0.08246
-0.06641,0.08514,0.63306,0.76654,0.08246
-0.06647,0.08521,0.63300,0.76654,0.08246
-0.06653,0.08521,0.63293,0.76660,0.08246
-0.06653,0.08521,0.63293,0.76666,0.08246
-0.06659,0.08514,0.63287,0.76666,0.08246
-0.06671,0.08521,0.63275,0.76672,0.08252
-0.06683,0.08527,0.63275,0.76678,0.08252
-0.06696,0.08533,0.63269,0.76678,0.08252
-0.06708,0.08539,0.63263,0.76678,0.08252
-0.06714,0.08539,0.63263,0.76678,0.08252
-0.06720,0.08539,0.63263,0.76678,0.08252
-0.06726,0.08533,0.63263,0.76678,0.08252
-0.06732,0.08527,0.63263,0.76678,0.08252
-0.06744,0.08527,0.63263,0.76678,0.08252
-0.06750,0.08527,0.63263,0.76678,0.08252
-0.06763,0.08527,0.63269,0.76672,0.08252
-0.06769,0.08527,0.63269,0.76672,0.08258
-0.06775,0.08527,0.63269,0.76672,0.08258
-0.06781,0.08521,0.63275,0.76666,0.08258
-0.06787,0.08521,0.63281,0.76660,0.08258
-0.06793,0.08521,0.63287,0.76660,0.08258
-0.06799,0.08521,0.63287,0.76654,0.08258
-0.06805,0.08521,0.63293,0.76648,0.08258
-0.06805,0.08521,0.63300,0.76642,0.08258
-0.06812,0.08521,0.63306,0.76642,0.08258
-0.06824,0.08521,0.63312,0.76630,0.08258
-0.06824,0.08521,0.63318,0.76630,0.08258
-0.06830,0.08527,0.63318,0.76624,0.08264
-0.06830,0.08527,0.63324,0.76617,0.08264
-0.06836,0.08527,0.63330,0.76617,0.08264
-0.06836,0.08527,0.63330,0.76611,0.08264
-0.06836,0.08533,0.63336,0.76611,0.08264
-0.06836,0.08533,0.63336,0.76611,0.08264
-0.06836,0.08533,0.63336,0.76605,0.08264
-0.06830,0.08539,0.63342,0.76605,0.08264
-0.06830,0.08539,0.63342,0.76605,0.08264
-0.06824,0.08545,0.63342,0.76605,0.08264
-0.06824,0.08545,0.63342,0.76605,0.08264
-0.06818,0.08545,0.63342,0.76605,0.08264
-0.06818,0.08551,0.63342,0.76605,0.08270
-0.06818,0.08551,0.63342,0.76605,0.08270
-0.06818,0.08557,0.63336,0.76605,0.08270
-0.06812,0.08557,0.63336,0.76605,0.08270
-0.06812,0.08557,0.63336,0.76611,0.08270
-0.06812,0.08557,0.63330,0.76611,0.08270
-0.06812,0.08557,0.63330,0.76617,0.08270
-0.06812,0.08557,0.63324,0.76617,0.08270
-0.06818,0.08563,0.63324,0.76617,0.08270
-0.06818,0.08563,0.63318,0.76624,0.08270
-0.06818,0.08563,0.63318,0.76624,0.08270
-0.06818,0.08563,0.63312,0.76624,0.08276
-0.06818,0.08563,0.63312,0.76630,0.08276
-0.06818,0.08563,0.63306,0.76630,0.08276
-0.06818,0.08563,0.63306,0.76636,0.08276
-0.06818,0.08563,0.63300,0.76642,0.08276
-0.06818,0.08563,0.63293,0.76642,0.08276
-0.06824,0.08563,0.63293,0.76648,0.08276
-0.06824,0.08563,0.63287,0.76648,0.08276
-0.06824,0.08563,0.63281,0.76648,0.08276
-0.06830,0.08563,0.63281,0.76654,0.08276
-0.06830,0.08569,0.63275,0.76654,0.08276
-0.06830,0.08569,0.63269,0.76660,0.08282
-0.06836,0.08569,0.63269,0.76666,0.08282
-0.06836,0.08569,0.63257,0.76672,0.08282
-0.06836,0.08569,0.63251,0.76672,0.08282
-0.06836,0.08569,0.63245,0.76678,0.08282
-0.06842,0.08575,0.63245,0.76685,0.08282
-0.06842,0.08582,0.63239,0.76685,0.08282
-0.06848,0.08582,0.63232,0.76691,0.08282
-0.06848,0.08588,0.63226,0.76691,0.08282
-0.06854,0.08588,0.63220,0.76697,0.08282
-0.06854,0.08588,0.63220,0.76697,0.08282
-0.06866,0.08588,0.63208,0.76703,0.08289
-0.06866,0.08594,0.63208,0.76709,0.08289
-0.06873,0.08594,0.63202,0.76709,0.08289
-0.06879,0.08594,0.63202,0.76709,0.08289
-0.06885,0.08594,0.63196,0.76709,0.08289
-0.06891,0.08594,0.63196,0.76709,0.08289
-0.06897,0.08594,0.63196,0.76709,0.08289
-0.06903,0.08594,0.63196,0.76709,0.08289
-0.06909,0.08600,0.63196,0.76709,0.08289
-0.06915,0.08600,0.63196,0.76709,0.08289
-0.06915,0.08600,0.63196,0.76709,0.08289
-0.06927,0.08600,0.63196,0.76709,0.08295
-0.06934,0.08606,0.63196,0.76709,0.08295
-0.06940,0.08606,0.63202,0.76703,0.08295
-0.06940,0.08606,0.63202,0.76703,0.08295
-0.06946,0.08606,0.63202,0.76703,0.08295
-0.06946,0.08606,0.63202,0.76703,0.08295
-0.06952,0.08606,0.63202,0.76703,0.08295
-0.06958,0.08606,0.63202,0.76703,0.08295
-0.06964,0.08606,0.63202,0.76703,0.08295
-0.06970,0.08612,0.63196,0.76703,0.08295
-0.06976,0.08612,0.63196,0.76703,0.08295
-0.06976,0.08612,0.63196,0.76703,0.08295
-0.06982,0.08612,0.63196,0.76703,0.08301
-0.06982,0.08612,0.63196,0.76703,0.08301
-0.06982,0.08612,0.63196,0.76703,0.08301
-0.06982,0.08612,0.63196,0.76703,0.08301
-0.06982,0.08612,0.63196,0.76703,0.08301
