quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,zmq_confidence,IMUtimestamp
0.01715,-0.09131,-0.98199,0.16443,0.05981,0.48529659154892685,0.17605698953401527,0.9996652596060369,1580791340.8486989
0.01691,-0.09216,-0.98181,0.16516,0.05981,0.48494472221579227,0.1761592223038302,0.999628344501507,1580791340.8563762
0.01666,-0.09290,-0.98163,0.16583,0.05981,0.48494472221579227,0.1761592223038302,0.999628344501507,1580791340.857761
0.01642,-0.09363,-0.98145,0.16644,0.05981,0.4850639803800464,0.17601590665497047,0.9995544368842116,1580791340.864882
0.01617,-0.09436,-0.98132,0.16705,0.05981,0.4850639803800464,0.17601590665497047,0.9995544368842116,1580791340.8732579
0.01587,-0.09509,-0.98114,0.16760,0.05988,0.4845422986139217,0.17661406248201117,0.9738083900478078,1580791340.8782048
0.01563,-0.09576,-0.98096,0.16815,0.05988,0.4845422986139217,0.17661406248201117,0.9738083900478078,1580791340.881472
0.01538,-0.09637,-0.98083,0.16864,0.05988,0.4852087555292721,0.17663213502827757,0.9999452649393541,1580791340.8904588
0.01514,-0.09705,-0.98071,0.16907,0.05988,0.4852933359310526,0.1761822877017517,0.9994386127016586,1580791340.894618
0.01483,-0.09772,-0.98053,0.16956,0.05988,0.48484415346049287,0.17550319502466083,0.9993429567371549,1580791340.902231
0.01459,-0.09827,-0.98047,0.16992,0.05988,0.4857571027492741,0.17629248028313593,0.9991142297086368,1580791340.9096231
0.01434,-0.09888,-0.98035,0.17029,0.05988,0.4849307766356352,0.17672829306456728,0.9992876222897358,1580791340.913766
0.01410,-0.09937,-0.98022,0.17053,0.05988,0.4849307766356352,0.17672829306456728,0.9992876222897358,1580791340.91977
0.01385,-0.09985,-0.98010,0.17084,0.05994,0.4851381114982031,0.17607700850953167,0.9996431725029334,1580791340.921442
0.01361,-0.10034,-0.98004,0.17108,0.05994,0.4851381114982031,0.17607700850953167,0.9996431725029334,1580791340.924104
0.01331,-0.10077,-0.97998,0.17133,0.05994,0.4851381114982031,0.17607700850953167,0.9996431725029334,1580791340.925348
0.01312,-0.10114,-0.97992,0.17151,0.05994,0.4854653195605231,0.1754479344683728,0.9994624824019465,1580791340.944748
0.01288,-0.10156,-0.97980,0.17169,0.05994,0.48541466553250406,0.1756794102880146,0.99882800297382,1580791340.951282
0.01263,-0.10187,-0.97974,0.17188,0.05994,0.48541466553250406,0.1756794102880146,0.99882800297382,1580791340.95469
0.01245,-0.10217,-0.97974,0.17200,0.05994,0.4855380019913557,0.17582556810516814,0.999333608823491,1580791340.9603121
0.01227,-0.10242,-0.97968,0.17212,0.05994,0.4855380019913557,0.17582556810516814,0.999333608823491,1580791340.965237
0.01208,-0.10266,-0.97961,0.17224,0.05994,0.4865085837303888,0.17549186236123115,0.9997317722235768,1580791340.971495
0.01184,-0.10291,-0.97955,0.17236,0.06000,0.4865085837303888,0.17549186236123115,0.9997317722235768,1580791340.974779
0.01172,-0.10309,-0.97955,0.17242,0.06000,0.4861995618133251,0.17556764918803924,0.9998202627964704,1580791340.980196
0.01160,-0.10327,-0.97949,0.17255,0.06000,0.48669298895427265,0.1757002850271715,0.9999353336560041,1580791340.987288
0.01141,-0.10345,-0.97949,0.17261,0.06000,0.4862722323978136,0.17526329556878728,0.9994138364019669,1580791340.994463
0.01123,-0.10358,-0.97943,0.17273,0.06000,0.48721645131952906,0.175009379311725,0.9996532693103932,1580791341.0002391
0.01111,-0.10364,-0.97943,0.17279,0.06000,0.48721645131952906,0.175009379311725,0.9996532693103932,1580791341.008833
0.01099,-0.10376,-0.97937,0.17291,0.06000,0.48726027687633755,0.1758264218143597,0.9994743632487788,1580791341.015924
0.01086,-0.10382,-0.97937,0.17303,0.06000,0.4869847825759191,0.174326971500131,0.9999773517498114,1580791341.022442
0.01080,-0.10394,-0.97937,0.17310,0.06006,0.4869847825759191,0.174326971500131,0.9999773517498114,1580791341.026856
0.01068,-0.10394,-0.97931,0.17322,0.06006,0.4869102927712395,0.1751377192433703,0.9986246664799654,1580791341.031158
0.01062,-0.10400,-0.97931,0.17328,0.06006,0.4866934602935947,0.17527530884001574,0.9993789345673346,1580791341.03734
0.01050,-0.10406,-0.97925,0.17340,0.06006,0.4866934602935947,0.17527530884001574,0.9993789345673346,1580791341.040761
0.01038,-0.10413,-0.97925,0.17352,0.06006,0.48696378150784375,0.17523501951438802,0.9991249208046601,1580791341.0454159
0.01031,-0.10419,-0.97925,0.17365,0.06006,0.48696378150784375,0.17523501951438802,0.9991249208046601,1580791341.058332
0.01025,-0.10425,-0.97919,0.17377,0.06006,0.48696378150784375,0.17523501951438802,0.9991249208046601,1580791341.06235
0.01019,-0.10425,-0.97919,0.17395,0.06006,0.48696378150784375,0.17523501951438802,0.9991249208046601,1580791341.072736
0.01019,-0.10431,-0.97913,0.17407,0.06006,0.4869319607033552,0.17482907765796396,0.9994392934739263,1580791341.077926
0.01013,-0.10443,-0.97906,0.17432,0.06012,0.4864608465284225,0.17489507534522508,0.9992937509939362,1580791341.088341
0.01007,-0.10443,-0.97906,0.17444,0.06012,0.49334520835177437,0.17513271226798133,0.999387098471652,1580791341.090704
0.01007,-0.10449,-0.97900,0.17462,0.06012,0.49334520835177437,0.17513271226798133,0.999387098471652,1580791341.1001558
0.01013,-0.10455,-0.97900,0.17474,0.06012,0.49334520835177437,0.17513271226798133,0.999387098471652,1580791341.10566
0.01013,-0.10461,-0.97894,0.17487,0.06012,0.49334520835177437,0.17513271226798133,0.999387098471652,1580791341.108421
0.01019,-0.10468,-0.97894,0.17499,0.06012,0.49334520835177437,0.17513271226798133,0.999387098471652,1580791341.110063
0.01025,-0.10474,-0.97888,0.17511,0.06012,0.5348860509548795,0.17459181686397074,0.9977821997938201,1580791341.127753
0.01031,-0.10480,-0.97888,0.17523,0.06012,0.5348860509548795,0.17459181686397074,0.9977821997938201,1580791341.129154
0.01038,-0.10492,-0.97882,0.17535,0.06018,0.537453107777433,0.17384118853106367,0.9480217643515052,1580791341.1315908
0.01044,-0.10498,-0.97882,0.17548,0.06018,0.537453107777433,0.17384118853106367,0.9480217643515052,1580791341.135089
0.01056,-0.10516,-0.97876,0.17560,0.06018,0.5361608839695058,0.17327349108903978,0.9995316685213621,1580791341.1435468
0.01062,-0.10529,-0.97876,0.17572,0.06018,0.5376567032388746,0.17367748882460055,0.9936074430888817,1580791341.156001
0.01068,-0.10541,-0.97870,0.17584,0.06018,0.5376567032388746,0.17367748882460055,0.9936074430888817,1580791341.16014
0.01074,-0.10559,-0.97864,0.17590,0.06018,0.5389429828053486,0.17421664771557388,0.9995976432811158,1580791341.162533
0.01086,-0.10571,-0.97864,0.17603,0.06018,0.5387199197893312,0.17411713489179126,0.987604265422835,1580791341.1772878
0.01093,-0.10590,-0.97858,0.17615,0.06018,0.538276943686877,0.17421622282788207,0.9651934954973349,1580791341.179664
0.01099,-0.10602,-0.97858,0.17621,0.06018,0.5373253132188862,0.17334672659752903,0.999662323500486,1580791341.189733
0.01105,-0.10614,-0.97852,0.17633,0.06024,0.5358118279439189,0.17309179896536242,0.950725095970951,1580791341.1936991
0.01117,-0.10632,-0.97852,0.17639,0.06024,0.5349779683238362,0.17276121888354867,0.9294946884497886,1580791341.200415
0.01117,-0.10645,-0.97845,0.17651,0.06024,0.5349779683238362,0.17276121888354867,0.9294946884497886,1580791341.203232
0.01123,-0.10657,-0.97845,0.17657,0.06024,0.5334790322973934,0.1725687438729573,0.9985764350789229,1580791341.213235
0.01129,-0.10675,-0.97839,0.17670,0.06024,0.5319758897092626,0.1728250914671683,0.9990797085593589,1580791341.219156
0.01135,-0.10687,-0.97839,0.17676,0.06024,0.5299427476582832,0.17235804988096914,0.9991733999037912,1580791341.229269
0.01141,-0.10699,-0.97833,0.17682,0.06024,0.528077894789269,0.1724328602206079,0.9995621153108614,1580791341.232477
0.01141,-0.10712,-0.97833,0.17688,0.06024,0.528077894789269,0.1724328602206079,0.9995621153108614,1580791341.238666
0.01147,-0.10730,-0.97827,0.17700,0.06024,0.5252169231113905,0.172716684524152,0.9992657662770463,1580791341.2466428
0.01147,-0.10742,-0.97827,0.17706,0.06030,0.5252169231113905,0.172716684524152,0.9992657662770463,1580791341.2489212
0.01147,-0.10754,-0.97821,0.17712,0.06030,0.5225183233301666,0.1732967830759271,0.9978504814544246,1580791341.254673
0.01147,-0.10767,-0.97821,0.17712,0.06030,0.5225183233301666,0.1732967830759271,0.9978504814544246,1580791341.2582011
0.01147,-0.10785,-0.97821,0.17719,0.06030,0.5202317209238801,0.173051435843929,0.9993787114651637,1580791341.262936
0.01147,-0.10797,-0.97815,0.17725,0.06030,0.5169086515949597,0.17290977298532895,0.9992724308385675,1580791341.272403
0.01147,-0.10809,-0.97815,0.17731,0.06030,0.5148280172147619,0.17441172519102366,0.9680540505819304,1580791341.27507
0.01147,-0.10822,-0.97809,0.17731,0.06030,0.5148280172147619,0.17441172519102366,0.9680540505819304,1580791341.279671
0.01141,-0.10840,-0.97809,0.17737,0.06030,0.5169686239290294,0.17296658016550592,0.9995031931599133,1580791341.285376
0.01135,-0.10852,-0.97809,0.17737,0.06036,0.5169686239290294,0.17296658016550592,0.9995031931599133,1580791341.2937732
0.01135,-0.10864,-0.97809,0.17737,0.06036,0.515247828993914,0.17141730895175078,0.9990460037788503,1580791341.298155
0.01129,-0.10876,-0.97803,0.17743,0.06036,0.51142815668538,0.17151860694054055,0.9985945290318926,1580791341.308158
0.01123,-0.10895,-0.97803,0.17743,0.06036,0.5077905134529341,0.17073179831920793,0.999085367392366,1580791341.3129568
0.01111,-0.10901,-0.97803,0.17743,0.06036,0.5077905134529341,0.17073179831920793,0.999085367392366,1580791341.3183072
0.01099,-0.10913,-0.97803,0.17743,0.06036,0.5042319885847053,0.17222268874102298,0.9778011503613182,1580791341.327305
0.01080,-0.10925,-0.97797,0.17749,0.06036,0.5008061209885399,0.17321858588449934,0.9991468562162158,1580791341.3295639
0.01068,-0.10938,-0.97797,0.17749,0.06036,0.4977983608740658,0.17315978998569648,0.9992716398101404,1580791341.335108
0.01050,-0.10950,-0.97797,0.17749,0.06036,0.4977983608740658,0.17315978998569648,0.9992716398101404,1580791341.338909
0.01031,-0.10962,-0.97791,0.17755,0.06042,0.4941888262639931,0.17198985214105034,0.9988867876849372,1580791341.3467112
0.01019,-0.10974,-0.97791,0.17761,0.06042,0.4915705384903406,0.17331717490300247,0.9992215750165299,1580791341.354388
0.01001,-0.10986,-0.97791,0.17761,0.06042,0.4879752155588406,0.17322268962331566,0.9981167762403464,1580791341.361557
0.00989,-0.10999,-0.97784,0.17767,0.06042,0.4879752155588406,0.17322268962331566,0.9981167762403464,1580791341.366879
0.00970,-0.11011,-0.97784,0.17773,0.06042,0.4879752155588406,0.17322268962331566,0.9981167762403464,1580791341.371208
0.00958,-0.11023,-0.97784,0.17773,0.06042,0.4845671560276005,0.17302894072477848,0.9989543313688682,1580791341.380982
0.00940,-0.11041,-0.97778,0.17780,0.06042,0.4845671560276005,0.17302894072477848,0.9989543313688682,1580791341.382615
0.00928,-0.11053,-0.97778,0.17786,0.06042,0.48184636772418504,0.1725929456001125,0.9990756576180798,1580791341.394049
0.00909,-0.11072,-0.97778,0.17792,0.06042,0.48184636772418504,0.1725929456001125,0.9990756576180798,1580791341.397281
0.00891,-0.11084,-0.97772,0.17798,0.06049,0.47993975471741007,0.1725144025407016,0.9983993915312989,1580791341.40551
0.00879,-0.11096,-0.97772,0.17804,0.06049,0.47993975471741007,0.1725144025407016,0.9983993915312989,1580791341.410236
0.00861,-0.11115,-0.97766,0.17816,0.06049,0.4787570502252789,0.17296738773249742,0.9996596477879536,1580791341.416702
0.00848,-0.11133,-0.97766,0.17822,0.06049,0.4775591390850452,0.173418153785582,0.9987979570180695,1580791341.421439
0.00830,-0.11145,-0.97760,0.17828,0.06049,0.4770136311429214,0.1734214929498139,0.9989303546609655,1580791341.429076
0.00812,-0.11163,-0.97760,0.17841,0.06049,0.4763580871041295,0.17424150685414308,0.9994617132590116,1580791341.434179
0.00800,-0.11176,-0.97754,0.17853,0.06049,0.4763580871041295,0.17424150685414308,0.9994617132590116,1580791341.437943
0.00781,-0.11194,-0.97748,0.17859,0.06049,0.47580358294638636,0.17430939825249825,0.9985939075856172,1580791341.444729
0.00769,-0.11206,-0.97748,0.17871,0.06049,0.47580358294638636,0.17430939825249825,0.9985939075856172,1580791341.446238
0.00751,-0.11224,-0.97742,0.17883,0.06055,0.4757080233009132,0.17335756762041743,0.9995205382105988,1580791341.452808
0.00739,-0.11243,-0.97736,0.17896,0.06055,0.4757080233009132,0.17335756762041743,0.9995205382105988,1580791341.453873
0.00726,-0.11255,-0.97736,0.17908,0.06055,0.4757080233009132,0.17335756762041743,0.9995205382105988,1580791341.460612
0.00714,-0.11273,-0.97729,0.17926,0.06055,0.4746730411657265,0.17393938274275944,0.9981435509126494,1580791341.4704058
