imu_packets,268
quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
-0.06616,0.08417,0.63452,0.76544,0.09875
-0.06616,0.08411,0.63452,0.76544,0.09875
-0.06616,0.08411,0.63452,0.76544,0.09875
-0.06616,0.08411,0.63452,0.76550,0.09875
-0.06616,0.08411,0.63446,0.76550,0.09875
-0.06622,0.08417,0.63446,0.76550,0.09875
-0.06622,0.08417,0.63440,0.76556,0.09875
-0.06628,0.08417,0.63440,0.76556,0.09875
-0.06628,0.08417,0.63434,0.76556,0.09875
-0.06628,0.08417,0.63434,0.76562,0.09875
-0.06635,0.08411,0.63428,0.76562,0.09875
-0.06635,0.08411,0.63428,0.76562,0.09875
-0.06641,0.08417,0.63428,0.76562,0.09875
-0.06647,0.08417,0.63428,0.76562,0.09882
-0.06647,0.08417,0.63422,0.76569,0.09882
-0.06653,0.08411,0.63422,0.76569,0.09882
-0.06659,0.08411,0.63422,0.76569,0.09882
-0.06659,0.08411,0.63422,0.76569,0.09882
-0.06665,0.08411,0.63422,0.76569,0.09882
-0.06677,0.08411,0.63416,0.76569,0.09882
-0.06683,0.08417,0.63409,0.76575,0.09882
-0.06689,0.08417,0.63403,0.76581,0.09882
-0.06696,0.08417,0.63397,0.76587,0.09882
-0.06702,0.08423,0.63391,0.76593,0.09882
-0.06702,0.08429,0.63385,0.76593,0.09882
-0.06708,0.08429,0.63373,0.76599,0.09882
-0.06708,0.08435,0.63367,0.76605,0.09882
-0.06708,0.08435,0.63361,0.76611,0.09888
-0.06708,0.08441,0.63348,0.76617,0.09888
-0.06702,0.08441,0.63342,0.76630,0.09888
-0.06696,0.08453,0.63324,0.76642,0.09888
-0.06689,0.08459,0.63312,0.76648,0.09888
-0.06683,0.08466,0.63300,0.76660,0.09888
-0.06683,0.08472,0.63287,0.76666,0.09888
-0.06677,0.08478,0.63281,0.76678,0.09888
-0.06665,0.08484,0.63269,0.76685,0.09888
-0.06659,0.08484,0.63263,0.76691,0.09888
-0.06641,0.08490,0.63251,0.76703,0.09888
-0.06628,0.08496,0.63239,0.76709,0.09888
-0.06604,0.08508,0.63220,0.76727,0.09888
-0.06586,0.08508,0.63208,0.76740,0.09894
-0.06567,0.08514,0.63196,0.76752,0.09894
-0.06555,0.08521,0.63190,0.76758,0.09894
-0.06531,0.08527,0.63171,0.76770,0.09894
-0.06512,0.08527,0.63165,0.76782,0.09894
-0.06494,0.08527,0.63153,0.76788,0.09894
-0.06470,0.08527,0.63141,0.76801,0.09894
-0.06445,0.08521,0.63129,0.76813,0.09894
-0.06415,0.08514,0.63123,0.76825,0.09894
-0.06354,0.08490,0.63098,0.76849,0.09894
-0.06323,0.08484,0.63086,0.76868,0.09894
-0.06293,0.08478,0.63068,0.76880,0.09894
-0.06262,0.08472,0.63055,0.76898,0.09894
-0.06226,0.08459,0.63043,0.76910,0.09900
-0.06189,0.08447,0.63025,0.76929,0.09900
-0.06146,0.08441,0.63007,0.76947,0.09900
-0.06104,0.08429,0.62988,0.76971,0.09900
-0.06067,0.08417,0.62964,0.76990,0.09900
-0.06024,0.08411,0.62939,0.77020,0.09900
-0.05945,0.08398,0.62885,0.77069,0.09900
-0.05908,0.08386,0.62854,0.77100,0.09900
-0.05865,0.08380,0.62817,0.77130,0.09900
-0.05823,0.08368,0.62787,0.77161,0.09900
-0.05786,0.08356,0.62750,0.77197,0.09900
-0.05756,0.08356,0.62714,0.77228,0.09900
-0.05719,0.08350,0.62677,0.77258,0.09900
-0.05682,0.08344,0.62640,0.77295,0.09906
-0.05646,0.08337,0.62598,0.77332,0.09906
-0.05615,0.08331,0.62567,0.77362,0.09906
-0.05536,0.08307,0.62488,0.77429,0.09906
-0.05499,0.08301,0.62451,0.77466,0.09906
-0.05469,0.08289,0.62415,0.77496,0.09906
-0.05444,0.08282,0.62372,0.77533,0.09906
-0.05414,0.08276,0.62329,0.77570,0.09906
-0.05396,0.08270,0.62292,0.77600,0.09906
-0.05371,0.08264,0.62256,0.77637,0.09906
-0.05353,0.08252,0.62213,0.77667,0.09906
-0.05328,0.08240,0.62177,0.77704,0.09906
-0.05304,0.08228,0.62140,0.77734,0.09912
-0.05286,0.08215,0.62103,0.77765,0.09912
-0.05267,0.08203,0.62067,0.77802,0.09912
-0.05249,0.08191,0.62030,0.77832,0.09912
-0.05219,0.08173,0.61963,0.77887,0.09912
-0.05200,0.08160,0.61926,0.77917,0.09912
-0.05188,0.08154,0.61890,0.77948,0.09912
-0.05182,0.08148,0.61859,0.77972,0.09912
-0.05170,0.08142,0.61829,0.78003,0.09912
-0.05157,0.08130,0.61798,0.78027,0.09912
-0.05151,0.08118,0.61761,0.78058,0.09912
-0.05139,0.08112,0.61731,0.78082,0.09912
-0.05133,0.08099,0.61700,0.78107,0.09912
-0.05127,0.08093,0.61670,0.78137,0.09918
-0.05121,0.08081,0.61603,0.78186,0.09918
-0.05121,0.08075,0.61572,0.78210,0.09918
-0.05121,0.08069,0.61548,0.78235,0.09918
-0.05121,0.08063,0.61511,0.78259,0.09918
-0.05115,0.08057,0.61487,0.78284,0.09918
-0.05115,0.08057,0.61456,0.78308,0.09918
-0.05115,0.08051,0.61432,0.78326,0.09918
-0.05115,0.08057,0.61407,0.78345,0.09918
-0.05115,0.08057,0.61383,0.78369,0.09918
-0.05115,0.08057,0.61340,0.78400,0.09918
-0.05115,0.08057,0.61316,0.78418,0.09918
-0.05109,0.08051,0.61304,0.78430,0.09924
-0.05109,0.08044,0.61285,0.78442,0.09924
-0.05103,0.08044,0.61267,0.78455,0.09924
-0.05103,0.08038,0.61255,0.78467,0.09924
-0.05103,0.08038,0.61237,0.78485,0.09924
-0.05096,0.08038,0.61224,0.78491,0.09924
-0.05096,0.08032,0.61206,0.78510,0.09924
-0.05090,0.08026,0.61194,0.78522,0.09924
-0.05084,0.08020,0.61163,0.78540,0.09924
-0.05078,0.08014,0.61151,0.78552,0.09924
-0.05078,0.08014,0.61139,0.78558,0.09924
-0.05078,0.08014,0.61127,0.78571,0.09924
-0.05078,0.08014,0.61121,0.78577,0.09924
-0.05078,0.08014,0.61108,0.78589,0.09924
-0.05078,0.08014,0.61102,0.78595,0.09930
-0.05084,0.08014,0.61084,0.78601,0.09930
-0.05084,0.08014,0.61078,0.78607,0.09930
-0.05084,0.08020,0.61072,0.78613,0.09930
-0.05090,0.08026,0.61066,0.78619,0.09930
-0.05090,0.08032,0.61060,0.78619,0.09930
-0.05090,0.08038,0.61053,0.78625,0.09930
-0.05090,0.08044,0.61047,0.78632,0.09930
-0.05090,0.08051,0.61041,0.78632,0.09930
-0.05084,0.08057,0.61041,0.78632,0.09930
-0.05078,0.08075,0.61035,0.78638,0.09930
-0.05072,0.08081,0.61035,0.78638,0.09930
-0.05066,0.08087,0.61035,0.78638,0.09937
-0.05060,0.08087,0.61035,0.78638,0.09937
-0.05054,0.08087,0.61035,0.78638,0.09937
-0.05042,0.08093,0.61035,0.78638,0.09937
-0.05035,0.08099,0.61035,0.78638,0.09937
-0.05035,0.08105,0.61035,0.78638,0.09937
-0.05029,0.08112,0.61035,0.78638,0.09937
-0.05023,0.08118,0.61035,0.78638,0.09937
-0.05005,0.08124,0.61035,0.78638,0.09937
-0.04999,0.08124,0.61035,0.78638,0.09937
-0.04987,0.08124,0.61035,0.78638,0.09937
-0.04980,0.08130,0.61035,0.78638,0.09937
-0.04974,0.08136,0.61035,0.78638,0.09937
-0.04968,0.08142,0.61035,0.78638,0.09937
-0.04962,0.08148,0.61035,0.78638,0.09943
-0.04950,0.08148,0.61035,0.78638,0.09943
-0.04944,0.08148,0.61035,0.78638,0.09943
-0.04938,0.08154,0.61029,0.78644,0.09943
-0.04926,0.08154,0.61023,0.78644,0.09943
-0.04919,0.08154,0.61023,0.78650,0.09943
-0.04907,0.08154,0.61023,0.78650,0.09943
-0.04901,0.08148,0.61017,0.78656,0.09943
-0.04895,0.08148,0.61017,0.78656,0.09943
-0.04883,0.08142,0.61011,0.78662,0.09943
-0.04877,0.08142,0.61011,0.78662,0.09943
-0.04871,0.08142,0.61005,0.78668,0.09943
-0.04865,0.08142,0.60999,0.78668,0.09943
-0.04846,0.08136,0.60992,0.78674,0.09949
-0.04834,0.08136,0.60992,0.78680,0.09949
-0.04828,0.08136,0.60986,0.78680,0.09949
-0.04816,0.08136,0.60986,0.78687,0.09949
-0.04810,0.08142,0.60980,0.78687,0.09949
-0.04803,0.08142,0.60980,0.78693,0.09949
-0.04791,0.08142,0.60974,0.78693,0.09949
-0.04785,0.08142,0.60974,0.78699,0.09949
-0.04773,0.08142,0.60968,0.78699,0.09949
-0.04767,0.08142,0.60968,0.78705,0.09949
-0.04749,0.08136,0.60962,0.78711,0.09949
-0.04742,0.08130,0.60956,0.78711,0.09949
-0.04730,0.08130,0.60956,0.78711,0.09949
-0.04724,0.08130,0.60956,0.78717,0.09955
-0.04712,0.08130,0.60950,0.78717,0.09955
-0.04706,0.08130,0.60950,0.78717,0.09955
-0.04700,0.08130,0.60950,0.78723,0.09955
-0.04694,0.08130,0.60944,0.78723,0.09955
-0.04681,0.08130,0.60944,0.78723,0.09955
-0.04675,0.08130,0.60944,0.78729,0.09955
-0.04663,0.08124,0.60944,0.78729,0.09955
-0.04657,0.08124,0.60944,0.78729,0.09955
-0.04651,0.08118,0.60944,0.78729,0.09955
-0.04645,0.08118,0.60944,0.78729,0.09955
-0.04633,0.08112,0.60944,0.78729,0.09955
-0.04626,0.08112,0.60944,0.78729,0.09955
-0.04620,0.08105,0.60944,0.78729,0.09955
-0.04620,0.08105,0.60950,0.78729,0.09961
-0.04614,0.08105,0.60950,0.78729,0.09961
-0.04608,0.08099,0.60950,0.78729,0.09961
-0.04608,0.08099,0.60950,0.78729,0.09961
-0.04602,0.08093,0.60956,0.78729,0.09961
-0.04590,0.08087,0.60956,0.78723,0.09961
-0.04590,0.08081,0.60962,0.78723,0.09961
-0.04584,0.08075,0.60962,0.78723,0.09961
-0.04584,0.08069,0.60962,0.78723,0.09961
-0.04578,0.08063,0.60968,0.78723,0.09961
-0.04578,0.08057,0.60968,0.78717,0.09961
-0.04578,0.08057,0.60974,0.78717,0.09961
-0.04584,0.08057,0.60974,0.78717,0.09961
-0.04584,0.08057,0.60980,0.78711,0.09961
-0.04590,0.08063,0.60980,0.78711,0.09967
-0.04590,0.08057,0.60980,0.78711,0.09967
-0.04596,0.08057,0.60980,0.78711,0.09967
-0.04602,0.08051,0.60986,0.78705,0.09967
-0.04608,0.08057,0.60986,0.78705,0.09967
-0.04620,0.08063,0.60986,0.78705,0.09967
-0.04626,0.08069,0.60992,0.78699,0.09967
-0.04639,0.08075,0.60992,0.78699,0.09967
-0.04645,0.08075,0.60992,0.78693,0.09967
-0.04651,0.08075,0.60999,0.78693,0.09967
-0.04657,0.08075,0.60999,0.78687,0.09967
-0.04657,0.08075,0.61005,0.78687,0.09967
-0.04669,0.08075,0.61011,0.78680,0.09973
-0.04675,0.08081,0.61011,0.78680,0.09973
-0.04681,0.08081,0.61017,0.78674,0.09973
-0.04681,0.08081,0.61017,0.78674,0.09973
-0.04687,0.08081,0.61023,0.78674,0.09973
-0.04694,0.08081,0.61023,0.78668,0.09973
-0.04694,0.08081,0.61023,0.78668,0.09973
-0.04700,0.08081,0.61029,0.78662,0.09973
-0.04700,0.08075,0.61035,0.78662,0.09973
-0.04700,0.08069,0.61035,0.78662,0.09973
-0.04700,0.08063,0.61041,0.78656,0.09973
-0.04700,0.08057,0.61041,0.78656,0.09973
-0.04700,0.08057,0.61041,0.78656,0.09973
-0.04700,0.08057,0.61047,0.78656,0.09973
-0.04694,0.08057,0.61047,0.78656,0.09979
-0.04694,0.08051,0.61047,0.78656,0.09979
-0.04687,0.08051,0.61047,0.78656,0.09979
-0.04687,0.08044,0.61047,0.78656,0.09979
-0.04681,0.08044,0.61047,0.78656,0.09979
-0.04663,0.08038,0.61041,0.78662,0.09979
