quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,zmq_confidence,IMUtimestamp
0.03857,-0.10992,-0.96320,0.24225,0.36420,0.5060968695340053,0.139949858064634,0.9995445974799336,1580790589.5633569
0.03857,-0.10992,-0.96320,0.24225,0.36420,0.5060968695340053,0.139949858064634,0.9995445974799336,1580790589.56369
0.03857,-0.10992,-0.96320,0.24225,0.36420,0.5060968695340053,0.139949858064634,0.9995445974799336,1580790589.564003
0.03857,-0.10992,-0.96320,0.24225,0.36420,0.5060968695340053,0.139949858064634,0.9995445974799336,1580790589.564228
0.03857,-0.10992,-0.96320,0.24225,0.36420,0.5060968695340053,0.139949858064634,0.9995445974799336,1580790589.5644119
0.03857,-0.10992,-0.96320,0.24225,0.36420,0.5060968695340053,0.139949858064634,0.9995445974799336,1580790589.564578
0.03857,-0.10992,-0.96320,0.24225,0.36420,0.5060968695340053,0.139949858064634,0.9995445974799336,1580790589.564776
0.03857,-0.10992,-0.96320,0.24225,0.36420,0.5060968695340053,0.139949858064634,0.9995445974799336,1580790589.565079
0.03839,-0.11029,-0.96320,0.24219,0.36420,0.5058379040992509,0.14060835429013585,0.9996181951210722,1580790589.568911
0.03839,-0.11029,-0.96320,0.24219,0.36420,0.5058379040992509,0.14060835429013585,0.9996181951210722,1580790589.5700061
0.03821,-0.11066,-0.96313,0.24219,0.36420,0.5058379040992509,0.14060835429013585,0.9996181951210722,1580790589.572406
0.03821,-0.11066,-0.96313,0.24219,0.36420,0.5058379040992509,0.14060835429013585,0.9996181951210722,1580790589.572674
0.03821,-0.11066,-0.96313,0.24219,0.36420,0.5052479517870084,0.14037779652059867,0.9992615010469447,1580790589.5744698
0.03821,-0.11066,-0.96313,0.24219,0.36420,0.5052479517870084,0.14037779652059867,0.9992615010469447,1580790589.574721
0.03821,-0.11066,-0.96313,0.24219,0.36420,0.5052479517870084,0.14037779652059867,0.9992615010469447,1580790589.574901
0.03802,-0.11096,-0.96313,0.24213,0.36420,0.5052479517870084,0.14037779652059867,0.9992615010469447,1580790589.578162
0.03802,-0.11096,-0.96313,0.24213,0.36420,0.5052479517870084,0.14037779652059867,0.9992615010469447,1580790589.578547
0.03802,-0.11096,-0.96313,0.24213,0.36420,0.5052479517870084,0.14037779652059867,0.9992615010469447,1580790589.57876
0.03802,-0.11096,-0.96313,0.24213,0.36420,0.5052479517870084,0.14037779652059867,0.9992615010469447,1580790589.5789561
0.03802,-0.11096,-0.96313,0.24213,0.36420,0.5052479517870084,0.14037779652059867,0.9992615010469447,1580790589.5791209
0.03778,-0.11133,-0.96307,0.24213,0.36420,0.5054998566921063,0.14186275382668656,0.9999154525549724,1580790589.583744
0.03778,-0.11133,-0.96307,0.24213,0.36420,0.5054998566921063,0.14186275382668656,0.9999154525549724,1580790589.584225
0.03778,-0.11133,-0.96307,0.24213,0.36420,0.5054998566921063,0.14186275382668656,0.9999154525549724,1580790589.584502
0.03778,-0.11133,-0.96307,0.24213,0.36420,0.5054998566921063,0.14186275382668656,0.9999154525549724,1580790589.5846982
0.03778,-0.11133,-0.96307,0.24213,0.36420,0.5054998566921063,0.14186275382668656,0.9999154525549724,1580790589.584875
0.03778,-0.11133,-0.96307,0.24213,0.36420,0.5054998566921063,0.14186275382668656,0.9999154525549724,1580790589.587181
0.03760,-0.11169,-0.96307,0.24219,0.36420,0.5054998566921063,0.14186275382668656,0.9999154525549724,1580790589.588644
0.03760,-0.11169,-0.96307,0.24219,0.36420,0.5054998566921063,0.14186275382668656,0.9999154525549724,1580790589.589043
0.03760,-0.11169,-0.96307,0.24219,0.36420,0.5054998566921063,0.14186275382668656,0.9999154525549724,1580790589.5893068
0.03760,-0.11169,-0.96307,0.24219,0.36420,0.5054998566921063,0.14186275382668656,0.9999154525549724,1580790589.5895271
0.03760,-0.11169,-0.96307,0.24219,0.36420,0.5054998566921063,0.14186275382668656,0.9999154525549724,1580790589.589807
