quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,zmq_confidence,IMUtimestamp
0.00061,-0.01349,-0.97467,0.22314,0.01648,0.5282870957790168,0.21752239141357355,0.9778474162718276,1580792240.304229
0.00043,-0.01318,-0.97467,0.22327,0.01648,0.5270332445504424,0.2161239367351544,0.9999496575749185,1580792240.308148
0.00018,-0.01282,-0.97461,0.22345,0.01648,0.5285537591052497,0.21617039527141324,0.9986264143262956,1580792240.314879
-0.00006,-0.01251,-0.97461,0.22363,0.01648,0.5285537591052497,0.21617039527141324,0.9986264143262956,1580792240.3194969
-0.00024,-0.01227,-0.97455,0.22375,0.01648,0.5277858433972146,0.21583313166504436,0.9993646206443116,1580792240.325221
-0.00049,-0.01190,-0.97455,0.22394,0.01648,0.5277858433972146,0.21583313166504436,0.9993646206443116,1580792240.3293178
-0.00073,-0.01166,-0.97449,0.22406,0.01648,0.5289112281136024,0.21484504698602414,0.9977994374156947,1580792240.334378
-0.00098,-0.01141,-0.97449,0.22418,0.01648,0.5289112281136024,0.21484504698602414,0.9977994374156947,1580792240.339417
-0.00116,-0.01117,-0.97449,0.22424,0.01648,0.5293416755516432,0.21523993718340384,0.9973580001379976,1580792240.3429718
-0.00140,-0.01093,-0.97443,0.22437,0.01648,0.5293416755516432,0.21523993718340384,0.9973580001379976,1580792240.348822
-0.00165,-0.01074,-0.97443,0.22443,0.01648,0.5286061086857684,0.21380662287331076,0.9994045485044574,1580792240.355097
-0.00195,-0.01056,-0.97443,0.22449,0.01648,0.5306932751831056,0.21286457828082528,0.9985818597496948,1580792240.368654
-0.00220,-0.01038,-0.97443,0.22455,0.01648,0.5306932751831056,0.21286457828082528,0.9985818597496948,1580792240.374819
-0.00244,-0.01019,-0.97443,0.22461,0.01648,0.5292663012336201,0.2123887375271255,0.9994885875174608,1580792240.383243
-0.00269,-0.01007,-0.97437,0.22461,0.01648,0.5292663012336201,0.2123887375271255,0.9994885875174608,1580792240.3869069
-0.00293,-0.00995,-0.97437,0.22467,0.01648,0.5286585948681128,0.21346993185142604,0.9992854081311773,1580792240.3920152
-0.00323,-0.00983,-0.97437,0.22467,0.01648,0.5288806078736614,0.21271863957605863,0.9987808355623036,1580792240.398836
-0.00348,-0.00977,-0.97437,0.22473,0.01648,0.5288806078736614,0.21271863957605863,0.9987808355623036,1580792240.4032462
-0.00372,-0.00970,-0.97437,0.22473,0.01648,0.5288806078736614,0.21271863957605863,0.9987808355623036,1580792240.404145
-0.00403,-0.00970,-0.97437,0.22473,0.01648,0.5291035642046618,0.21344205902706226,0.9996168677568815,1580792240.411892
-0.00421,-0.00970,-0.97437,0.22473,0.01648,0.5291035642046618,0.21344205902706226,0.9996168677568815,1580792240.41802
-0.00446,-0.00977,-0.97437,0.22479,0.01648,0.5290088494786078,0.21294049920022506,0.9999771308922923,1580792240.4213629
-0.00470,-0.00983,-0.97437,0.22479,0.01648,0.5295073433985402,0.2138252144890911,0.9995868947150526,1580792240.4264052
-0.00494,-0.00989,-0.97437,0.22479,0.01648,0.5295073433985402,0.2138252144890911,0.9995868947150526,1580792240.4282188
-0.00513,-0.01007,-0.97430,0.22485,0.01648,0.5295073433985402,0.2138252144890911,0.9995868947150526,1580792240.433101
-0.00543,-0.01025,-0.97430,0.22491,0.01648,0.5298495862425573,0.21368590938408405,0.9986709446279497,1580792240.436914
-0.00562,-0.01044,-0.97430,0.22498,0.01648,0.5282129681249786,0.21496985339883135,0.9989512629361528,1580792240.4439712
-0.00586,-0.01062,-0.97430,0.22504,0.01648,0.5277028475450081,0.21515680982492547,0.9986943754956914,1580792240.450552
-0.00610,-0.01086,-0.97424,0.22510,0.01648,0.5277028475450081,0.21515680982492547,0.9986943754956914,1580792240.4547079
-0.00629,-0.01111,-0.97424,0.22516,0.01648,0.5283271488554996,0.21392669493152305,0.996781450043726,1580792240.460068
-0.00653,-0.01141,-0.97418,0.22528,0.01648,0.527768967702984,0.21490200509333168,0.9985871010739649,1580792240.470006
