#NEXT_T0_EW_PS_B1_C5_S1_0204133816
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
1139.506,0.01139181,-0.05939318,0.01834945,359.6011,359.7251,359.5082,-0.004798313,0.006962339,0.9999642,0,1.5,10,DwellButton,8.48295,
1139.524,0.01147509,-0.0594505,0.01847312,359.6317,359.744,359.4985,-0.004467519,0.006427744,0.9999694,0,1.5,10,MixedRealityCamera,8.513547,
1139.54,0.01150316,-0.05946089,0.01858036,359.6504,359.7589,359.5042,-0.004207622,0.006102037,0.9999725,0,1.5,10,MixedRealityCamera,8.532027,
1139.557,0.01150454,-0.0595187,0.01866961,359.6558,359.7929,359.5108,-0.003614541,0.006007565,0.9999754,0,1.5,10,MixedRealityCamera,8.537228,
1139.573,0.0115212,-0.05949023,0.01879613,359.6636,359.8165,359.4961,-0.003202489,0.005870843,0.9999776,0,1.5,10,MixedRealityCamera,8.544656,
1139.59,0.01157426,-0.05947794,0.01888939,359.6532,359.8493,359.5033,-0.00262952,0.006052255,0.9999782,0,1.5,10,MixedRealityCamera,8.533891,
1139.606,0.01156497,-0.05947451,0.01901135,359.6463,359.8549,359.5052,-0.0025325,0.006172695,0.9999778,0,1.5,10,MixedRealityCamera,8.527008,
1139.623,0.01152997,-0.05951792,0.01909485,359.6658,359.8623,359.5101,-0.002402805,0.005832355,0.9999801,0,1.5,10,MixedRealityCamera,8.546769,
1139.64,0.01146212,-0.05953094,0.01918288,359.7009,359.861,359.5207,-0.002426,0.005219952,0.9999834,0,1.5,10,MixedRealityCamera,8.582017,
1139.658,0.01138646,-0.0596014,0.01922807,359.7314,359.8535,359.5287,-0.002557869,0.004687259,0.9999858,0,1.5,10,MixedRealityCamera,8.613039,
1139.673,0.01131539,-0.05963322,0.01929538,359.7562,359.827,359.5421,-0.003019342,0.00425491,0.9999864,0,1.5,10,MixedRealityCamera,8.638337,
1139.69,0.01124501,-0.05964134,0.01936283,359.7619,359.816,359.5358,-0.003211275,0.004155335,0.9999862,0,1.5,10,MixedRealityCamera,8.644293,
1139.706,0.01121912,-0.0595981,0.01942069,359.7511,359.7893,359.5332,-0.003676485,0.004344431,0.9999838,0,1.5,10,MixedRealityCamera,8.63372,
1139.724,0.01113779,-0.05960221,0.01946698,359.7321,359.777,359.5432,-0.003892543,0.004676573,0.9999815,0,1.5,10,MixedRealityCamera,8.614978,
1139.74,0.01108567,-0.05966375,0.01949571,359.7235,359.7771,359.533,-0.003890174,0.004825249,0.9999808,0,1.5,10,MixedRealityCamera,8.606834,
1139.756,0.01101965,-0.05961083,0.01952578,359.7295,359.7826,359.5363,-0.003793772,0.004721731,0.9999816,0,1.5,10,MixedRealityCamera,8.612401,
1139.772,0.01098768,-0.05958487,0.01958182,359.6874,359.7682,359.4835,-0.004044858,0.005455147,0.9999769,0,1.5,10,MixedRealityCamera,8.570566,
1139.79,0.01087419,-0.0595452,0.01962752,359.6656,359.7575,359.421,-0.004231834,0.005836323,0.999974,0,1.5,10,MixedRealityCamera,8.548768,
1139.805,0.01079525,-0.05944238,0.01962877,359.6384,359.7565,359.41,-0.004249633,0.006311159,0.999971,0,1.5,10,MixedRealityCamera,8.521017,
1139.823,0.01067418,-0.05907775,0.01970881,359.3217,359.7262,359.4297,-0.004778707,0.01183904,0.9999185,0,1.5,10,MixedRealityCamera,8.203127,
1139.839,0.01052853,-0.05764,0.01990274,358.2287,359.6849,359.4941,-0.005497091,0.03091012,0.9995071,0,1.5,10,MixedRealityCamera,7.104068,
1139.856,0.01036115,-0.05557838,0.0198596,356.8533,359.5999,359.5734,-0.006971736,0.05489257,0.9984679,0,1.5,10,MixedRealityCamera,5.722589,
1139.873,0.01011584,-0.0525334,0.0190744,354.9981,359.4768,359.8076,-0.009097125,0.08718821,0.9961503,0,1.5,10,MixedRealityCamera,3.867258,
1139.889,0.009911144,-0.05117311,0.01792242,354.0979,359.4251,359.8834,-0.009979754,0.1028297,0.9946489,0,1.5,10,MixedRealityCamera,2.97539,
1139.905,0.009680886,-0.05019544,0.01657801,353.5969,359.4019,359.8846,-0.01037429,0.111522,0.9937078,0,1.5,10,MixedRealityCamera,2.48207,
1139.923,0.009540848,-0.04952853,0.01525015,353.213,359.4486,359.8503,-0.009555648,0.1181794,0.9929463,0,1.5,10,MixedRealityCamera,2.092935,
1139.94,0.009551903,-0.04896377,0.01413004,352.9151,359.5314,359.8522,-0.008116671,0.1233398,0.9923313,0,1.5,10,MixedRealityCamera,1.780153,
1139.957,0.009605821,-0.04850738,0.01317375,352.5751,359.6223,359.8808,-0.006536908,0.1292258,0.9915937,0,1.5,10,MixedRealityCamera,1.425189,
1139.973,0.009758239,-0.0479005,0.0125064,352.1777,359.713,359.9233,-0.004962336,0.1361008,0.9906825,0,1.5,10,target_0,1.01375,
1139.989,0.009896839,-0.04739518,0.01196564,351.7626,359.8436,359.9122,-0.00270192,0.1432747,0.9896793,0,1.5,10,target_0,0.57743,
1140.006,0.01008509,-0.04702023,0.01169505,351.4536,-0.004033774,359.8908,-6.962089E-05,0.1486104,0.9888958,0,1.5,10,target_0,0.2631872,
1140.022,0.01024863,-0.04668663,0.01133728,351.1974,0.1208241,359.8688,0.002083939,0.1530307,0.9882193,0,1.5,10,target_0,0.1769387,
1140.039,0.0105416,-0.04668215,0.01136976,351.235,0.2552973,359.8539,0.004403729,0.1523815,0.9883119,0,1.5,10,target_0,0.3140353,
1140.056,0.01071173,-0.04678909,0.01128189,351.3221,0.3280804,359.8552,0.005660502,0.1508786,0.9885361,0,1.5,10,target_0,0.4049353,
1140.073,0.01092581,-0.0471254,0.01121794,351.5292,0.3851312,359.8358,0.006648431,0.1473051,0.9890687,0,1.5,10,target_0,0.5542608,
1140.09,0.01104448,-0.04755593,0.01118699,351.7927,0.4229439,359.7589,0.007306094,0.142755,0.9897311,0,1.5,10,target_0,0.7687222,
1140.105,0.0112292,-0.04805316,0.01119715,352.0394,0.4365316,359.6631,0.007545423,0.1384914,0.9903349,0,1.5,10,target_0,0.9831765,
1140.123,0.01135615,-0.04814569,0.01126924,352.0568,0.4432151,359.5656,0.007661268,0.1381917,0.9903759,0,1.5,10,target_0,1.002296,
1140.139,0.0115296,-0.04809842,0.01135299,351.9303,0.4510229,359.477,0.007793807,0.1403771,0.9900674,0,1.5,10,target_0,0.9000514,
1140.155,0.01166372,-0.04797817,0.01134165,351.843,0.4624039,359.4179,0.007988735,0.1418862,0.9898508,0,1.5,10,target_0,0.8362648,
1140.173,0.01178932,-0.04800915,0.01135998,351.7944,0.4679378,359.3824,0.008083353,0.1427253,0.9897293,0,1.5,10,target_0,0.8033255,
1140.189,0.01190591,-0.04801038,0.01128433,351.7977,0.4722239,359.3695,0.00815746,0.1426685,0.9897369,0,1.5,10,target_0,0.8089085,
1140.205,0.01201516,-0.04806145,0.01113614,351.7874,0.4890977,359.3427,0.008448721,0.1428468,0.9897088,0,1.5,10,target_0,0.8130105,
