eye_packets,750
norm_X,norm_Y,phi,theta,confidence,timestamp
1581992060.174221,"{'circle_3d': {'center': [8.531867046125578, 6.349687007975067, 100.98712547127933], 'normal': [0.48800302671246826, 0.8640666823333405, -0.12345774338179062], 'radius': 4.348450705093748}, 'confidence': 0.15903039975648245, 'timestamp': 15405.800684, 'diameter_3d': 8.696901410187497, 'ellipse': {'center': [212.4069439070453, 158.93170027137788], 'axes': [1.4910570843896895, 53.49049024842129], 'angle': 60.475636851661186}, 'location': [212.4069439070453, 158.93170027137788], 'diameter': 53.49049024842129, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.6140896261369835, 'phi': -0.24778666898464574, 'norm_pos': [0.6637716997095165, 0.3377845822025922], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.265823,"{'circle_3d': {'center': [8.211687871008017, 6.560042603544284, 101.27039112946818], 'normal': [0.461321428786005, 0.8815963152974421, -0.09985227186605292], 'radius': 4.3597487660369705}, 'confidence': 0.018767693762265173, 'timestamp': 15405.893084, 'diameter_3d': 8.719497532073941, 'ellipse': {'center': [210.31317819286264, 160.13453815722022], 'axes': [0.28521262324220303, 53.47806351036741], 'angle': 62.36512730704409}, 'location': [210.31317819286264, 160.13453815722022], 'diameter': 53.47806351036741, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.650029912923711, 'phi': -0.21316012553503452, 'norm_pos': [0.6572286818526958, 0.3327727576782491], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.2728908,"{'circle_3d': {'center': [8.42846215005017, 6.43173584273044, 101.16977798683678], 'normal': [0.47938595203951767, 0.8709040852296217, -0.10823670041866981], 'radius': 4.374712781219059}, 'confidence': 0.06534047691550413, 'timestamp': 15405.901484, 'diameter_3d': 8.749425562438118, 'ellipse': {'center': [211.68761062859187, 159.37917684653982], 'axes': [0.6940952856370144, 53.716411527400304], 'angle': 61.13838971094782}, 'location': [211.68761062859187, 159.37917684653982], 'diameter': 53.716411527400304, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.6278352763292347, 'phi': -0.2220585995096991, 'norm_pos': [0.6615237832143496, 0.3359200964727508], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.285281,"{'circle_3d': {'center': [8.60179520381079, 6.322002981817299, 101.07425060322592], 'normal': [0.49383037318623607, 0.8617596801535267, -0.1161973157195746], 'radius': 4.33933107874764}, 'confidence': 0.07514215760758386, 'timestamp': 15405.909884, 'diameter_3d': 8.67866215749528, 'ellipse': {'center': [212.79473120379959, 158.73582893910645], 'axes': [1.080031526620678, 53.33238073001982], 'angle': 60.1358646644149}, 'location': [212.79473120379959, 158.73582893910645], 'diameter': 53.33238073001982, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.6095244501532764, 'phi': -0.23109437767423419, 'norm_pos': [0.6649835350118737, 0.33860071275372305], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.292761,"{'circle_3d': {'center': [9.036796862908988, 6.014258053376082, 100.7746374319732], 'normal': [0.5300805114444193, 0.8361142694500919, -0.14116507999063427], 'radius': 4.367512836231439}, 'confidence': 0.04634563003364838, 'timestamp': 15405.918284, 'diameter_3d': 8.735025672462879, 'ellipse': {'center': [215.61269593044693, 156.93230626881206], 'axes': [2.3522844950980546, 53.84108502012348], 'angle': 57.517279656971816}, 'location': [215.61269593044693, 156.93230626881206], 'diameter': 53.84108502012348, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.5609572586480986, 'phi': -0.26026821021528557, 'norm_pos': [0.6737896747826466, 0.34611539054661644], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.301603,"{'circle_3d': {'center': [8.571673368277573, 6.350573263790459, 101.1614678307353], 'normal': [0.49132022022513455, 0.8641405369846232, -0.10892921342712587], 'radius': 4.381937376344046}, 'confidence': 0.15840465796906295, 'timestamp': 15405.926684, 'diameter_3d': 8.763874752688093, 'ellipse': {'center': [212.56941345234915, 158.88408397304167], 'axes': [0.701645546646233, 53.81038573989933], 'angle': 60.34725276152184}, 'location': [212.56941345234915, 158.88408397304167], 'diameter': 53.81038573989933, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.6142363628787146, 'phi': -0.21817807370815223, 'norm_pos': [0.6642794170385911, 0.3379829834456597], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.310147,"{'circle_3d': {'center': [8.597979391715974, 6.324060326911807, 101.07329872184388], 'normal': [0.4935123888450013, 0.861931125578069, -0.11627663916807762], 'radius': 4.321485975118531}, 'confidence': 0.07545134718155012, 'timestamp': 15405.935084, 'diameter_3d': 8.642971950237062, 'ellipse': {'center': [212.77152606427973, 158.74909709699426], 'axes': [1.0806704590180292, 53.11314141802623], 'angle': 60.15647391341468}, 'location': [212.77152606427973, 158.74909709699426], 'diameter': 53.11314141802623, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.6098624927588863, 'phi': -0.2313903131793037, 'norm_pos': [0.6649110189508741, 0.3385454287625239], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.317208,"{'circle_3d': {'center': [8.885900688151342, 6.135365974103372, 100.94494383071238], 'normal': [0.5175058302146154, 0.8462065961773662, -0.12697288009570332], 'radius': 4.386640040429296}, 'confidence': 0.05559601008991765, 'timestamp': 15405.943484, 'diameter_3d': 8.773280080858592, 'ellipse': {'center': [214.6013776490999, 157.62729602414296], 'axes': [1.6173294921176828, 53.98534053389101], 'angle': 58.477719669583415}, 'location': [214.6013776490999, 157.62729602414296], 'diameter': 53.98534053389101, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.5796218378938285, 'phi': -0.24060257524116888, 'norm_pos': [0.6706293051534372, 0.3432195998994043], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.3291461,"{'circle_3d': {'center': [8.897622853243794, 6.147222684580546, 101.07760516110952], 'normal': [0.5184826773056529, 0.847194655383797, -0.11591776922927483], 'radius': 4.434400475203783}, 'confidence': 0.15628042730217867, 'timestamp': 15405.951884, 'diameter_3d': 8.868800950407566, 'ellipse': {'center': [214.60910949089063, 157.66077668989286], 'axes': [1.0211760671271481, 54.50260142799687], 'angle': 58.48712155291932}, 'location': [214.60910949089063, 157.66077668989286], 'diameter': 54.50260142799687, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.5814788514171965, 'phi': -0.21995402838565253, 'norm_pos': [0.6706534671590332, 0.3430800971254464], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.334296,"{'circle_3d': {'center': [8.445373060731919, 6.4494429608455555, 101.40950859194201], 'normal': [0.4807951945963302, 0.8723796784058814, -0.08825914999323342], 'radius': 4.408605225421575}, 'confidence': 0.12077476480385603, 'timestamp': 15405.960284, 'diameter_3d': 8.81721045084315, 'ellipse': {'center': [211.6807229234882, 159.41445667703897], 'axes': [0.3919157009838397, 54.00532664850875], 'angle': 61.157004486640425}, 'location': [211.6807229234882, 159.41445667703897], 'diameter': 54.00532664850875, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.630845822624925, 'phi': -0.18154788261281518, 'norm_pos': [0.6615022591359005, 0.3357730971790043], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.340935,"{'circle_3d': {'center': [8.256526221921531, 6.541136244798331, 101.31234426234555], 'normal': [0.46505795802879785, 0.8800207854019461, -0.09635617745960565], 'radius': 4.359191538432195}, 'confidence': 0.018784586302331218, 'timestamp': 15405.968684, 'diameter_3d': 8.71838307686439, 'ellipse': {'center': [210.56868456540622, 160.00576277011646], 'axes': [0.08748930565952685, 53.44926465338716], 'angle': 62.141315389981855}, 'location': [210.56868456540622, 160.00576277011646], 'diameter': 53.44926465338716, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.6467022901885326, 'phi': -0.20430105457386538, 'norm_pos': [0.6580271392668944, 0.33330932179118145], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.348898,"{'circle_3d': {'center': [8.466763440779985, 6.416702433258644, 101.22007893572632], 'normal': [0.4825777262670023, 0.869651301106972, -0.10404495467787456], 'radius': 4.369264109151841}, 'confidence': 0.11226394854765794, 'timestamp': 15405.977084, 'diameter_3d': 8.738528218303681, 'ellipse': {'center': [211.8988375820703, 159.2718682390737], 'axes': [0.4579995040792102, 53.62287849875359], 'angle': 60.953043589466674}, 'location': [211.8988375820703, 159.2718682390737], 'diameter': 53.62287849875359, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.6252918622241226, 'phi': -0.21235194970269053, 'norm_pos': [0.6621838674439697, 0.3363672156705262], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.3589911,"{'circle_3d': {'center': [8.812460017666115, 6.181855054094967, 100.95798011022752], 'normal': [0.5113857743408465, 0.8500806861766657, -0.12588652346944093], 'radius': 4.398840029580109}, 'confidence': 0.0831837692580268, 'timestamp': 15405.985484, 'diameter_3d': 8.797680059160218, 'ellipse': {'center': [214.14419182499046, 157.90868399535745], 'axes': [1.5789199846918198, 54.128431453358466], 'angle': 58.898201815260904}, 'location': [214.14419182499046, 157.90868399535745], 'diameter': 54.128431453358466, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.586934807401935, 'phi': -0.24136830139780757, 'norm_pos': [0.6692005994530952, 0.34204715001934394], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.3706932,"{'circle_3d': {'center': [8.716743083457015, 6.261817845700742, 101.12331726249633], 'normal': [0.5034093631567548, 0.8567442521438134, -0.11210842744704053], 'radius': 4.4316614223120325}, 'confidence': 0.16571939037697825, 'timestamp': 15405.993884, 'diameter_3d': 8.863322844624065, 'ellipse': {'center': [213.47768235163176, 158.35036563626736], 'axes': [0.8520094371131084, 54.44338912364873], 'angle': 59.52386603557032}, 'location': [213.47768235163176, 158.35036563626736], 'diameter': 54.44338912364873, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.5997197532622467, 'phi': -0.2191226084225273, 'norm_pos': [0.6671177573488493, 0.34020680984888607], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.378659,"{'circle_3d': {'center': [8.995053981023926, 6.063543108429375, 100.91701934033473], 'normal': [0.5266019379539973, 0.8402213573711995, -0.12929992096050688], 'radius': 4.372013936913135}, 'confidence': 0.06504133028086292, 'timestamp': 15406.002284, 'diameter_3d': 8.74402787382627, 'ellipse': {'center': [215.28536184554255, 157.19457763392825], 'axes': [1.714055670751068, 53.820398806587534], 'angle': 57.843828744156696}, 'location': [215.28536184554255, 157.19457763392825], 'diameter': 53.820398806587534, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.5684876451412215, 'phi': -0.2407731944079109, 'norm_pos': [0.6727667557673205, 0.3450225931919656], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.38594,"{'circle_3d': {'center': [8.911327678535931, 6.138917311254435, 101.07829674279404], 'normal': [0.5196247460799979, 0.8465025409399547, -0.11586013742223146], 'radius': 4.413241142867633}, 'confidence': 0.11084784989867079, 'timestamp': 15406.010684, 'diameter_3d': 8.826482285735265, 'ellipse': {'center': [214.69253190627506, 157.61006827742085], 'axes': [1.0099739738544826, 54.241734129864106], 'angle': 58.41034909536611}, 'location': [214.69253190627506, 157.61006827742085], 'diameter': 54.241734129864106, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.580177477670574, 'phi': -0.21938033545256, 'norm_pos': [0.6709141622071095, 0.3432913821774132], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992060.393413,"{'circle_3d': {'center': [8.838039023849598, 6.19284946834644, 101.14838820096467], 'normal': [0.51351735818947, 0.8509968873642882, -0.11001918257467835], 'radius': 4.396867906500213}, 'confidence': 0.10213292112107299, 'timestamp': 15406.019084, 'diameter_3d': 8.793735813000426, 'ellipse': {'center': [214.20872132931953, 157.92084178424705], 'axes': [0.7039262558271947, 54.00230251852016], 'angle': 58.85985520716232}, 'location': [214.20872132931953, 157.92084178424705], 'diameter': 54.00230251852016, 'sphere': {'center': [2.675830725575958, -4.01911318002502, 102.46861839186082], 'radius': 12.0}, 'projected_sphere': {'center': [176.19046958857865, 95.68182131541803], 'axes': [145.21519108509744, 145.21519108509744], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 15357.743392, 'theta': 2.588676927088706, 'phi': -0.21105562778453102, 'norm_pos': [0.6694022541541236, 0.34199649256563736], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
