eye_packets,759
norm_X,norm_Y,phi,theta,confidence,timestamp
1581992257.961062,"{'circle_3d': {'center': [-0.08028460743876353, 4.114864642519436, 75.29611447763428], 'normal': [-0.17535008830226678, 0.6233257366744243, -0.7620481431849785], 'radius': 2.810347737128177}, 'confidence': 0.9990640242585452, 'timestamp': 15603.57327, 'diameter_3d': 5.620695474256354, 'ellipse': {'center': [159.45401815575724, 153.49173755139788], 'axes': [33.700505818326036, 46.29912756523005], 'angle': -75.07934070591372}, 'location': [159.45401815575724, 153.49173755139788], 'diameter': 46.29912756523005, 'sphere': {'center': [2.023916452188438, -3.3650441975736554, 84.44069219585401], 'radius': 12.0}, 'projected_sphere': {'center': [174.86046795360642, 95.29239341552788], 'axes': [176.21835649436562, 176.21835649436562], 'angle': 90.0}, 'model_confidence': 0.7815562472681559, 'model_id': 26, 'model_birth_timestamp': 15539.922697, 'theta': 2.2437849228712548, 'phi': -1.7969631911978143, 'norm_pos': [0.4982938067367414, 0.36045109353584215], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992257.96627,"{'circle_3d': {'center': [-0.09532262691402416, 4.092994854453816, 75.28173596580038], 'normal': [-0.17660325659187184, 0.6215032543356226, -0.7632463525044688], 'radius': 2.808120561481495}, 'confidence': 0.9981973813417927, 'timestamp': 15603.58167, 'diameter_3d': 5.61624112296299, 'ellipse': {'center': [159.33084059943582, 153.31893542538137], 'axes': [33.746591361555204, 46.271123616506564], 'angle': -74.92447722682682}, 'location': [159.33084059943582, 153.31893542538137], 'diameter': 46.271123616506564, 'sphere': {'center': [2.023916452188438, -3.3650441975736554, 84.44069219585401], 'radius': 12.0}, 'projected_sphere': {'center': [174.86046795360642, 95.29239341552788], 'axes': [176.21835649436562, 176.21835649436562], 'angle': 90.0}, 'model_confidence': 0.7817805751553775, 'model_id': 26, 'model_birth_timestamp': 15539.922697, 'theta': 2.241456429279824, 'phi': -1.7981791080935485, 'norm_pos': [0.4979088768732369, 0.3611711023942443], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992257.974396,"{'circle_3d': {'center': [-0.09276736720774492, 4.090981284899963, 75.27950594005665], 'normal': [-0.17639031828301527, 0.6213354568728016, -0.7634321879831132], 'radius': 2.817446898836602}, 'confidence': 0.9972423217718337, 'timestamp': 15603.59007, 'diameter_3d': 5.634893797673204, 'ellipse': {'center': [159.35254065415822, 153.3007201711134], 'axes': [33.869854746039984, 46.42626323397509], 'angle': -74.93982178666889}, 'location': [159.35254065415822, 153.3007201711134], 'diameter': 46.42626323397509, 'sphere': {'center': [2.023916452188438, -3.3650441975736554, 84.44069219585401], 'radius': 12.0}, 'projected_sphere': {'center': [174.86046795360642, 95.29239341552788], 'axes': [176.21835649436562, 176.21835649436562], 'angle': 90.0}, 'model_confidence': 0.7812785834701574, 'model_id': 26, 'model_birth_timestamp': 15539.922697, 'theta': 2.241242259341015, 'phi': -1.7978608750230045, 'norm_pos': [0.49797668954424446, 0.3612469992870275], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992257.98253,"{'circle_3d': {'center': [-0.08225213803727316, 4.106955688899032, 75.29010360461581], 'normal': [-0.17551404918547595, 0.6226666572060573, -0.7625490492698503], 'radius': 2.802371476914495}, 'confidence': 0.9989329089923545, 'timestamp': 15603.59847, 'diameter_3d': 5.60474295382899, 'ellipse': {'center': [159.43730273892092, 153.43155959370824], 'axes': [33.63487512231396, 46.17129544432835], 'angle': -75.04949306879139}, 'location': [159.43730273892092, 153.43155959370824], 'diameter': 46.17129544432835, 'sphere': {'center': [2.023916452188438, -3.3650441975736554, 84.44069219585401], 'radius': 12.0}, 'projected_sphere': {'center': [174.86046795360642, 95.29239341552788], 'axes': [176.21835649436562, 176.21835649436562], 'angle': 90.0}, 'model_confidence': 0.7813242341493054, 'model_id': 26, 'model_birth_timestamp': 15539.922697, 'theta': 2.2429423524610095, 'phi': -1.7970238443223225, 'norm_pos': [0.49824157105912786, 0.36070183502621567], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992257.9905448,"{'circle_3d': {'center': [-0.09428269113991439, 4.116882337224825, 75.30099812454716], 'normal': [-0.1765165952773627, 0.6234938778998734, -0.7616411726089035], 'radius': 2.8152669878909635}, 'confidence': 0.9988041992042, 'timestamp': 15603.60687, 'diameter_3d': 5.630533975781927, 'ellipse': {'center': [159.3398350100131, 153.50498058291723], 'axes': [33.73588233664381, 46.37717985526357], 'angle': -74.97817859519564}, 'location': [159.3398350100131, 153.50498058291723], 'diameter': 46.37717985526357, 'sphere': {'center': [2.023916452188438, -3.3650441975736554, 84.44069219585401], 'radius': 12.0}, 'projected_sphere': {'center': [174.86046795360642, 95.29239341552788], 'axes': [176.21835649436562, 176.21835649436562], 'angle': 90.0}, 'model_confidence': 0.7815241537135975, 'model_id': 26, 'model_birth_timestamp': 15539.922697, 'theta': 2.243999966027275, 'phi': -1.798533946379144, 'norm_pos': [0.49793698440629097, 0.3603959142378449], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992257.9984908,"{'circle_3d': {'center': [-0.10047887493681928, 4.118342805102045, 75.30363230427659], 'normal': [-0.17703294392710478, 0.6236155835563083, -0.7614216576314518], 'radius': 2.8503981720163094}, 'confidence': 0.9917567682929669, 'timestamp': 15603.61527, 'diameter_3d': 5.700796344032619, 'ellipse': {'center': [159.29204055998508, 153.50606214374181], 'axes': [34.144357798102924, 46.95460517753917], 'angle': -74.93456124901947}, 'location': [159.29204055998508, 153.50606214374181], 'diameter': 46.95460517753917, 'sphere': {'center': [2.023916452188438, -3.3650441975736554, 84.44069219585401], 'radius': 12.0}, 'projected_sphere': {'center': [174.86046795360642, 95.29239341552788], 'axes': [176.21835649436562, 176.21835649436562], 'angle': 90.0}, 'model_confidence': 0.7817448394221604, 'model_id': 26, 'model_birth_timestamp': 15539.922697, 'theta': 2.2441556437162022, 'phi': -1.7992408098635808, 'norm_pos': [0.49778762674995336, 0.36039140773440914], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992258.006593,"{'circle_3d': {'center': [-0.0621964241323516, 4.1100929151372245, 75.28807190364145], 'normal': [-0.17384273969339914, 0.6229280927259067, -0.7627183576843796], 'radius': 2.8078357086028873}, 'confidence': 0.9981806985415572, 'timestamp': 15603.62367, 'diameter_3d': 5.615671417205775, 'ellipse': {'center': [159.60192000361988, 153.4565096673942], 'axes': [33.709536147600204, 46.26269060747308], 'angle': -75.20621051928141}, 'location': [159.60192000361988, 153.4565096673942], 'diameter': 46.26269060747308, 'sphere': {'center': [2.023916452188438, -3.3650441975736554, 84.44069219585401], 'radius': 12.0}, 'projected_sphere': {'center': [174.86046795360642, 95.29239341552788], 'axes': [176.21835649436562, 176.21835649436562], 'angle': 90.0}, 'model_confidence': 0.7817108680713614, 'model_id': 26, 'model_birth_timestamp': 15539.922697, 'theta': 2.2432765052550967, 'phi': -1.7948932731409535, 'norm_pos': [0.49875600001131215, 0.3605978763858576], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992258.0150568,"{'circle_3d': {'center': [-0.08221499899910079, 4.111719918071489, 75.29398739744056], 'normal': [-0.17551095426562824, 0.623063676303762, -0.7622253998677881], 'radius': 2.8094731512445392}, 'confidence': 0.9981315899621019, 'timestamp': 15603.63207, 'diameter_3d': 5.6189463024890784, 'ellipse': {'center': [159.43816239007444, 153.46707099407456], 'axes': [33.70076525058875, 46.28600066695798], 'angle': -75.05886080236525}, 'location': [159.43816239007444, 153.46707099407456], 'diameter': 46.28600066695798, 'sphere': {'center': [2.023916452188438, -3.3650441975736554, 84.44069219585401], 'radius': 12.0}, 'projected_sphere': {'center': [174.86046795360642, 95.29239341552788], 'axes': [176.21835649436562, 176.21835649436562], 'angle': 90.0}, 'model_confidence': 0.7819081845811926, 'model_id': 26, 'model_birth_timestamp': 15539.922697, 'theta': 2.243449835893608, 'phi': -1.7971128010690751, 'norm_pos': [0.4982442574689826, 0.3605538708580227], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992258.02286,"{'circle_3d': {'center': [-0.08151533666813959, 4.120736525786754, 75.30120402942818], 'normal': [-0.17545264907138147, 0.6238150602800341, -0.7616240138688197], 'radius': 2.817888670841751}, 'confidence': 0.9983481908148751, 'timestamp': 15603.64047, 'diameter_3d': 5.635777341683502, 'ellipse': {'center': [159.44452952562804, 153.53570989058767], 'axes': [33.76556176897035, 46.420316137136794], 'angle': -75.08127273319668}, 'location': [159.44452952562804, 153.53570989058767], 'diameter': 46.420316137136794, 'sphere': {'center': [2.023916452188438, -3.3650441975736554, 84.44069219585401], 'radius': 12.0}, 'projected_sphere': {'center': [174.86046795360642, 95.29239341552788], 'axes': [176.21835649436562, 176.21835649436562], 'angle': 90.0}, 'model_confidence': 0.7817758900488858, 'model_id': 26, 'model_birth_timestamp': 15539.922697, 'theta': 2.2444108427455904, 'phi': -1.797212761527492, 'norm_pos': [0.4982641547675876, 0.3602678754558847], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992258.0310478,"{'circle_3d': {'center': [-0.06668386187475717, 4.1194686144737505, 75.29676206198175], 'normal': [-0.1742166928385996, 0.6237094010039504, -0.7619941778226881], 'radius': 2.8045165069218028}, 'confidence': 0.9981868620637852, 'timestamp': 15603.64887, 'diameter_3d': 5.6090330138436055, 'ellipse': {'center': [159.56484789897075, 153.5307860238599], 'axes': [33.626473562307304, 46.20266248241705], 'angle': -75.19017409205192}, 'location': [159.56484789897075, 153.5307860238599], 'diameter': 46.20266248241705, 'sphere': {'center': [2.023916452188438, -3.3650441975736554, 84.44069219585401], 'radius': 12.0}, 'projected_sphere': {'center': [174.86046795360642, 95.29239341552788], 'axes': [176.21835649436562, 176.21835649436562], 'angle': 90.0}, 'model_confidence': 0.781979154118928, 'model_id': 26, 'model_birth_timestamp': 15539.922697, 'theta': 2.2442756618813426, 'phi': -1.7955656071712638, 'norm_pos': [0.4986401496842836, 0.36028839156725045], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581992258.042773,"{'circle_3d': {'center': [-0.05893413729547303, 4.129695832422679, 75.30337282392347], 'normal': [-0.1735708824569926, 0.6245616691663612, -0.7614432809942114], 'radius': 2.807751759729037}, 'confidence': 0.9989188304482398, 'timestamp': 15603.65727, 'diameter_3d': 5.615503519458074, 'ellipse': {'center': [159.62847542945588, 153.61100528594397], 'axes': [33.631791763626985, 46.25199322014746], 'angle': -75.26757903669488}, 'location': [159.62847542945588, 153.61100528594397], 'diameter': 46.25199322014746, 'sphere': {'center': [2.023916452188438, -3.3650441975736554, 84.44069219585401], 'radius': 12.0}, 'projected_sphere': {'center': [174.86046795360642, 95.29239341552788], 'axes': [176.21835649436562, 176.21835649436562], 'angle': 90.0}, 'model_confidence': 0.7823665960790538, 'model_id': 26, 'model_birth_timestamp': 15539.922697, 'theta': 2.2453664730082585, 'phi': -1.7949166998299335, 'norm_pos': [0.4988389857170496, 0.3599541446419001], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
